Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,P10,P90,Gini coefficient,$1 a day - total shortfall,$1.90 a day - total shortfall,$3.20 a day - total shortfall,$5.50 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$1.90 - total number of people above poverty line,$3.20 - total number of people above poverty line,$5.50 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$1.90 - share of population above poverty line,$3.20 - share of population above poverty line,$5.50 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$1-$1.90 - total number of people between poverty lines,$1.90-$3.20 - total number of people between poverty lines,$3.20-$5.50 - total number of people between poverty lines,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$1-$1.90 - share of population between poverty lines,$1.90-$3.20 - share of population between poverty lines,$3.20-$5.50 - share of population between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$1.90-$10 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$1.90-$10 - share of population between poverty lines,$10-$30 - share of population between poverty lines,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,Share of the richest decile in total income or expenditure,$21.70 - total number of people below poverty line,$21.70 a day - share of population below poverty line,$21.70 a day - poverty gap index,$21.70 a day - total shortfall,$21.70 - total number of people above poverty line,$21.70 - share of population above poverty line
Italy,2014,39.89053796638101,34.1429110266357,575656.0,748995.0,1017928.0,1667167.0,3781713.0,12483869.0,25276842.0,37071905.0,0.9469711967224501,1.23212029928105,1.67452277870744,2.74254159545172,6.22103382731211,20.53634749097182,41.58118090162407,60.98442061825345,0.74973257233107,0.9027144662748199,1.1411465572791202,1.60202339763008,2.84673364778276,7.65005516794531,15.369173761924529,24.40389586063946,6063816.0,9262119.0,13126607.0,9.97516386494066,15.236469969665482,21.59367169702916,13.7,70.8,0.3465732830402377,455755.98301993543,1042629.4853377008,2219818.170590671,5356209.353099583,17305049.025777686,93008054.92239021,280283656.64938706,593396736.8071331,60213484.0,60040145.0,59771212.0,59121973.0,57007427.0,48305271.0,35512298.0,23717235.0,99.05302822181726,98.76788024966302,98.32547721517363,97.25745914484068,93.77896611138108,79.46365255372918,58.41881954572807,39.01557909850345,173339.0,268933.0,649239.0,2114546.0,8702156.0,12792973.0,11795063.0,0.28514797215423676,0.4424030344893842,1.0680180703329574,3.4784930334595945,14.31531355765191,21.044833008001103,19.403240447224622,3032718.0,21495129.0,4.98891352803106,35.36014707431196,6.19467459836566,12.34403835045001,17.1620742959116,23.260379958088418,41.038832797184284,25.533203353823357,14506086.0,23.86295699688982,8.791989421943521,115977272.25924249,46283054.0,76.13704355745121
Italy,2015,40.886064810735576,35.1231301178722,855389.0,1183558.0,1539831.0,2088773.0,3992695.0,12614380.0,24406483.0,35634918.0,1.40849762059965,1.9488664076009898,2.5355115866613,3.4394095812556396,6.574439592781629,20.77105035190748,40.18812701156181,58.67705678017179,1.17283711621297,1.40477529326445,1.73110075355041,2.2617980734772702,3.45178646109671,8.0165198352478,15.52183261704565,24.03538122300308,6527972.0,9762954.0,13816470.0,10.74906808674186,16.07584525105592,22.750431807277348,13.34,72.45,0.353974364777367,712270.806588153,1620943.6016442438,3364184.2004401586,7554817.235281435,20962900.072212353,97369583.0418286,282794978.56192964,583873076.1059395,59875193.0,59547024.0,59190751.0,58641809.0,56737887.0,48116202.0,36324099.0,25095664.0,98.59150205410513,98.05113344706625,97.46448831990446,96.56059116970096,93.42556111186289,79.22894926315706,59.8118736948709,41.32294335661067,328169.0,356273.0,548942.0,1903922.0,8621685.0,11792103.0,11228435.0,0.5403686070388721,0.586645127161798,0.9038971502035004,3.1350300578380756,14.196611848705814,19.417075568286172,18.48893033826022,2809137.0,20413788.0,4.625573185180639,33.61368741878018,5.86477945178984,12.09612801055816,17.236975002385073,23.44737980950719,41.35473772576054,25.76257214327239,14676712.0,24.16692130033429,9.1428088274878,120488837.96215156,46053870.0,75.83307862914931
Italy,2016,41.86342322712707,35.89473773949549,740103.0,985723.0,1362327.0,1915038.0,3423811.0,11760678.0,23892101.0,34768524.0,1.2207383110536298,1.62586788636231,2.24704479413953,3.1586957840964,5.647291350104941,19.398257041571828,39.4080275750613,57.34777924966341,1.06453620432608,1.2373154355823601,1.51740071698798,2.01760677943098,3.04062519458098,7.30513770772535,14.61303173706097,23.0563258000863,6138154.0,9517704.0,13537560.0,10.12437295670259,15.69865914965222,22.32907662028022,14.24,73.55,0.352462496122166,645401.6659870701,1425291.4428266345,2943878.6859003943,6727734.8041606005,18434549.7903208,88578444.35296865,265785465.72378013,559138938.5328323,59887395.0,59641775.0,59265171.0,58712460.0,57203687.0,48866820.0,36735397.0,25858974.0,98.77926184583768,98.37413214709933,97.7529552679215,96.84130458426637,94.35270939269175,80.60174279334437,60.59197263921398,42.65222028459759,245620.0,376604.0,552711.0,1508773.0,8336867.0,12131423.0,10876423.0,0.40512969873835136,0.6211768791778278,0.9116506836551295,2.488595191574622,13.750966599347377,20.00977015413039,17.93975235461638,2438088.0,20468290.0,4.0214234637426305,33.760736224956354,6.06746295910441,12.12778986963562,17.14629482880498,23.213144122388456,41.44530822006772,25.96119718304381,13694996.0,22.58875323305022,8.3790280440176,110235892.79779474,46932502.0,77.41124662607717
Italy,2017,42.59544263537778,36.08450658613377,678961.0,858463.0,1100347.0,1897932.0,3494594.0,11920225.0,23291508.0,34512997.0,1.12156936301955,1.41808696002497,1.8176530820281498,3.1351753579013297,5.7726849852916295,19.69090337826161,38.47501484537615,57.011683293903104,0.9699180384366201,1.11355257214919,1.30624864772336,1.77365409044242,2.90374115787218,7.30373730115544,14.52364502358034,22.8914959773915,6480512.0,9713255.0,13697387.0,10.70509533621902,16.04523150029893,22.626579889163008,14.08,75.8,0.3592800094735346,587156.4604668848,1280805.3523115434,2530431.816603922,5905414.984687486,17578293.348543122,88428843.92249845,263764101.72353435,554310332.2232078,59857748.0,59678246.0,59436362.0,58638777.0,57042115.0,48616484.0,37245201.0,26023712.0,98.87843093683867,98.58191333129788,98.18234750752637,96.86482461410316,94.22731420698803,80.30909641949647,61.52498478237395,42.98831639493319,179502.0,241884.0,797585.0,1596662.0,8425631.0,11371283.0,11221489.0,0.29651760554079676,0.3995658237714904,1.3175228934232286,2.6375104071151276,13.918217787491551,18.78411163712253,18.536668387440752,2636131.0,19796914.0,4.354598025266659,32.70232986008452,5.96168893205988,11.99401722518655,16.94971634436791,22.96657070049968,42.128006797885874,26.66186861653403,13760510.0,22.730852482367787,8.39493393876051,110279763.02471823,46776199.0,77.26914755144684
Italy,2018,42.77681699036773,36.2114652537926,591113.0,880736.0,1269616.0,1779833.0,3374531.0,11203122.0,22989790.0,34104804.0,0.9783117352101699,1.45764687124155,2.10125633818578,2.94568154596151,5.58495915834468,18.54153493001348,38.04885869897484,56.4445719653344,0.87531991740952,1.01366830932315,1.33068547075803,1.83682590550486,2.8477455207710602,7.02225773677701,14.005492446609418,22.38710674550988,6144114.0,9203956.0,13016482.0,10.16871040499312,15.23285032494472,21.54270576738065,14.26,76.05,0.3522257062873518,528883.6997293783,1163704.8428050536,2572875.4607881187,6104133.971330853,17206579.6397104,84859434.32593673,253870950.98725414,541067356.3486316,59830647.0,59541024.0,59152144.0,58641927.0,57047229.0,49218638.0,37431970.0,26316956.0,99.02168854399474,98.54235295363789,97.89874376383607,97.05431784840428,94.41504021067907,81.45846463260918,61.95114144308276,43.55542771345952,289623.0,388880.0,510217.0,1594698.0,7828591.0,11786668.0,11115014.0,0.4793355903568516,0.6436091898018198,0.8444259154317915,2.639277637725217,12.956575578069888,19.50732318952642,18.395713729623235,2493795.0,19615259.0,4.1273122871031305,32.46389954063016,6.08150996154767,12.1720291377429,17.00841734517776,23.22896944776096,41.509074107770886,25.92391200189003,13000801.0,21.516752668837828,8.04608134185909,105496371.88388848,47420959.0,78.4832467640797
Jamaica,1988,8.198034740823454,5.910940277644313,24589.0,146631.0,487242.0,1100806.0,1839500.0,2255759.0,2334078.0,2359827.0,1.0290832519531201,6.13670410156249,20.391665039062488,46.0701220703125,76.98536700868249,94.40632189306388,97.68407922728841,98.76171586445332,0.39652548231493,1.6761502966111501,6.25297246812683,17.71929013467563,38.406050130578926,63.40449277284637,74.39958606120362,80.37579538035736,256280.0,417836.0,586392.0,10.72562988281249,17.48697265625,24.54122558593749,2.3,15.24,0.4315502497711246,9474.639353255285,76095.35455856548,478110.27871773666,2328630.5700430283,9176799.227275724,30299929.21976614,53331446.07852925,76820452.44750263,2364826.0,2242784.0,1902173.0,1288609.0,549915.0,133656.0,55337.0,29588.0,98.97091966025157,93.8633096385517,79.6083141689493,53.92989497429287,23.014629103776446,5.593670417236018,2.3159225165992514,1.238294729044557,122042.0,340611.0,613564.0,738694.0,416259.0,78319.0,25749.0,5.107610021699872,14.254995469602392,25.67841919465643,30.91526587051642,17.42095868654043,3.2777479006367667,1.0776277875546942,1692869.0,494578.0,70.84866290712,20.69871221860592,5.41065232954279,9.77985244302123,14.48856492546231,21.198405766548277,49.12252453542533,33.6637858184811,2277421.0,95.31291153136453,65.87022618576259,34153913.5108589,111994.0,4.68708868070218
Jamaica,1990,7.648493177559445,5.497638678566405,8713.0,110590.0,499999.0,1210788.0,1911189.0,2297917.0,2371644.0,2398118.0,0.36006093338872,4.57000415454923,20.661958177537727,50.03462124359507,78.97798088907354,94.9591469325578,98.00581636892396,99.09984766652819,0.0660645346831839,0.8944978276298201,5.32100400739959,18.08373825429479,40.19289703225307,64.8001762153183,75.46771497661112,81.26158667466844,179624.0,324061.0,519101.0,7.42279462678299,13.391497022573052,21.45132253150533,2.42,14.64,0.4111373537364198,1598.6963354437141,41127.327564005354,412041.69339232886,2406847.095691842,9726283.172124624,31362002.244724996,54787319.68188487,78657997.94224674,2411188.0,2309311.0,1919902.0,1209113.0,508712.0,121984.0,48257.0,21783.0,99.63994394812019,95.42997833382441,79.3380390354812,49.96539114616672,21.022017016398607,5.04086737432647,1.994172488874545,0.9001607917018093,101877.0,389409.0,710789.0,700401.0,386728.0,73727.0,26474.0,4.2099656142957915,16.091939298343195,29.37264788931448,28.943374129768117,15.981149642072134,3.0466948854519256,1.0940116971727356,1800599.0,460455.0,74.40797673452431,19.027835479850424,6.14339994306709,10.16822408489554,14.47527545370496,21.275368533295037,47.9377319850373,32.05186497840446,2315679.0,95.6931172967733,67.19043495211889,35282941.558641635,104222.0,4.306870405028966
Jamaica,1993,5.407414639472219,4.393268428316519,36636.0,244351.0,770461.0,1608259.0,2251258.0,2448097.0,2476568.0,2484558.0,1.47455078124999,9.83469482421874,31.009658203125,64.729536048857,90.609085712811,98.53148804400425,99.677412242006,99.99900000000001,0.50971927376397,2.58112828552165,9.716125858616289,26.00371248194332,50.75743505627936,73.4062008362387,82.01480323010813,99.998,196744.0,354425.0,533332.0,7.918574218749989,14.26496093749999,21.4656689453125,1.91,9.75,0.3567342174651031,12664.398423663059,121847.52172149852,772496.67629371,3553461.00832383,12611106.026443576,36476759.73846089,61131775.756161526,99381332.3336,2447947.0,2240232.0,1714122.0,876324.0,233325.0,36486.0,8015.0,25.0,98.5254668489642,90.16531144260426,68.99032956435748,35.270465909168664,9.390911875352927,1.4684959206434238,0.32258934396637184,0.001006205065397292,207715.0,526110.0,837798.0,642999.0,196839.0,28471.0,7990.0,8.36015540635994,21.174981878246772,33.71986365518882,25.879554033815733,7.9224159547095026,1.1459065766770522,0.3215831389009745,2006907.0,225310.0,80.77439088859225,9.068326529195005,6.795301003065941,11.65824731501778,16.29889718777655,22.420912517190082,42.82664197694962,27.41396509781111,2456195.0,98.85745311181124,75.38789776303715,40645725.15374829,28388.0,1.1425659758599331
Jamaica,1996,8.268507242632793,6.11376912998134,6339.0,87711.0,366064.0,1104293.0,1984236.0,2419327.0,2498256.0,2530374.0,0.24775487978485,3.4280403618886104,14.30703299215947,43.15950758008436,77.55068999398577,94.55551822206668,97.64033070380091,98.89562208735025,0.08228902495516649,0.8286926038330801,3.79591059613298,14.598769090418429,36.62331167033814,62.76497067663088,73.94850503651396,80.04377060454999,167700.0,325410.0,548233.0,6.554305118332191,12.71811198323799,21.42679434423114,2.74,14.94,0.4039490228751146,2105.4725021006257,40286.05312712271,310794.70478381834,2054407.4736122515,9370554.056238893,32118479.937463753,56762081.21702423,81920989.13027614,2552292.0,2470920.0,2192567.0,1454338.0,574395.0,139304.0,60375.0,28257.0,99.75225032448994,96.57195586233419,85.69297409434967,56.84047445684821,22.449309806689595,5.4444740175507915,2.35966030271657,1.1043796467720433,81372.0,278353.0,738229.0,879943.0,435091.0,78929.0,32118.0,3.180294462155739,10.87898176798452,28.85249963750146,34.391164650158615,17.0048357891388,3.0848137148342216,1.2552806559445266,1896525.0,514020.0,74.12264963209716,20.089640709815143,6.4103293411589295,10.54375192019727,14.89310385431761,20.68567757392256,47.46713731040362,32.67744666535759,2440335.0,95.37659787428223,65.27929305793866,36244560.16411948,118296.0,4.623409940706573
Jamaica,1999,11.134830256333586,7.71866524859774,5089.0,68827.0,266084.0,808012.0,1736462.0,2326824.0,2492398.0,2559252.0,0.19329371286731,2.61432505273595,10.1069723914712,30.69166356925225,65.95803231793039,88.3824490280993,94.67163114762032,97.21099796748672,0.11214542927796001,0.72375621917499,2.8701476387023197,10.072144842858389,27.78126693014006,53.88187652191775,66.5779685206744,73.99678522344453,250379.0,402779.0,609327.0,9.51042930439617,15.29923099996009,23.144764477309455,3.2,21.56,0.4408019870973195,2952.4269231521193,36202.910684750146,241797.49360050907,1458418.7237654044,7313910.247784033,28370715.407218568,52583485.92933106,77923853.81268091,2627588.0,2563850.0,2366593.0,1824665.0,896215.0,305853.0,140279.0,73425.0,99.80669865691841,97.38566485748157,89.8930252362899,69.30835039771304,34.04196564941312,11.617566454221311,5.328378680711686,2.7889862675899857,63738.0,197257.0,541928.0,928450.0,590362.0,165574.0,66854.0,2.421033799436847,7.492639621191661,20.584674838576856,35.26638474829992,22.424399195191814,6.289187773509626,2.5393924131217007,1667635.0,755936.0,63.34370726519444,28.71359882968993,5.4582817138619095,9.771517357458169,13.93211367001871,20.15743840848351,50.68064885017772,35.03079664464351,2375279.0,90.22296685270844,56.66389752932079,32371569.527008533,257398.0,9.777044430440954
Jamaica,2002,12.180979248835705,7.637271242317597,13316.0,73593.0,304211.0,904122.0,1688294.0,2307979.0,2503157.0,2584562.0,0.49450665760257995,2.73290027592599,11.29703763299258,33.5750157392147,62.69560894250734,85.7078888433453,92.95593361769747,95.97892677176011,0.13840035891344002,0.72525898956553,3.09900337752677,11.18244997667885,28.664488256563292,52.671966916670556,65.125204438924,72.52300177576907,265597.0,457448.0,674361.0,9.86305185236856,16.98755940742385,25.04271517524106,3.07,24.56,0.4831596261345999,3726.9043769754453,37107.163271533595,267044.1456687783,1656192.0178402392,7718896.655026866,28367467.481557578,52611585.26907763,78117223.06834693,2679527.0,2619250.0,2388632.0,1788721.0,1004549.0,384864.0,189686.0,108281.0,99.50550403421217,97.26708909505679,88.70298045597163,66.42500138329639,37.30440281887953,14.292106892232484,7.044079435748761,4.021066211435275,60277.0,230618.0,599911.0,784172.0,619685.0,195178.0,81405.0,2.2384149391553834,8.56410863908516,22.277979072675237,29.12059856441686,23.01229592664704,7.248027456483724,3.0230132243134857,1614701.0,814863.0,59.96270866658135,30.260324675190127,4.77786987595876,8.42922056909836,12.59060592825901,20.02349990261704,54.17880372406671,38.01016529349595,2360464.0,87.65695311428152,55.33813000635496,32336666.436492532,332379.0,12.34305156297638
Jamaica,2004,12.145455797790152,7.950248244829013,3791.0,45122.0,240590.0,796657.0,1677871.0,2340367.0,2552756.0,2622714.0,0.13911024216191,1.65584573545277,8.82891742803835,29.23493006054717,61.57286252926202,85.88449774120927,93.67855308241168,96.24576990100712,0.010553690077717136,0.36600968329503997,2.18762068470994,9.14745668848842,26.349054504049153,51.30001348642732,64.39032180891667,72.08066073770098,236922.0,426467.0,607313.0,8.69433423540509,15.65007065926288,22.286589108707112,3.32,23.26,0.4545747436622845,287.58984874510514,18950.2695737284,190761.71377235928,1370983.6240592056,7180162.14574605,27958681.770148747,52639416.46943061,78568410.35258707,2721226.0,2679895.0,2484427.0,1928360.0,1047146.0,384650.0,172261.0,102303.0,99.86088160183955,98.3441571190198,91.17106425391107,70.76506311703743,38.427136417864546,14.115508270223634,6.321465150492639,3.7542151113185716,41331.0,195468.0,556067.0,881214.0,662496.0,212389.0,69958.0,1.5167244828197404,7.173092865108731,20.40600113687364,32.33792669917289,24.311628147640914,7.794043119730996,2.5672500391740676,1632749.0,874885.0,59.917016793809246,32.105690553149664,5.280176252433989,9.22314933393948,13.2256593795956,20.64840660717381,51.62260842685691,35.75783203395458,2405411.0,88.27140935190681,54.11292328849717,31998523.986144602,319606.0,11.728587381289731
Japan,2008,40.446238295957365,34.4462266768755,314728.0,614479.0,920419.0,1853495.0,7017797.0,26568184.0,53411336.0,77789928.0,0.24576053625865998,0.47982560789475004,0.7187239745149999,1.44733092986226,5.47995686553672,20.746183076873052,41.70707868277175,60.74348416007337,0.0921646509431238,0.18204707249054,0.33162381151139997,0.65104267702096,1.7749334649900799,7.03359094901814,15.00136550060674,24.03100776392266,12804051.0,20150203.0,28168411.0,9.99824414489851,15.73460155174728,21.99574485602233,13.82,71.3,0.3484231506323008,118028.81693729263,442956.39064276445,1358999.6855547016,4585596.309103436,22730330.43270246,180148551.54082203,576335961.0312603,1230993178.908491,127748272.0,127448521.0,127142581.0,126209505.0,121045203.0,101494816.0,74651664.0,50273072.0,99.75423971014267,99.52017444539017,99.28127640302039,98.55266938928496,94.52004325995799,79.25381726181645,58.29292145272249,39.25651593356395,299751.0,305940.0,933076.0,5164302.0,19550387.0,26843152.0,24378592.0,0.2340652647525046,0.23889804236977114,0.728607013735427,4.032626129326972,15.26622599814154,20.960895809093962,19.03640551915854,6403318.0,46393539.0,5.00013125764197,36.22712181723503,6.42426305825488,12.138820607452221,17.02069691741569,22.918160895756408,41.49805852112075,26.14717846861056,30392008.0,23.73207562328459,8.22767651647301,228644423.48721105,97670992.0,76.26792438096874
Japan,2010,48.77319593953435,40.14345947936617,0.0,0.0,310961.0,618553.0,1579491.0,10816235.0,35532628.0,63389843.0,0.0,0.0,0.24280565026047998,0.48298028823358996,1.23330293722322,8.44556464813144,27.74469246530157,49.496246571932566,0.0,0.0,0.06173002512798264,0.17168739380231,0.44878245769533,2.13234191415537,7.21557342893443,15.13081643963333,5100746.0,11200993.0,19835362.0,3.98277983931103,8.74599293078248,15.48790642418901,21.44,84.3,0.3210032043008336,0.0,0.0,252984.45818050357,1209340.2488344011,5747556.935704091,54617805.789175645,277229546.7130897,775121464.5695362,128070000.0,128070000.0,127759039.0,127451447.0,126490509.0,117253765.0,92537372.0,64680157.0,100.0,100.0,99.75719450300616,99.51701959865699,98.76669711876318,91.5544350745686,72.25530725384556,50.50375341610057,0.0,310961.0,307592.0,960938.0,9236744.0,24716393.0,27857215.0,0.0,0.24280549699383147,0.24017490434918404,0.7503224798938081,7.212262044194581,19.29912782072304,21.751553837744982,1579491.0,33953137.0,1.23330293722322,26.511389528078347,8.1583122519789,12.70137283223277,16.47303597586427,22.16263297424262,40.50464596568139,25.68109891555087,13431126.0,10.48733174887546,2.70937760623973,75296827.83675352,114638874.0,89.51266807214805
Japan,2013,46.83880484095635,39.05675410467071,243036.0,927657.0,1202321.0,1541328.0,3406925.0,13039021.0,38510191.0,67439826.0,0.19069893523860998,0.72788788742459,0.94340350645419,1.20940649004075,2.67325159097314,10.23109625609066,30.21710646872235,52.91680791962246,0.01871939450894512,0.16441487045801,0.44310043464013,0.68658364255918,1.2181417783935,3.2211605756287898,8.620083708145291,16.8546632275902,6658221.0,11602169.0,21014202.0,5.22438746102822,9.10366751279518,16.48884003968502,19.84,79.6,0.3285472862273798,23856.93233192511,398123.2101449006,1807069.9165667635,4812590.877927508,15524607.89473596,82104161.91220222,329575970.455373,859217022.0160931,127201964.0,126517343.0,126242679.0,125903672.0,124038075.0,114405979.0,88934809.0,60005174.0,99.80930126721331,99.27211189140414,99.05659617874377,98.7905935893915,97.32674879359723,89.76890344854644,69.78289379732433,47.08319196516144,684621.0,274664.0,339007.0,1865597.0,9632096.0,25471170.0,28929635.0,0.5371893758091726,0.2155157126603633,0.2660025893522696,1.4638447957942642,7.557845345050806,19.986009651222094,22.699701832162894,2479268.0,35103266.0,1.9453637035485498,27.543854877749208,7.74347403430587,12.83749719314213,16.55583934811548,21.72548998219981,41.1376994422366,26.40876772814667,16196750.0,12.708815291855469,3.8719196515134002,107080125.59720618,111248250.0,87.29118443250029
