Entity,Year,welfare,mean,pop,d1avgincome,d2avgincome,d3avgincome,d4avgincome,d5avgincome,d6avgincome,d7avgincome,d8avgincome,d9avgincome,d10avgincome,q1avgincome,q2avgincome,q3avgincome,q4avgincome,q5avgincome,flag
Trinidad and Tobago,1988,I,431.31,1.2,80.22366,131.11824,181.1502,232.9074,289.40901,353.6742,433.03524,542.15667,725.89473,1343.09934,105.67095,207.0288,321.541605,487.595955,1034.497035,0
Trinidad and Tobago,1992,I,302.64999,1.24,62.64855,103.80895,138.6137,174.3264,213.0656,256.94985,309.61095,378.3125,484.54265,904.62085,83.22875,156.47005,235.007725,343.961725,694.58175,0
Tunisia,1985,C,172.96001,7.3200002,39.08896,56.73088,74.19984,92.36064,111.90512,134.38992,162.40944,201.15248,267.91504,589.44768,47.90992,83.28024,123.14752,181.78096,428.68136,0
Tunisia,1990,C,186.03999,8.2299995,42.41712,66.78836,86.69464,106.973,129.2978,154.78528,185.48188,226.22464,290.96656,570.95676,54.60274,96.83382,142.04154,205.85326,430.96166,0
Tunisia,1995,C,189.55,9.1099997,43.5965,63.6888,83.59155,104.2525,126.6194,152.58775,184.81125,229.3555,305.36505,601.82125,53.64265,93.922025,139.603575,207.083375,453.59315,0
Tunisia,2000,C,224.25,9.6999998,54.717,78.936,102.258,126.25275,152.26575,181.6425,217.74675,267.7545,352.9695,707.95725,66.8265,114.255375,166.954125,242.750625,530.463375,0
Tunisia,2005,c,246.99001,10.1,62.24148,96.82008,124.97694,150.91089,177.33882,208.95354,247.23699,298.11693,385.05741,718.24692,79.53078,137.943915,193.14618,272.67696,551.652165,0
Tunisia,2010,c,288.17999,10.64,74.9268,119.01834,152.44722,181.84158,214.11774,251.00478,295.3845,356.47866,457.91802,778.95054,96.97257,167.1444,232.56126,325.93158,618.43428,0
Tunisia,2015,c,334.19,11.27,105.60404,155.39835,190.15411,222.23635,255.98954,295.08977,342.21056,408.38018,512.31327,854.52383,130.501195,206.19523,275.539655,375.29537,683.41855,0
Turkey,1987,C,281.95001,51.099998,66.82215,99.52835,125.1858,151.40715,180.72995,214.8459,257.42035,316.3479,416.7221,990.49035,83.17525,138.296475,197.787925,286.884125,703.606225,0
Turkey,1994,C,275.89999,57.560001,64.0088,95.1855,124.9827,155.0558,187.0602,223.2031,267.623,328.321,432.0594,881.7764,79.59715,140.01925,205.13165,297.972,656.9179,0
Turkey,2002,c,298.64001,65.139999,68.08992,103.92672,134.68664,166.93976,202.17928,239.21064,287.88896,357.77072,473.94168,951.46704,86.00832,150.8132,220.69496,322.82984,712.70436,0
Turkey,2003,c,283.89999,66.089996,59.619,96.8099,127.1872,156.7128,188.7935,225.1327,272.2601,339.5444,453.1044,920.1199,78.21445,141.95,206.9631,305.90225,686.61215,0
Turkey,2004,c,348.89001,67.010002,71.17356,115.83148,155.25605,195.72729,240.03632,288.53203,349.58778,432.6236,564.50402,1075.62787,93.50252,175.49167,264.284175,391.10569,820.065945,0
Turkey,2005,c,370.89001,67.900002,70.4691,120.91014,164.67516,205.47306,250.35075,300.4209,361.61775,442.84266,577.10484,1215.03564,95.68962,185.07411,275.385825,402.230205,896.07024,0
Turkey,2006,c,372.72,68.760002,77.52576,131.57016,175.1784,218.41392,265.37664,318.30288,377.93808,461.80008,598.96104,1101.76032,104.54796,196.79616,291.83976,419.86908,850.36068,0
Turkey,2007,c,392.98999,69.599998,84.49285,141.86939,192.17211,238.54493,285.31074,337.57841,400.06382,493.20245,647.25453,1109.41077,113.18112,215.35852,311.444575,446.633135,878.33265,0
Turkey,2008,c,434.76999,70.440002,90.43216,156.95197,212.16776,262.60108,315.20825,374.33697,441.29155,532.15848,682.15413,1279.96288,123.692065,237.38442,344.77261,486.725015,981.058505,0
Turkey,2009,c,430.20999,71.339996,95.07641,157.88707,206.93101,257.26558,307.60015,365.6785,431.50063,525.71662,697.80062,1256.64341,126.48174,232.098295,336.639325,478.608625,977.222015,0
Turkey,2010,c,437.5,72.330002,96.6875,161.4375,215.6875,265.125,313.25,368.8125,437.5,539.875,694.75,1281.875,129.0625,240.40625,341.03125,488.6875,988.3125,0
Turkey,2011,c,478.59,73.410004,103.37544,173.72817,227.80884,279.01797,332.14146,394.83675,472.84692,577.17954,765.26541,1459.6995,138.551805,253.413405,363.489105,525.01323,1112.482455,0
Turkey,2012,c,497.06,74.57,108.85614,179.43866,235.60644,288.2948,341.97728,407.5892,488.11292,605.41908,799.76954,1516.033,144.1474,261.95062,374.78324,546.766,1157.90127,0
Turkey,2013,c,517.27002,75.790001,114.31667,187.76901,244.66871,297.94752,357.95084,425.71321,509.51095,625.8967,827.632,1581.81166,151.04284,271.308115,391.832025,567.703825,1204.72183,0
Turkey,2014,c,540.23999,77.029999,118.8528,193.40592,247.42992,304.69536,361.9608,432.192,520.79136,647.74776,868.70592,1707.1584,156.12936,276.06264,397.0764,584.26956,1287.93216,0
Turkey,2015,c,541.22998,78.269997,115.82322,187.26558,242.47104,293.88789,351.7995,419.45325,508.21497,632.69787,850.27233,1810.95558,151.5444,268.179465,385.626375,570.45642,1330.613955,0
Turkey,2016,c,567.58002,79.510002,125.43518,199.22058,255.411,308.76352,372.90006,449.52336,544.30922,679.39326,920.04718,1821.36422,162.32788,282.08726,411.21171,611.85124,1370.7057,0
Turkmenistan,1998,C,76.910004,4.4099998,19.76587,27.45687,35.07096,42.99269,51.68352,61.68182,74.06433,91.36908,121.05634,244.03543,23.61137,39.031825,56.68267,82.716705,182.545885,0
Tuvalu,2010,c,233.58,.0099999998,62.83302,91.0962,113.75346,138.74652,161.87094,187.33116,226.10544,270.9528,365.78628,717.55776,76.96461,126.24999,174.60105,248.52912,541.67202,0
Uganda,1989,C,70.089996,16.85,13.52737,21.09709,28.59672,36.4468,44.99778,54.88047,67.14622,84.24818,113.68598,236.2033,17.31223,32.52176,49.939125,75.6972,174.94464,0
Uganda,1992,c,63.360001,18.65,15.5232,23.63328,29.7792,36.17856,42.70464,50.0544,58.98816,71.5968,92.8224,212.38272,19.57824,32.97888,46.37952,65.29248,152.60256,0
Uganda,1996,c,63.32,21.200001,17.60296,25.58128,31.15344,36.97888,43.56416,50.656,60.34396,73.19792,95.73984,198.44488,21.59212,34.06616,47.11008,66.77094,147.09236,0
Uganda,2000,c,61.82,24.040001,14.46588,22.2552,28.18992,33.63008,39.81208,47.04502,55.9471,69.36204,91.8027,215.68998,18.36054,30.91,43.42855,62.65457,153.74634,0
Uganda,2002,c,67.919998,25.719999,16.02912,23.83992,29.61312,35.38632,41.56704,48.63072,57.93576,72.06312,99.63864,254.49624,19.93452,32.49972,45.09888,64.99944,177.06744,0
Uganda,2005,c,75.599998,28.540001,18.4464,27.3672,33.7932,40.7484,47.9304,56.6244,68.418,86.0328,115.668,261.0468,22.9068,37.2708,52.2774,77.2254,188.3574,0
Uganda,2009,c,93.809998,32.77,21.76392,33.7716,42.12069,49.7193,58.1622,68.57511,81.89613,101.59623,138.74499,341.84364,27.76776,45.919995,63.368655,91.74618,240.294315,0
Uganda,2012,c,101.02,36.310001,25.35602,38.8927,48.18654,56.97528,66.47116,78.18948,93.03942,115.26382,155.77284,332.05274,32.12436,52.58091,72.33032,104.15162,243.91279,0
Uganda,2017,c,96.959999,41.490002,24.43392,35.09952,43.43808,51.77664,61.27872,72.72,87.7488,110.0496,151.2576,331.70016,29.76672,47.60736,66.99936,98.8992,241.47888,0
Ukraine,1992,c,211.78,52.150002,65.6518,103.56042,129.82114,153.11694,175.56562,199.28498,227.45172,262.81898,316.39932,483.9173,84.60611,141.46904,187.4253,245.13535,400.15831,0
Ukraine,1993,c,212.97,52.18,77.52108,110.31846,132.0414,152.06058,172.93164,196.35834,223.40553,260.03637,312.00105,493.23852,93.91977,142.05099,184.64499,241.72095,402.619785,0
Ukraine,1995,C,222.83,51.509998,52.81071,84.45257,108.07255,131.91536,157.31798,186.06305,221.04736,267.396,341.59839,677.4032,68.63164,119.993955,171.690515,244.22168,509.500795,0
Ukraine,1996,c,186.23,51.060001,52.33063,80.45136,101.49535,121.23573,140.23119,161.27518,187.16115,223.476,280.83484,513.43611,66.390995,111.36554,150.753185,205.318575,397.135475,0
Ukraine,1999,I,132.47,49.669998,48.35155,68.22205,81.73399,94.58358,107.96305,122.66722,139.62338,161.08352,193.14126,307.3304,58.2868,88.158785,115.315135,150.35345,250.23583,0
Ukraine,2002,c,201.24001,48.200001,72.84888,103.6386,123.7626,144.08784,163.40688,184.93956,211.10076,244.30536,298.03644,466.27308,88.24374,133.92522,174.17322,227.70306,382.15476,0
Ukraine,2003,c,225.3,47.810001,85.614,119.1837,140.5872,161.3148,182.493,204.5724,232.9602,270.36,329.8392,526.0755,102.39885,150.951,193.5327,251.6601,427.95735,0
Ukraine,2004,c,252.23,47.450001,90.55057,131.1596,156.88706,180.84891,205.06299,231.29491,265.09373,306.71168,371.53479,583.40799,110.855085,168.867985,218.17895,285.902705,477.47139,0
Ukraine,2005,c,299.29001,47.110001,109.24085,154.13435,184.96122,213.39377,242.12561,273.85035,313.65592,363.93664,443.84707,693.45493,131.6876,199.177495,257.98798,338.79628,568.651,0
Ukraine,2006,c,323.98999,46.790001,118.58034,165.88288,197.6339,227.76497,258.86801,292.88696,333.38571,388.788,474.96934,781.13989,142.23161,212.699435,275.877485,361.086855,628.054615,0
Ukraine,2007,c,307.98999,46.509998,123.50399,168.16254,197.72958,226.98863,255.6317,286.4307,322.46553,371.43594,448.74143,679.11795,145.833265,212.359105,271.0312,346.950735,563.92969,0
Ukraine,2008,c,352.64999,46.259998,143.8812,196.0734,229.2225,259.19775,291.9942,328.31715,370.2825,424.23795,510.6372,772.3035,169.9773,244.210125,310.155675,397.260225,641.47035,0
Ukraine,2009,c,326.70001,46.049999,139.5009,186.8724,218.2356,247.3119,274.7547,307.098,343.6884,392.04,466.2009,690.9705,163.18665,232.77375,290.92635,367.8642,578.5857,0
Ukraine,2010,c,348.48001,45.869999,154.02816,201.76992,234.17856,264.14784,296.208,328.61664,365.55552,414.6912,494.14464,731.11104,177.89904,249.1632,312.41232,390.12336,612.62784,0
Ukraine,2011,c,362.07001,45.709999,158.94873,211.81095,246.2076,276.25941,307.39743,342.51822,381.98385,432.67365,511.24284,751.29525,185.37984,261.233505,324.957825,407.32875,631.269045,0
Ukraine,2012,c,377.13,45.59,166.31433,219.11253,253.80849,285.86454,319.42911,355.25646,397.49502,452.93313,537.41025,783.29901,192.71343,269.836515,337.342785,425.214075,660.35463,0
Ukraine,2013,c,398.35001,45.490002,174.87565,234.2298,272.07305,306.7295,339.79255,374.449,415.8774,468.85795,556.8933,839.32345,204.552725,289.401275,357.120775,442.367675,698.108375,0
Ukraine,2014,c,383.29999,45.27,172.1017,228.8301,262.9438,295.9076,327.7215,362.2185,403.2316,453.8272,537.7699,788.4481,200.4659,279.4257,344.97,428.5294,663.109,0
Ukraine,2015,c,345.48999,45.150002,145.79678,200.3842,231.82379,261.19044,290.2116,323.03315,362.7645,409.75114,483.686,745.91291,173.09049,246.507115,306.622375,386.25782,614.799455,0
Ukraine,2016,c,350.12,45,150.90172,201.66912,235.98088,268.19192,297.95212,329.81304,368.32624,417.69316,488.06728,742.2544,176.28542,252.0864,313.88258,393.0097,615.16084,0
United Kingdom,2004,i,1381.14,59.990002,345.285,581.45994,737.52876,886.69188,1038.61728,1205.73522,1407.38166,1669.79826,2107.61964,3831.28236,463.37247,812.11032,1122.17625,1538.58996,2969.451,0
United Kingdom,2005,i,1367.61,60.400002,351.47577,593.54274,757.65594,906.72543,1061.26536,1233.58422,1437.35811,1686.26313,2081.50242,3566.72688,472.509255,832.190685,1147.42479,1561.81062,2824.11465,0
United Kingdom,2006,i,1465.7,60.849998,392.8076,640.5109,810.5321,962.9649,1121.2605,1297.1445,1503.8082,1779.3598,2233.7268,3914.8847,516.65925,886.7485,1209.2025,1641.584,3074.30575,0
United Kingdom,2007,i,1533.64,61.32,407.94824,659.4652,837.36744,987.66416,1153.29728,1328.13224,1541.3082,1834.23344,2303.52728,4284.99016,533.70672,912.5158,1240.71476,1687.77082,3294.25872,0
United Kingdom,2008,i,1411.51,61.810001,388.16525,629.53346,790.4456,933.00811,1074.15911,1244.95182,1455.26681,1726.27673,2153.96426,3717.91734,508.849355,861.726855,1159.555465,1590.77177,2935.9408,0
United Kingdom,2009,i,1409.74,62.279999,400.36616,620.2856,766.89856,921.96996,1082.68032,1258.89782,1459.0809,1712.8341,2135.7561,3737.22074,510.32588,844.43426,1170.78907,1585.9575,2936.48842,0
United Kingdom,2010,i,1408.98,62.77,404.37726,631.22304,769.30308,908.7921,1075.05174,1244.12934,1451.2494,1714.72866,2121.92388,3769.0215,517.80015,839.04759,1159.59054,1582.98903,2945.47269,0
United Kingdom,2011,i,1377.16,63.259998,402.13072,623.85348,769.83244,914.43424,1074.1848,1240.82116,1436.37788,1706.30124,2119.44924,3485.59196,512.9921,842.13334,1157.50298,1571.33956,2802.5206,0
United Kingdom,2012,i,1357.64,63.700001,416.79548,621.79912,760.2784,909.6188,1071.17796,1239.52532,1435.02548,1695.69236,2089.40796,3335.72148,519.2973,834.9486,1155.35164,1565.35892,2712.56472,0
United Kingdom,2013,i,1403.58,64.129997,412.65252,621.78594,776.17974,931.97712,1094.7924,1275.85422,1487.7948,1750.26426,2139.05592,3544.0395,517.21923,854.07843,1185.32331,1619.02953,2841.54771,0
United Kingdom,2014,i,1438.71,64.610001,417.2259,627.27756,784.09695,939.47763,1106.36799,1287.64545,1510.6455,1779.68427,2175.32952,3757.91052,522.25173,861.78729,1197.00672,1645.164885,2966.62002,0
United Kingdom,2015,i,1432.22,65.129997,412.47936,655.95676,797.74654,945.2652,1109.9705,1297.59132,1508.12766,1783.1139,2178.40662,3634.97436,534.21806,871.50587,1203.78091,1645.62078,2906.69049,0
United States,1986,i,1585.92,240.13,302.91072,574.10304,792.96,988.02816,1191.02592,1417.81248,1693.76256,2053.7664,2597.73696,4245.50784,438.50688,890.49408,1304.4192,1873.76448,3421.6224,0
United States,1991,i,1623.64,252.98,308.4916,579.63948,790.71268,998.5386,1209.6118,1441.79232,1709.69292,2073.38828,2646.5332,4476.37548,444.06554,894.62564,1325.70206,1891.5406,3561.45434,0
United States,1994,i,1682.29,263.13,304.49449,583.75463,792.35859,992.5511,1202.83735,1440.04024,1717.61809,2096.13334,2695.02858,4996.4013,444.12456,892.454845,1321.438795,1906.875715,3845.71494,0
United States,1997,i,1784.87,272.66,323.06147,624.7045,833.53429,1040.57921,1261.90309,1502.86054,1799.14896,2193.60523,2829.01895,5438.49889,473.882985,937.05675,1382.381815,1996.377095,4133.75892,0
United States,2000,i,1900.1801,282.16,353.43348,676.46408,900.68532,1121.1062,1352.92816,1607.55228,1913.48126,2327.7205,2977.58206,5770.84666,514.94878,1010.89576,1480.24022,2120.60088,4374.21436,0
United States,2004,i,1922.11,292.81,328.68081,672.7385,909.15803,1137.88912,1374.30865,1637.63772,1954.78587,2369.96163,3029.24536,5806.69431,500.709655,1023.523575,1505.973185,2162.37375,4417.969835,0
United States,2007,i,1980.98,301.23001,332.80464,675.51418,921.1557,1154.91134,1400.55286,1673.9281,2002.77078,2444.52932,3157.68212,6047.93194,504.15941,1038.03352,1537.24048,2223.65005,4602.80703,0
United States,2010,i,1898.89,309.34,315.21574,658.91483,884.88274,1108.95176,1350.11079,1629.24762,1959.65448,2398.29807,3106.58404,5578.93882,487.065285,996.91725,1489.679205,2178.976275,4342.76143,0
United States,2013,i,1918.04,316.23001,327.98484,654.05164,876.54428,1100.95496,1342.628,1620.7438,1954.48276,2401.38608,3120.65108,5780.97256,491.01824,988.74962,1481.6859,2177.93442,4450.81182,0
United States,2016,i,2096.71,323.41,345.95715,710.78469,954.00305,1195.1247,1453.02003,1746.55943,2111.38697,2618.79079,3423.92743,6405.44905,528.37092,1074.563875,1599.78973,2365.08888,4914.68824,0
Uruguay,1981,I,580.52002,2.9400001,109.71828,179.38068,246.14048,312.90028,383.72372,463.25496,560.78232,694.30192,921.28524,1934.29264,144.54948,279.52038,423.48934,627.54212,1427.78894,0
Uruguay,1989,i,615.26001,3.0899999,118.74518,204.88158,273.17544,342.08456,415.3005,498.97586,600.49376,740.77304,975.1871,1982.98298,161.81338,307.63,457.13818,670.6334,1479.08504,0
Uruguay,2006,i,530.16998,3.3299999,102.32281,157.46049,205.70596,259.25313,321.81319,394.97665,490.93742,631.43247,880.0822,1857.71568,129.89165,232.479545,358.39492,561.184945,1368.89894,0
Uruguay,2007,i,574.32001,3.3399999,108.54648,167.70144,220.53888,277.97088,344.592,425.57112,530.67168,679.99488,947.628,2039.98464,138.12396,249.25488,385.08156,605.33328,1493.80632,0
Uruguay,2008,i,630.64001,3.3499999,124.23608,192.97584,252.256,316.58128,389.73552,478.02512,592.17096,751.72288,1039.92536,2169.4016,158.60596,284.41864,433.88032,671.94692,1604.66348,0
Uruguay,2009,i,676.83002,3.3599999,125.89038,200.34168,267.34785,337.06134,417.60411,515.06763,636.89703,811.51917,1110.67803,2345.89278,163.11603,302.204595,466.33587,724.2081,1728.285405,0
Uruguay,2010,i,678.17999,3.3699999,134.27964,208.87944,274.6629,347.22816,425.89704,520.16406,644.94918,819.24144,1121.03154,2285.4666,171.57954,310.94553,473.03055,732.09531,1703.24907,0
Uruguay,2011,i,728.28003,3.3900001,150.75396,241.78896,317.53008,396.9126,483.57792,585.53712,712.98612,891.41472,1193.65092,2308.6476,196.27146,357.22134,534.55752,802.20042,1751.14926,0
Uruguay,2012,i,727.08002,3.4000001,154.86804,254.478,335.91096,415.88976,505.3206,611.47428,740.16744,914.66664,1206.22572,2131.79856,204.67302,375.90036,558.39744,827.41704,1669.01214,0
Uruguay,2013,i,758.09003,3.4100001,159.95699,261.54105,346.44713,434.38557,526.11446,629.2147,758.09,937.75733,1239.47715,2288.67371,210.74902,390.41635,577.66458,847.923665,1764.07543,0
Uruguay,2014,i,798.22998,3.4200001,169.22476,278.58227,370.37872,461.37694,557.96277,666.52205,803.01938,990.60343,1297.92198,2387.50593,223.903515,415.87783,612.24241,896.811405,1842.713955,0
Uruguay,2015,i,809.96002,3.4300001,172.52148,281.86608,372.5816,467.34692,566.972,681.17636,818.0596,1003.54044,1312.94516,2422.59036,227.19378,419.96426,624.07418,910.80002,1867.76776,0
Uruguay,2016,i,794.79999,3.4400001,176.4456,282.154,372.7612,462.5736,557.1548,667.632,799.5688,982.3728,1284.3968,2362.9404,229.2998,417.6674,612.3934,890.9708,1823.6686,0
Uruguay,2017,i,825.67999,3.46,189.9064,298.89616,389.72096,483.0228,581.27872,690.26848,825.68,1015.5864,1327.69344,2455.57232,244.40128,436.37188,635.7736,920.6332,1891.63288,0
Uruguay (Urban),1992,i,652.32001,2.8299999,135.03024,236.13984,309.19968,380.30256,457.92864,544.03488,645.14448,789.3072,1029.36096,1996.75152,185.58504,344.75112,500.98176,717.22584,1513.05624,0
Uruguay (Urban),1995,i,680.46002,2.9200001,123.84372,221.82996,298.72194,376.29438,462.03234,556.61628,676.37724,843.7704,1120.03716,2124.39612,172.83684,337.50816,509.32431,760.07382,1622.21664,0
Uruguay (Urban),1996,i,667.13,2.95,118.08201,213.4816,290.86868,368.92289,448.31136,537.03965,655.12166,817.90138,1104.76728,2116.13636,165.781805,329.895785,492.675505,736.51152,1610.45182,0
Uruguay (Urban),1997,i,663.40997,2.98,120.74062,212.95461,285.92971,360.89504,445.14811,538.02551,653.45885,811.35043,1087.9924,2117.60472,166.847615,323.412375,491.58681,732.40464,1602.79856,0
Uruguay (Urban),1998,i,710,3.01,119.28,213.71,296.78,379.14,468.6,568.71,692.96,874.01,1178.6,2308.21,166.495,337.96,518.655,783.485,1743.405,0
Uruguay (Urban),2000,i,667.09003,3.0599999,126.08001,212.13462,284.18034,360.89569,442.94776,535.67327,649.07857,812.51562,1094.0276,2154.03361,169.107315,322.538015,489.310515,730.797095,1624.030605,0
Uruguay (Urban),2001,i,655.87,3.0699999,119.36834,196.10513,263.65974,331.87022,407.29527,505.67577,630.29107,800.1614,1095.3029,2209.62603,157.736735,297.76498,456.48552,715.226235,1652.464465,0
Uruguay (Urban),2002,i,585.82001,3.0799999,107.20506,172.23108,228.4698,290.56672,362.62258,446.98066,557.70064,712.94294,978.90522,2000.5753,139.71807,259.51826,404.80162,635.32179,1489.74026,0
Uruguay (Urban),2003,i,486.89001,3.0899999,97.378,151.42279,194.26911,242.95811,301.8718,370.0364,457.18971,581.34666,804.34228,1667.59825,124.400395,218.61361,335.9541,519.268185,1235.970265,0
Uruguay (Urban),2004,i,493.39999,3.0899999,90.2922,145.553,190.9458,241.766,302.9476,373.9972,464.2894,596.5206,817.5638,1710.1244,117.9226,216.3559,338.4724,530.405,1263.8441,0
Uruguay (Urban),2005,i,507.37,3.0999999,94.87819,151.70363,203.45537,259.77344,321.67258,394.73386,484.03098,615.43981,843.24894,1704.7632,123.29091,231.614405,358.20322,549.735395,1274.00607,0
Uzbekistan,1998,c,95.07,24.049999,10.17249,27.47523,39.64419,51.62301,63.41169,77.38698,96.0207,118.07694,156.20001,310.59369,18.82386,45.6336,70.399335,107.04882,233.39685,0
Uzbekistan,2000,c,61.630001,24.65,16.82499,26.93231,33.09531,38.95016,45.35968,52.32387,60.89044,72.90829,93.0613,176.01528,21.87865,36.022735,48.841775,66.899365,134.53829,0
Uzbekistan,2002,c,65.440002,25.27,21.66064,32.13104,38.41328,44.10656,49.47264,55.624,63.41136,74.79792,95.67328,179.10928,26.89584,41.25992,52.54832,69.10464,137.39128,0
Uzbekistan,2003,c,62.200001,25.57,17.9136,28.2388,34.7076,40.0568,45.7792,52.4346,60.645,72.2764,93.6732,176.2126,23.0762,37.3822,49.1069,66.4607,134.9429,0
Vanuatu,2010,c,148.82001,.23999999,39.88376,60.42092,75.00528,90.7802,107.00158,124.11588,145.54596,178.43518,229.33162,437.5308,50.15234,82.89274,115.55873,161.99057,333.43121,0
