Entity,Year,Energy intensity (World Bank)
Tuvalu,2004,4.030406203
Tuvalu,2005,4.235564912
Tuvalu,2006,3.296520769
Tuvalu,2007,5.299913025
Tuvalu,2008,3.181727893
Tuvalu,2009,4.305032709
Tuvalu,2010,3.879433531
Tuvalu,2011,2.733972094
Tuvalu,2012,3.691469777
Tuvalu,2013,3.644161721
Tuvalu,2014,3.697789024
Uganda,1990,20.87687043
Uganda,1991,20.23257945
Uganda,1992,20.04850721
Uganda,1993,18.87119496
Uganda,1994,18.06633265
Uganda,1995,16.53209055
Uganda,1996,15.44022064
Uganda,1997,14.94014859
Uganda,1998,14.42917883
Uganda,1999,13.54842043
Uganda,2000,13.3743962
Uganda,2001,12.96986034
Uganda,2002,12.13321924
Uganda,2003,11.6135004
Uganda,2004,11.1099865
Uganda,2005,10.74983381
Uganda,2006,9.918727367
Uganda,2007,9.408772604
Uganda,2008,8.820028535
Uganda,2009,8.411174454
Uganda,2010,8.250219636
Uganda,2011,7.881195548
Uganda,2012,7.51215179
Uganda,2013,7.458218532
Uganda,2014,7.029147697
Ukraine,1990,19.38306309
Ukraine,1991,21.18941682
Ukraine,1992,20.41516742
Ukraine,1993,21.0930582
Ukraine,1994,23.32073418
Ukraine,1995,26.22892446
Ukraine,1996,26.69928018
Ukraine,1997,26.3369117
Ukraine,1998,25.38784466
Ukraine,1999,25.31970423
Ukraine,2000,23.68469499
Ukraine,2001,21.73824892
Ukraine,2002,20.89570248
Ukraine,2003,20.37352012
Ukraine,2004,18.07500645
Ukraine,2005,17.4810192
Ukraine,2006,15.65970025
Ukraine,2007,14.72621393
Ukraine,2008,13.9085926
Ukraine,2009,13.88692618
Ukraine,2010,15.40908556
Ukraine,2011,13.99796852
Ukraine,2012,13.52353475
Ukraine,2013,12.82020066
Ukraine,2014,12.49024606
United Arab Emirates,1990,4.122107259
United Arab Emirates,1991,4.700040512
United Arab Emirates,1992,4.328933622
United Arab Emirates,1993,4.49618333
United Arab Emirates,1994,4.660506232
United Arab Emirates,1995,4.641821735
United Arab Emirates,1996,4.632292926
United Arab Emirates,1997,4.522896209
United Arab Emirates,1998,4.611721539
United Arab Emirates,1999,4.576284544
United Arab Emirates,2000,4.036078477
United Arab Emirates,2001,5.076423573
United Arab Emirates,2002,4.915552589
United Arab Emirates,2003,4.444911249
United Arab Emirates,2004,4.327944637
United Arab Emirates,2005,4.388426055
United Arab Emirates,2006,4.148020195
United Arab Emirates,2007,4.363040043
United Arab Emirates,2008,5.002097827
United Arab Emirates,2009,5.335314939
United Arab Emirates,2010,5.401543554
United Arab Emirates,2011,5.354378162
United Arab Emirates,2012,5.324712688
United Arab Emirates,2013,5.220465415
United Arab Emirates,2014,5.029777052
United Kingdom,1990,5.657871281
United Kingdom,1991,5.924850844
United Kingdom,1992,5.877442702
United Kingdom,1993,5.784632537
United Kingdom,1994,5.604070688
United Kingdom,1995,5.475482918
United Kingdom,1996,5.563111248
United Kingdom,1997,5.243728851
United Kingdom,1998,5.122968917
United Kingdom,1999,4.980916122
United Kingdom,2000,4.817936878
United Kingdom,2001,4.705682216
United Kingdom,2002,4.489989819
United Kingdom,2003,4.419462289
United Kingdom,2004,4.293607104
United Kingdom,2005,4.188195306
United Kingdom,2006,4.012097379
United Kingdom,2007,3.769392992
United Kingdom,2008,3.728649409
United Kingdom,2009,3.668941727
United Kingdom,2010,3.740167958
United Kingdom,2011,3.400856793
United Kingdom,2012,3.465200612
United Kingdom,2013,3.352831074
United Kingdom,2014,3.052679658
United States,1990,8.666576704
United States,1991,8.743495377
United States,1992,8.612746992
United States,1993,8.529353209
United States,1994,8.351521686
United States,1995,8.234134917
United States,1996,8.109277706
United States,1997,7.839133863
United States,1998,7.569026358
United States,1999,7.425802697
United States,2000,7.335371396
United States,2001,7.128216809
United States,2002,7.082367871
United States,2003,6.904967491
United States,2004,6.790206059
United States,2005,6.60173784
United States,2006,6.369407404
United States,2007,6.367571447
United States,2008,6.22245169
United States,2009,6.084563271
United States,2010,6.072479221
United States,2011,5.90983675
United States,2012,5.692995246
United States,2013,5.676035631
United States,2014,5.626817385
Upper middle income,1990,9.466707529
Upper middle income,1991,9.319541109
Upper middle income,1992,9.169908661
Upper middle income,1993,8.998984671
Upper middle income,1994,8.754452655
Upper middle income,1995,8.711531065
Upper middle income,1996,8.476358386
Upper middle income,1997,8.096956624
Upper middle income,1998,7.878204659
Upper middle income,1999,7.730819101
Upper middle income,2000,7.450155926
Upper middle income,2001,7.383412852
Upper middle income,2002,7.312456277
Upper middle income,2003,7.472222554
Upper middle income,2004,7.47532638
Upper middle income,2005,7.385424497
Upper middle income,2006,7.23602341
Upper middle income,2007,6.965114757
Upper middle income,2008,6.787387554
Upper middle income,2009,6.79584237
Upper middle income,2010,6.801952775
Upper middle income,2011,6.745664215
Upper middle income,2012,6.651757036
Upper middle income,2013,6.494084779
Upper middle income,2014,6.317361702
Uruguay,1990,3.07965096
Uruguay,1991,3.225457663
Uruguay,1992,3.302580228
Uruguay,1993,3.002222301
Uruguay,1994,2.673148495
Uruguay,1995,2.900901097
Uruguay,1996,3.028839621
Uruguay,1997,2.834956038
Uruguay,1998,2.791760751
Uruguay,1999,3.107519304
Uruguay,2000,3.027372722
Uruguay,2001,2.761136128
Uruguay,2002,2.801051641
Uruguay,2003,2.762137479
Uruguay,2004,2.991304068
Uruguay,2005,2.869143917
Uruguay,2006,2.966368082
Uruguay,2007,2.769253157
Uruguay,2008,3.389951444
Uruguay,2009,3.233901068
Uruguay,2010,2.968541153
Uruguay,2011,3.051631606
Uruguay,2012,3.093431262
Uruguay,2013,2.9340066
Uruguay,2014,2.910370457
Uzbekistan,1990,31.22339268
Uzbekistan,1991,32.5368519
Uzbekistan,1992,34.49682794
Uzbekistan,1993,36.7312827
Uzbekistan,1994,38.33533369
Uzbekistan,1995,35.48970444
Uzbekistan,1996,36.08572011
Uzbekistan,1997,34.88855189
Uzbekistan,1998,37.17746779
Uzbekistan,1999,36.60291176
Uzbekistan,2000,34.95866724
Uzbekistan,2001,33.76022639
Uzbekistan,2002,33.80545539
Uzbekistan,2003,31.36684856
Uzbekistan,2004,28.70755696
Uzbekistan,2005,24.86695533
Uzbekistan,2006,23.67541373
Uzbekistan,2007,21.38973838
Uzbekistan,2008,20.45035415
Uzbekistan,2009,16.79897753
Uzbekistan,2010,15.1342064
Uzbekistan,2011,15.31272439
Uzbekistan,2012,14.47049542
Uzbekistan,2013,11.89074847
Uzbekistan,2014,11.18207431
Vanuatu,1990,3.127880039
Vanuatu,1991,3.033971488
Vanuatu,1992,2.845318806
Vanuatu,1993,2.824117027
Vanuatu,1994,2.589593419
Vanuatu,1995,2.661605669
Vanuatu,1996,3.178264273
Vanuatu,1997,3.120660217
Vanuatu,1998,2.817010107
Vanuatu,1999,4.212693184
Vanuatu,2000,3.976876647
Vanuatu,2001,4.216163792
Vanuatu,2002,4.151330391
Vanuatu,2003,4.10132389
Vanuatu,2004,3.288395518
Vanuatu,2005,3.122981174
Vanuatu,2006,2.699438263
Vanuatu,2007,3.755814378
Vanuatu,2008,3.510943283
Vanuatu,2009,3.894686011
Vanuatu,2010,3.872881022
Vanuatu,2011,3.992673663
Vanuatu,2012,3.690775035
Vanuatu,2013,3.498374681
Vanuatu,2014,4.298013877
Venezuela,1990,5.774942291
Venezuela,1991,5.496983947
Venezuela,1992,5.797341852
Venezuela,1993,5.384313624
Venezuela,1994,6.391141172
Venezuela,1995,5.767846072
Venezuela,1996,6.159973989
Venezuela,1997,5.765221378
Venezuela,1998,6.052601922
Venezuela,1999,6.136737845
Venezuela,2000,6.082127076
Venezuela,2001,6.087459594
Venezuela,2002,7.249080609
Venezuela,2003,7.226808434
Venezuela,2004,6.508616641
Venezuela,2005,5.887951373
Venezuela,2006,5.963233613
Venezuela,2007,5.077350642
Venezuela,2008,5.393728661
Venezuela,2009,5.583818193
Venezuela,2010,6.309634806
Venezuela,2011,5.622954348
Venezuela,2012,5.787998504
Venezuela,2013,5.375262887
Venezuela,2014,5.490554564
Vietnam,1990,7.548069803
Vietnam,1991,7.220137446
Vietnam,1992,6.936449819
Vietnam,1993,6.963918885
Vietnam,1994,6.402937182
Vietnam,1995,6.233387925
Vietnam,1996,6.020534281
Vietnam,1997,5.998655652
Vietnam,1998,6.044260616
Vietnam,1999,5.936789285
Vietnam,2000,5.848907619
Vietnam,2001,5.873804896
Vietnam,2002,6.028621862
Vietnam,2003,5.921064484
Vietnam,2004,6.110961321
Vietnam,2005,6.015164338
Vietnam,2006,5.761763366
Vietnam,2007,5.787206437
Vietnam,2008,5.856437101
Vietnam,2009,6.062415006
Vietnam,2010,6.324391502
Vietnam,2011,5.96740525
Vietnam,2012,5.744260291
Vietnam,2013,5.618759203
Vietnam,2014,5.7247032
World,1990,7.586937597
World,1991,7.556668926
World,1992,7.437488895
World,1993,7.384774069
World,1994,7.223403327
World,1995,7.184226324
World,1996,7.092667728
World,1997,6.881872054
World,1998,6.745177282
World,1999,6.646495213
World,2000,6.49282648
World,2001,6.410748519
World,2002,6.362755652
World,2003,6.356140848
World,2004,6.300296772
World,2005,6.181073731
World,2006,6.033206464
World,2007,5.877906107
World,2008,5.787892913
World,2009,5.770514906
World,2010,5.7885189
World,2011,5.655269682
World,2012,5.580497755
World,2013,5.479001588
World,2014,5.363029373
Yemen,1990,2.593639497
Yemen,1991,2.96955663
Yemen,1992,2.997347489
Yemen,1993,2.494672121
Yemen,1994,2.440576312
Yemen,1995,2.614066764
Yemen,1996,2.550797313
Yemen,1997,2.575680818
Yemen,1998,2.596034612
Yemen,1999,2.823601865
Yemen,2000,2.823131447
Yemen,2001,3.016477459
Yemen,2002,2.811400744
Yemen,2003,3.01083233
Yemen,2004,3.160727174
Yemen,2005,3.188304185
Yemen,2006,3.308474124
Yemen,2007,3.133247016
Yemen,2008,3.176675993
Yemen,2009,3.380211121
Yemen,2010,3.165451002
Yemen,2011,3.16117742
Yemen,2012,2.790347224
Yemen,2013,3.693556511
Yemen,2014,3.329745785
Zambia,1990,12.0767491
Zambia,1991,12.43384907
Zambia,1992,12.86316375
Zambia,1993,12.07182452
Zambia,1994,13.31793325
Zambia,1995,13.16526178
Zambia,1996,12.28897818
Zambia,1997,12.34533119
Zambia,1998,12.51583321
Zambia,1999,12.06327529
Zambia,2000,11.97877235
Zambia,2001,11.74404264
Zambia,2002,11.58903894
Zambia,2003,11.19193645
Zambia,2004,10.75820604
Zambia,2005,10.36988546
Zambia,2006,9.839454201
Zambia,2007,9.104243165
Zambia,2008,8.751486367
Zambia,2009,8.232028169
Zambia,2010,7.765465643
Zambia,2011,7.756047284
Zambia,2012,7.576244229
Zambia,2013,7.468400569
Zambia,2014,7.399488412
Zimbabwe,1990,14.69713609
Zimbabwe,1991,14.76262984
Zimbabwe,1992,16.75449705
Zimbabwe,1993,15.8620882
Zimbabwe,1994,14.41690348
Zimbabwe,1995,14.65485668
Zimbabwe,1996,13.22321167
Zimbabwe,1997,12.74989023
Zimbabwe,1998,12.68069724
Zimbabwe,1999,13.63483555
Zimbabwe,2000,13.29570471
Zimbabwe,2001,13.07171308
Zimbabwe,2002,14.09594051
Zimbabwe,2003,16.24076767
Zimbabwe,2004,16.84627152
Zimbabwe,2005,18.75025862
Zimbabwe,2006,20.01010225
Zimbabwe,2007,20.51115194
Zimbabwe,2008,23.35813156
Zimbabwe,2009,22.4607072
Zimbabwe,2010,20.71308
Zimbabwe,2011,19.71977119
Zimbabwe,2012,18.43724649
Zimbabwe,2013,18.15296658
Zimbabwe,2014,17.7578126
