Entity,Year,Average monthly precipitation,Precipitation weighted by Population,Precipitation weighted by Area
Costa Rica,1970,38.99553578,38.0785463,38.99514466
Costa Rica,1971,30.02101217,30.28884525,30.02947206
Costa Rica,1972,28.88880934,28.40791341,28.89113137
Costa Rica,1973,31.80077389,32.36224047,31.80882762
Costa Rica,1974,30.47827366,30.37364762,30.48496278
Costa Rica,1975,31.8497027,32.40564568,31.85698025
Costa Rica,1976,28.32785715,27.26650367,28.32522626
Costa Rica,1977,26.38363116,24.99885093,26.38556957
Costa Rica,1978,29.00220231,28.65185133,29.00640288
Costa Rica,1979,31.76488141,31.39549188,31.76998937
Costa Rica,1980,31.05565439,31.97087345,31.05757405
Costa Rica,1981,33.65500001,34.47608173,33.65680732
Costa Rica,1982,28.81547601,28.58791203,28.81602357
Costa Rica,1983,28.35303552,29.94678203,28.35663632
Costa Rica,1984,30.59261894,32.70388933,30.59768431
Costa Rica,1985,26.68345261,27.69326819,26.68710645
Costa Rica,1986,28.48565483,27.85916813,28.486505
Costa Rica,1987,30.05208336,30.23740493,30.05503694
Costa Rica,1988,35.22077356,34.3602157,35.22315513
Costa Rica,1989,30.22761924,31.49994939,30.23028451
Costa Rica,1990,32.69821385,32.2563558,32.70015169
Costa Rica,1991,31.57720232,29.68460516,31.57757207
Costa Rica,1992,29.93607133,29.42361362,29.93616119
Costa Rica,1993,31.42250007,31.32764697,31.42469676
Costa Rica,1994,29.59398781,27.66453662,29.60066159
Costa Rica,1995,30.63023758,30.79477695,30.6313976
Costa Rica,1996,28.98160689,28.7949865,28.98357841
Costa Rica,1997,25.68208361,24.02201477,25.68678465
Costa Rica,1998,26.88988113,26.19965342,26.89353094
Costa Rica,1999,28.64488091,27.50737307,28.64961689
Costa Rica,2000,27.63017859,26.23333855,27.63457685
Costa Rica,2001,26.00386872,24.20980261,26.00990579
Costa Rica,2002,27.29583359,24.43131632,27.30063663
Costa Rica,2003,25.83702387,25.41232615,25.84041096
Costa Rica,2004,28.39684527,26.18518125,28.40367242
Costa Rica,2005,29.68136849,28.06431616,29.68539182
Costa Rica,2006,28.5481549,27.25894939,28.55248588
Costa Rica,2007,29.84315436,28.54621891,29.84420612
Costa Rica,2008,31.20178591,31.54910374,31.20273254
Costa Rica,2009,26.5647019,24.75958153,26.56995469
Costa Rica,2010,30.21351188,29.95158374,30.21597406
Costa Rica,2011,28.61267873,27.88690083,28.61504805
Costa Rica,2012,25.9836904,25.84144064,25.98584077
Costa Rica,2013,26.95267848,26.89814841,26.95383049
Costa Rica,2014,28.74154793,26.22512633,28.74610594
Cote d'Ivoire,1900,10.48931067,11.49151878,10.49215308
Cote d'Ivoire,1901,14.0213787,15.31547989,14.02673089
Cote d'Ivoire,1902,12.14647729,13.50604431,12.15177028
Cote d'Ivoire,1903,9.412303062,10.12706022,9.412788422
Cote d'Ivoire,1904,10.30774242,11.39440782,10.31010122
Cote d'Ivoire,1905,10.78560609,11.61915596,10.78802577
Cote d'Ivoire,1906,11.96629548,12.29709214,11.96555175
Cote d'Ivoire,1907,11.6156288,13.32567851,11.62088068
Cote d'Ivoire,1908,12.2429848,12.96319096,12.24533961
Cote d'Ivoire,1909,14.35643181,15.11496715,14.35673222
Cote d'Ivoire,1910,15.53345454,16.86360401,15.54033056
Cote d'Ivoire,1911,15.34107577,16.94686683,15.3467368
Cote d'Ivoire,1912,12.02908343,12.89227411,12.03162074
Cote d'Ivoire,1913,13.54039383,13.59370251,13.53472729
Cote d'Ivoire,1914,10.81880302,11.828204,10.82468906
Cote d'Ivoire,1915,12.09888637,13.09465626,12.10127289
Cote d'Ivoire,1916,11.71049997,12.84844993,11.71307212
Cote d'Ivoire,1917,14.0247803,15.02872908,14.02641369
Cote d'Ivoire,1918,10.69675757,11.48858301,10.69695992
Cote d'Ivoire,1919,9.970962113,10.81781708,9.970709677
Cote d'Ivoire,1920,9.332719668,10.50357329,9.335757543
Cote d'Ivoire,1921,11.39302273,11.74892676,11.39350935
Cote d'Ivoire,1922,10.87518181,11.66048492,10.8752207
Cote d'Ivoire,1923,10.81000757,12.95737528,10.81416548
Cote d'Ivoire,1924,12.8660909,13.88960483,12.86793131
Cote d'Ivoire,1925,12.91171213,13.5955156,12.91178998
Cote d'Ivoire,1926,11.39451514,11.84213548,11.39776849
Cote d'Ivoire,1927,12.91581057,13.75074634,12.92063065
Cote d'Ivoire,1928,12.66875001,13.1349588,12.67206885
Cote d'Ivoire,1929,12.45303028,13.40829342,12.45390012
Cote d'Ivoire,1930,11.15759085,12.29468457,11.16126247
Cote d'Ivoire,1931,12.93485607,14.44639538,12.93947115
Cote d'Ivoire,1932,10.8014545,11.55155686,10.8022561
Cote d'Ivoire,1933,13.18484096,14.43852141,13.19057169
Cote d'Ivoire,1934,10.87877274,11.78992623,10.88209357
Cote d'Ivoire,1935,12.15297725,14.32003829,12.15869627
Cote d'Ivoire,1936,11.30898486,12.06102319,11.31297259
Cote d'Ivoire,1937,11.49504545,12.16360898,11.49731478
Cote d'Ivoire,1938,12.30793941,13.76736179,12.31340764
Cote d'Ivoire,1939,10.94152276,12.15802095,10.94252028
Cote d'Ivoire,1940,11.07926513,12.2298324,11.08377795
Cote d'Ivoire,1941,11.50225003,12.79131583,11.506578
Cote d'Ivoire,1942,10.34914393,11.30572261,10.35210116
Cote d'Ivoire,1943,12.28892425,14.22340092,12.29536804
Cote d'Ivoire,1944,11.52773479,13.25290784,11.53252405
Cote d'Ivoire,1945,11.04967428,11.57339692,11.04916567
Cote d'Ivoire,1946,9.443159112,10.63658482,9.445075437
Cote d'Ivoire,1947,12.3826061,13.58283974,12.38924816
Cote d'Ivoire,1948,10.10918936,11.37222724,10.11132311
Cote d'Ivoire,1949,12.58325,13.71510655,12.58627976
Cote d'Ivoire,1950,10.23119696,11.58223595,10.23471343
Cote d'Ivoire,1951,13.39840905,14.67395196,13.40250027
Cote d'Ivoire,1952,13.10404548,14.26768302,13.1096199
Cote d'Ivoire,1953,12.02406821,13.37426932,12.02643345
Cote d'Ivoire,1954,13.28387128,15.68561013,13.28749016
Cote d'Ivoire,1955,13.83674245,15.96053713,13.84288844
Cote d'Ivoire,1956,10.63024999,13.47616469,10.63461364
Cote d'Ivoire,1957,14.49166663,15.44865741,14.49317137
Cote d'Ivoire,1958,9.613045458,10.57870177,9.615442364
Cote d'Ivoire,1959,13.0390379,14.81828155,13.04420309
Cote d'Ivoire,1960,12.48680299,14.35311679,12.49176209
Cote d'Ivoire,1961,10.22679546,12.06200432,10.23260505
Cote d'Ivoire,1962,13.25949999,15.41942099,13.26584748
Cote d'Ivoire,1963,14.25812876,16.06007297,14.26332801
Cote d'Ivoire,1964,11.54142422,12.45243493,11.54338092
Cote d'Ivoire,1965,11.32165908,12.59499848,11.32256719
Cote d'Ivoire,1966,11.99812116,12.90270255,12.00141397
Cote d'Ivoire,1967,10.06202269,10.96579952,10.06261891
Cote d'Ivoire,1968,14.0865758,15.28150804,14.09325002
Cote d'Ivoire,1969,11.20646972,12.61505216,11.20803697
Cote d'Ivoire,1970,10.57696209,11.54017903,10.57968452
Cote d'Ivoire,1971,11.36454551,12.17139616,11.36739337
Cote d'Ivoire,1972,10.59521214,11.86838182,10.59864764
Cote d'Ivoire,1973,10.59037123,12.10275307,10.59414177
Cote d'Ivoire,1974,10.87942426,12.53785643,10.88296704
Cote d'Ivoire,1975,10.61179548,11.87392218,10.61388875
Cote d'Ivoire,1976,10.51484088,13.0127782,10.52063135
Cote d'Ivoire,1977,9.861386381,10.60329306,9.864634222
Cote d'Ivoire,1978,10.1938106,11.61127287,10.19763451
Cote d'Ivoire,1979,12.22860608,13.6114022,12.23322286
Cote d'Ivoire,1980,11.08100761,11.8008272,11.08395555
Cote d'Ivoire,1981,10.07165912,11.76383225,10.07444946
Cote d'Ivoire,1982,10.47257573,12.38927345,10.47743576
Cote d'Ivoire,1983,7.868113646,9.453790319,7.872689755
Cote d'Ivoire,1984,11.24559088,11.94807789,11.25023068
Cote d'Ivoire,1985,11.20458335,11.46996719,11.20629055
Cote d'Ivoire,1986,9.394037836,10.00897168,9.394913486
Cote d'Ivoire,1987,10.96256819,12.20076147,10.96742842
Cote d'Ivoire,1988,10.48239393,11.08573297,10.4843214
Cote d'Ivoire,1989,11.51711361,11.72252922,11.52094269
Cote d'Ivoire,1990,9.596212144,9.842174147,9.597692714
Cote d'Ivoire,1991,9.776621242,10.37109685,9.77783179
Cote d'Ivoire,1992,9.272530339,10.31086778,9.274207399
Cote d'Ivoire,1993,10.10522727,11.17711381,10.10945049
Cote d'Ivoire,1994,10.54382573,11.56609614,10.54611075
Cote d'Ivoire,1995,11.26193186,12.03637272,11.26464316
Cote d'Ivoire,1996,10.99774244,12.33501308,11.00327219
Cote d'Ivoire,1997,9.097840925,10.2981472,9.100860307
Cote d'Ivoire,1998,9.49415151,9.785215217,9.494844845
Cote d'Ivoire,1999,9.957242467,10.73943895,9.958840292
Cote d'Ivoire,2000,11.57890909,13.08134584,11.58286021
Cote d'Ivoire,2001,10.42162881,11.93110944,10.4264531
Cote d'Ivoire,2002,9.871522743,10.87441867,9.875509346
Cote d'Ivoire,2003,10.98747728,11.6701352,10.99077633
Cote d'Ivoire,2004,9.834363643,10.63308949,9.837391501
Cote d'Ivoire,2005,8.817590904,10.28148953,8.822499854
Cote d'Ivoire,2006,10.99602274,11.97978011,10.99787741
Cote d'Ivoire,2007,9.480431843,10.74588818,9.482411544
Cote d'Ivoire,2008,10.29754545,11.19146797,10.2985403
Cote d'Ivoire,2009,11.00290911,11.80315543,11.00418065
Cote d'Ivoire,2010,12.92805306,14.5502074,12.93229596
Cote d'Ivoire,2011,10.38503783,11.62421443,10.38959943
Cote d'Ivoire,2012,10.52570456,11.12360247,10.52524623
Cote d'Ivoire,2013,10.77718184,11.36033274,10.77844978
Cote d'Ivoire,2014,12.63004548,13.89170724,12.63490567
Croatia,1900,9.692916687,9.009411812,9.711819604
Croatia,1901,8.872275646,8.190334159,8.884658454
Croatia,1902,8.919294889,8.373203997,8.930265445
Croatia,1903,8.251859023,7.912732867,8.253315634
Croatia,1904,8.410288426,7.66168559,8.421335393
Croatia,1905,10.7505769,9.911776706,10.76444942
Croatia,1906,10.08458334,9.212968093,10.09460172
Croatia,1907,8.445544793,7.466723024,8.461925714
Croatia,1908,7.442467818,6.909414303,7.454931887
Croatia,1909,8.784871762,7.997811992,8.802788869
Croatia,1910,10.74644232,9.915628736,10.76221664
Croatia,1911,7.62448718,6.984869395,7.633090497
Croatia,1912,10.11842948,9.42091065,10.12739913
Croatia,1913,8.692307692,7.753448598,8.703927862
Croatia,1914,9.167756466,8.248277175,9.180082086
Croatia,1915,11.47233969,10.79757142,11.48941987
Croatia,1916,9.848269187,8.860720792,9.866289887
Croatia,1917,9.026955201,8.395949552,9.041775663
Croatia,1918,7.612339808,7.377273307,7.612948774
Croatia,1919,8.945288493,8.846743059,8.947700122
Croatia,1920,6.664102554,6.281187837,6.668285064
Croatia,1921,7.029391023,6.273129207,7.046507968
Croatia,1922,10.24310893,9.147921739,10.26608263
Croatia,1923,9.585000038,8.719085041,9.601249681
Croatia,1924,7.380192353,7.035032948,7.386185682
Croatia,1925,9.560128212,9.195318192,9.567569946
Croatia,1926,9.121281972,8.899203977,9.12555729
Croatia,1927,7.437660272,6.827427455,7.446648861
Croatia,1928,7.896153844,7.731269603,7.90100562
Croatia,1929,7.519455084,7.137843763,7.52459318
Croatia,1930,9.034711471,8.614879603,9.04302489
Croatia,1931,8.256121782,7.690023467,8.263673952
Croatia,1932,7.922756489,7.349846173,7.932761562
Croatia,1933,9.772532096,9.426123962,9.780225636
Croatia,1934,8.53019232,8.07114109,8.536338084
Croatia,1935,7.424999952,6.923347547,7.434752232
Croatia,1936,8.121057767,7.83965819,8.124590168
Croatia,1937,11.95538457,11.56589822,11.96175257
Croatia,1938,7.035865344,6.598230581,7.040889467
Croatia,1939,8.204775664,7.721380071,8.216687288
Croatia,1940,9.578942299,9.08569205,9.582985875
Croatia,1941,8.663493578,8.241582027,8.670140431
Croatia,1942,6.97423084,6.359403952,6.988665578
Croatia,1943,7.624326963,7.214927423,7.631205175
Croatia,1944,8.534070473,8.07887158,8.542546066
Croatia,1945,6.509423073,6.219864325,6.514761133
Croatia,1946,6.471987192,6.076902612,6.476560021
Croatia,1947,6.907115331,6.568797807,6.915494693
Croatia,1948,8.34993588,7.997481609,8.356244305
Croatia,1949,5.924871775,5.48442244,5.934367427
Croatia,1950,8.148814018,7.718353721,8.153182602
Croatia,1951,9.095705161,8.704311326,9.100033972
Croatia,1952,8.152371718,7.802406908,8.158459824
Croatia,1953,6.143044839,6.334323648,6.143927737
Croatia,1954,8.396474435,8.563710135,8.39730752
Croatia,1955,9.860160277,9.527132871,9.865141745
Croatia,1956,7.513461571,7.30494598,7.519090955
Croatia,1957,7.139871726,7.093076351,7.14303575
Croatia,1958,7.738525666,7.583960858,7.7471
Croatia,1959,8.565673021,8.273078284,8.571824988
Croatia,1960,9.980737081,9.304181023,9.994254253
Croatia,1961,7.449134625,7.223561733,7.45620593
Croatia,1962,8.5051282,8.583179569,8.507219562
Croatia,1963,8.670128162,8.723426365,8.676118639
Croatia,1964,9.551314189,9.35829533,9.555793924
Croatia,1965,9.789262882,9.6586904,9.788746969
Croatia,1966,9.621121792,9.199467328,9.631441315
Croatia,1967,8.095576947,8.126203352,8.099975954
Croatia,1968,7.958653798,7.992015994,7.966317613
Croatia,1969,9.202820521,8.69713311,9.21354846
Croatia,1970,9.036538381,8.965451416,9.042059565
Croatia,1971,6.27775637,5.802021471,6.288887793
Croatia,1972,9.359615399,8.987023297,9.361043537
Croatia,1973,6.7474359,6.316009677,6.751641916
Croatia,1974,9.356346204,8.972606169,9.365925406
Croatia,1975,7.639679432,7.127266645,7.646733624
Croatia,1976,8.717628186,8.141145018,8.73323389
Croatia,1977,8.110833315,7.871445655,8.118148653
Croatia,1978,8.004775653,7.503343008,8.022805471
Croatia,1979,8.802179575,8.315853578,8.81423446
Croatia,1980,9.276859082,8.786838907,9.288109105
Croatia,1981,9.057275644,8.512882096,9.066157191
Croatia,1982,7.990929585,7.633829594,7.997344628
Croatia,1983,6.449711543,6.103965102,6.454563712
Croatia,1984,9.233846151,8.525031719,9.245273406
Croatia,1985,7.67150646,7.493805657,7.677679094
Croatia,1986,7.833173055,7.617309187,7.840320438
Croatia,1987,8.236442327,7.888830096,8.241146925
Croatia,1988,6.945961494,6.745037271,6.951750711
Croatia,1989,7.110320421,7.067550342,7.108526867
Croatia,1990,6.764262823,6.393545834,6.76915184
Croatia,1991,8.045641,7.552584225,8.049233061
Croatia,1992,8.449166591,7.683244573,8.4525754
Croatia,1993,8.227756372,7.755639674,8.232563134
Croatia,1994,7.634294877,7.410636411,7.634901091
Croatia,1995,8.854903863,8.35169296,8.863241017
Croatia,1996,8.937884698,8.456501106,8.945668701
Croatia,1997,7.266217947,6.789433681,7.269857752
Croatia,1998,8.603301232,8.310750757,8.604049073
Croatia,1999,8.095096203,7.743537798,8.095882771
Croatia,2000,6.201794863,5.842355627,6.208390544
Croatia,2001,7.840673135,7.44960405,7.843322035
Croatia,2002,8.298814113,7.981813245,8.304808406
Croatia,2003,6.229166709,5.805537829,6.234090559
Croatia,2004,9.093301223,8.670819149,9.101801194
Croatia,2005,9.131890994,8.758316169,9.138831521
Croatia,2006,7.449423075,7.103015911,7.452067205
Croatia,2007,8.095737182,7.81894928,8.096578086
Croatia,2008,7.927724325,7.473576183,7.934897544
Croatia,2009,8.010064162,7.539111397,8.024387511
Croatia,2010,11.21695507,10.59252878,11.22675114
Croatia,2011,5.435128221,5.112437074,5.440542601
Croatia,2012,7.541282049,7.16864103,7.54790266
Croatia,2013,9.845480772,9.407583445,9.85581444
Croatia,2014,11.66948716,11.20802042,11.67712364
Cuba,1900,10.82416662,10.76949775,10.81902231
Cuba,1901,14.04121785,14.19563049,14.03843632
Cuba,1902,11.09286321,11.20988745,11.09002484
Cuba,1903,10.96542728,10.93324702,10.95586582
Cuba,1904,12.18489314,12.35031319,12.18747572
Cuba,1905,12.96589736,13.29496554,12.9735926
Cuba,1906,14.46100423,14.57457239,14.45832042
Cuba,1907,7.898376031,7.898533874,7.89420945
Cuba,1908,11.8733547,11.83593349,11.86694685
Cuba,1909,14.42993577,14.78150996,14.43894655
Cuba,1910,11.75752136,12.11712675,11.76331164
Cuba,1911,9.713824786,9.644559645,9.703917291
Cuba,1912,10.88365391,10.79284038,10.87405279
Cuba,1913,10.22440179,10.26248867,10.21688548
Cuba,1914,9.648632502,9.418580517,9.633474484
Cuba,1915,15.13239315,15.73851969,15.14719059
Cuba,1916,13.51649578,14.07381943,13.53502355
Cuba,1917,9.808290579,9.99393275,9.810783735
Cuba,1918,9.254145317,9.325354773,9.254509879
Cuba,1919,10.46491454,10.47149798,10.45812529
Cuba,1920,9.649081151,9.294125293,9.631708039
Cuba,1921,9.136987246,9.237316236,9.13660259
Cuba,1922,11.54756408,11.27067517,11.53222762
Cuba,1923,10.31816234,10.16657662,10.30823116
Cuba,1924,11.570235,11.78015568,11.56680266
Cuba,1925,11.01771361,10.99915488,11.01290802
Cuba,1926,12.10403846,12.34170659,12.10132426
Cuba,1927,9.200854693,9.520444739,9.20056889
Cuba,1928,9.948888938,10.22901134,9.947448108
Cuba,1929,10.0265171,9.895856533,10.01851066
Cuba,1930,10.43339746,10.6215015,10.42484016
Cuba,1931,12.93215815,13.2015131,12.92760354
Cuba,1932,9.98352568,10.14292584,9.975763561
Cuba,1933,12.40950855,12.77267128,12.4062362
Cuba,1934,12.57346154,12.83020045,12.5707728
Cuba,1935,10.23485039,10.39730448,10.23325853
Cuba,1936,13.64320508,13.38892143,13.63340001
Cuba,1937,10.28301282,10.48274682,10.28090282
Cuba,1938,9.179765041,9.257486294,9.175904565
Cuba,1939,10.54200849,10.50701906,10.5389734
Cuba,1940,10.54243596,10.69790988,10.54105236
Cuba,1941,9.717564057,9.907128009,9.716242016
Cuba,1942,10.7602778,10.92927855,10.76061988
Cuba,1943,11.65536323,11.60796272,11.64744774
Cuba,1944,9.823397429,9.868026574,9.81665029
Cuba,1945,9.491559897,9.506659572,9.486303675
Cuba,1946,11.07559825,11.04287857,11.07097607
Cuba,1947,12.35136742,12.16191165,12.33892891
Cuba,1948,13.57893169,13.61424299,13.57689122
Cuba,1949,10.03047008,10.07092113,10.02935263
Cuba,1950,11.39696586,11.39102809,11.38910835
Cuba,1951,9.683910284,9.755021671,9.683772349
Cuba,1952,10.95683763,10.81367287,10.94430851
Cuba,1953,11.88698727,11.74273952,11.87139263
Cuba,1954,12.15070514,12.10593077,12.14765751
Cuba,1955,9.981388813,9.990343466,9.980620437
Cuba,1956,9.648269213,9.843169649,9.652035484
Cuba,1957,11.2078204,11.22054871,11.20035235
Cuba,1958,13.54912397,13.39436453,13.53907541
Cuba,1959,11.08961536,11.14811556,11.07974749
Cuba,1960,12.84117525,12.84582918,12.83603594
Cuba,1961,9.726324815,9.667328231,9.723920293
Cuba,1962,8.38123928,8.398021021,8.376373906
Cuba,1963,11.9646795,12.90439863,11.97978779
Cuba,1964,11.48961545,11.58834327,11.48377029
Cuba,1965,8.813824837,9.090214471,8.813721221
Cuba,1966,12.95715819,13.15924706,12.95555176
Cuba,1967,8.837884658,8.664276072,8.830625073
Cuba,1968,11.94309826,11.48076759,11.92568908
Cuba,1969,14.14279917,13.55056246,14.13049022
Cuba,1970,9.382670916,9.429920232,9.379002535
Cuba,1971,9.422777824,9.440873372,9.41950359
Cuba,1972,12.08081193,12.14572083,12.07170495
Cuba,1973,11.89448715,12.04076573,11.88886076
Cuba,1974,9.32743586,9.560626186,9.325361307
Cuba,1975,8.804593997,9.008352423,8.796067393
Cuba,1976,10.53399562,10.7049777,10.52266659
Cuba,1977,11.83878207,12.03491846,11.8345043
Cuba,1978,13.3735897,13.39118277,13.36455567
Cuba,1979,12.35467945,13.08126936,12.3512458
Cuba,1980,13.19835468,13.24360951,13.19174966
Cuba,1981,11.24376068,11.45031401,11.23763053
Cuba,1982,10.41910253,10.80793053,10.4140498
Cuba,1983,12.47615389,12.68774773,12.46908981
Cuba,1984,9.984187909,9.89345636,9.984015905
Cuba,1985,10.33414531,10.12717266,10.32832881
Cuba,1986,8.936346079,9.110127456,8.934416082
Cuba,1987,10.94566233,10.7649654,10.9390251
Cuba,1988,12.0740812,11.8776086,12.06811492
Cuba,1989,10.06965814,10.03333293,10.06232348
Cuba,1990,10.41623929,10.39849539,10.41732607
Cuba,1991,9.920555567,9.892144286,9.911819853
Cuba,1992,10.14779919,10.0689973,10.14024185
