Entity,Year,Oil production (Etemad & Luciana)
Brunei,1988,87.37964941
Brunei,1989,83.85188368
Brunei,1990,94.47862676
Brunei,1991,101.0461599
Brunei,1992,104.6587775
Brunei,1993,104.7559397
Brunei,1994,106.2546665
Brunei,1995,103.8994326
Brunei,1996,98.25867813
Brunei,1997,103.3306565
Brunei,1998,105.9342553
Brunei,1999,120.429952
Brunei,2000,126.9757475
Brunei,2001,128.2821898
Brunei,2002,111.6696604
Brunei,2003,115.7737901
Brunei,2004,120.5277804
Brunei,2005,125.6667582
Brunei,2006,129.9478433
Brunei,2007,103.4776732
Brunei,2008,93.01420743
Brunei,2009,91.15178866
Brunei,2010,93.39163066
Brunei,2011,99.89312539
Brunei,2012,93.6845499
Brunei,2013,79.82329638
Brunei,2014,73.09889461
Bulgaria,1954,0.058150001
Bulgaria,1955,1.744500017
Bulgaria,1956,2.872610028
Bulgaria,1957,3.314550033
Bulgaria,1958,2.581860025
Bulgaria,1959,2.232960022
Bulgaria,1960,2.326000023
Bulgaria,1961,2.407410024
Bulgaria,1962,2.314370023
Bulgaria,1963,2.01199002
Bulgaria,1964,1.860800018
Bulgaria,1965,2.663270026
Bulgaria,1966,4.698520046
Bulgaria,1967,5.803370057
Bulgaria,1968,5.524250054
Bulgaria,1969,3.779750037
Bulgaria,1970,3.884420038
Bulgaria,1971,3.547150035
Bulgaria,1972,2.884240028
Bulgaria,1973,2.209700022
Bulgaria,1974,1.674720016
Bulgaria,1975,1.418860014
Bulgaria,1976,1.360710013
Bulgaria,1977,1.500270015
Bulgaria,1978,2.860980028
Bulgaria,1979,3.02380003
Bulgaria,1980,1.768729184
Bulgaria,1981,1.768729184
Bulgaria,1982,1.768729184
Bulgaria,1983,1.768729184
Bulgaria,1984,2.358305579
Bulgaria,1985,3.537458368
Bulgaria,1986,0.104360918
Bulgaria,1987,0.057713633
Bulgaria,1988,0.906467811
Bulgaria,1989,2.784138921
Bulgaria,1990,2.057993051
Bulgaria,1991,0.020010223
Bulgaria,1992,0.240240589
Bulgaria,1993,0.349247369
Bulgaria,1994,0.130691399
Bulgaria,1995,0.624762314
Bulgaria,1996,0.953268385
Bulgaria,1997,0.504459251
Bulgaria,1998,1.319790343
Bulgaria,1999,1.553132888
Bulgaria,2000,1.156790157
Bulgaria,2001,0.685341288
Bulgaria,2002,1.561274938
Bulgaria,2003,1.844230337
Bulgaria,2004,2.158592471
Bulgaria,2005,1.978919065
Bulgaria,2006,1.991512416
Bulgaria,2007,1.842414442
Bulgaria,2008,2.073546076
Bulgaria,2009,1.969715777
Bulgaria,2010,2.112823655
Bulgaria,2011,1.994908376
Bulgaria,2012,1.994908376
Bulgaria,2013,1.994908376
Bulgaria,2014,1.994908376
Cambodia,2009,0.353745837
Cambodia,2010,0.047755688
Cambodia,2011,0.000294788
Cambodia,2012,0.000294788
Cambodia,2013,0.000294788
Cambodia,2014,0.000294788
Cameroon,1977,0.441940004
Cameroon,1978,5.873150058
Cameroon,1979,23.30652023
Cameroon,1980,34.19543089
Cameroon,1981,51.29314634
Cameroon,1982,64.26382702
Cameroon,1983,67.21170899
Cameroon,1984,79.59281328
Cameroon,1985,109.071633
Cameroon,1986,104.1613991
Cameroon,1987,102.4178448
Cameroon,1988,95.9337013
Cameroon,1989,100.0428012
Cameroon,1990,94.68510231
Cameroon,1991,90.16470218
Cameroon,1992,82.79746167
Cameroon,1993,74.96184989
Cameroon,1994,63.86889338
Cameroon,1995,65.68345033
Cameroon,1996,63.9015677
Cameroon,1997,73.37704496
Cameroon,1998,71.31368676
Cameroon,1999,59.25044669
Cameroon,2000,50.14916178
Cameroon,2001,45.33331312
Cameroon,2002,41.21183807
Cameroon,2003,39.63023453
Cameroon,2004,39.11663095
Cameroon,2005,48.76306178
Cameroon,2006,51.17964109
Cameroon,2007,49.02725096
Cameroon,2008,48.21571085
Cameroon,2009,45.64514598
Cameroon,2010,38.63155108
Cameroon,2011,36.66252511
Cameroon,2012,37.45239829
Cameroon,2013,37.30863598
Cameroon,2014,47.96462205
Canada,1900,1.418860014
Canada,1901,1.174630012
Canada,1902,0.825730008
Canada,1903,0.755950007
Canada,1904,0.860620008
Canada,1905,0.98855001
Canada,1906,0.883880009
Canada,1907,1.221150012
Canada,1908,0.814100008
Canada,1909,0.651280006
Canada,1910,0.488460005
Canada,1911,0.453570004
Canada,1912,0.372160004
Canada,1913,0.348900003
Canada,1914,0.337270003
Canada,1915,0.337270003
Canada,1916,0.302380003
Canada,1917,0.337270003
Canada,1918,0.476830005
Canada,1919,0.372160004
Canada,1920,0.302380003
Canada,1921,0.314010003
Canada,1922,0.302380003
Canada,1923,0.290750003
Canada,1924,0.267490003
Canada,1925,0.558240005
Canada,1926,0.546610005
Canada,1927,0.709430007
Canada,1928,0.930400009
Canada,1929,1.674720016
Canada,1930,2.279480022
Canada,1931,2.302740023
Canada,1932,1.558420015
Canada,1933,1.709610017
Canada,1934,2.105030021
Canada,1935,2.163180021
Canada,1936,2.244590022
Canada,1937,3.593670035
Canada,1938,10.1529901
Canada,1939,11.82771012
Canada,1940,13.11864013
Canada,1941,15.46790015
Canada,1942,15.81680016
Canada,1943,15.06085015
Canada,1944,15.16552015
Canada,1945,12.68833012
Canada,1946,11.23458011
Canada,1947,11.42066011
Canada,1948,18.57311018
Canada,1949,32.73845032
Canada,1950,45.42678045
Canada,1951,74.47852073
Canada,1952,95.78468094
Canada,1953,126.5460312
Canada,1954,150.2944915
Canada,1955,202.478302
Canada,1956,269.0135326
Canada,1957,284.4581728
Canada,1958,258.8721725
Canada,1959,289.0403928
Canada,1960,296.6696729
Canada,1961,345.6668634
Canada,1962,382.2199538
Canada,1963,403.037654
Canada,1964,429.5773142
Canada,1965,463.6648446
Canada,1966,501.3925649
Canada,1967,549.5058754
Canada,1968,593.4672758
Canada,1969,641.0921263
Canada,1970,721.0600071
Canada,1971,769.8245976
Canada,1972,877.1462386
Canada,1973,1023.76565
Canada,1974,959.8122794
Canada,1975,815.111818
Canada,1976,750.4722774
Canada,1977,752.0772174
Canada,1978,749.5302474
Canada,1979,852.2347784
Canada,1980,1070.806925
Canada,1981,980.3122545
Canada,1982,966.5763037
Canada,1983,997.3345042
Canada,1984,1066.960529
Canada,1985,1089.739992
Canada,1986,1098.157904
Canada,1987,1155.721096
Canada,1988,1212.607488
Canada,1989,1197.273178
Canada,1990,1202.809118
Canada,1991,1203.318435
Canada,1992,1253.330302
Canada,1993,1326.667604
Canada,1994,1380.023855
Canada,1995,1446.308779
Canada,1996,1474.51014
Canada,1997,1548.623926
Canada,1998,1592.125219
Canada,1999,1552.332308
Canada,2000,1623.189038
Canada,2001,1660.460466
Canada,2002,1741.431608
Canada,2003,1835.731717
Canada,2004,1850.891247
Canada,2005,1825.522312
Canada,2006,1941.234285
Canada,2007,2033.191075
Canada,2008,1971.293961
Canada,2009,1956.703225
Canada,2010,2029.162771
Canada,2011,2120.655394
Canada,2012,2273.361499
Canada,2013,2401.386686
Canada,2014,2584.299125
Chad,2003,21.2651303
Chad,2004,100.574322
Chad,2005,104.1531096
Chad,2006,93.10461308
Chad,2007,85.01853155
Chad,2008,74.97285138
Chad,2009,70.43741705
Chad,2010,72.23522414
Chad,2011,67.78028468
Chad,2012,61.60107009
Chad,2013,57.72356764
Chad,2014,60.97512273
Chile,1949,0.081410001
Chile,1950,0.953660009
Chile,1951,1.151370011
Chile,1952,1.383970014
Chile,1953,1.907320019
Chile,1954,2.628380026
Chile,1955,3.907680038
Chile,1956,5.373060053
Chile,1957,6.570950065
Chile,1958,8.443380083
Chile,1959,9.745940096
Chile,1960,10.96709011
Chile,1961,14.04904014
Chile,1962,17.72412017
Chile,1963,20.0268602
Chile,1964,20.7479202
Chile,1965,19.25928019
Chile,1966,18.84060019
Chile,1967,18.84060019
Chile,1968,20.7595502
Chile,1969,19.8989302
Chile,1970,17.07284017
Chile,1971,16.30526016
Chile,1972,16.47971016
Chile,1973,14.83988015
Chile,1974,12.90930013
Chile,1975,11.56022011
Chile,1976,10.90894011
Chile,1977,10.79264011
Chile,1978,9.071400089
Chile,1979,11.74630012
Chile,1980,27.12051416
Chile,1981,30.65797252
Chile,1982,31.83712531
Chile,1983,29.47881973
Chile,1984,29.47881973
Chile,1985,28.06383639
Chile,1986,26.05973651
Chile,1987,25.48009448
Chile,1988,22.23496578
Chile,1989,21.03861505
Chile,1990,20.82215207
Chile,1991,18.69957682
Chile,1992,17.31670181
Chile,1993,17.8020352
Chile,1994,17.15381364
Chile,1995,15.59845215
Chile,1996,15.15601044
Chile,1997,11.11180527
Chile,1998,10.86824536
Chile,1999,10.57602182
Chile,2000,9.646584117
Chile,2001,10.12412331
Chile,2002,10.10627094
Chile,2003,9.983468068
Chile,2004,9.291635544
Chile,2005,9.033023754
Chile,2006,7.68729205
Chile,2007,6.291051336
Chile,2008,7.149392026
Chile,2009,7.650891604
Chile,2010,10.95199469
Chile,2011,11.33977677
Chile,2012,10.86964856
Chile,2013,10.1167536
Chile,2014,9.049054336
China,1926,0.02326
China,1927,0.03489
China,1928,0.03489
China,1929,0.04652
China,1930,0.581500006
China,1931,0.709430007
China,1932,0.814100008
China,1933,1.01181001
China,1934,1.069960011
China,1935,1.639830016
China,1936,1.930580019
China,1937,2.256220022
China,1938,3.163360031
China,1939,4.465920044
China,1940,6.803550067
China,1941,7.710690076
China,1942,9.501710093
China,1943,3.616930036
China,1944,2.337630023
China,1945,2.03525002
China,1946,0.814100008
China,1947,0.604760006
China,1948,0.848990008
China,1949,1.372340014
China,1950,2.349260023
China,1951,3.558780035
China,1952,5.07068005
China,1953,7.233860071
China,1954,9.17607009
China,1955,11.23458011
China,1956,13.52569013
China,1957,16.97980017
China,1958,26.33032026
China,1959,43.03100042
China,1960,63.96500063
China,1961,72.10600071
China,1962,79.08400078
China,1963,87.22500086
China,1964,98.85500097
China,1965,116.3000011
China,1966,151.1900015
China,1967,127.9300013
China,1968,174.4500017
China,1969,169.7980017
China,1970,278.3059027
China,1971,426.2395042
China,1972,499.5085049
China,1973,596.0375059
China,1974,755.9500074
China,1975,872.2500086
China,1976,988.5500097
China,1977,1089.033211
China,1978,1210.101512
China,1979,1234.524512
China,1980,1246.364498
China,1981,1186.227706
China,1982,1205.683727
China,1983,1249.901957
China,1984,1353.667402
China,1985,1476.888869
China,1986,1525.533284
China,1987,1580.352787
China,1988,1604.961299
China,1989,1620.887149
China,1990,1631.973649
China,1991,1672.158758
China,1992,1681.437912
China,1993,1711.813413
China,1994,1743.562615
China,1995,1803.882447
China,1996,1893.299696
China,1997,1936.49616
China,1998,1946.630813
China,1999,1955.641604
China,2000,1991.31038
China,2001,2024.979638
China,2002,2084.070922
China,2003,2106.501032
China,2004,2166.54733
China,2005,2245.705702
China,2006,2290.118587
China,2007,2332.387075
China,2008,2379.922993
China,2009,2398.128098
China,2010,2578.015909
China,2011,2576.438751
China,2012,2629.043829
China,2013,2678.548778
China,2014,2695.609339
Colombia,1921,0.116300001
Colombia,1922,0.534980005
Colombia,1923,0.709430007
Colombia,1924,0.744320007
Colombia,1925,1.674720016
Colombia,1926,10.69960011
Colombia,1927,24.93472025
Colombia,1928,33.04083033
Colombia,1929,33.85493033
Colombia,1930,32.35466032
Colombia,1931,28.88892028
Colombia,1932,26.01631026
Colombia,1933,20.84096021
Colombia,1934,27.47006027
Colombia,1935,27.93526027
Colombia,1936,29.95888029
Colombia,1937,32.64541032
Colombia,1938,34.70392034
Colombia,1939,38.37900038
Colombia,1940,41.1120504
Colombia,1941,39.63504039
Colombia,1942,17.03795017
Colombia,1943,21.55039021
Colombia,1944,36.43679036
Colombia,1945,36.71591036
Colombia,1946,36.07626035
Colombia,1947,40.1816504
Colombia,1948,38.27433038
Colombia,1949,47.81093047
Colombia,1950,54.78893054
Colombia,1951,61.76693061
Colombia,1952,62.25539061
Colombia,1953,63.43002062
Colombia,1954,64.31390063
Colombia,1955,63.88359063
Colombia,1956,70.9895207
Colombia,1957,73.58301072
Colombia,1958,73.75746073
Colombia,1959,84.44543083
Colombia,1960,88.20192087
Colombia,1961,84.17794083
Colombia,1962,82.09617081
Colombia,1963,95.69164094
Colombia,1964,99.98311098
Colombia,1965,117.7421212
Colombia,1966,115.4626411
Colombia,1967,111.6828911
Colombia,1968,104.786301
Colombia,1969,127.1624213
Colombia,1970,131.7330113
Colombia,1971,129.4070113
Colombia,1972,117.9514612
Colombia,1973,110.4035911
Colombia,1974,101.018181
Colombia,1975,94.22626093
Colombia,1976,87.84139086
Colombia,1977,82.64278081
Colombia,1978,78.56065077
Colombia,1979,74.54830073
Colombia,1980,79.00323689
Colombia,1981,78.41366049
Colombia,1982,87.84688281
Colombia,1983,93.15307036
Colombia,1984,102.5862927
Colombia,1985,107.3029038
Colombia,1986,185.807819
Colombia,1987,233.4836547
Colombia,1988,228.3140543
Colombia,1989,245.6579356
Colombia,1990,267.6665925
Colombia,1991,253.3855547
Colombia,1992,262.2499124
Colombia,1993,275.5205637
Colombia,1994,272.6301064
Colombia,1995,352.0090214
Colombia,1996,378.5396113
Colombia,1997,392.2744302
Colombia,1998,439.8355284
Colombia,1999,489.4627795
Colombia,2000,415.1301727
Colombia,2001,375.4564864
Colombia,2002,346.8336962
Colombia,2003,327.0240532
Colombia,2004,319.524724
Colombia,2005,318.7759973
Colombia,2006,323.2953834
Colombia,2007,321.9726157
Colombia,2008,355.9119287
Colombia,2009,406.9708481
Colombia,2010,475.1336146
Colombia,2011,553.3429279
Colombia,2012,571.3318824
Colombia,2013,606.3638338
Colombia,2014,599.1940955
Congo,1960,0.604760006
Congo,1961,1.197890012
Congo,1962,1.430490014
Congo,1963,1.267670012
Congo,1964,0.965290009
Congo,1965,0.825730008
Congo,1966,0.721060007
Congo,1967,0.581500006
Congo,1968,0.500090005
Congo,1969,0.314010003
Congo,1970,0.220970002
Congo,1971,0.162820002
Congo,1972,3.907680038
Congo,1973,24.31833024
Congo,1974,28.55165028
Congo,1975,20.8060702
Congo,1976,24.42300024
Congo,1977,19.06157019
Congo,1978,29.87747029
Congo,1979,32.36629032
Congo,1980,38.32246565
Congo,1981,48.93484076
Congo,1982,52.47229913
Congo,1983,51.29314634
Congo,1984,71.33874376
Congo,1985,70.74916736
Congo,1986,70.00098313
Congo,1987,72.44914604
Congo,1988,84.83603408
Congo,1989,96.62177823
Congo,1990,97.18372117
Congo,1991,91.81690159
Congo,1992,102.415174
Congo,1993,106.575962
Congo,1994,105.9469371
Congo,1995,110.6909635
Congo,1996,118.3520725
Congo,1997,156.0219007
Congo,1998,163.096051
Congo,1999,166.8077999
Congo,2000,172.1017125
Congo,2001,157.0338319
Congo,2002,153.2675177
Congo,2003,150.6504824
Congo,2004,143.2240484
Congo,2005,139.066904
Congo,2006,145.7997839
Congo,2007,125.9633741
Congo,2008,141.4262059
Congo,2009,161.8307729
Congo,2010,183.8957107
Congo,2011,176.2312176
Congo,2012,172.1041828
Congo,2013,161.4918077
Congo,2014,152.6481618
Costa Rica,1986,0.101424827
Costa Rica,1987,0.088206524
Costa Rica,1988,0.063974935
Costa Rica,1989,0.134676936
Costa Rica,1990,0.102928247
Costa Rica,1991,0.092699097
Costa Rica,1992,0.132212507
Costa Rica,1993,0.150624977
Costa Rica,1994,0.077222716
Costa Rica,1995,0.194418712
Costa Rica,1996,0.17279305
Costa Rica,1997,0.18398321
Costa Rica,1998,0.015883188
Costa Rica,2000,0.000077
Costa Rica,2001,0.042083963
Costa Rica,2002,0.281693706
Costa Rica,2003,0.429925003
Costa Rica,2004,0.602883134
Costa Rica,2005,1.106723329
Costa Rica,2006,1.094124082
Costa Rica,2007,1.554465331
Costa Rica,2008,1.361007628
Costa Rica,2009,0.722856034
Costa Rica,2010,0.230335706
Costa Rica,2011,0.171378066
Costa Rica,2012,0.171378066
Costa Rica,2013,0.171378066
Costa Rica,2014,0.171378066
Cote d'Ivoire,1980,1.179152789
Cote d'Ivoire,1981,4.716611158
Cote d'Ivoire,1982,5.895763947
Cote d'Ivoire,1983,14.14983347
Cote d'Ivoire,1984,16.50813905
Cote d'Ivoire,1985,16.97980017
Cote d'Ivoire,1986,11.75271018
Cote d'Ivoire,1987,10.60359631
Cote d'Ivoire,1988,6.936372179
Cote d'Ivoire,1989,1.008971563
Cote d'Ivoire,1990,1.005327981
Cote d'Ivoire,1991,1.072639918
Cote d'Ivoire,1992,0.766502375
Cote d'Ivoire,1993,0.490698538
Cote d'Ivoire,1994,4.319165918
Cote d'Ivoire,1995,4.995557437
Cote d'Ivoire,1996,9.58730221
Cote d'Ivoire,1997,11.52120712
Cote d'Ivoire,1998,12.33207512
Cote d'Ivoire,1999,9.405500433
Cote d'Ivoire,2000,7.28991756
Cote d'Ivoire,2001,6.804083028
Cote d'Ivoire,2002,7.708540383
Cote d'Ivoire,2003,11.70402297
Cote d'Ivoire,2004,16.37661045
Cote d'Ivoire,2005,23.5451873
Cote d'Ivoire,2006,37.31825197
Cote d'Ivoire,2007,31.27335468
Cote d'Ivoire,2008,35.33423897
Cote d'Ivoire,2009,34.47839219
Cote d'Ivoire,2010,26.22421654
Cote d'Ivoire,2011,23.72215455
Cote d'Ivoire,2012,22.73535695
Cote d'Ivoire,2013,22.19571768
Cote d'Ivoire,2014,21.60614128
Croatia,1992,24.05070778
Croatia,1993,25.09299041
Croatia,1994,28.18261245
Croatia,1995,24.6168662
Croatia,1996,22.33120233
Croatia,1997,22.73888851
Croatia,1998,23.79328694
Croatia,1999,19.71173799
Croatia,2000,19.70215148
Croatia,2001,19.10781721
Croatia,2002,18.40799592
Croatia,2003,18.47151688
Croatia,2004,16.96674695
Croatia,2005,16.32590688
Croatia,2006,15.11007065
Croatia,2007,14.05304861
Croatia,2008,13.02894852
Croatia,2009,14.4120181
Croatia,2010,14.04649252
Croatia,2011,12.90771982
Croatia,2012,11.83544544
Croatia,2013,11.9320947
Croatia,2014,10.79816831
Cuba,1946,0.139560001
Cuba,1947,0.197710002
Cuba,1948,0.151190001
Cuba,1949,0.104670001
Cuba,1950,0.174450002
Cuba,1951,0.151190001
Cuba,1952,0.174450002
Cuba,1953,0.244230002
Cuba,1954,0.162820002
Cuba,1955,0.593130006
Cuba,1956,0.825730008
Cuba,1957,0.662910007
Cuba,1958,0.534980005
Cuba,1959,0.302380003
Cuba,1960,0.162820002
Cuba,1961,0.116300001
Cuba,1962,0.139560001
Cuba,1963,0.360530004
Cuba,1964,0.430310004
Cuba,1965,0.662910007
Cuba,1966,0.802470008
Cuba,1967,1.349080013
Cuba,1968,2.302740023
Cuba,1969,2.395780024
Cuba,1970,1.849170018
Cuba,1971,1.395600014
Cuba,1972,1.302560013
Cuba,1973,1.604940016
Cuba,1974,1.953840019
Cuba,1975,2.628380026
Cuba,1976,2.733050027
Cuba,1977,2.977280029
Cuba,1978,2.791200027
Cuba,1979,2.791200027
Cuba,1980,3.537458368
Cuba,1981,5.306187552
Cuba,1982,6.485340342
Cuba,1983,7.664493131
Cuba,1984,9.433222315
Cuba,1985,11.2019515
Cuba,1986,10.05230701
Cuba,1987,9.947957882
Cuba,1988,7.831667518
Cuba,1989,7.566641137
Cuba,1990,7.203238039
Cuba,1991,7.051186286
Cuba,1992,9.707174883
Cuba,1993,11.44381342
Cuba,1994,14.30924903
Cuba,1995,15.32765972
Cuba,1996,18.40128065
Cuba,1997,19.5614196
Cuba,1998,20.49221923
Cuba,1999,24.0666971
Cuba,2000,25.86942715
Cuba,2001,30.34100446
Cuba,2002,28.62039061
Cuba,2003,33.17871819
Cuba,2004,34.91064602
Cuba,2005,31.5159182
Cuba,2006,30.80517206
Cuba,2007,30.44214629
Cuba,2008,29.89101028
Cuba,2009,27.32217287
Cuba,2010,30.37948022
Cuba,2011,31.67654829
Cuba,2012,29.9529217
Cuba,2013,28.72866631
Cuba,2014,28.72866631
Cyprus,1986,0.011484948
Cyprus,1987,0.00868446
Cyprus,1988,0.006644526
Cyprus,1989,0.013359801
Cyprus,1990,0.027468364
Cyprus,1991,0.02033449
Cyprus,1992,0.071368223
Cyprus,1993,0.122738014
Cyprus,1994,0.080300305
Cyprus,1995,0.098565382
Cyprus,1996,0.031554129
Cyprus,1997,0.168949012
Cyprus,1998,0.187090277
Cyprus,1999,0.217076133
Cyprus,2000,0.214623495
Cyprus,2001,0.210384441
Cyprus,2002,0.152558788
Cyprus,2003,0.112821339
Cyprus,2004,0.04295064
Cyprus,2005,0.011791528
Cyprus,2006,0.011791528
Cyprus,2007,0.011791528
Cyprus,2008,0.117915279
Cyprus,2009,0.117915279
Cyprus,2010,0.058957639
Cyprus,2011,0.058957639
Cyprus,2012,0.004993712
Czech Republic,1993,1.472077925
Czech Republic,1994,1.642872311
Czech Republic,1995,2.30328631
Czech Republic,1996,3.114720302
Czech Republic,1997,2.667155173
Czech Republic,1998,2.705595554
Czech Republic,1999,5.652174564
Czech Republic,2000,5.519867725
Czech Republic,2001,5.450904974
Czech Republic,2002,7.355171876
Czech Republic,2003,9.0475745
Czech Republic,2004,10.12111647
Czech Republic,2005,10.34381127
Czech Republic,2006,9.33404967
Czech Republic,2007,8.103208718
Czech Republic,2008,6.431429476
Czech Republic,2009,6.125510076
Czech Republic,2010,6.062619962
Czech Republic,2011,7.671756712
Czech Republic,2012,6.056995404
Czech Republic,2013,6.294907166
Czech Republic,2014,6.294907166
Czechoslovakia,1914,0.02326
Czechoslovakia,1915,0.04652
Czechoslovakia,1916,0.058150001
Czechoslovakia,1917,0.104670001
Czechoslovakia,1918,0.093040001
Czechoslovakia,1919,0.081410001
Czechoslovakia,1920,0.116300001
Czechoslovakia,1921,0.162820002
Czechoslovakia,1922,0.209340002
Czechoslovakia,1923,0.127930001
Czechoslovakia,1924,0.127930001
Czechoslovakia,1925,0.279120003
Czechoslovakia,1926,0.255860003
Czechoslovakia,1927,0.197710002
Czechoslovakia,1928,0.162820002
Czechoslovakia,1929,0.162820002
Czechoslovakia,1930,0.267490003
Czechoslovakia,1931,0.232600002
Czechoslovakia,1932,0.220970002
Czechoslovakia,1933,0.209340002
Czechoslovakia,1934,0.302380003
Czechoslovakia,1935,0.232600002
Czechoslovakia,1936,0.220970002
Czechoslovakia,1937,0.209340002
Czechoslovakia,1938,0.220970002
Czechoslovakia,1939,0.244230002
Czechoslovakia,1940,0.348900003
Czechoslovakia,1941,0.407050004
Czechoslovakia,1942,0.418680004
Czechoslovakia,1943,0.418680004
Czechoslovakia,1944,0.372160004
Czechoslovakia,1945,0.151190001
Czechoslovakia,1946,0.337270003
