Entity,Year,Oil consumption per capita (BP & UN (2017 revision)),Coal consumption per capita (BP & UN (2017 revision)),Gas consumption per capita (BP & UN (2017 revision))
Kuwait,1999,69793.29492,0,46209.41757
Kuwait,2000,66946.84784,0,48998.48396
Kuwait,2001,67090.78168,0,52102.89401
Kuwait,2002,71421.93493,0,46187.28231
Kuwait,2003,83685.17099,0,53176.60911
Kuwait,2004,93686.17527,0,56413.37917
Kuwait,2005,99763.60643,0,56090.70979
Kuwait,2006,86576.20023,0,55037.14784
Kuwait,2007,82980.38376,0,50591.2735
Kuwait,2008,83381.42832,0,50315.66466
Kuwait,2009,84307.17032,0,45973.7371
Kuwait,2010,81237.9577,0,50692.67262
Kuwait,2011,74203.2022,0,54820.8915
Kuwait,2012,83607.4402,0,56991.30585
Kuwait,2013,73295.54657,0,54436.34703
Kuwait,2014,64517.26976,0,51109.90025
Kuwait,2015,65814.01694,0,56743.15456
Lithuania,1985,28326.4867,2654.87107,11450.69155
Lithuania,1986,23493.53043,3062.622497,11373.90704
Lithuania,1987,25544.431,2987.129601,11770.71415
Lithuania,1988,24352.85417,2985.682255,12167.32127
Lithuania,1989,24821.22064,2771.361325,12828.23225
Lithuania,1990,23638.74099,2508.482335,14722.38729
Lithuania,1991,25990.33933,2800.671706,15234.47141
Lithuania,1992,13694.2974,1315.907649,8725.416881
Lithuania,1993,12009.49499,1172.300142,4741.478818
Lithuania,1994,11212.863,979.0640738,5517.752705
Lithuania,1995,10174.4326,786.9631131,6506.395518
Lithuania,1996,10635.18414,727.7332331,7000.11599
Lithuania,1997,10600.477,592.2362723,6505.177792
Lithuania,1998,12287.1015,520.140878,5737.579157
Lithuania,1999,10166.26251,447.1837351,5974.203341
Lithuania,2000,7877.686984,306.5390003,6855.779613
Lithuania,2001,9173.780529,280.570368,7187.355716
Lithuania,2002,8541.654934,456.1176212,7327.592043
Lithuania,2003,8243.028253,594.3836488,8019.240254
Lithuania,2004,8931.500764,580.2758141,8077.769543
Lithuania,2005,9657.667245,642.662096,8613.6891
Lithuania,2006,9879.091774,883.6019083,8640.640972
Lithuania,2007,9947.653302,890.062578,10317.2344
Lithuania,2008,11072.03169,765.8963233,9391.907677
Lithuania,2009,9651.869557,617.6932263,8006.889735
Lithuania,2010,10034.67216,770.6663961,9277.780961
Lithuania,2011,9845.477471,905.1359452,10266.51484
Lithuania,2012,10281.20541,894.8669288,10165.18287
Lithuania,2013,10127.87564,1043.362868,8398.120463
Lithuania,2014,10026.97912,893.3026903,8108.832465
Lithuania,2015,11084.87561,723.5216714,8200.062613
Malaysia,1965,2789.47035,18.31195574,0
Malaysia,1966,3158.332595,23.75898138,0
Malaysia,1967,3140.857986,13.89185851,0
Malaysia,1968,3109.687414,13.55240794,0
Malaysia,1969,3129.691742,16.53675824,0
Malaysia,1970,3367.496979,17.22328572,7.535187502
Malaysia,1971,3600.865761,43.10390805,74.91593174
Malaysia,1972,3908.635863,106.8079469,102.4795448
Malaysia,1973,4138.021104,99.3185538,100.1064712
Malaysia,1974,4027.055633,96.9882404,203.791087
Malaysia,1975,4144.831098,8.60605364,239.7764564
Malaysia,1976,4514.977635,9.327211325,278.4330507
Malaysia,1977,5010.504474,10.0019186,248.3664742
Malaysia,1978,5265.441526,21.26941495,1791.061984
Malaysia,1979,6225.391098,29.37697587,2173.032186
Malaysia,1980,6873.414825,42.14340717,1885.496037
Malaysia,1981,7149.015306,76.524851,1547.776825
Malaysia,1982,7292.077847,68.31421956,1903.153787
Malaysia,1983,7623.777057,173.4460105,2604.829452
Malaysia,1984,7302.100538,182.9672599,3147.955535
Malaysia,1985,7090.819691,237.8347198,2960.632202
Malaysia,1986,6599.478205,171.785723,4466.428799
Malaysia,1987,6570.170323,230.1352584,4326.120592
Malaysia,1988,6929.252493,177.5824033,4283.150967
Malaysia,1989,6957.637002,793.8602316,4762.498182
Malaysia,1990,8144.578607,854.9232492,4384.866529
Malaysia,1991,8536.705758,980.388305,6346.790359
Malaysia,1992,9101.778369,1003.180817,6605.089308
Malaysia,1993,9776.924004,817.8895609,6438.121183
Malaysia,1994,10500.0739,886.2052303,6155.140464
Malaysia,1995,10707.3844,947.0556042,6566.970945
Malaysia,1996,11421.76887,927.7083292,7541.70999
Malaysia,1997,12874.15586,874.7310787,9079.514452
Malaysia,1998,10672.23268,910.3743312,9047.469451
Malaysia,1999,11468.80522,995.8472452,9937.939519
Malaysia,2000,11241.17451,1246.988218,12023.95598
Malaysia,2001,11436.63415,1457.988337,11336.58316
Malaysia,2002,12510.27589,1750.352941,11236.9583
Malaysia,2003,12986.55292,2504.185011,11968.83611
Malaysia,2004,12929.59612,3063.868517,12665.7146
Malaysia,2005,12691.54982,3122.407066,14239.60847
Malaysia,2006,12847.54148,3246.524977,14152.05523
Malaysia,2007,13456.99231,3864.313414,13951.62595
Malaysia,2008,12635.57315,4196.243977,15146.71627
Malaysia,2009,12312.96926,4475.413002,13406.43816
Malaysia,2010,12109.224,6113.216537,11022.98536
Malaysia,2011,12811.6336,5999.566686,12718.82144
Malaysia,2012,13121.41802,6332.011402,12732.19898
Malaysia,2013,13680.76795,5898.637965,14199.87374
Malaysia,2014,13442.23485,5908.489134,14600.97432
Malaysia,2015,13454.60603,6389.407924,14234.96528
Mexico,1965,3708.471204,179.7775697,1961.368305
Mexico,1966,3731.070575,185.9759053,2002.381834
Mexico,1967,3870.061513,221.3680384,1669.982256
Mexico,1968,4113.575118,225.1070604,1735.528111
Mexico,1969,4200.303624,221.2648596,2081.569894
Mexico,1970,4381.323064,240.4869004,2058.401296
Mexico,1971,4483.458505,292.423385,2065.330972
Mexico,1972,4860.529328,312.9460221,2139.636116
Mexico,1973,5006.2495,324.9355667,2294.732264
Mexico,1974,5592.17575,347.9967648,2340.949909
Mexico,1975,6104.410802,387.997413,2309.66291
Mexico,1976,6582.570741,289.4268746,2205.929578
Mexico,1977,6610.455767,405.1541199,2264.709305
Mexico,1978,7317.353785,411.5929683,2774.981135
Mexico,1979,7670.213454,394.3756935,3287.774172
Mexico,1980,8282.428494,389.8171284,3473.776543
Mexico,1981,8849.794379,336.6410757,3674.86407
Mexico,1982,8931.048539,394.2164265,3920.359852
Mexico,1983,8526.665246,439.1601435,3934.961443
Mexico,1984,8905.69371,431.2045865,3901.705603
Mexico,1985,9096.765881,457.8767186,3892.562524
Mexico,1986,8953.758664,494.8113379,3390.636742
Mexico,1987,9206.97607,469.209264,3376.45929
Mexico,1988,9004.90882,435.5366555,3342.842477
Mexico,1989,9427.19521,472.8115949,3185.358372
Mexico,1990,9674.76673,459.7245605,3375.743428
Mexico,1991,9886.882543,435.9060631,3509.457765
Mexico,1992,9796.298691,432.0976049,3437.434261
Mexico,1993,9569.489434,477.8397742,3435.168009
Mexico,1994,10252.52038,566.5275212,3575.982016
Mexico,1995,9243.891203,619.4720872,3499.130754
Mexico,1996,9339.533742,698.1032604,3627.696137
Mexico,1997,9550.794115,687.3249528,3834.024344
Mexico,1998,9903.388325,691.628929,4150.13337
Mexico,1999,9749.993926,693.3908128,4036.506
Mexico,2000,10076.99865,748.9892781,4199.254922
Mexico,2001,9772.741899,811.8362604,4295.192657
Mexico,2002,9226.675574,1342.580463,4663.088809
Mexico,2003,9353.05297,978.0190244,5082.590962
Mexico,2004,9615.92205,988.0753831,5308.722677
Mexico,2005,9739.147513,1230.080052,5876.402937
Mexico,2006,9472.157302,1300.710262,6327.908411
Mexico,2007,9569.986767,1176.574119,5934.380241
Mexico,2008,9376.151127,1034.167068,6104.317578
Mexico,2009,8914.452083,1036.718865,6546.527372
Mexico,2010,8780.152276,1262.530615,6464.815716
Mexico,2011,8818.962626,1438.634772,6733.424492
Mexico,2012,8883.011267,1235.3563,6921.981064
Mexico,2013,8525.241312,1209.657958,7113.463456
Mexico,2014,7997.216102,1190.926942,7315.648404
Mexico,2015,7796.094983,1172.84407,7243.592665
Netherlands,1965,24009.46446,8413.835826,1224.655349
Netherlands,1966,25674.86011,7569.125125,2306.567716
Netherlands,1967,25932.35208,7189.530564,4026.137116
Netherlands,1968,27559.36099,6733.059707,6689.33854
Netherlands,1969,29763.91767,5661.434317,9745.446096
Netherlands,1970,32657.52665,4101.951019,13566.34842
Netherlands,1971,31833.1765,3063.430643,17535.49954
Netherlands,1972,35051.32798,2591.391329,22570.18255
Netherlands,1973,35752.82503,2605.876385,24838.55189
Netherlands,1974,30344.8989,2457.768532,26175.23487
Netherlands,1975,29601.77051,2050.351451,27040.27854
Netherlands,1976,33035.58081,2537.498795,27872.20898
Netherlands,1977,31472.25885,2639.234559,27771.94547
Netherlands,1978,31906.28278,2999.44683,27650.52972
Netherlands,1979,34314.51355,2843.212537,27365.92067
Netherlands,1980,31887.66163,3278.73397,24875.18527
Netherlands,1981,29615.52057,3612.889844,23552.13596
Netherlands,1982,25631.58406,4158.345022,22385.10965
Netherlands,1983,24074.62821,4273.389741,23822.69756
Netherlands,1984,23644.52145,5137.083002,25185.17472
Netherlands,1985,23710.51568,5090.888006,26392.23519
Netherlands,1986,26135.50372,5214.605967,26187.21829
Netherlands,1987,26142.39903,5467.52686,26864.66485
Netherlands,1988,27627.56803,6505.405706,24141.44777
Netherlands,1989,27077.47289,6407.962104,24585.65052
Netherlands,1990,28140.32393,6793.426209,24593.68778
Netherlands,1991,27580.53401,6214.012615,27271.58652
Netherlands,1992,28617.51305,6154.172663,26375.0257
Netherlands,1993,28229.76304,6167.581193,26944.50663
Netherlands,1994,28186.05523,6524.62716,25845.47601
Netherlands,1995,29079.65443,6698.481328,26380.88223
Netherlands,1996,28634.37459,6425.391089,29057.04637
Netherlands,1997,29928.46191,6210.110024,27058.33653
Netherlands,1998,29932.14191,6298.036954,26568.1895
Netherlands,1999,30447.85957,5490.468767,25820.9905
Netherlands,2000,31158.31165,5668.511371,25743.76241
Netherlands,2001,32561.89732,6000.151523,26116.26646
Netherlands,2002,32238.72348,6000.281599,25690.86087
Netherlands,2003,32345.19796,6172.477159,25735.8006
Netherlands,2004,33612.4389,6054.522576,26196.46951
Netherlands,2005,35569.58913,5753.391436,25321.71098
Netherlands,2006,35915.01871,5457.4824,24195.40185
Netherlands,2007,35690.11787,5923.392868,23407.49852
Netherlands,2008,33191.69736,5582.804335,24292.74319
Netherlands,2009,32118.8637,5245.841728,24458.3194
Netherlands,2010,31979.69636,5261.536563,27356.66004
Netherlands,2011,32017.41327,5178.147596,23799.56299
Netherlands,2012,30274.95824,5674.979966,22468.28803
Netherlands,2013,28617.58026,5657.926414,22681.19189
Netherlands,2014,27283.1212,6233.380229,19719.84933
Netherlands,2015,26594.61622,7560.029702,19449.44735
New Zealand,1965,12034.49267,7283.568963,0
New Zealand,1966,13142.76052,6976.913346,0
New Zealand,1967,13640.96177,6286.891214,0
New Zealand,1968,13823.44956,5842.98898,0
New Zealand,1969,14160.39767,5910.645563,0
New Zealand,1970,16402.73319,5822.454475,412.647376
New Zealand,1971,16621.68187,5084.136181,514.4902749
New Zealand,1972,17534.20332,5105.045387,913.0330008
New Zealand,1973,18203.18665,5668.314373,1038.737088
New Zealand,1974,17059.17541,5734.236079,1194.877047
New Zealand,1975,16156.0818,5325.518621,1297.073844
New Zealand,1976,16533.11408,5441.953839,3018.965497
New Zealand,1977,16461.38869,5159.858206,5095.756108
New Zealand,1978,15582.00959,4749.54479,4768.488995
New Zealand,1979,15745.07202,4226.073142,3182.122914
New Zealand,1980,15168.49557,4331.069316,2934.069945
New Zealand,1981,14290.98215,4290.26387,3561.951314
New Zealand,1982,14139.15939,4174.495487,6266.420492
New Zealand,1983,13440.14427,4586.440586,6715.632676
New Zealand,1984,13498.3065,4229.729145,8491.094005
New Zealand,1985,12840.36125,3875.494473,10715.36181
New Zealand,1986,13010.34117,4424.167358,12788.95493
New Zealand,1987,13672.12205,3669.83081,12283.86594
New Zealand,1988,14092.27915,3950.429883,13236.19953
New Zealand,1989,14353.27831,4264.938528,13472.00386
New Zealand,1990,16303.22135,4100.21884,13256.09061
New Zealand,1991,15475.44584,3855.153778,14203.90176
New Zealand,1992,15606.45937,4175.843993,14830.05793
New Zealand,1993,14823.79333,4043.038625,14171.83538
New Zealand,1994,16741.91779,3759.764458,13003.92159
New Zealand,1995,17897.68115,3838.76593,12108.81625
New Zealand,1996,17359.05332,3680.160349,13675.27852
New Zealand,1997,18231.99124,3918.653427,14503.38268
New Zealand,1998,18376.9155,3533.672468,12779.10429
New Zealand,1999,18341.17635,3589.565975,14648.95863
New Zealand,2000,18586.42062,3382.983404,15235.29508
New Zealand,2001,18473.17358,4161.655533,15831.00233
New Zealand,2002,18859.34419,4103.11526,14840.42971
New Zealand,2003,19660.46336,5802.141942,11152.71879
New Zealand,2004,19422.60069,5895.718794,9878.76703
New Zealand,2005,19686.93149,6431.403118,9076.729835
New Zealand,2006,19731.09916,6242.110625,9197.348935
New Zealand,2007,19626.84282,4706.841609,10010.95944
New Zealand,2008,19627.61117,5774.188544,9342.96483
New Zealand,2009,18491.0461,4342.846357,9667.495516
New Zealand,2010,18734.18632,3718.008511,10256.42449
New Zealand,2011,18460.60276,3754.176025,9160.368769
New Zealand,2012,18117.56932,4526.66807,9885.726897
New Zealand,2013,18176.51649,3951.010154,10358.41546
New Zealand,2014,18341.64709,3738.613148,11180.60278
New Zealand,2015,18885.49885,3622.477548,10191.02922
Norway,1965,15940.86181,2383.544481,0
Norway,1966,17846.02284,2177.115659,0
Norway,1967,18301.37273,2267.240794,0
Norway,1968,20208.13301,2289.191328,0
Norway,1969,22046.35296,2530.150861,0
Norway,1970,24597.84936,2564.573335,0
Norway,1971,24098.20169,2393.697126,0
Norway,1972,25059.16911,2580.198603,0
Norway,1973,25278.38301,2754.824028,0
Norway,1974,22879.26636,3035.096189,0
Norway,1975,23503.56073,2869.767355,0
Norway,1976,25864.81853,2755.534445,0
Norway,1977,25363.06384,2362.687298,986.3413717
Norway,1978,28221.31941,2426.076523,1650.302536
Norway,1979,27943.74382,3011.065465,1878.906952
Norway,1980,26729.14796,2778.24318,2012.29982
Norway,1981,24761.08284,2774.444291,2465.610288
Norway,1982,23686.22188,2660.154492,2653.173648
Norway,1983,23324.37324,2825.057561,2977.579563
Norway,1984,24070.68609,3157.455738,2855.320148
Norway,1985,25180.42766,3133.350262,2999.13679
Norway,1986,27051.81802,2781.581291,3291.518381
Norway,1987,26626.70935,2675.967624,3608.188551
Norway,1988,24819.71561,2734.678628,4523.736045
Norway,1989,25078.35552,2384.532491,4986.500626
Norway,1990,25558.54387,2222.012816,5254.643849
Norway,1991,23333.70574,1967.296711,5889.268249
Norway,1992,24101.58868,1965.751148,6304.451086
Norway,1993,25165.89418,2113.904937,6595.237014
Norway,1994,25707.74009,2369.713069,7039.693755
Norway,1995,24983.0902,2572.229779,7065.359589
Norway,1996,26912.12278,2542.666679,7624.130789
Norway,1997,27042.09388,2507.6793,8750.924719
Norway,1998,26889.76325,2704.703803,8883.020655
Norway,1999,26510.04317,2519.43111,8435.251734
Norway,2000,24219.65134,2565.951349,9416.455693
Norway,2001,26285.58006,2274.608001,8680.438058
Norway,2002,25086.51636,1962.667118,9217.491172
Norway,2003,26364.11497,1906.20491,9878.908717
Norway,2004,25315.64886,2139.011051,10382.542
Norway,2005,25495.36537,1813.181403,10074.88206
Norway,2006,26014.85859,1541.810777,9849.310033
Norway,2007,26300.46143,1678.758001,9446.287169
Norway,2008,25286.93706,1711.262769,9495.441201
Norway,2009,25827.02698,1346.541873,8963.667948
Norway,2010,25598.06446,1813.616941,8811.828508
Norway,2011,24925.28363,1987.497629,9312.8806
Norway,2012,24446.70352,1900.990517,9114.679153
Norway,2013,24642.81778,1778.136338,9104.158944
Norway,2014,22968.7983,1923.791944,9492.171246
Norway,2015,23056.3899,1832.322746,9739.026479
Pakistan,1965,863.9260315,315.4233512,364.1435642
Pakistan,1966,864.1539328,259.3798808,400.8800735
Pakistan,1967,940.7571569,242.6220303,455.5130963
Pakistan,1968,1042.935685,260.1000462,497.5918836
Pakistan,1969,952.7386104,227.9003412,596.9014351
Pakistan,1970,917.1343415,184.7882552,628.039823
Pakistan,1971,835.9036804,142.4348696,609.4887441
Pakistan,1972,673.8537958,111.1081385,549.6629583
Pakistan,1973,671.506161,107.3377055,608.984714
Pakistan,1974,702.9542846,95.55588719,654.907422
Pakistan,1975,708.0261438,90.02693467,714.6432106
Pakistan,1976,686.3423918,86.53220994,707.2994114
Pakistan,1977,699.9681209,91.30731695,749.474063
Pakistan,1978,714.5317988,94.22222742,746.4688439
Pakistan,1979,737.8050845,101.7290698,814.4481658
Pakistan,1980,746.6497474,104.8765806,962.6597502
Pakistan,1981,767.8684738,115.1514472,1015.609823
Pakistan,1982,817.9730851,126.2708494,1071.211643
Pakistan,1983,872.7455351,138.5395939,1021.257824
Pakistan,1984,916.0215481,151.9751174,1013.51502
Pakistan,1985,946.5979685,166.8464045,1001.078427
Pakistan,1986,986.9044552,183.2438876,1039.399373
Pakistan,1987,1046.324868,201.4846396,1078.013767
Pakistan,1988,1092.230404,204.2344784,1107.817322
Pakistan,1989,1135.884551,217.0579191,1145.892344
Pakistan,1990,1155.022482,223.4656364,1188.828545
Pakistan,1991,1183.58144,215.1011438,1248.699951
Pakistan,1992,1261.081609,215.0198332,1192.577905
Pakistan,1993,1340.71743,219.9497797,1337.629367
Pakistan,1994,1402.169346,212.8500835,1329.244888
Pakistan,1995,1483.041224,209.2524488,1329.368498
Pakistan,1996,1522.336657,206.8567857,1408.750119
Pakistan,1997,1532.233532,188.6574361,1370.334099
Pakistan,1998,1547.169528,184.3166608,1408.756157
Pakistan,1999,1565.089517,180.1115529,1569.212242
Pakistan,2000,1581.414128,170.2648042,1624.568028
Pakistan,2001,1516.401913,172.8877229,1677.955429
Pakistan,2002,1445.407201,189.7408497,1780.750034
Pakistan,2003,1252.341847,238.4766703,2168.41609
Pakistan,2004,1237.044495,258.9413414,2550.341254
Pakistan,2005,1151.452843,283.4228786,2655.969976
Pakistan,2006,1301.498836,294.1760521,2658.730788
Pakistan,2007,1388.365224,394.3681931,2642.608825
Pakistan,2008,1379.923668,425.7692215,2650.975303
Pakistan,2009,1444.551054,343.0067415,2603.998468
Pakistan,2010,1401.107329,315.7203677,2597.932131
Pakistan,2011,1380.597964,266.5492668,2543.249885
Pakistan,2012,1306.793235,264.6781059,2578.575601
Pakistan,2013,1402.284702,205.30401,2454.859161
Pakistan,2014,1419.661889,296.4124701,2363.667594
Pakistan,2015,1509.753705,286.5395008,2405.841964
Peru,1965,3627.270353,36.15765276,342.6575903
Peru,1966,4421.663508,44.3336494,347.6925718
Peru,1967,4330.983463,48.54014198,316.2672257
Peru,1968,4231.125049,46.82787282,342.5645179
Peru,1969,4057.794293,76.78080884,339.5176057
Peru,1970,4153.666623,75.78936224,324.2888557
Peru,1971,3987.743294,103.4749629,376.794642
Peru,1972,3308.223087,109.0189578,352.8881485
Peru,1973,3752.794919,121.4538326,336.4796817
Peru,1974,4310.038111,126.146509,337.1505162
Peru,1975,4394.673862,128.2013654,405.485981
Peru,1976,4340.456503,96.60120824,428.3198468
Peru,1977,4229.466651,107.8159419,414.1850581
Peru,1978,4087.510808,89.50965265,421.7273056
Peru,1979,4142.195753,92.69788982,379.9990464
Peru,1980,4364.820913,95.08290487,397.9591131
Peru,1981,4343.467032,94.06247026,445.7854802
Peru,1982,4168.127148,103.9434055,456.8859519
Peru,1983,3521.949832,85.95129455,294.1709999
Peru,1984,3555.447595,66.94444817,387.8780815
Peru,1985,3354.826688,71.35970131,295.7341014
Peru,1986,3529.784805,94.73997176,306.5079243
Peru,1987,3808.861948,104.5688165,297.9760617
Peru,1988,3641.415225,100.6036191,274.760825
Peru,1989,3158.82659,109.3231562,228.0407204
Peru,1990,3094.170899,77.19917543,213.6667006
Peru,1991,2802.70795,146.560812,196.2417485
Peru,1992,2870.536977,140.5683793,173.3984382
Peru,1993,2951.113576,144.8781857,179.0833838
Peru,1994,3148.359337,175.1741241,183.6625012
Peru,1995,3489.663776,180.8190883,174.6525195
Peru,1996,3537.382195,186.4007013,174.1568312
Peru,1997,3441.584272,190.9963709,101.6501684
Peru,1998,3410.116244,206.2961547,169.836619
Peru,1999,3431.039635,184.447677,168.3443396
Peru,2000,3308.832351,282.6132774,139.5696272
Peru,2001,3088.477167,253.0439025,147.4710204
Peru,2002,3026.256409,342.086397,174.0031856
Peru,2003,2821.396882,362.5232213,203.3478089
Peru,2004,3117.698345,387.1730038,330.0537517
Peru,2005,3002.783778,388.1386284,575.032774
Peru,2006,2853.502519,326.2280438,664.8017926
Peru,2007,2921.738845,425.5118344,989.8230704
Peru,2008,3246.037499,374.7898093,1241.324129
Peru,2009,3273.884039,332.5306126,1253.787126
Peru,2010,3410.451908,321.9817444,1742.668644
Peru,2011,3697.38752,319.6125733,1935.772512
Peru,2012,3699.811058,336.6144729,2136.857276
Peru,2013,3858.874857,334.9704326,2042.906858
Peru,2014,3757.832232,326.4454702,2306.918421
Peru,2015,3958.888371,300.3558493,2386.329576
Philippines,1965,1571.0353,16.67607321,0
Philippines,1966,1662.702605,15.32562186,0
Philippines,1967,1822.800772,11.5716849,0
Philippines,1968,2024.416516,5.138019357,0
Philippines,1969,2107.185183,6.551630886,0
Philippines,1970,2333.163589,6.365512109,0
Philippines,1971,2625.43284,6.037517189,0
Philippines,1972,2503.528506,5.723402258,0
Philippines,1973,2859.961961,5.561980831,0
Philippines,1974,2600.314107,7.568805559,0
Philippines,1975,2727.317637,13.9293721,0
Philippines,1976,2726.37229,16.10285203,0
Philippines,1977,2901.48302,38.6631538,0
Philippines,1978,2909.167205,34.47063744,0
Philippines,1979,2922.758481,29.30158062,0
Philippines,1980,2669.918253,34.34750088,0
Philippines,1981,2441.040848,57.92416851,0
Philippines,1982,2285.885257,62.86196071,0
Philippines,1983,2325.772486,111.368022,0
Philippines,1984,1846.758861,173.6532256,0
Philippines,1985,1593.87952,239.0442058,0
Philippines,1986,1631.83253,183.3031437,0
Philippines,1987,1847.178049,189.8380778,0
Philippines,1988,1938.425399,234.1402458,0
Philippines,1989,2118.13902,180.34054,0
Philippines,1990,2156.382546,200.7781017,0
Philippines,1991,2037.26798,219.93858,0
Philippines,1992,2444.828457,213.8919296,0
Philippines,1993,2457.733577,212.1764102,0
Philippines,1994,2538.834282,199.6899175,0.847006516
Philippines,1995,2797.100023,235.3673071,0.797898098
Philippines,1996,2854.347963,320.3704527,1.319215407
Philippines,1997,2999.153737,388.65763,0.782918378
Philippines,1998,2966.756699,383.8869194,1.30550674
Philippines,1999,2745.403429,440.5321571,0.982334407
Philippines,2000,2471.791278,598.3079048,1.428918148
Philippines,2001,2406.574932,598.1349072,18.42005035
Philippines,2002,2225.982252,510.4237289,211.7503883
Philippines,2003,2169.278537,520.4876657,312.0668317
Philippines,2004,2189.570377,554.7773814,293.8740927
Philippines,2005,1995.906852,618.5277903,380.4507109
Philippines,2006,1759.653619,664.8785593,359.2174927
Philippines,2007,1802.592668,703.3211492,422.9427252
Philippines,2008,1699.584479,813.7628997,431.0748039
Philippines,2009,1759.515521,764.2282395,432.1786534
Philippines,2010,1812.985996,871.0715965,395.294846
Philippines,2011,1684.241828,942.3335559,426.3875788
Philippines,2012,1725.467765,971.3013485,398.2053213
Philippines,2013,1763.420127,1180.938071,358.8995891
Philippines,2014,1865.316965,1236.168031,371.9212584
Philippines,2015,2093.800294,1327.459037,343.6259284
Poland,1965,2006.097955,22060.40164,546.3406371
Poland,1966,2065.9044,22158.11129,643.7164369
Poland,1967,2220.025206,22374.89356,780.2213897
Poland,1968,2756.811147,23270.81451,1063.645323
Poland,1969,3011.490498,24264.63495,1463.566362
Poland,1970,3158.773114,25009.32955,1852.549966
Poland,1971,3332.34519,25404.40215,2021.872376
Poland,1972,3711.837971,26369.20855,2111.037179
Poland,1973,4087.674132,26268.05819,2178.088477
Poland,1974,4278.15741,26788.72368,2220.618484
Poland,1975,4619.257133,28658.84229,2358.083118
Poland,1976,5058.401081,29706.81982,2494.318319
Poland,1977,5363.33493,30489.01646,2623.196345
Poland,1978,5687.405143,31620.81231,2736.574642
Poland,1979,5744.844514,31708.30425,2828.128493
Poland,1980,5605.030946,33266.24813,2871.069085
Poland,1981,5203.940454,29381.58008,2682.513007
Poland,1982,4869.822656,30126.10699,2655.997816
Poland,1983,4983.761251,29778.47462,2691.852878
Poland,1984,5072.422274,30791.07987,2776.846674
Poland,1985,5121.699465,31278.04416,2795.901889
Poland,1986,5255.1635,31884.0443,2945.239319
Poland,1987,5291.57762,32870.98276,3025.741912
Poland,1988,5400.935909,31836.33262,2992.433626
Poland,1989,5332.758453,30312.0201,2926.995197
Poland,1990,4854.597813,24035.66747,2738.696462
Poland,1991,4560.100026,23729.59379,2545.590719
Poland,1992,4140.501501,22872.48718,2363.709078
Poland,1993,4263.521324,22548.01168,2476.252154
Poland,1994,4486.744779,20951.35287,2489.401961
Poland,1995,4517.091314,21269.37547,2720.463972
Poland,1996,5276.94786,21742.22662,2852.934012
Poland,1997,5487.964247,21198.28975,2841.939784
Poland,1998,6275.675636,19091.35513,2869.731185
Poland,1999,6563.362002,18314.36433,2793.737485
Poland,2000,6022.025679,16967.72586,3004.663105
Poland,2001,5882.15024,16779.36115,3132.585773
Poland,2002,6000.871979,16478.62304,3056.20667
Poland,2003,6114.144669,16985.31082,3407.017426
Poland,2004,6528.527609,16504.54821,3598.571791
Poland,2005,6787.90861,16709.55443,3709.003175
Poland,2006,7078.517127,17411.73319,3753.243653
Poland,2007,7334.595196,16975.65992,3755.374457
Poland,2008,7673.082668,16755.92838,4081.76325
Poland,2009,7664.749809,15730.63972,3938.637699
Poland,2010,8104.467865,16713.62724,4235.698827
Poland,2011,8077.976518,16680.63625,4293.351043
Poland,2012,7797.666303,15548.99758,4546.070269
Poland,2013,7227.946702,16205.4586,4544.67924
Poland,2014,7251.085445,15017.04515,4443.001189
Poland,2015,7580.654561,14792.73171,4468.497208
Portugal,1965,3351.577119,772.3369616,0
Portugal,1966,3449.57905,792.2227172,0
Portugal,1967,3836.782973,794.044961,0
Portugal,1968,4142.791919,719.9648018,0
Portugal,1969,4357.896525,681.7568183,0
Portugal,1970,6035.989052,624.1439325,0
Portugal,1971,6812.150373,574.1565116,0
Portugal,1972,7332.52505,502.5749463,0
Portugal,1973,7952.32111,733.4499242,0
Portugal,1974,8364.433031,561.5823746,0
Portugal,1975,8631.645304,519.4632862,0
Portugal,1976,8926.269741,497.3010833,0
Portugal,1977,8698.254659,445.1555412,0
Portugal,1978,8903.980061,518.2022599,0
Portugal,1979,9426.929494,535.157955,0
Portugal,1980,10005.27676,415.1516428,0
Portugal,1981,10550.26121,467.5432751,0
Portugal,1982,10964.49884,428.8430603,0
Portugal,1983,11051.92398,467.1425187,0
Portugal,1984,10986.97802,577.0024119,0
Portugal,1985,10586.02972,895.6389592,0
Portugal,1986,11260.28183,1689.184282,0
Portugal,1987,10930.2405,2202.07872,0
Portugal,1988,11413.02683,2542.868742,0
Portugal,1989,14484.37952,2839.529565,0
Portugal,1990,13639.86976,3327.755634,0
Portugal,1991,14278.58219,3479.370516,0
Portugal,1992,15861.11629,3510.061765,0
Portugal,1993,14862.94234,3805.34214,0
Portugal,1994,15019.97736,3944.794859,0
Portugal,1995,16226.39225,4814.831126,0
Portugal,1996,15354.41944,4472.904011,0
Portugal,1997,16464.66274,4052.873071,98.33493666
Portugal,1998,18033.72858,4036.195059,782.4937896
Portugal,1999,18531.61261,4175.063205,2179.661387
Portugal,2000,17969.58906,4169.278129,2305.137189
Portugal,2001,17987.34613,3550.139152,2559.648109
Portugal,2002,18467.8311,3897.467849,3100.463495
Portugal,2003,17336.7397,3715.786549,2977.21193
Portugal,2004,17474.77902,3661.86658,3714.90196
Portugal,2005,18054.57558,3671.886269,4195.275653
