Entity,Year,Number of people working in agriculture (GGDC 2017),Number of people working in mining (GGDC 2017),Number of people working in manufacturing (GGDC 2017),Number of people working in utilities (GGDC 2017),Number of people working in construction (GGDC 2017),"Number of people working in trade, restaurants and hotels (GGDC 2017)","Number of people working in transport, storage and communication (GGDC 2017)","Number of people working in finance, insurance, real estate and business services (GGDC 2017)",Number of people working in government services (GGDC 2017),"Number of people working in community, social and personal services (GGDC 2017)",Total number of people in all 10 sectors (GGDC 2017)
Botswana,1998,225.35771693958,15.45281721747,28.76340310866,4.52065564918,48.63596882542,52.30843127799,11.89823830560,22.53465383591,108.22434598311,31.78061154269,549.47684268561
Botswana,1999,227.24129750576,15.14803440636,35.48331265598,4.25307781969,54.25853330315,56.79189141101,14.06884691475,25.80773777578,112.85122346144,32.09708535183,578.00104060575
Botswana,2000,229.11393712887,14.61297667932,38.49760847373,4.31996299283,54.82447524749,64.04708410027,14.59654377187,28.90895456701,118.28816981636,30.82266577020,598.03237854795
Botswana,2001,221.21614329791,13.09900000000,38.96800000000,3.83700000000,58.57200000000,73.83700000000,15.21300000000,30.06100000000,121.84900000000,35.06400000000,611.71614329791
Botswana,2002,223.90289998461,12.99577838927,37.33514458457,4.31015708282,53.20169845373,77.99189510724,14.75965835953,29.43846938397,122.14596531514,34.77889458971,610.86056125058
Botswana,2003,226.57468865887,12.67912409866,36.10297055056,4.00944035329,49.30082634858,81.97687817870,14.43164882607,29.76692789704,122.02292874624,35.77129395369,612.63672761171
Botswana,2004,229.23156775292,13.66454557382,39.68664874736,3.71016894122,40.95589075289,80.78618937753,16.65691616759,31.77146740692,124.24484367747,25.11214991620,605.82038831391
Botswana,2005,232.67871215043,12.61574353074,35.34492268143,3.51069833869,32.70729889673,86.80466390847,16.46552495194,32.08193829034,114.21464568770,31.32991567644,597.75406411292
Botswana,2006,236.10700000000,14.17300000000,35.97300000000,4.16300000000,27.58700000000,92.06800000000,16.05000000000,33.67900000000,117.40400000000,29.42665039269,606.63065039269
Botswana,2007,240.92551020408,14.50927494766,45.44502057469,3.97962734008,28.03391289569,104.17815005633,17.91167629231,37.57480581240,119.06585648190,28.10586467200,639.72969927713
Botswana,2008,245.74402040816,14.37822662247,41.45706278890,4.26595901665,22.84777336946,119.63995614857,18.98404630882,41.87950622748,114.63218865713,28.49888136066,652.32762090830
Botswana,2009,250.56253061225,13.11803525160,41.13167009965,4.01610796439,21.00905987069,120.56906437879,20.90016715952,42.15436482351,114.21374558313,27.88917357009,655.56391931362
Botswana,2010,254.57795578231,13.14070056403,43.34754194223,3.93467596984,18.07630688570,128.85231062376,20.96580802833,46.72295811713,112.52187216464,26.21605596301,668.35618604098
Brazil,1950,12637.43634296640,96.84215796107,2254.32499507853,173.97193029557,709.10208435563,1331.99736225742,587.26140371458,460.86181273867,689.52986856587,693.98487190306,19635.31282983680
Brazil,1951,12886.12043549080,98.19022461969,2325.63847542306,177.89557155632,731.02939825753,1393.54110197911,613.26058696855,488.63270127748,731.81557232801,736.54378058346,20182.66784848400
Brazil,1952,13140.11036582960,99.56017941616,2399.28314541310,181.91340961685,753.65840135797,1457.97414437820,640.43089089088,518.09327480029,776.71882621506,781.73715119356,20749.47978911160
Brazil,1953,13399.53052397910,100.95244229900,2475.33820569900,186.02787848257,777.01247167204,1525.43464083267,668.82612946580,549.34746389409,824.40337186141,829.72978329080,21336.60291147650
Brazil,1954,13664.50818974330,102.36744012255,2553.88560584732,190.24147568994,801.11578299085,1596.06744785689,698.50262893537,582.50565570745,875.04329327039,880.69688562283,21944.93440578690
Brazil,1955,13935.17357248420,103.80560656728,2635.01013546805,194.55676358341,825.99333058975,1670.02445268293,729.51934491384,617.68509713572,928.82367349098,934.82473704704,22575.41671396320
Brazil,1956,14211.65984929670,105.26738204604,2718.79951776367,198.97637058543,851.67095758287,1747.46491418283,761.93798475784,655.01032306057,985.94129281768,992.31138924137,23229.03998133500
Brazil,1957,14494.10320148630,106.75321359576,2805.34450552493,203.50299245741,878.17538192860,1828.55581980026,795.82313540631,694.61361116956,1046.60537109113,1053.36741380094,23906.84464626120
Brazil,1958,14782.64284923280,108.26355475433,2894.73897959704,208.13939354958,905.53422408988,1913.47225918573,831.24239691164,736.63546497104,1111.03835683221,1118.21669647068,24609.92417559490
Brazil,1959,15077.42108432780,109.79886542249,2987.08004983929,212.88840803795,933.77603535308,2002.39781525635,868.26652189134,781.22512671443,1179.47676610573,1187.09728142883,25339.42795437730
Brazil,1960,15378.58330087910,111.35961171056,3082.46815860063,217.75294114628,962.93032680902,2095.52497342857,906.96956113733,828.54112202574,1252.17207418279,1260.26226871029,26096.56433863030
Brazil,1961,15491.92550821970,114.73835463355,3200.66647106648,233.10961598731,1042.64952866514,2187.25061397379,921.99211518741,893.93948417278,1310.25211574308,1318.71756127967,26715.24136892890
Brazil,1962,15605.13554262520,118.21228224303,3323.19110067922,249.53382442004,1128.89854240017,2282.84974639319,937.20538787470,964.44007084462,1370.94111061702,1379.79866342412,27360.20627152130
Brazil,1963,15718.13492152890,121.78334774070,3450.17825746654,267.09759562408,1222.20145203069,2382.46994438668,952.60678014191,1040.43198450331,1434.34641442518,1443.61362438120,28032.86432222920
Brazil,1964,15830.84260836580,125.45349542058,3581.76677367810,285.87757272073,1323.12303386738,2486.26310295372,968.19338593319,1122.33290151571,1500.57897083133,1510.27410461382,28734.70594990040
Brazil,1965,15943.17521795850,129.22465856700,3718.09808117349,305.95528721402,1432.27177588795,2594.38550042515,983.96199401206,1210.59106368470,1569.75338763568,1579.89545239500,29467.31241895360
Brazil,1966,16055.04725174850,133.09875756832,3859.31619269920,327.41744887064,1550.30311181505,2706.99786377754,999.90909206696,1305.68740225247,1641.98801569663,1652.59678323961,30232.36191973490
Brazil,1967,16166.37136323280,137.07769829405,4005.56768871459,350.35625203064,1677.92288539765,2824.26543850313,1016.03087326285,1408.13780350235,1717.40503149662,1728.50106300362,31031.63609743830
Brazil,1968,16277.05865364960,141.16337078501,4157.00171157935,374.86969943694,1815.89106170161,2946.35806446748,1032.32324538322,1518.49552586597,1796.13052428030,1807.73519558532,31867.02705273480
Brazil,1969,16387.01899760300,145.35764830733,4313.76996905974,401.06194477844,1965.02570365762,3073.45025934667,1048.78184268984,1637.35377930645,1878.29458880915,1890.43011627916,32740.54484983740
Brazil,1970,16496.16139793880,149.66238682234,4476.02674924321,429.04365525944,2126.20723370572,3205.72131139329,1065.40204060660,1765.34847870236,1964.03142489289,1976.72089195027,33654.32557051490
Brazil,1971,17087.20517512340,144.95787335232,4508.58427896349,376.83396448869,1946.60703424415,3631.74212944689,1100.83196125893,2027.63361056899,2393.75477027849,2409.22064924351,35627.37144696880
Brazil,1972,17672.20805699580,140.03684994781,4537.44958985993,323.38158424371,1762.11959933811,4061.58723581446,1135.82767784666,2292.46937066811,2828.53121007629,2846.80614863181,37600.41732342270
Brazil,1973,19104.51101803090,160.23302685915,5326.36159409485,342.64391271577,2526.54156260924,4725.25979229359,1327.08552207956,2563.42326610273,3048.52171640454,3068.21799794246,42192.79940913280
Brazil,1974,18821.46223253650,155.89855802953,5600.39761708935,390.15963996136,2770.16400503617,4884.39708247079,1340.29891253666,2871.98423897757,3186.98515853237,3207.57604250143,43229.32348767170
Brazil,1975,18534.32754867530,151.61361353040,5885.90322179313,444.06618338811,3035.92162554716,5046.63940672923,1353.03944661607,3216.25016695163,3330.24993083384,3351.76643828608,44349.77758235100
Brazil,1976,18242.90912249920,147.37644858700,6183.02723420434,505.18081555423,3325.59544961350,5211.79558396924,1365.25268349288,3600.07359415977,3478.30292911919,3500.77599644144,45560.28985764070
Brazil,1977,19827.35841841760,144.34895725912,6927.90264871110,579.08414375489,3753.32892777784,5531.49241001461,1377.85445509014,3874.03333394938,3975.11182162453,4000.79473579310,49991.30985239230
Brazil,1978,19365.72108481830,141.17676712965,6922.76887203482,662.82749402099,4024.36866250039,6149.78479608588,1476.80655678511,4144.86494845402,4346.30531708822,4374.38648597557,51609.01098489300
Brazil,1979,18359.46585389110,137.31327055201,7070.15572309014,754.49966804427,3804.30248783273,6115.43845261451,1454.19858437274,4325.21480101562,4306.19010507036,4334.01209243192,50660.79103891540
Brazil,1980,19097.03888174540,249.33023514000,6346.74275731344,382.21549995477,4444.32561095422,5420.54980906412,1537.44264337184,4153.91927639842,4200.22697598100,4227.36434311764,50059.15603304080
Brazil,1981,17190.60452467150,239.08532324045,7345.42723109070,433.71331387579,4676.61107735913,6759.26038558802,1987.42078476187,4384.50939977987,4553.57866249334,4582.99900969273,52153.20971255340
Brazil,1982,18314.45721015390,290.54430317388,7599.79504137706,422.16916759724,4363.52090552033,7177.44350838535,1639.58493837601,4832.70896289488,5151.04018109004,5184.32068457929,54975.58490314800
Brazil,1983,17173.25225186400,344.31138454513,7404.80398384035,457.06374911926,4084.95340394103,7442.36525894661,2058.97623818977,5294.57642820900,5649.47900002090,5685.97988119494,55595.76157987100
Brazil,1984,19347.43518085000,326.49032817791,7695.57208746469,455.62148755164,3720.79086426324,7737.54085875996,1624.17976035875,5529.96361611615,5560.39424737314,5596.31955830950,57594.30798922500
Brazil,1985,21673.01647318600,306.51964596218,8618.14409773676,429.50707878378,4399.32593577465,8341.66479243198,1685.62971601644,6024.24146848815,5176.76627426411,5210.21299220784,61865.02847485190
Brazil,1986,18814.24279967320,296.01680586170,9822.09810012580,437.05680409942,4646.46898984783,9181.29299809839,2209.58073724956,5553.96786756186,6294.52916649265,6335.19767081877,63590.45193982920
Brazil,1987,18613.05373893530,306.44200095442,9910.39279447012,449.17162770031,4948.05432366404,9815.37023273503,1970.20219192375,5861.32955310824,6967.87834682196,7012.89731221179,65854.79212252500
Brazil,1988,18674.87346725450,317.22406784865,10330.77542173510,505.32820916776,4960.93189946756,10456.38400684210,2033.92957125679,5908.84459205269,7446.17477148005,7494.28397598084,68128.74998308620
Brazil,1989,18555.62898999380,325.21125393682,10652.03285964330,447.39135396197,4925.70070985694,10997.64660475020,2078.08995366054,6364.76079377024,7571.91775481801,7620.83937577230,69539.21965016410
Brazil,1990,18784.13977276670,335.72667711508,10452.07036313390,460.00225989680,5026.55987145526,11795.18772142960,2676.85311120171,6191.15990092418,7731.81172392008,7781.76640841290,71235.27781025620
Brazil,1991,19233.60669545160,312.19677281384,9931.04796569336,435.72436284669,4701.92787975711,11988.53621953180,2638.73917346980,6202.14347364870,7791.28435595649,8168.97811704357,71404.18501621290
Brazil,1992,19704.61477390410,294.17386739162,9484.07951306669,412.72424985185,4407.43481411748,12147.74745178470,2618.85364074012,6176.22917824077,7820.33434777010,8388.62040645833,71454.81224332570
Brazil,1993,19615.80474573910,298.17895748545,9502.01804628247,447.36639535025,4533.99276210051,12721.86532662430,2655.07371821205,6123.27423385161,7870.33042636617,8299.96810556290,72067.87271757480
Brazil,1994,19355.92518814410,277.15223449285,9574.69210392592,402.50197740970,4449.45052036008,13182.59080040150,2777.34607124638,6234.86483319445,7972.83030661357,8567.08494489643,72794.43898068490
Brazil,1995,19101.08449739540,261.33212862223,9534.56038538547,362.18079166566,4379.59461970749,13672.98704577060,2897.13273268950,6381.21847429104,8080.95276592166,8874.17817225056,73545.22161369960
Brazil,1996,17709.27306450700,232.34539618729,9204.13511586824,328.21240007667,4527.75659207332,13489.45037049140,2905.55242056152,6366.79316656009,8208.20519235986,9013.92168242502,71985.64540111040
Brazil,1997,17902.70485973670,229.51318843351,8970.15991189609,339.22828011795,4769.46706321798,13820.20351761560,3031.72104304218,6463.98389490227,8388.90039136386,9212.35390165466,73128.23605198080
Brazil,1998,17292.61825681960,229.48864528826,8447.18145179865,377.47716928826,5084.85574537652,13962.21206103100,3147.84976090661,6445.86701992338,8463.27815198973,9294.03257482181,72744.86083724380
Brazil,1999,18587.05843421280,221.38522200000,8964.31515387517,347.23365348084,5255.62990134341,14505.80765468730,3228.00182466970,6741.26420415276,8955.61503975584,9834.69719561168,76641.00828378950
Brazil,2000,17610.94000000000,235.88400000000,9493.70800000000,342.19600000000,5329.90600000000,15553.98500000000,3486.38327465897,7076.51370645331,9457.25401888772,10385.57700000000,78972.34700000000
Brazil,2001,16902.49800000000,234.88500000000,9352.25800000000,357.26700000000,5358.22500000000,16131.26800000000,3592.51216992392,7216.66802970881,9565.97280036726,10832.86000000000,79544.41400000000
Brazil,2002,17353.60500000000,248.40200000000,9650.55000000000,342.41900000000,5608.71700000000,17019.97200000000,3797.93467905081,7554.94542671170,9957.66689423750,11094.85500000000,82629.06700000000
Brazil,2003,17660.54800000000,252.58400000000,9984.71200000000,355.64900000000,5409.30200000000,17479.86600000000,3817.45553503185,7733.19022292994,10026.03124203820,11315.64300000000,84034.98100000000
Brazil,2004,18873.74400000000,274.13000000000,10809.82200000000,369.77700000000,5613.65900000000,17518.01500000000,3921.44830325027,8248.17005992578,10731.13863682400,11892.56900000000,88252.47300000000
Brazil,2005,18980.62000000000,275.70400000000,11673.76400000000,372.43200000000,5872.87900000000,18210.53000000000,4060.25380098794,8483.03003403766,10898.58116497440,12077.87900000000,90905.67300000000
Brazil,2006,18400.80200000000,271.07700000000,11643.04900000000,380.02700000000,5932.76700000000,19076.29800000000,4206.59363895386,8976.77522342197,11643.74213762420,12715.83200000000,93246.96300000000
Brazil,2007,17608.35700000000,294.45900000000,12094.95400000000,388.91300000000,6217.89200000000,19510.91500000000,4348.16876486871,9435.87479267790,11458.22744245340,13356.14800000000,94713.90900000000
Brazil,2008,17118.94900000000,294.55500000000,12520.28500000000,409.76100000000,6906.67900000000,19229.10900000000,4596.06373618288,9788.64245351261,11721.24881030450,13647.31600000000,96232.60900000000
Brazil,2009,16777.82500000000,296.19800000000,12255.78500000000,412.47800000000,6885.35300000000,19762.46400000000,4266.52119031614,10068.35910259380,11936.46370709010,13985.69200000000,96647.13900000000
Brazil,2010,16791.27981680320,307.84103972427,12175.30892566490,404.17451339022,7573.20333478631,21007.21832051740,4746.56058384391,11114.68418478750,12171.13300364170,14260.64885355100,100552.05257671000
Brazil,2011,16450.94983537710,313.20591335341,11840.71384385750,387.70026574773,8154.40100250762,21860.24607624240,5169.43632609539,12011.42676240950,12149.13548086910,14234.87483992270,102572.09034638200
Chile,1950,679.02625456745,108.21980932169,418.02553796808,21.21957045523,97.61002409407,224.92744682547,93.36611000302,50.49320726753,,479.56229228826,2172.45025279080
Chile,1951,695.72614384693,129.94202280844,379.13944190353,24.23728114923,97.86933930568,221.81824406012,101.61284521597,53.90505146784,,491.46656873756,2195.71693849530
Chile,1952,748.93720934008,113.44178169085,348.08377849371,19.41486452613,97.14191249957,241.13365930872,108.24398852195,50.99607189412,,491.83954138145,2219.23280765659
Chile,1953,702.33417780033,119.26831582353,350.79585580417,19.58947093702,86.26059036495,256.08757956522,119.36559292490,52.78724936588,,536.51169641405,2243.00052900005
Chile,1954,629.67869700363,102.95423190638,557.50052440601,16.75330285360,84.44957720581,218.31975050739,119.55507821224,46.79079811810,,491.02083961968,2267.02279983284
Chile,1955,676.72900554942,106.55726178650,517.76523564733,13.50782749915,83.57421812800,218.24985433168,109.24357482198,42.57177303788,,523.75607452620,2291.95482532814
Chile,1956,636.11869115113,123.50488751562,548.22442020804,14.85294372550,66.54392029162,245.85389106369,115.15868351517,53.44188412058,,515.52512176096,2319.22444335231
