Entity,Year,Energy imports (World Bank (2014))
Middle income,1980,-31.87839214
Middle income,1981,-23.62371322
Middle income,1982,-24.94344139
Middle income,1983,-26.15173057
Middle income,1984,-27.94335796
Middle income,1985,-27.53170394
Middle income,1986,-25.74346853
Middle income,1987,-25.5777504
Middle income,1988,-27.26378921
Middle income,1989,-29.2951966
Middle income,1990,-24.37147997
Middle income,1991,-22.34530883
Middle income,1992,-23.09341529
Middle income,1993,-22.60260538
Middle income,1994,-24.16931243
Middle income,1995,-24.03511675
Middle income,1996,-24.94640732
Middle income,1997,-25.92086797
Middle income,1998,-27.55432138
Middle income,1999,-26.36411175
Middle income,2000,-27.71830125
Middle income,2001,-27.56978347
Middle income,2002,-26.28014994
Middle income,2003,-25.83411222
Middle income,2004,-25.49471907
Middle income,2005,-25.02141032
Middle income,2006,-23.54418292
Middle income,2007,-21.64877575
Middle income,2008,-20.37060203
Middle income,2009,-18.30127098
Middle income,2010,-16.80319307
Middle income,2011,-15.08366392
Middle income,2012,-12.34382004
Middle income,2013,-11.45238361
Middle income,2014,-8.051411251
Moldova,1990,99.14846489
Moldova,1991,98.88111686
Moldova,1992,98.76386624
Moldova,1993,98.44951437
Moldova,1994,98.3104188
Moldova,1995,98.10003181
Moldova,1996,97.75501492
Moldova,1997,97.41333275
Moldova,1998,97.54349112
Moldova,1999,97.16050096
Moldova,2000,96.83440441
Moldova,2001,96.71094601
Moldova,2002,96.84821612
Moldova,2003,96.68195104
Moldova,2004,96.46097133
Moldova,2005,96.91417526
Moldova,2006,96.67650907
Moldova,2007,96.72281933
Moldova,2008,96.24101758
Moldova,2009,95.94133944
Moldova,2010,93.81178401
Moldova,2011,92.52078846
Moldova,2012,92.24741948
Moldova,2013,90.0495989
Moldova,2014,90.01107669
Mongolia,1985,20.45892819
Mongolia,1986,20.50823852
Mongolia,1987,16.35267313
Mongolia,1988,13.53874691
Mongolia,1989,14.15542543
Mongolia,1990,19.59141675
Mongolia,1991,14.99518022
Mongolia,1992,13.40189301
Mongolia,1993,18.46466892
Mongolia,1994,14.2440978
Mongolia,1995,16.63204417
Mongolia,1996,17.89479852
Mongolia,1997,19.01189888
Mongolia,1998,17.58131818
Mongolia,1999,18.56450226
Mongolia,2000,18.69228253
Mongolia,2001,19.07948872
Mongolia,2002,17.97063693
Mongolia,2003,18.97588095
Mongolia,2004,19.69647154
Mongolia,2005,-28.45735403
Mongolia,2006,-29.66219585
Mongolia,2007,-44.771293
Mongolia,2008,-58.85851698
Mongolia,2009,-131.5956324
Mongolia,2010,-297.5853107
Mongolia,2011,-338.6039374
Mongolia,2012,-248.4158189
Mongolia,2013,-211.3972794
Mongolia,2014,-168.0933932
Montenegro,2005,39.25233383
Montenegro,2006,41.46029561
Montenegro,2007,50.11630512
Montenegro,2008,42.89944446
Montenegro,2009,39.672661
Montenegro,2010,24.20174971
Montenegro,2011,35.54947183
Montenegro,2012,33.3185233
Montenegro,2013,22.23032553
Montenegro,2014,27.5691369
Morocco,1971,61.28071162
Morocco,1972,61.67478882
Morocco,1973,64.95796805
Morocco,1974,67.02157367
Morocco,1975,67.58124331
Morocco,1976,69.0090157
Morocco,1977,70.3437645
Morocco,1978,71.59717728
Morocco,1979,73.07162763
Morocco,1980,73.83362642
Morocco,1981,74.46783436
Morocco,1982,75.59468621
Morocco,1983,76.10484218
Morocco,1984,75.88169236
Morocco,1985,76.1890939
Morocco,1986,76.41069957
Morocco,1987,77.95800338
Morocco,1988,78.53738418
Morocco,1989,81.04320658
Morocco,1990,80.98457526
Morocco,1991,80.94481942
Morocco,1992,82.07474171
Morocco,1993,82.88544413
Morocco,1994,83.24972321
Morocco,1995,83.1648204
Morocco,1996,83.40154258
Morocco,1997,84.17317014
Morocco,1998,85.13893473
Morocco,1999,87.32164321
Morocco,2000,87.73486438
Morocco,2001,88.27102887
Morocco,2002,88.38246715
Morocco,2003,87.80227263
Morocco,2004,81.89936125
Morocco,2005,84.3822097
Morocco,2006,85.57199017
Morocco,2007,86.86636007
Morocco,2008,88.31656008
Morocco,2009,88.54313961
Morocco,2010,88.76467961
Morocco,2011,90.48261151
Morocco,2012,90.9405999
Morocco,2013,90.24558494
Morocco,2014,90.72183409
Mozambique,1971,10.59685169
Mozambique,1972,9.467766242
Mozambique,1973,9.82783429
Mozambique,1974,8.29113113
Mozambique,1975,6.026978719
Mozambique,1976,5.10531652
Mozambique,1977,8.650911958
Mozambique,1978,7.260672004
Mozambique,1979,7.338615075
Mozambique,1980,9.428113822
Mozambique,1981,6.559890014
Mozambique,1982,7.529247362
Mozambique,1983,7.88647017
Mozambique,1984,6.994617769
Mozambique,1985,6.951816055
Mozambique,1986,7.56735591
Mozambique,1987,7.345714109
Mozambique,1988,7.331499558
Mozambique,1989,7.141184212
Mozambique,1990,5.299956265
Mozambique,1991,4.93977083
Mozambique,1992,5.667589127
Mozambique,1993,6.348433622
Mozambique,1994,5.630632828
Mozambique,1995,5.993570026
Mozambique,1996,6.16629962
Mozambique,1997,6.584568026
Mozambique,1998,-1.728287543
Mozambique,1999,-2.548042038
Mozambique,2000,-1.190852453
Mozambique,2001,-0.024659913
Mozambique,2002,-1.542664671
Mozambique,2003,4.111815137
Mozambique,2004,-8.160794299
Mozambique,2005,-18.70068108
Mozambique,2006,-22.65432678
Mozambique,2007,-21.28973904
Mozambique,2008,-23.28186218
Mozambique,2009,-22.17478442
Mozambique,2010,-22.55164379
Mozambique,2011,-24.98152384
Mozambique,2012,-50.85034982
Mozambique,2013,-53.47892405
Mozambique,2014,-54.60162754
Myanmar,1971,7.139542839
Myanmar,1972,5.142730063
Myanmar,1973,1.3136104
Myanmar,1974,4.56973499
Myanmar,1975,2.956162409
Myanmar,1976,1.871260861
Myanmar,1977,0.489196576
Myanmar,1978,-0.137265619
Myanmar,1979,-0.421348131
Myanmar,1980,-0.983437408
Myanmar,1981,-0.890995673
Myanmar,1982,-0.020870651
Myanmar,1983,-1.105606481
Myanmar,1984,-2.053582743
Myanmar,1985,-0.983187802
Myanmar,1986,-0.029802952
Myanmar,1987,-1.469023391
Myanmar,1988,0.209730654
Myanmar,1989,0.204289756
Myanmar,1990,0.239704231
Myanmar,1991,0.195410831
Myanmar,1992,0.202829678
Myanmar,1993,3.175987347
Myanmar,1994,4.05831423
Myanmar,1995,6.860511721
Myanmar,1996,7.786740694
Myanmar,1997,7.519481468
Myanmar,1998,1.992137578
Myanmar,1999,-9.851501979
Myanmar,2000,-20.06401226
Myanmar,2001,-26.40162923
Myanmar,2002,-26.82987779
Myanmar,2003,-30.37985056
Myanmar,2004,-36.43497976
Myanmar,2005,-49.55207007
Myanmar,2006,-50.49539968
Myanmar,2007,-50.71929165
Myanmar,2008,-50.04778764
Myanmar,2009,-54.00433128
Myanmar,2010,-60.89373653
Myanmar,2011,-58.24636826
Myanmar,2012,-46.28353536
Myanmar,2013,-39.81980164
Myanmar,2014,-32.97079407
Namibia,1991,55.05493904
Namibia,1992,58.89988082
Namibia,1993,63.02315412
Namibia,1994,67.9050221
Namibia,1995,65.76715768
Namibia,1996,69.83688191
Namibia,1997,71.83068547
Namibia,1998,69.29553199
Namibia,1999,67.17839979
Namibia,2000,63.02361547
Namibia,2001,69.7599959
Namibia,2002,65.37935434
Namibia,2003,66.54407478
Namibia,2004,68.21300728
Namibia,2005,68.54756703
Namibia,2006,69.25539317
Namibia,2007,69.6389058
Namibia,2008,72.04105596
Namibia,2009,72.07448406
Namibia,2010,73.60844524
Namibia,2011,73.19643382
Namibia,2012,72.6456293
Namibia,2013,75.30615265
Namibia,2014,74.44166879
Nepal,1971,1.656192946
Nepal,1972,2.176650041
Nepal,1973,2.986853969
Nepal,1974,2.771517721
Nepal,1975,2.481216979
Nepal,1976,1.959548073
Nepal,1977,2.213676743
Nepal,1978,2.145405489
Nepal,1979,3.12647234
Nepal,1980,3.48484606
Nepal,1981,3.016059099
Nepal,1982,3.465645842
Nepal,1983,4.475277245
Nepal,1984,4.791268876
Nepal,1985,3.566814606
Nepal,1986,4.524513056
Nepal,1987,4.249346329
Nepal,1988,4.434043294
Nepal,1989,3.431404268
Nepal,1990,4.981320286
Nepal,1991,5.966662065
Nepal,1992,6.337810309
Nepal,1993,6.772948182
Nepal,1994,7.953062403
Nepal,1995,8.54075464
Nepal,1996,8.736276911
Nepal,1997,9.829249252
Nepal,1998,10.12893912
Nepal,1999,12.65963802
Nepal,2000,11.95500829
Nepal,2001,12.37836257
Nepal,2002,10.0361207
Nepal,2003,10.48580925
Nepal,2004,9.770678759
Nepal,2005,10.72711085
Nepal,2006,8.936978636
Nepal,2007,8.862617964
Nepal,2008,10.0693733
Nepal,2009,11.43741794
Nepal,2010,13.06717017
Nepal,2011,13.50545946
Nepal,2012,15.76566187
Nepal,2013,14.59476129
Nepal,2014,16.67706471
Netherlands,1960,51.36830259
Netherlands,1961,52.00477914
Netherlands,1962,59.3910047
Netherlands,1963,62.87931545
Netherlands,1964,63.62804008
Netherlands,1965,63.83528098
Netherlands,1966,64.77934036
Netherlands,1967,63.20417018
Netherlands,1968,55.59551143
Netherlands,1969,48.30203584
Netherlands,1970,41.19983385
Netherlands,1971,26.58980701
Netherlands,1972,18.17351163
Netherlands,1973,8.447405298
Netherlands,1974,-9.411307755
Netherlands,1975,-20.85976142
Netherlands,1976,-16.8158212
Netherlands,1977,-20.33665639
Netherlands,1978,-7.601432292
Netherlands,1979,-7.603100644
Netherlands,1980,-11.5847161
Netherlands,1981,-9.745357306
Netherlands,1982,-6.054765917
Netherlands,1983,-9.282171617
Netherlands,1984,-5.199209819
Netherlands,1985,-9.392251882
Netherlands,1986,0.947676687
Netherlands,1987,3.731590376
Netherlands,1988,13.34624964
Netherlands,1989,7.285142079
Netherlands,1990,7.824583928
Netherlands,1991,2.860092812
Netherlands,1992,1.408861802
Netherlands,1993,0.572735703
Netherlands,1994,4.262033899
Netherlands,1995,9.467619179
Netherlands,1996,3.973889852
Netherlands,1997,11.8811179
Netherlands,1998,15.9518748
Netherlands,1999,19.96259018
Netherlands,2000,23.27991171
Netherlands,2001,20.50291588
Netherlands,2002,22.62685958
Netherlands,2003,27.5106466
Netherlands,2004,17.59402469
Netherlands,2005,23.18578826
Netherlands,2006,23.7306954
Netherlands,2007,23.722803
Netherlands,2008,16.41233632
Netherlands,2009,19.19710596
Netherlands,2010,16.3028492
Netherlands,2011,16.77561686
Netherlands,2012,16.85248773
Netherlands,2013,10.38468626
Netherlands,2014,19.76928935
New Zealand,1960,40.52218501
New Zealand,1961,42.08291926
New Zealand,1962,40.95322358
New Zealand,1963,40.04817147
New Zealand,1964,42.2756332
New Zealand,1965,44.18341711
New Zealand,1966,45.65778199
New Zealand,1967,48.04014277
New Zealand,1968,49.92849487
New Zealand,1969,51.01845423
New Zealand,1970,52.22448379
New Zealand,1971,51.18998291
New Zealand,1972,50.74912098
New Zealand,1973,50.37618936
New Zealand,1974,50.10767586
New Zealand,1975,46.28613293
New Zealand,1976,42.61704557
New Zealand,1977,38.25930001
New Zealand,1978,36.97924262
New Zealand,1979,40.09668272
New Zealand,1980,39.10648139
New Zealand,1981,35.20242715
New Zealand,1982,29.7196863
New Zealand,1983,27.42163996
New Zealand,1984,23.88772073
New Zealand,1985,20.06686215
New Zealand,1986,12.15946475
New Zealand,1987,14.40899612
New Zealand,1988,12.11438552
New Zealand,1989,9.673488386
New Zealand,1990,10.1834791
New Zealand,1991,7.904175385
New Zealand,1992,8.434478412
New Zealand,1993,9.163307824
New Zealand,1994,14.04211467
New Zealand,1995,15.02605597
New Zealand,1996,11.16209123
New Zealand,1997,10.1704913
New Zealand,1998,15.82302281
New Zealand,1999,16.15375844
New Zealand,2000,16.37860003
New Zealand,2001,16.12910374
New Zealand,2002,14.55476821
New Zealand,2003,21.20150492
New Zealand,2004,23.5803326
New Zealand,2005,24.02625166
New Zealand,2006,21.72167332
New Zealand,2007,17.58464165
New Zealand,2008,13.91342422
New Zealand,2009,12.67197071
New Zealand,2010,8.144425569
New Zealand,2011,11.98194307
New Zealand,2012,16.45899946
New Zealand,2013,16.41409444
New Zealand,2014,17.08455259
Nicaragua,1971,41.38479065
Nicaragua,1972,41.05749964
Nicaragua,1973,43.47669164
Nicaragua,1974,44.06160972
Nicaragua,1975,43.40021363
Nicaragua,1976,44.58570281
Nicaragua,1977,49.6851073
Nicaragua,1978,47.0484462
Nicaragua,1979,37.35798922
Nicaragua,1980,40.8366395
Nicaragua,1981,41.19662306
Nicaragua,1982,40.00973834
Nicaragua,1983,40.66188297
Nicaragua,1984,34.35810985
Nicaragua,1985,33.14614188
Nicaragua,1986,37.94207923
Nicaragua,1987,37.84430806
Nicaragua,1988,36.37733738
Nicaragua,1989,30.66319519
Nicaragua,1990,29.622683
Nicaragua,1991,28.91888978
Nicaragua,1992,32.49759086
Nicaragua,1993,32.68808446
Nicaragua,1994,35.16180179
Nicaragua,1995,37.3343302
Nicaragua,1996,37.78773059
Nicaragua,1997,39.48537602
Nicaragua,1998,43.88295423
Nicaragua,1999,47.03646036
Nicaragua,2000,46.40758251
Nicaragua,2001,48.3666333
Nicaragua,2002,46.71916998
Nicaragua,2003,48.08149087
Nicaragua,2004,47.54165314
Nicaragua,2005,47.93663475
Nicaragua,2006,48.21781843
Nicaragua,2007,49.36353031
Nicaragua,2008,46.60205936
Nicaragua,2009,47.33213903
Nicaragua,2010,46.80660549
Nicaragua,2011,48.51142385
Nicaragua,2012,43.32965915
Nicaragua,2013,39.74899166
Nicaragua,2014,40.85937541
Niger,2000,12.50608352
Niger,2001,11.99223595
Niger,2002,12.12859466
Niger,2003,13.0394646
Niger,2004,13.66291511
Niger,2005,12.71845265
Niger,2006,12.62161099
Niger,2007,13.72577378
Niger,2008,14.66314677
Niger,2009,16.91441126
Niger,2010,19.71719246
Niger,2011,18.17462724
Niger,2012,0.822748217
Niger,2013,-4.6321352
Niger,2014,-5.809741918
Nigeria,1971,-227.3219494
Nigeria,1972,-261.6251931
Nigeria,1973,-281.4263304
Nigeria,1974,-299.1767907
Nigeria,1975,-224.2810058
Nigeria,1976,-246.8502401
Nigeria,1977,-234.3707679
Nigeria,1978,-199.0178428
Nigeria,1979,-233.8975484
Nigeria,1980,-196.5234423
Nigeria,1981,-125.5037546
Nigeria,1982,-103.3028025
Nigeria,1983,-95.67178915
Nigeria,1984,-111.6608318
Nigeria,1985,-117.3858197
Nigeria,1986,-114.1680523
Nigeria,1987,-98.94223959
Nigeria,1988,-106.8669672
Nigeria,1989,-123.8232333
Nigeria,1990,-120.2473534
Nigeria,1991,-119.056707
Nigeria,1992,-117.8929855
Nigeria,1993,-118.2392033
Nigeria,1994,-125.4343498
Nigeria,1995,-123.3714582
Nigeria,1996,-130.5514627
Nigeria,1997,-137.6664966
Nigeria,1998,-130.8655164
Nigeria,1999,-121.0565906
Nigeria,2000,-130.0500617
Nigeria,2001,-130.0161206
Nigeria,2002,-106.1772244
Nigeria,2003,-118.8588242
Nigeria,2004,-126.5516639
Nigeria,2005,-121.7988073
Nigeria,2006,-119.6605532
Nigeria,2007,-114.7524935
Nigeria,2008,-104.9918808
Nigeria,2009,-102.3462517
Nigeria,2010,-111.9013472
Nigeria,2011,-104.388668
Nigeria,2012,-99.14236452
Nigeria,2013,-90.57835292
Nigeria,2014,-93.02721929
North America,1960,6.708588299
North America,1961,6.486087667
North America,1962,6.160893148
North America,1963,6.616458069
North America,1964,6.764508236
North America,1965,7.550378812
North America,1966,7.250725937
North America,1967,4.562692706
North America,1968,5.66068562
North America,1969,7.256678533
North America,1970,5.594708599
North America,1971,7.899415412
North America,1972,9.777975132
North America,1973,12.42973907
North America,1974,12.56670724
North America,1975,12.32757959
North America,1976,17.38293381
North America,1977,18.2957663
North America,1978,19.51619154
North America,1979,15.90020467
North America,1980,11.8294191
North America,1981,9.998301282
North America,1982,6.978285539
North America,1983,10.05374441
North America,1984,6.531198431
North America,1985,7.95254213
North America,1986,8.642082201
North America,1987,10.05315971
North America,1988,11.22791185
North America,1989,12.66629312
North America,1990,9.28332691
North America,1991,9.873503361
North America,1992,11.02051012
North America,1993,13.96284036
North America,1994,12.02841999
North America,1995,12.60277255
North America,1996,13.29773359
North America,1997,14.0151573
North America,1998,14.04521167
North America,1999,17.11602103
North America,2000,19.18582572
North America,2001,16.64690849
North America,2002,18.53048624
North America,2003,19.91012138
North America,2004,20.63541445
North America,2005,21.41777764
North America,2006,19.41573236
North America,2007,20.1021271
North America,2008,17.17521291
North America,2009,14.31146675
North America,2010,14.35109303
North America,2011,10.66349773
North America,2012,7.411837021
North America,2013,5.266397297
North America,2014,0.564697204
North Korea,1971,6.410699929
North Korea,1972,7.476927808
North Korea,1973,7.476843263
North Korea,1974,8.372084506
North Korea,1975,8.085400367
North Korea,1976,8.22568173
North Korea,1977,7.709583393
North Korea,1978,9.822900764
North Korea,1979,10.48431814
North Korea,1980,10.38708384
North Korea,1981,9.791146763
North Korea,1982,9.316113477
North Korea,1983,12.02179757
North Korea,1984,11.86418428
North Korea,1985,11.63713976
North Korea,1986,10.93183052
North Korea,1987,9.118998149
North Korea,1988,11.92633601
North Korea,1989,12.22663347
North Korea,1990,12.96736143
North Korea,1991,11.41709789
North Korea,1992,11.75752174
North Korea,1993,11.72640862
North Korea,1994,8.705651638
North Korea,1995,8.913871525
North Korea,1996,7.540390125
North Korea,1997,5.620247734
North Korea,1998,7.806364017
North Korea,1999,4.045824023
North Korea,2000,4.705390747
North Korea,2001,5.351641797
North Korea,2002,4.689569646
North Korea,2003,3.800615901
North Korea,2004,1.228447143
North Korea,2005,-3.303969145
North Korea,2006,-3.310573336
North Korea,2007,-7.631586106
North Korea,2008,-3.284915
North Korea,2009,-4.63588597
North Korea,2010,-10.21802995
North Korea,2011,-43.84493936
North Korea,2012,-42.20311456
North Korea,2013,-88.42473969
North Korea,2014,-74.75239399
Norway,1960,56.54168451
Norway,1961,54.91717075
Norway,1962,51.80036635
Norway,1963,53.93969909
Norway,1964,51.93673021
Norway,1965,51.86771001
Norway,1966,55.96295963
Norway,1967,54.17837008
Norway,1968,53.57929309
Norway,1969,57.65539907
Norway,1970,60.03206076
Norway,1971,54.74492337
Norway,1972,44.39370219
Norway,1973,43.57068636
Norway,1974,39.88918971
Norway,1975,-10.48469299
Norway,1976,-36.74173888
Norway,1977,-42.0975543
Norway,1978,-109.0658252
Norway,1979,-152.8825428
Norway,1980,-200.1521614
Norway,1981,-206.639771
Norway,1982,-216.6510442
Norway,1983,-248.250603
Norway,1984,-260.8512115
Norway,1985,-263.9189498
Norway,1986,-258.4562698
Norway,1987,-310.2759317
Norway,1988,-369.2709584
Norway,1989,-437.0215095
Norway,1990,-467.1067969
Norway,1991,-504.2627427
Norway,1992,-565.3120051
Norway,1993,-559.8465235
Norway,1994,-639.8123527
Norway,1995,-687.1718419
Norway,1996,-812.0169751
Norway,1997,-784.4226389
Norway,1998,-719.7554368
Norway,1999,-696.5298446
Norway,2000,-771.4836461
Norway,2001,-744.0369403
Norway,2002,-843.4818788
Norway,2003,-768.207694
Norway,2004,-764.5181763
Norway,2005,-736.371827
Norway,2006,-693.0155448
Norway,2007,-680.4842868
Norway,2008,-588.7362513
Norway,2009,-594.1867865
Norway,2010,-512.2314821
Norway,2011,-611.5012802
Norway,2012,-584.3629135
Norway,2013,-494.8157478
Norway,2014,-582.8993394
Oman,1971,-17632.76611
Oman,1972,-16718.71444
Oman,1973,-15639.37605
Oman,1974,-10003.21384
Oman,1975,-7333.48306
Oman,1976,-4940.45903
Oman,1977,-2265.231659
Oman,1978,-2863.92473
Oman,1979,-1749.359663
Oman,1980,-1210.905005
Oman,1981,-1678.84523
Oman,1982,-1106.120644
Oman,1983,-1416.572232
Oman,1984,-896.0285037
Oman,1985,-1167.175943
Oman,1986,-1422.779438
Oman,1987,-1278.555794
Oman,1988,-1422.476858
Oman,1989,-1252.368499
Oman,1990,-807.8567318
Oman,1991,-576.3311066
Oman,1992,-664.6952828
Oman,1993,-647.0563926
Oman,1994,-665.6084012
Oman,1995,-697.3668022
Oman,1996,-699.6095709
Oman,1997,-663.7944912
Oman,1998,-661.8805877
Oman,1999,-666.7996796
Oman,2000,-697.0313093
Oman,2001,-740.7516449
Oman,2002,-674.1564523
Oman,2003,-595.1635042
Oman,2004,-559.3846849
Oman,2005,-501.5274396
Oman,2006,-292.7720212
Oman,2007,-235.6852511
Oman,2008,-277.9809895
Oman,2009,-295.9597886
Oman,2010,-258.4369366
Oman,2011,-215.7570049
Oman,2012,-205.8698072
Oman,2013,-209.6160618
Oman,2014,-206.1947121
Pakistan,1971,15.74454748
Pakistan,1972,15.26015814
Pakistan,1973,15.14006904
Pakistan,1974,15.78765983
Pakistan,1975,16.06246266
Pakistan,1976,15.70743833
Pakistan,1977,14.99954699
Pakistan,1978,15.17033008
Pakistan,1979,16.25389815
Pakistan,1980,15.49814769
Pakistan,1981,16.83441163
Pakistan,1982,17.85231834
Pakistan,1983,18.9499912
Pakistan,1984,20.29021577
Pakistan,1985,19.41108357
Pakistan,1986,18.29690358
Pakistan,1987,18.30452383
Pakistan,1988,19.21299771
Pakistan,1989,19.30327896
Pakistan,1990,20.33151009
Pakistan,1991,17.77268604
Pakistan,1992,19.492265
Pakistan,1993,20.87299516
Pakistan,1994,22.89846338
Pakistan,1995,23.33528098
Pakistan,1996,25.49066787
Pakistan,1997,27.02328445
Pakistan,1998,26.67871447
Pakistan,1999,27.69674896
Pakistan,2000,26.80658375
Pakistan,2001,24.91468671
Pakistan,2002,24.22832056
Pakistan,2003,20.07455865
Pakistan,2004,20.78130395
Pakistan,2005,20.28517099
Pakistan,2006,22.9874706
Pakistan,2007,24.20401056
Pakistan,2008,24.09955559
Pakistan,2009,23.35585864
Pakistan,2010,23.56046676
Pakistan,2011,23.11646701
Pakistan,2012,22.81116674
Pakistan,2013,23.43858508
Pakistan,2014,24.12316878
Panama,1971,79.32789917
Panama,1972,81.81143405
Panama,1973,83.17106437
Panama,1974,81.68665932
Panama,1975,77.53101794
Panama,1976,75.82849297
Panama,1977,73.28197698
Panama,1978,69.94891114
Panama,1979,71.22751686
Panama,1980,62.66594827
Panama,1981,62.30834874
Panama,1982,65.6059065
Panama,1983,69.4084686
Panama,1984,63.23556722
Panama,1985,61.2751597
Panama,1986,61.82837483
Panama,1987,64.60967504
Panama,1988,61.34542231
Panama,1989,58.78848277
Panama,1990,58.93171675
Panama,1991,62.7148889
Panama,1992,66.15288417
Panama,1993,64.54893735
Panama,1994,66.92600835
Panama,1995,69.74225382
Panama,1996,67.14394272
Panama,1997,68.26861364
Panama,1998,75.00448893
Panama,1999,71.20610217
Panama,2000,70.59346508
Panama,2001,75.21628646
Panama,2002,70.45121235
Panama,2003,72.31419729
Panama,2004,69.4330007
Panama,2005,73.51190303
Panama,2006,74.40290673
Panama,2007,75.55562409
Panama,2008,70.92458767
Panama,2009,75.01478192
Panama,2010,81.42717362
Panama,2011,82.776114
Panama,2012,80.46925706
Panama,2013,79.91141766
Panama,2014,80.90454838
Paraguay,1971,14.61236498
Paraguay,1972,15.46637336
Paraguay,1973,16.21764465
Paraguay,1974,13.75115554
Paraguay,1975,15.22263306
Paraguay,1976,16.20981331
Paraguay,1977,22.19771888
Paraguay,1978,25.53482157
Paraguay,1979,23.94699605
Paraguay,1980,22.9926813
Paraguay,1981,21.9529188
Paraguay,1982,22.2246661
Paraguay,1983,20.01629778
Paraguay,1984,21.49765442
Paraguay,1985,10.94152663
Paraguay,1986,-16.95287897
Paraguay,1987,-33.63532312
Paraguay,1988,-32.11966921
Paraguay,1989,-36.1451785
Paraguay,1990,-48.98478297
Paraguay,1991,-53.7114545
Paraguay,1992,-43.08259058
Paraguay,1993,-46.97823512
Paraguay,1994,-50.093424
Paraguay,1995,-53.5001801
Paraguay,1996,-59.04323074
Paraguay,1997,-60.51164987
Paraguay,1998,-59.22519765
Paraguay,1999,-63.85877656
Paraguay,2000,-77.55350678
Paraguay,2001,-57.08348886
Paraguay,2002,-61.94284403
Paraguay,2003,-67.00574585
Paraguay,2004,-65.56457789
Paraguay,2005,-66.23010316
Paraguay,2006,-70.83477222
Paraguay,2007,-68.86399452
Paraguay,2008,-66.46353791
Paraguay,2009,-59.23691152
Paraguay,2010,-48.09479982
Paraguay,2011,-50.85842077
Paraguay,2012,-50.74579405
Paraguay,2013,-50.80906195
Paraguay,2014,-36.93956313
Peru,1971,19.43303068
Peru,1972,17.59778803
Peru,1973,17.22633201
Peru,1974,17.54620653
Peru,1975,22.26718466
Peru,1976,20.51725207
Peru,1977,15.28883561
Peru,1978,-16.20853047
Peru,1979,-34.66390485
Peru,1980,-28.53604724
Peru,1981,-28.61224941
Peru,1982,-29.60940807
Peru,1983,-28.08997124
Peru,1984,-34.59924611
Peru,1985,-38.58675413
Peru,1986,-29.3372728
Peru,1987,-16.62191582
Peru,1988,-6.235658589
Peru,1989,-7.407156267
Peru,1990,-8.854998297
Peru,1991,-2.937454111
Peru,1992,-3.34203156
Peru,1993,-1.572215326
Peru,1994,1.582944196
Peru,1995,8.665523855
Peru,1996,11.86515916
Peru,1997,10.91622323
Peru,1998,14.93843473
Peru,1999,22.26987901
Peru,2000,23.40871148
Peru,2001,20.19108505
Peru,2002,21.75302458
Peru,2003,18.31835305
Peru,2004,25.37945771
Peru,2005,20.01021201
Peru,2006,12.07038428
Peru,2007,12.97132587
Peru,2008,15.93557106
Peru,2009,4.243178345
Peru,2010,-3.737478039
Peru,2011,-23.02416611
Peru,2012,-14.18641291
Peru,2013,-18.91873808
Peru,2014,-14.89958814
Philippines,1971,51.13350838
Philippines,1972,50.29872999
Philippines,1973,53.1907772
Philippines,1974,51.67013627
Philippines,1975,53.07034934
Philippines,1976,53.630638
Philippines,1977,54.50344672
Philippines,1978,53.72573603
Philippines,1979,47.69957617
Philippines,1980,45.68748445
Philippines,1981,42.91759438
Philippines,1982,39.29154822
Philippines,1983,39.06136835
Philippines,1984,29.43702928
Philippines,1985,30.87878966
Philippines,1986,31.02535218
Philippines,1987,35.87624835
Philippines,1988,37.22750056
Philippines,1989,38.66999608
Philippines,1990,40.00256435
Philippines,1991,41.33605095
Philippines,1992,43.82785687
Philippines,1993,45.1095519
Philippines,1994,48.66699236
Philippines,1995,52.94751969
Philippines,1996,54.50075688
Philippines,1997,56.04352433
Philippines,1998,54.17761204
Philippines,1999,51.7213403
Philippines,2000,51.11644655
Philippines,2001,52.02944846
Philippines,2002,48.20669353
Philippines,2003,47.08691416
Philippines,2004,46.16208731
Philippines,2005,44.93143366
Philippines,2006,44.53711958
Philippines,2007,42.71327482
Philippines,2008,42.71937826
Philippines,2009,38.5416054
Philippines,2010,41.70864737
Philippines,2011,40.92327338
Philippines,2012,41.80191568
Philippines,2013,45.3248866
Philippines,2014,45.76800308
Poland,1960,-19.62735069
Poland,1961,-17.69993648
Poland,1962,-14.71229014
Poland,1963,-17.08046734
Poland,1964,-19.71940747
Poland,1965,-17.71507383
Poland,1966,-17.76041531
Poland,1967,-15.86375161
Poland,1968,-16.0723511
Poland,1969,-15.40585608
Poland,1970,-14.97016616
Poland,1971,-15.24131213
Poland,1972,-16.44008696
Poland,1973,-15.64229256
Poland,1974,-14.15603562
Poland,1975,-12.28289941
Poland,1976,-10.22927952
Poland,1977,-8.855322721
Poland,1978,-8.031963442
Poland,1979,-7.648111801
Poland,1980,-0.016793554
Poland,1981,7.139470678
Poland,1982,-0.709546313
Poland,1983,-3.453338347
Poland,1984,-7.796950431
Poland,1985,-3.319165806
Poland,1986,-1.108628404
Poland,1987,0.641313281
Poland,1988,0.00801381
Poland,1989,1.282445518
Poland,1990,-0.736866345
Poland,1991,1.160847313
Poland,1992,0.909244968
Poland,1993,3.564706632
Poland,1994,-1.267770717
Poland,1995,0.119056387
Poland,1996,4.39948494
Poland,1997,2.095887316
