Entity,Year,Cropland (HYDE (2017)),Grazing (HYDE (2017)),Total Irrigated Area (HYDE (2017)),Irrigated Non-rice Crops (HYDE (2017)),Irrigated Rice (HYDE (2017)),Pastureland (HYDE (2017)),Rangeland (HYDE (2017)),Total Rainfed Area (HYDE (2017)),Rainfed Non-rice Crops (HYDE (2017)),Total Rice Area (HYDE (2017)),Built-up Area (HYDE (2017)),Total population (HYDE (2017)),Urban population (HYDE (2017)),Rural Population (HYDE (2017)),Agricultural area (crops & grazing) (HYDE (2017)),Cropland per capita (HYDE (2017)),Grazing land per capita (HYDE (2017)),Agricultural land per capita (HYDE (2017))
United States,2014,157127400,252011000,21423160,20159150,1264008,55715710,196295800,135704400,135704400,1264008,13122840,320514940,267309310,53220280,409138400,0.490234246,0.786269121,1.276503367
United States,2015,150777300,252546900,21414740,20174540,1240190,55973590,196576100,129363100,129363100,1240190,13302400,323052260,270320930,52744412,403324200,0.466727272,0.781752463,1.248479735
United States,2016,154624700,253077800,21399570,20183600,1215972,56243470,196838400,133225200,133225200,1215972,13481970,325588260,273346750,52256664,407702500,0.474908708,0.777293997,1.252202705
World,-10000,0,0,0,0,0,0,0,0,0,0,44,4432268.752,1452.66,4430816.163,0,0,0,0
World,-9000,0,0,0,0,0,0,0,0,0,0,85,5616972.83,2906.25,5614066.824,0,0,0,0
World,-8000,10669.0733,0,0,0,0,0,0,10669.0733,10049.54659,619.5261,170,7242882.27,6054.35,7236828.24,10669.0733,0.001473042,0,0.001473042
World,-7000,1805175.696,378000.9,1448.9271,1448.9271,0,9684.856,368316,1803726.776,1794506.205,9221.03459,352,9577879.693,13093.49,9564785.743,2183176.596,0.188473415,0.039466031,0.227939447
World,-6000,3926068.635,12116019,39101.227,39101.227,0,25136.591,12090881.9,3886967.135,3868563.761,18403.8657,792,13201823.72,30311.38,13171512.43,16042087.64,0.297388355,0.91775343,1.215141785
World,-5000,10365969.13,31768026.51,181585.47,181585.47,0,41269.23001,31726751.1,10184384.83,10133610.25,50777.6516,1859,19075725.3,72218.09,19003509.06,42133995.64,0.543411533,1.665364017,2.20877555
World,-4000,27968863.12,48108847.22,1022283.48,974808.22,47475.222,95660.08503,48013186.29,26946592.62,26894303.87,99762.6138,8636,28774634,388804.97,28385830.6,76077710.34,0.971997181,1.67191865,2.64391583
World,-3000,48281144.25,72822940.04,1281045.91,1179804.19,101241.86,417375.9104,72405497.07,47000090.25,46902564.78,198766.9436,17871,44487102.41,814767.17,43672338.06,121104084.3,1.085284085,1.636945004,2.72222909
World,-2000,72449651.82,113470588,1557700.73,1333464.53,224236.3851,2109123.432,111361466.4,70891970.82,70699223.62,416994.25,38393,72585772.94,1722006.49,70863752.94,185920239.8,0.998124686,1.563262102,2.561386788
World,-1000,116476490.5,152040699.2,2061046.34,1680197.137,380849.1976,4034973.009,148007271.6,114415482.5,114041034.3,755274.6606,74359,110419196.6,3404689.09,107014586.1,268517189.7,1.054857254,1.376940821,2.431798075
World,0,196912007.5,243574354.8,3409975.934,2150176.078,1259799.696,23872889.9,219699510.8,193502026.5,192465051.8,2296760.987,194183,232123356.3,8228678.09,223894808.5,440486362.3,0.848307601,1.049331522,1.897639123
World,100,196653993.2,207881024.4,3508841.606,2203762.306,1305079.122,18216765.43,189664641,193145173.3,192197784.3,2252478.193,215792,236904439.5,9164717.01,227739607.1,404535017.6,0.830098387,0.877488935,1.707587323
World,200,194167953.2,215780089.7,3646081.975,2367067.411,1279014.677,18459698.31,197320501.3,190521910.4,189623802.8,2177182.642,236227,240611430.3,10079684.18,230531714.2,409948042.9,0.806977262,0.896798998,1.70377626
World,300,180932569.2,216024078,3698121.137,2808539.994,889581.3694,15438817.92,200584860.5,177234387.3,176252248.4,1871650.012,235849,227549583.5,10305768.5,217243541.3,396956647.2,0.795134697,0.949349477,1.744484174
World,400,177171026.9,230817172.7,3730819.163,2703294.307,1027526.35,15368715.25,215447459,173440221.9,172335020.5,2132765.446,267891,241539307.5,11646301.27,229893011.9,407988199.6,0.733508052,0.955609152,1.689117203
World,500,171873449.3,248804870.1,3758630.916,2604608.811,1154021.682,14799155.3,234005608.1,168115015.9,166857428.8,2411550.317,292406,253237587.3,12942235.06,240295662,420678319.4,0.678704339,0.982495816,1.661200155
World,600,170787479.9,271281259.9,3765102.902,2392371.543,1372732.12,15300064.48,255981102.7,167022396.2,165597087.9,2798049.064,322120,271478932.8,14417397.19,257061850.1,442068739.8,0.629100307,0.999271867,1.628372173
World,700,169317125.8,289488894.4,3936393.688,2684770.345,1251623.624,21218306.27,268269330,165380639.7,163765301.7,2866985.989,338197,278185799.6,15222864.2,262963126.3,458806020.2,0.608647623,1.040631459,1.649279082
World,800,169271366.9,314313476.5,4081771.926,2966257.049,1115515.482,31391303.73,282925348.6,165189888.4,163420242.2,2885209.21,358636,285714712.1,15973776.28,269740836.9,483584843.4,0.5924489,1.100095526,1.692544426
World,900,180717117.4,349491490.4,4360833.56,3092675.787,1268158.059,46103105.68,303388304.7,176356242.8,174435944.7,3188474.123,451977,310969025.4,19072897.31,291896137.2,530208607.8,0.581141859,1.123878785,1.705020644
World,1000,184242654.2,368241416.2,4469056.608,3211448.038,1257609.464,56717352.94,311526408.7,179773490,177805621.4,3225468.06,475193,323409544.3,19885266.63,303524166,552484070.4,0.569688364,1.1386226,1.708310964
World,1100,219621007.4,449681092.7,4261646.843,2533501.848,1728144.708,88683210.18,361002146.4,215359388.3,212670087.6,4417418.944,651742,397927038.8,25452376.13,372474269,669302100.1,0.551912753,1.130059154,1.681971907
World,1200,249202165.5,500596338.9,4091038.277,2335933.931,1755104.495,109104034.8,391490393.6,245111059.1,241997339.9,4868820.393,821750,444753396.7,31565495.3,413188494.3,749798504.4,0.560315373,1.125559338,1.685874712
World,1300,253897439.9,511574741.6,4196720.891,2396039.913,1800680.306,116394362.8,395179913.9,249700807.8,246872332.8,4629174.817,904145,456392250.3,32639250.44,423753623.4,765472181.5,0.556314091,1.120910229,1.67722432
World,1400,226537623.6,486313449.2,3950316.834,2098722.312,1851594.154,96763230.78,389554348.7,222587306.6,219634149,4804848.388,843284,442485689.8,31339084.87,411146402.6,712851072.8,0.511965989,1.099048987,1.611014976
World,1500,260650897.6,517941593.4,4301257.571,2064823.756,2236434.464,107402416.5,410542597.2,256349632.7,252952289.5,5633790.871,995763,503248048.9,35901199.4,467346398.8,778592491,0.517937224,1.02919742,1.547134644
World,1600,272604722.7,583553328.8,4387342.686,1952636.29,2434706.863,124754211.4,458801624.7,268217276.2,264195791.8,6456238.911,1074621,515762220.6,39092125.33,476671199.6,856158051.5,0.528547288,1.131438685,1.659985973
World,1700,294475367.2,667884241.7,4470835.796,1792601.656,2678234.336,148627579.3,519261146.8,290004438,284830317.8,7852300.329,1209030,591734510.5,46409996.46,545325948.5,962359608.9,0.497647783,1.128689015,1.626336798
World,1710,306626988.2,670747701.2,4969094.155,1986137.94,2982957.901,149336944.6,521412608.1,301657825.2,296497219.5,8143533.793,1279443,613205505.1,49393777.26,563812334.6,977374689.4,0.500039523,1.093838355,1.593877878
World,1720,319310494.8,690514791.7,5450978.176,2148314.842,3302661.976,151609108.7,538911106.6,313859432,308664154.5,8497958.15,1356363,642737916,52518464.69,590220250.1,1009825287,0.496797352,1.074333371,1.571130723
World,1730,330928665.8,706103062.7,5933427.82,2324421.291,3609006.636,152721980.5,553388966.9,324995427.8,319895429.8,8709008.444,1425568,664757166.8,55305472.01,609451538.7,1037031729,0.497818876,1.062196992,1.560015868
World,1740,342333587.3,726265927,6416165.346,2493354.121,3922812.938,154567580.3,571706843.4,335917490,330766322.5,9074122.723,1513697,695373409.3,58760737.84,636613040,1068599514,0.492301809,1.044425797,1.536727606
World,1750,357078809.6,756421032.9,6899522.039,2666330.091,4233194.439,158385981.5,598042402,350179403.9,344616820.3,9795913.113,1638883,745694062.2,63560669.4,682134392.1,1113499843,0.478854302,1.014385217,1.493239519
World,1760,369358855.2,784189960.5,7383471.502,2839805.005,4543664.598,164152236.8,620042520,361975542.7,356307655.2,10211367.64,1739263,779922781.6,67591103.49,712331844.2,1153548816,0.473583878,1.005471284,1.479055162
World,1770,382375026.1,813901384.8,7867871.244,3014134.004,4853737.54,170348471,643560121.7,374507254.8,368652674.7,10708292.81,1875506,818859623.5,73134977.03,745723115,1196276411,0.466960411,0.993944947,1.460905357
World,1780,397164973.5,862131354.4,8352703.343,3188543.614,5164160.447,181001214.1,681130967.6,388812165.5,382176757.7,11799817.74,2037297,891074428.5,79116047.77,811960123.8,1259296328,0.445714702,0.967518904,1.413233606
World,1790,412990508,895629026.8,8838162.735,3363011.33,5475151.308,187652277.6,707982723.7,404152681.1,397327069.8,12300842.55,2199832,931607999.1,85809633.91,845798216.6,1308619535,0.443309319,0.961379709,1.404689028
World,1800,431215650.1,916648476,9324174.932,3537307.352,5786864.55,190049363.3,726601955.8,421891322.6,415414204.4,12263751.61,2288693,943465016,89274184.67,854189859.5,1347864126,0.457055262,0.97157654,1.428631802
World,1810,453943290.2,975965226.6,13152969.94,5986289.695,7166681.479,201723649.4,774263320.5,440790619.9,434123882.3,13833334.81,2562032,1016688494,99683411.87,917006064.2,1429908517,0.446492011,0.959945187,1.406437198
World,1820,477296460.7,1013619803,16941446.11,8596872.985,8344575.786,209861071.1,803772584.6,460354857.8,453919868.3,14779520.98,2769605,1052818397,108045696,944772207.1,1490916264,0.453351178,0.962767944,1.416119122
World,1830,505313490.1,1076438985,20728020.87,11041264.57,9686758.203,224869408.7,851575723.5,484585566.2,477577860.1,16694467.27,3092228,1134800691,121780867.6,1013022309,1581752475,0.445288317,0.948570964,1.393859281
World,1840,543160734.7,1136710964,24513855.26,13482724.42,11031129.59,242854212,893870111.7,518646825.8,511305191.5,18372804.11,3443878,1194366272,139030873.2,1055336868,1679871699,0.454768983,0.951727281,1.406496263
World,1850,580494154.7,1197335220,28303829.6,15576719.54,12727098.1,257380181.2,939965893.9,552190186.4,544111295.5,20805883.03,3967214,1270590736,161941621.5,1108651829,1777829375,0.4568695,0.942345309,1.39921481
World,1860,621904724.7,1256438596,31969254.13,17618314.34,14350942.42,273496910.8,982954204.4,589935754.5,581047695.4,23238971.6,4627047,1327609831,194163764.5,1133447496,1878343321,0.468439379,0.946391452,1.414830831
World,1870,653011748.5,1257764567,35786353.08,21130718.77,14655623.89,273475856.9,984300513.8,617225337.6,606581662.6,25299316.11,5110478,1326906979,218986567.9,1107920249,1910776316,0.492130766,0.947892043,1.440022809
World,1880,719457959,1365652824,39610897.12,23320696.41,16290207.41,296624685.4,1069047995,679846628.6,667061167.6,29075843.3,6055029,1405146086,263472006.9,1141674715,2085110783,0.512016484,0.971893839,1.483910323
World,1890,782732792,1475989495,43619122.17,24126308.11,19492815.44,320693429,1155312099,739113151.5,722557580.5,36048212.1,7296835,1522734565,322090601.5,1200645952,2258722287,0.514031014,0.969301892,1.483332906
World,1900,843608693,1663075111,47577350.2,27014831.86,20562529.96,355638575.7,1307461264,796031271.1,776967678.1,39625962.21,8880214,1642004765,396938748.3,1245069812,2506683804,0.513767506,1.012832086,1.526599592
World,1910,934616626,1824406573,59010448.82,37273571.87,21736877.94,394721500.8,1429700561,875607159,856084967,41258967.41,11570457,1764976017,517290861.7,1247686486,2759023199,0.529535029,1.033672161,1.563207189
World,1920,982900601,1957257724,70610183.45,44234149.77,26376031.9,405796594.1,1551488121,912392506,887578895,51189854.8,12840668,1895491663,559177357.7,1336318414,2940158325,0.518546518,1.032585773,1.551132291
World,1930,1063988223,2133912805,82133495.12,53786146.9,28347323.02,442171062.9,1691752100,981995182,957460246,52882454.3,14394417,2073171491,625686385.4,1447492888,3197901028,0.513217661,1.029298741,1.542516402
World,1940,1150935807,2397010145,93715813.04,65021326.9,28694518.57,493201388,1903814847,1057349189,1030804164,55239797.85,15673939,2289205177,697168658.8,1592050495,3547945952,0.502766558,1.04709275,1.549859308
World,1950,1223387006,2612216077,105249364.7,72705382.07,32543954.78,535699980,2076526816,1118137197,1090192160,60488779.68,17622287,2529751382,778789193.2,1750978307,3835603083,0.483599699,1.032597944,1.516197643
World,1960,1366055362,3009719440,133193611.9,91774422.2,41419273.68,609592115.6,2400144737,1232862577,1197277189,77004923,21633083,3022785582,997636758,2025166598,4375774802,0.451919372,0.99567745,1.447596822
World,1970,1422972022,3053535281,151498766.2,102123817,49374891.45,660406409.9,2393150013,1271474300,1231395064,89454118.26,26608839,3694067955,1334132088,2359967676,4476507303,0.385204614,0.826605065,1.211809679
World,1980,1453244731,3139145118,180322058,124690865.3,55631042.67,713428892.8,2425724959,1272923780,1230498576,98057084.08,31307488,4447090286,1743472798,2703654966,4592389849,0.326785524,0.705887427,1.032672951
World,1990,1516732121,3272222928,209869138.5,151149276.4,58719674,768862503.3,2503378411,1306860080,1266284964,99294640.16,37508614,5297748898,2280539326,3017262366,4788955049,0.286297473,0.617662896,0.903960369
World,2000,1509306389,3323222266,237102829.2,176052413.8,61050408.58,784062624.1,2539164630,1272204237,1228852451,104402190.6,44944748,6110329500,2857930305,3252478567,4832528655,0.247009002,0.543869568,0.79087857
World,2001,1518177061,3323374028,241436830,180656836.9,60779974.48,785512330.7,2537867360,1276739120,1234764135,102755476,45737166,6187946614,2919116231,3268900982,4841551089,0.24534424,0.537072188,0.782416428
World,2002,1517080185,3319374882,245292961.2,184979881.2,60313273.25,786385088.2,2532998094,1271784370,1231986846,100111626.7,46536305,6265541046,2980931043,3284694122,4836455067,0.242130755,0.529782641,0.771913396
World,2003,1523506664,3304727305,250733011.1,189710034.2,61023006.92,787492983.2,2517237685,1272772582,1232965832,100829612.2,47352384,6343147702,3043369311,3299859762,4828233969,0.24018149,0.5209917,0.76117319
World,2004,1535440379,3309816587,253878103.9,190601647.2,63276281.84,789138478.4,2520685741,1281561306,1242203243,102635298,48190380,6420766030,3106436340,3314405098,4845256966,0.239136634,0.515486248,0.754622882
World,2005,1534205261,3300483246,256276809.7,190457916.5,65819122.2,790720946.6,2509766126,1277927644,1238081415,105669688.9,49051294,6498377118,3170129710,3328316366,4834688507,0.236090524,0.507893461,0.743983985
World,2006,1533515350,3300985246,257948703.9,190539646.3,67409125.35,791906303,2509084134,1275565526,1237212321,105765343.2,49936950,6575970944,3234450214,3341607891,4834500596,0.233199837,0.50197686,0.735176697
World,2007,1525340692,3301643639,259560493,190689775,68870459.78,793287404.4,2508362155,1265780058,1229557990,105094044.3,50817217,6653578850,3299396953,3354270113,4826984331,0.229251163,0.496220713,0.725471876
World,2008,1532388850,3299151565,261048924.9,189343115.9,71705568.89,794247147.9,2504907014,1271340334,1234389111,108657590.9,51715076,6731186420,3364968733,3366296035,4831540415,0.22765509,0.490129282,0.717784372
World,2009,1540100533,3293125060,262300590.2,191479893.7,70820497.48,794200035.1,2498926648,1277802201,1240935482,107689286,52622318,6808788512,3431170029,3377700166,4833225593,0.226193034,0.483658004,0.709851038
World,2010,1531374362,3288974217,264659256.8,193286544.8,71372593.5,795731411.9,2493244733,1266716084,1228055714,110033351.6,53557240,6886391008,3497995579,3388486293,4820348579,0.222376911,0.477604919,0.69998183
World,2011,1546085911,3291976884,265258539.9,193293831.2,71964829,795199215.2,2496781410,1280829573,1241410473,111384572.1,54522953,6960877324,3567341749,3393631282,4838062795,0.222110783,0.472925571,0.695036354
World,2012,1562414590,3289472135,267107436.8,194990377.7,72116987.1,796364123.4,2493111130,1295309083,1255128473,112298302.9,55504321,7035368612,3637445642,3398032817,4851886725,0.22207999,0.467562159,0.689642148
World,2013,1559510783,3285491703,268598884.8,196297068.6,72301778.41,797204890.5,2488287121,1290912079,1249367078,113846931.5,56492179,7109865757,3708301977,3401652161,4845002486,0.219344617,0.462103198,0.681447815
World,2014,1574981412,3285046287,270049212.9,197873423.4,72175687.07,799864502.2,2485182242,1304932112,1262342846,114764800.8,57502946,7184356573,3779915134,3404545382,4860027699,0.219223725,0.457249895,0.67647362
World,2015,1580596135,3283588727,271449328.2,198920460.5,72528811.28,801790749.2,2481803308,1309148842,1265215867,116462363.7,58547277,7258856515,3852284953,3406665884,4864184862,0.217747262,0.452356197,0.670103459
World,2016,1592583606,3280464178,272343023.6,199698537.4,72644427.76,803910752.9,2476553566,1320241006,1275332777,117552352.7,59563767,7333340143,3925405673,3408047335,4873047784,0.21717029,0.447335609,0.664505899
