Entity,Year,Product complexity index (PCI) SITC classification - OEC (2016)
Rail Freight Transport,1972,.82930303
Rail Freight Transport,1973,.41014999
Rail Freight Transport,1974,.87537497
Rail Freight Transport,1975,.82206601
Rail Freight Transport,1976,.220643
Rail Freight Transport,1977,.611471
Rail Freight Transport,1978,.37902299
Rail Freight Transport,1979,.78377402
Rail Freight Transport,1980,.58799499
Rail Freight Transport,1981,.093875997
Rail Freight Transport,1982,.55241501
Rail Freight Transport,1983,.46434301
Rail Freight Transport,1984,.58706999
Rail Freight Transport,1985,.64137501
Rail Freight Transport,1986,.97208703
Rail Freight Transport,1987,.63471001
Rail Freight Transport,1988,.57816201
Rail Freight Transport,1989,.52411401
Rail Freight Transport,1990,.942168
Rail Freight Transport,1991,.74084502
Rail Freight Transport,1992,.94593197
Rail Freight Transport,1993,.72965699
Rail Freight Transport,1994,1.0308501
Rail Freight Transport,1995,.095838003
Rail Freight Transport,1996,.69022799
Rail Freight Transport,1997,1.00459
Rail Freight Transport,1998,.63397002
Rail Freight Transport,1999,.32563001
Rail Freight Transport,2000,.60036403
Rail Freight Transport,2001,.28594899
Rail Freight Transport,2002,.34293801
Rail Freight Transport,2003,.72897798
Rail Freight Transport,2004,-.35525799
Rail Freight Transport,2005,.158415
Rail Freight Transport,2006,.359337
Rail Freight Transport,2007,.52890497
Rail Freight Transport,2008,.39340901
Rail Freight Transport,2009,.741054
Rail Freight Transport,2010,.355021
Rail Freight Transport,2011,.26376501
Rail Freight Transport,2012,.0595318
Rail Freight Transport,2013,.484653
Rail Freight Transport,2014,-.107429
Rail Freight Transport,2015,-.243872
Rail Freight Transport,2016,-.0140963
Railroad Ties,1962,-.78500098
Railroad Ties,1963,-.61291099
Railroad Ties,1964,-.94220102
Railroad Ties,1965,-.90160698
Railroad Ties,1966,-1.07388
Railroad Ties,1967,-1.3049999
Railroad Ties,1968,-1.12384
Railroad Ties,1969,-.98282802
Railroad Ties,1970,-1.0386699
Railroad Ties,1971,1.9880199
Railroad Ties,1972,-1.50324
Railroad Ties,1973,-1.01499
Railroad Ties,1974,-1.48046
Railroad Ties,1975,-1.22012
Railroad Ties,1976,-.762326
Railroad Ties,1977,-1.3719701
Railroad Ties,1978,-1.13
Railroad Ties,1979,-2.0368099
Railroad Ties,1980,-2.5085199
Railroad Ties,1981,-2.0532601
Railroad Ties,1982,-1.74216
Railroad Ties,1983,-1.55477
Railroad Ties,1984,-1.27416
Railroad Ties,1985,-1.64689
Railroad Ties,1986,-1.95162
Railroad Ties,1987,-1.81384
Railroad Ties,1988,-1.30064
Railroad Ties,1989,-1.0880899
Railroad Ties,1990,-1.79998
Railroad Ties,1991,-1.37195
Railroad Ties,1992,-1.87725
Railroad Ties,1993,-.78274399
Railroad Ties,1994,-.93761301
Railroad Ties,1995,-.98595101
Railroad Ties,1996,-.59710699
Railroad Ties,1997,-.94440001
Railroad Ties,1998,-.94923198
Railroad Ties,1999,-.71689397
Railroad Ties,2000,-.84057301
Railroad Ties,2001,-1.22475
Railroad Ties,2002,-1.32195
Railroad Ties,2003,-1.00043
Railroad Ties,2004,-1.13632
Railroad Ties,2005,-.978383
Railroad Ties,2006,-1.08218
Railroad Ties,2007,-.88791102
Railroad Ties,2008,-.76806402
Railroad Ties,2009,-1.02621
Railroad Ties,2010,-.67563897
Railroad Ties,2011,-.46080899
Railroad Ties,2012,-.75367898
Railroad Ties,2013,-.39120901
Railroad Ties,2014,-.58560801
Railroad Ties,2015,-.53266501
Railroad Ties,2016,-.017929301
Railway Passenger Cars,1962,.43982399
Railway Passenger Cars,1963,.53259701
Railway Passenger Cars,1964,1.03808
Railway Passenger Cars,1965,.074888997
Railway Passenger Cars,1966,.78710902
Railway Passenger Cars,1967,.75047302
Railway Passenger Cars,1968,.071957
Railway Passenger Cars,1969,.54187799
Railway Passenger Cars,1970,.75668299
Railway Passenger Cars,1971,.078175001
Railway Passenger Cars,1972,.73296601
Railway Passenger Cars,1973,.718382
Railway Passenger Cars,1974,.96556598
Railway Passenger Cars,1975,.53517401
Railway Passenger Cars,1976,.19362999
Railway Passenger Cars,1977,.134698
Railway Passenger Cars,1978,.29458299
Railway Passenger Cars,1979,-.061480001
Railway Passenger Cars,1980,-.191001
Railway Passenger Cars,1981,.49027601
Railway Passenger Cars,1982,.34504899
Railway Passenger Cars,1983,.311818
Railway Passenger Cars,1984,.989775
Railway Passenger Cars,1985,.57037503
Railway Passenger Cars,1986,.115819
Railway Passenger Cars,1987,.93892503
Railway Passenger Cars,1988,1.15973
Railway Passenger Cars,1989,1.1847
Railway Passenger Cars,1990,1.13235
Railway Passenger Cars,1991,.66451102
Railway Passenger Cars,1992,.615493
Railway Passenger Cars,1993,1.2338901
Railway Passenger Cars,1994,.80464703
Railway Passenger Cars,1995,.90239698
Railway Passenger Cars,1996,.80932897
Railway Passenger Cars,1997,.89382601
Railway Passenger Cars,1998,.134694
Railway Passenger Cars,1999,.85670698
Railway Passenger Cars,2000,.266848
Railway Passenger Cars,2001,1.25325
Railway Passenger Cars,2002,1.5972199
Railway Passenger Cars,2003,1.6175801
Railway Passenger Cars,2004,1.8874201
Railway Passenger Cars,2005,1.40851
Railway Passenger Cars,2006,.60458201
Railway Passenger Cars,2007,.596012
Railway Passenger Cars,2008,.86400002
Railway Passenger Cars,2009,.69852197
Railway Passenger Cars,2010,.93041199
Railway Passenger Cars,2011,.941845
Railway Passenger Cars,2012,.646173
Railway Passenger Cars,2013,.68471998
Railway Passenger Cars,2014,.77857202
Railway Passenger Cars,2015,.74549103
Railway Passenger Cars,2016,.38814101
Railway Track Fixtures and Fittings,1962,.96982998
Railway Track Fixtures and Fittings,1963,.70758897
Railway Track Fixtures and Fittings,1964,1.07749
Railway Track Fixtures and Fittings,1965,1.1613899
Railway Track Fixtures and Fittings,1966,1.07478
Railway Track Fixtures and Fittings,1967,.65334702
Railway Track Fixtures and Fittings,1968,.97271001
Railway Track Fixtures and Fittings,1969,.86754
Railway Track Fixtures and Fittings,1970,.72602099
Railway Track Fixtures and Fittings,1971,.22985999
Railway Track Fixtures and Fittings,1972,.88651597
Railway Track Fixtures and Fittings,1973,.722018
Railway Track Fixtures and Fittings,1974,.980519
Railway Track Fixtures and Fittings,1975,1.14202
Railway Track Fixtures and Fittings,1976,.54794598
Railway Track Fixtures and Fittings,1977,.77455997
Railway Track Fixtures and Fittings,1978,.91585702
Railway Track Fixtures and Fittings,1979,.94483203
Railway Track Fixtures and Fittings,1980,.66350597
Railway Track Fixtures and Fittings,1981,.93110502
Railway Track Fixtures and Fittings,1982,.91838902
Railway Track Fixtures and Fittings,1983,1.045
Railway Track Fixtures and Fittings,1984,.80609202
Railway Track Fixtures and Fittings,1985,.84370399
Railway Track Fixtures and Fittings,1986,.845797
Railway Track Fixtures and Fittings,1987,1.16453
Railway Track Fixtures and Fittings,1988,.70229799
Railway Track Fixtures and Fittings,1989,.94312799
Railway Track Fixtures and Fittings,1990,.45940599
Railway Track Fixtures and Fittings,1991,.70948899
Railway Track Fixtures and Fittings,1992,.79120803
Railway Track Fixtures and Fittings,1993,.903983
Railway Track Fixtures and Fittings,1994,.89690697
Railway Track Fixtures and Fittings,1995,.683447
Railway Track Fixtures and Fittings,1996,.88284898
Railway Track Fixtures and Fittings,1997,.698627
Railway Track Fixtures and Fittings,1998,.817469
Railway Track Fixtures and Fittings,1999,.761926
Railway Track Fixtures and Fittings,2000,.810996
Railway Track Fixtures and Fittings,2001,.92038
Railway Track Fixtures and Fittings,2002,1.07186
Railway Track Fixtures and Fittings,2003,1.06668
Railway Track Fixtures and Fittings,2004,.80664098
Railway Track Fixtures and Fittings,2005,.79551601
Railway Track Fixtures and Fittings,2006,.94976699
Railway Track Fixtures and Fittings,2007,.87498599
Railway Track Fixtures and Fittings,2008,.89917803
Railway Track Fixtures and Fittings,2009,1.01539
Railway Track Fixtures and Fittings,2010,.93953502
Railway Track Fixtures and Fittings,2011,1.03376
Railway Track Fixtures and Fittings,2012,.72510302
Railway Track Fixtures and Fittings,2013,.78817099
Railway Track Fixtures and Fittings,2014,.91246098
Railway Track Fixtures and Fittings,2015,.719603
Railway Track Fixtures and Fittings,2016,.66645902
Rape Seeds,1984,1.00635
Rape Seeds,1985,.93744302
Rape Seeds,1986,.24734201
Rape Seeds,1987,1.01317
Rape Seeds,1988,.929928
Rape Seeds,1989,.75222999
Rape Seeds,1990,.88481301
Rape Seeds,1991,.72754401
Rape Seeds,1992,.34230599
Rape Seeds,1993,.55576903
Rape Seeds,1994,-.19539399
Rape Seeds,1995,-.069734998
Rape Seeds,1996,.26467901
Rape Seeds,1997,.27061
Rape Seeds,1998,.26519701
Rape Seeds,1999,.225381
Rape Seeds,2000,.234295
Rape Seeds,2001,.41911799
Rape Seeds,2002,.783225
Rape Seeds,2003,.358749
Rape Seeds,2004,.151243
Rape Seeds,2005,.246254
Rape Seeds,2006,-.31632301
Rape Seeds,2007,.0025460001
Rape Seeds,2008,.16151699
Rape Seeds,2009,.20644601
Rape Seeds,2010,.33142
Rape Seeds,2011,.32486901
Rape Seeds,2012,.21180999
Rape Seeds,2013,-.090665199
Rape Seeds,2014,-.076740503
Rape Seeds,2015,-.29653001
Rape Seeds,2016,-.473584
Raw Calf Skins,1962,-.56124598
Raw Calf Skins,1963,-.55252302
Raw Calf Skins,1964,-.60549003
Raw Calf Skins,1965,-.62647402
Raw Calf Skins,1966,-.787049
Raw Calf Skins,1967,-1.0276901
Raw Calf Skins,1968,-.88271099
Raw Calf Skins,1969,-1.23625
Raw Calf Skins,1970,-1.08582
Raw Calf Skins,1971,-.54465503
Raw Calf Skins,1972,-1.05415
Raw Calf Skins,1973,-1.10704
Raw Calf Skins,1974,-.361581
Raw Calf Skins,1975,.26485199
Raw Calf Skins,1976,-.107897
Raw Calf Skins,1977,-.51669902
Raw Calf Skins,1978,-.40537
Raw Calf Skins,1979,-.30622599
Raw Calf Skins,1980,-.68006003
Raw Calf Skins,1981,-.87511897
Raw Calf Skins,1982,-.83110201
Raw Calf Skins,1983,-1.38928
Raw Calf Skins,1984,-.660128
Raw Calf Skins,1985,-1.25291
Raw Calf Skins,1986,-.77109897
Raw Calf Skins,1987,-.079322003
Raw Calf Skins,1988,-1.22078
Raw Calf Skins,1989,-1.43874
Raw Calf Skins,1990,-1.4646
Raw Calf Skins,1991,-.64866799
Raw Calf Skins,1992,-.78774101
Raw Calf Skins,1993,-1.08242
Raw Calf Skins,1994,-.78658801
Raw Calf Skins,1995,-.73118103
Raw Calf Skins,1996,-.60017401
Raw Calf Skins,1997,-.49416101
Raw Calf Skins,1998,-.53643101
Raw Calf Skins,1999,-.66288102
Raw Calf Skins,2000,-.91279602
Raw Calf Skins,2001,-1.21675
Raw Calf Skins,2002,-.84274602
Raw Calf Skins,2003,-.97312999
Raw Calf Skins,2004,-1.28464
Raw Calf Skins,2005,-1.27652
Raw Calf Skins,2006,-1.0768501
Raw Calf Skins,2007,-1.15949
Raw Calf Skins,2008,-.824687
Raw Calf Skins,2009,-.71708
Raw Calf Skins,2010,-1.3473901
Raw Calf Skins,2011,-1.10887
Raw Calf Skins,2012,-.949085
Raw Calf Skins,2013,-1.40169
Raw Calf Skins,2014,-.98421597
Raw Calf Skins,2015,-1.23941
Raw Calf Skins,2016,-1.09782
Raw Cork,1962,-1.31036
Raw Cork,1963,-1.60502
Raw Cork,1964,-.703713
Raw Cork,1965,-.93184698
Raw Cork,1966,-.96464199
Raw Cork,1967,-1.14846
Raw Cork,1968,-.97463101
Raw Cork,1969,-.828255
Raw Cork,1970,-.82854098
Raw Cork,1971,-1.9988
Raw Cork,1972,-.54863
Raw Cork,1973,-.83660799
Raw Cork,1974,-.92171699
Raw Cork,1975,-.612216
Raw Cork,1976,-.51674098
Raw Cork,1977,-.83887798
Raw Cork,1978,-.85975498
Raw Cork,1979,-.81059903
Raw Cork,1980,-.510414
Raw Cork,1981,-.44677499
Raw Cork,1982,-.48071399
Raw Cork,1983,-.40455499
Raw Cork,1984,-.459263
Raw Cork,1985,-.49939901
Raw Cork,1986,-.57684201
Raw Cork,1987,-.62001902
Raw Cork,1988,-.65405601
Raw Cork,1989,-.75246
Raw Cork,1990,-.63946199
Raw Cork,1991,-.862055
Raw Cork,1992,-.85480899
Raw Cork,1993,-.90037
Raw Cork,1994,-.99544799
Raw Cork,1995,-1.1770101
Raw Cork,1996,-1.02277
Raw Cork,1997,-1.24892
Raw Cork,1998,-1.2514
Raw Cork,1999,-1.15798
Raw Cork,2000,-1.071
Raw Cork,2001,-.84912902
Raw Cork,2002,-1.11608
Raw Cork,2003,-1.30336
Raw Cork,2004,-.53280598
Raw Cork,2005,-.62403899
Raw Cork,2006,-.58824402
Raw Cork,2007,-.37608501
Raw Cork,2008,-.51794797
Raw Cork,2009,-.93673801
Raw Cork,2010,-.0581205
Raw Cork,2011,-.95217901
Raw Cork,2012,-.896231
Raw Cork,2013,-1.02873
Raw Cork,2014,-1.21936
Raw Cork,2015,-.85622299
Raw Cork,2016,-.80172002
Raw Cotton,1962,-2.4326301
Raw Cotton,1963,-2.1654601
Raw Cotton,1964,-2.1059101
Raw Cotton,1965,-2.0511899
Raw Cotton,1966,-2.0401599
Raw Cotton,1967,-1.92006
Raw Cotton,1968,-1.9994
Raw Cotton,1969,-1.96134
Raw Cotton,1970,-1.80804
Raw Cotton,1971,-.58820897
Raw Cotton,1972,-1.84409
Raw Cotton,1973,-1.79096
Raw Cotton,1974,-1.82564
Raw Cotton,1975,-1.7968
Raw Cotton,1976,-1.2820899
Raw Cotton,1977,-2.15448
Raw Cotton,1978,-2.23592
Raw Cotton,1979,-1.8825099
Raw Cotton,1980,-1.99157
Raw Cotton,1981,-2.05356
Raw Cotton,1982,-2.11165
Raw Cotton,1983,-2.2655001
Raw Cotton,1984,-2.38199
Raw Cotton,1985,-2.3889101
Raw Cotton,1986,-2.4808199
Raw Cotton,1987,-2.3868101
Raw Cotton,1988,-2.1477301
Raw Cotton,1989,-2.0053
Raw Cotton,1990,-2.2133501
Raw Cotton,1991,-2.03633
Raw Cotton,1992,-1.9591399
Raw Cotton,1993,-1.9265
Raw Cotton,1994,-1.9399
Raw Cotton,1995,-2.1226399
Raw Cotton,1996,-2.2372
Raw Cotton,1997,-2.14257
Raw Cotton,1998,-2.2390699
Raw Cotton,1999,-2.1607299
Raw Cotton,2000,-2.25594
Raw Cotton,2001,-2.3135099
Raw Cotton,2002,-2.4049399
Raw Cotton,2003,-2.4784701
Raw Cotton,2004,-2.3879199
Raw Cotton,2005,-2.3582799
Raw Cotton,2006,-2.27247
Raw Cotton,2007,-2.3871901
Raw Cotton,2008,-2.4669199
Raw Cotton,2009,-2.8401699
Raw Cotton,2010,-2.63644
Raw Cotton,2011,-2.47277
Raw Cotton,2012,-2.45574
Raw Cotton,2013,-2.53825
Raw Cotton,2014,-2.67136
Raw Cotton,2015,-2.5314
Raw Cotton,2016,-1.8424
Raw Furs,1962,-.665905
Raw Furs,1963,-.87379402
Raw Furs,1964,-.801314
Raw Furs,1965,-.76941198
Raw Furs,1966,-.77177399
Raw Furs,1967,-.839589
Raw Furs,1968,-1.0065
Raw Furs,1969,-.86183202
Raw Furs,1970,-.75921601
Raw Furs,1971,-1.3327301
Raw Furs,1972,-.72229803
Raw Furs,1973,-.80154198
Raw Furs,1974,-.44365299
Raw Furs,1975,-.44122699
Raw Furs,1976,-.111238
Raw Furs,1977,-.69281298
Raw Furs,1978,-.556813
Raw Furs,1979,-.279975
Raw Furs,1980,-.30072999
Raw Furs,1981,-.18751
Raw Furs,1982,-.16757201
Raw Furs,1983,-.028620001
Raw Furs,1984,-.29430601
Raw Furs,1985,-.270248
Raw Furs,1986,.032611001
Raw Furs,1987,-.10134
Raw Furs,1988,-.0010939999
Raw Furs,1989,.332589
Raw Furs,1990,.284881
Raw Furs,1991,.67209297
Raw Furs,1992,.34073499
Raw Furs,1993,.653844
Raw Furs,1994,.129447
Raw Furs,1995,.0033209999
Raw Furs,1996,.47356099
Raw Furs,1997,.028231001
Raw Furs,1998,.112627
Raw Furs,1999,.054653998
Raw Furs,2000,.18949001
Raw Furs,2001,.24125101
Raw Furs,2002,.13519
Raw Furs,2003,.31138501
Raw Furs,2004,.260198
Raw Furs,2005,.027009999
Raw Furs,2006,-.023677999
Raw Furs,2007,.201965
Raw Furs,2008,.083347
Raw Furs,2009,.14184099
Raw Furs,2010,.516074
Raw Furs,2011,.0306274
Raw Furs,2012,.139953
Raw Furs,2013,.26220301
Raw Furs,2014,.33462399
Raw Furs,2015,.25163901
Raw Furs,2016,-.335529
Raw Goat Skins,1962,-2.3429699
Raw Goat Skins,1963,-2.3182299
Raw Goat Skins,1964,-2.0527
Raw Goat Skins,1965,-1.9632
Raw Goat Skins,1966,-1.94424
Raw Goat Skins,1967,-1.97009
Raw Goat Skins,1968,-2.08132
Raw Goat Skins,1969,-2.03128
Raw Goat Skins,1970,-2.1329899
Raw Goat Skins,1971,-1.09602
Raw Goat Skins,1972,-2.1084299
Raw Goat Skins,1973,-2.1550901
Raw Goat Skins,1974,-2.29233
Raw Goat Skins,1975,-2.2907901
Raw Goat Skins,1976,-1.60405
Raw Goat Skins,1977,-2.4074299
Raw Goat Skins,1978,-2.4607201
Raw Goat Skins,1979,-2.10267
Raw Goat Skins,1980,-2.2724299
Raw Goat Skins,1981,-2.3498299
Raw Goat Skins,1982,-2.51562
Raw Goat Skins,1983,-2.6644299
Raw Goat Skins,1984,-2.32724
Raw Goat Skins,1985,-2.42681
Raw Goat Skins,1986,-2.6611199
Raw Goat Skins,1987,-2.5286701
Raw Goat Skins,1988,-2.0816
Raw Goat Skins,1989,-2.2497301
Raw Goat Skins,1990,-2.08955
Raw Goat Skins,1991,-1.83592
Raw Goat Skins,1992,-1.4157799
Raw Goat Skins,1993,-1.46347
Raw Goat Skins,1994,-1.68761
Raw Goat Skins,1995,-2.00649
Raw Goat Skins,1996,-1.96246
Raw Goat Skins,1997,-1.82359
Raw Goat Skins,1998,-1.94028
Raw Goat Skins,1999,-1.6285599
Raw Goat Skins,2000,-1.8656
Raw Goat Skins,2001,-2.15868
Raw Goat Skins,2002,-1.97321
Raw Goat Skins,2003,-2.0145099
Raw Goat Skins,2004,-2.27212
Raw Goat Skins,2005,-1.95122
Raw Goat Skins,2006,-2.1452999
Raw Goat Skins,2007,-2.7199199
Raw Goat Skins,2008,-.94978499
Raw Goat Skins,2009,.084563002
Raw Goat Skins,2010,-.629816
Raw Goat Skins,2014,0
Raw Hides of Bovine and Equine,1962,-1.6465501
Raw Hides of Bovine and Equine,1963,-1.3464
Raw Hides of Bovine and Equine,1964,-1.79127
Raw Hides of Bovine and Equine,1965,-1.63302
Raw Hides of Bovine and Equine,1966,-1.81648
Raw Hides of Bovine and Equine,1967,-1.9033099
Raw Hides of Bovine and Equine,1968,-1.65535
Raw Hides of Bovine and Equine,1969,-1.83376
Raw Hides of Bovine and Equine,1970,-1.87125
Raw Hides of Bovine and Equine,1971,-.791076
Raw Hides of Bovine and Equine,1972,-1.93286
Raw Hides of Bovine and Equine,1973,-1.99624
Raw Hides of Bovine and Equine,1974,-1.7259001
Raw Hides of Bovine and Equine,1975,-1.36623
Raw Hides of Bovine and Equine,1976,-.87761998
Raw Hides of Bovine and Equine,1977,-1.2710201
Raw Hides of Bovine and Equine,1978,-1.42737
Raw Hides of Bovine and Equine,1979,-1.13042
Raw Hides of Bovine and Equine,1980,-1.2577699
Raw Hides of Bovine and Equine,1981,-1.39897
Raw Hides of Bovine and Equine,1982,-1.66085
Raw Hides of Bovine and Equine,1983,-1.84153
Raw Hides of Bovine and Equine,1984,-1.7859401
Raw Hides of Bovine and Equine,1985,-1.73111
Raw Hides of Bovine and Equine,1986,-1.66089
Raw Hides of Bovine and Equine,1987,-1.68169
Raw Hides of Bovine and Equine,1988,-1.4575599
Raw Hides of Bovine and Equine,1989,-1.5161099
Raw Hides of Bovine and Equine,1990,-1.5817699
Raw Hides of Bovine and Equine,1991,-1.63205
Raw Hides of Bovine and Equine,1992,-1.36362
Raw Hides of Bovine and Equine,1993,-1.21425
Raw Hides of Bovine and Equine,1994,-1.0145299
Raw Hides of Bovine and Equine,1995,-1.1993999
Raw Hides of Bovine and Equine,1996,-1.01867
Raw Hides of Bovine and Equine,1997,-.993554
Raw Hides of Bovine and Equine,1998,-.94992298
Raw Hides of Bovine and Equine,1999,-.94498903
Raw Hides of Bovine and Equine,2000,-.956016
Raw Hides of Bovine and Equine,2001,-.87672597
Raw Hides of Bovine and Equine,2002,-.64109701
Raw Hides of Bovine and Equine,2003,-.61461997
Raw Hides of Bovine and Equine,2004,-.77947098
Raw Hides of Bovine and Equine,2005,-.88750798
Raw Hides of Bovine and Equine,2006,-.891868
Raw Hides of Bovine and Equine,2007,-.76546198
Raw Hides of Bovine and Equine,2008,-.60806799
Raw Hides of Bovine and Equine,2009,-.4007
Raw Hides of Bovine and Equine,2010,-.87216902
Raw Hides of Bovine and Equine,2011,-.13053299
Raw Hides of Bovine and Equine,2012,-.29210499
Raw Hides of Bovine and Equine,2013,-.65693802
Raw Hides of Bovine and Equine,2014,-.476495
Raw Hides of Bovine and Equine,2015,-.30753601
Raw Hides of Bovine and Equine,2016,-.79604602
Raw Sheep Skin with Wool,1962,-2.1860199
Raw Sheep Skin with Wool,1963,-1.91099
Raw Sheep Skin with Wool,1964,-1.61664
Raw Sheep Skin with Wool,1965,-1.39746
Raw Sheep Skin with Wool,1966,-1.71986
Raw Sheep Skin with Wool,1967,-1.7621
Raw Sheep Skin with Wool,1968,-1.65037
Raw Sheep Skin with Wool,1969,-1.7663701
Raw Sheep Skin with Wool,1970,-1.7787
Raw Sheep Skin with Wool,1971,-1.81563
Raw Sheep Skin with Wool,1972,-1.82313
Raw Sheep Skin with Wool,1973,-1.654
Raw Sheep Skin with Wool,1974,-1.98418
Raw Sheep Skin with Wool,1975,-2.0729301
Raw Sheep Skin with Wool,1976,-1.53925
Raw Sheep Skin with Wool,1977,-1.6703
Raw Sheep Skin with Wool,1978,-1.5886
Raw Sheep Skin with Wool,1979,-1.84093
Raw Sheep Skin with Wool,1980,-1.5567501
Raw Sheep Skin with Wool,1981,-1.76597
Raw Sheep Skin with Wool,1982,-1.66415
Raw Sheep Skin with Wool,1983,-1.92614
Raw Sheep Skin with Wool,1984,-1.59979
Raw Sheep Skin with Wool,1985,-1.70544
Raw Sheep Skin with Wool,1986,-1.64071
Raw Sheep Skin with Wool,1987,-1.97552
Raw Sheep Skin with Wool,1988,-1.48184
Raw Sheep Skin with Wool,1989,-1.6426001
Raw Sheep Skin with Wool,1990,-1.74187
Raw Sheep Skin with Wool,1991,-1.44629
Raw Sheep Skin with Wool,1992,-.91974699
Raw Sheep Skin with Wool,1993,-1.08101
Raw Sheep Skin with Wool,1994,-1.09847
Raw Sheep Skin with Wool,1995,-1.25554
Raw Sheep Skin with Wool,1996,-1.13354
Raw Sheep Skin with Wool,1997,-1.30664
Raw Sheep Skin with Wool,1998,-1.23095
Raw Sheep Skin with Wool,1999,-1.20522
Raw Sheep Skin with Wool,2000,-1.25551
Raw Sheep Skin with Wool,2001,-1.2261699
Raw Sheep Skin with Wool,2002,-1.3654
Raw Sheep Skin with Wool,2003,-1.19942
Raw Sheep Skin with Wool,2004,-1.28641
Raw Sheep Skin with Wool,2005,-1.0951101
Raw Sheep Skin with Wool,2006,-1.27013
Raw Sheep Skin with Wool,2007,-.89314902
Raw Sheep Skin with Wool,2008,-1.19969
Raw Sheep Skin with Wool,2009,-1.50781
Raw Sheep Skin with Wool,2010,-1.03534
Raw Sheep Skin with Wool,2011,-.629345
Raw Sheep Skin with Wool,2012,-.77062798
Raw Sheep Skin with Wool,2013,-.51200902
Raw Sheep Skin with Wool,2014,-.694197
Raw Sheep Skin with Wool,2015,-1.15853
Raw Sheep Skin with Wool,2016,-1.28215
Raw Sheep Skin without Wool,1962,-2.2077601
Raw Sheep Skin without Wool,1963,-1.96887
Raw Sheep Skin without Wool,1964,-1.56946
Raw Sheep Skin without Wool,1965,-1.57253
Raw Sheep Skin without Wool,1966,-1.55286
Raw Sheep Skin without Wool,1967,-1.55207
Raw Sheep Skin without Wool,1968,-1.60625
Raw Sheep Skin without Wool,1969,-1.7051899
Raw Sheep Skin without Wool,1970,-1.61132
Raw Sheep Skin without Wool,1971,-1.53109
Raw Sheep Skin without Wool,1972,-1.45007
Raw Sheep Skin without Wool,1973,-1.4970599
Raw Sheep Skin without Wool,1974,-1.38954
Raw Sheep Skin without Wool,1975,-1.53127
Raw Sheep Skin without Wool,1976,-1.02534
Raw Sheep Skin without Wool,1977,-1.97279
Raw Sheep Skin without Wool,1978,-2.01616
Raw Sheep Skin without Wool,1979,-1.97321
Raw Sheep Skin without Wool,1980,-1.86836
Raw Sheep Skin without Wool,1981,-1.6900001
Raw Sheep Skin without Wool,1982,-2.1348801
Raw Sheep Skin without Wool,1983,-2.4771299
Raw Sheep Skin without Wool,1984,-2.1178801
Raw Sheep Skin without Wool,1985,-1.99563
Raw Sheep Skin without Wool,1986,-1.86257
Raw Sheep Skin without Wool,1987,-1.53658
Raw Sheep Skin without Wool,1988,-1.27908
Raw Sheep Skin without Wool,1989,-1.67829
Raw Sheep Skin without Wool,1990,-1.86314
Raw Sheep Skin without Wool,1991,-1.72926
Raw Sheep Skin without Wool,1992,-1.59747
Raw Sheep Skin without Wool,1993,-1.61716
Raw Sheep Skin without Wool,1994,-1.55208
Raw Sheep Skin without Wool,1995,-1.90163
Raw Sheep Skin without Wool,1996,-1.8235101
Raw Sheep Skin without Wool,1997,-1.89353
Raw Sheep Skin without Wool,1998,-1.78203
Raw Sheep Skin without Wool,1999,-1.66556
Raw Sheep Skin without Wool,2000,-1.75263
Raw Sheep Skin without Wool,2001,-2.16467
Raw Sheep Skin without Wool,2002,-2.0766301
Raw Sheep Skin without Wool,2003,-1.97209
Raw Sheep Skin without Wool,2004,-1.90365
Raw Sheep Skin without Wool,2005,-1.83227
Raw Sheep Skin without Wool,2006,-1.66581
Raw Sheep Skin without Wool,2007,-1.85177
Raw Sheep Skin without Wool,2008,-1.99255
Raw Sheep Skin without Wool,2009,-2.3041799
Raw Sheep Skin without Wool,2010,-2.0258701
Raw Sheep Skin without Wool,2011,-1.58787
Raw Sheep Skin without Wool,2012,-1.72594
Raw Sheep Skin without Wool,2013,-1.49835
Raw Sheep Skin without Wool,2014,-1.82034
Raw Sheep Skin without Wool,2015,-1.1376801
Raw Sheep Skin without Wool,2016,-1.19029
Raw Silk,1962,-.00748123
Raw Silk,1963,.32660699
Raw Silk,1964,.615749
Raw Silk,1965,.27573901
Raw Silk,1966,.151976
Raw Silk,1967,-.285795
Raw Silk,1968,.16703101
Raw Silk,1969,-.141087
Raw Silk,1970,-.41418099
Raw Silk,1971,-1.26943
Raw Silk,1972,-.59606498
Raw Silk,1973,-.53249002
Raw Silk,1974,-.46032101
Raw Silk,1975,-.78322798
Raw Silk,1976,-.235452
Raw Silk,1977,-.45639101
Raw Silk,1978,-.97390401
Raw Silk,1979,-.58679998
Raw Silk,1980,-.540654
Raw Silk,1981,-.63661897
Raw Silk,1982,-.57039398
Raw Silk,1983,-.401696
Raw Silk,1984,-.67903203
Raw Silk,1985,-1.01168
Raw Silk,1986,-.562006
Raw Silk,1987,-.51099098
Raw Silk,1988,-.92998302
Raw Silk,1989,-.97157598
Raw Silk,1990,-1.0373
Raw Silk,1991,-.63029802
Raw Silk,1992,-.88490498
Raw Silk,1993,-.88398403
Raw Silk,1994,-1.3105
Raw Silk,1995,-1.09705
Raw Silk,1996,-.94566298
Raw Silk,1997,-1.0713
Raw Silk,1998,-1.0285701
Raw Silk,1999,-1.06431
Raw Silk,2000,-1.51287
Raw Silk,2001,-2.00667
Raw Silk,2002,-2.4323699
