Entity,Year,Colonial Regimes (Minner and Wim (2006))
Togo,1917,Mixed Rule
Togo,1918,Mixed Rule
Togo,1919,Mixed Rule
Togo,1920,Mixed Rule
Togo,1921,Mixed Rule
Togo,1922,Mixed Rule
Togo,1923,Mixed Rule
Togo,1924,Mixed Rule
Togo,1925,Mixed Rule
Togo,1926,Mixed Rule
Togo,1927,Mixed Rule
Togo,1928,Mixed Rule
Togo,1929,Mixed Rule
Togo,1930,Mixed Rule
Togo,1931,Mixed Rule
Togo,1932,Mixed Rule
Togo,1933,Mixed Rule
Togo,1934,Mixed Rule
Togo,1935,Mixed Rule
Togo,1936,Mixed Rule
Togo,1937,Mixed Rule
Togo,1938,Mixed Rule
Togo,1939,Mixed Rule
Togo,1940,Mixed Rule
Togo,1941,Mixed Rule
Togo,1942,Mixed Rule
Togo,1943,Mixed Rule
Togo,1944,Mixed Rule
Togo,1945,Mixed Rule
Togo,1946,Mixed Rule
Togo,1947,Mixed Rule
Togo,1948,Mixed Rule
Togo,1949,Mixed Rule
Togo,1950,Mixed Rule
Togo,1951,Mixed Rule
Togo,1952,Mixed Rule
Togo,1953,Mixed Rule
Togo,1954,Mixed Rule
Togo,1955,Mixed Rule
Togo,1956,Mixed Rule
Togo,1957,Mixed Rule
Togo,1958,Mixed Rule
Togo,1959,Mixed Rule
Tunisia,1816,Turkey
Tunisia,1817,Turkey
Tunisia,1818,Turkey
Tunisia,1819,Turkey
Tunisia,1820,Turkey
Tunisia,1821,Turkey
Tunisia,1822,Turkey
Tunisia,1823,Turkey
Tunisia,1824,Turkey
Tunisia,1825,Turkey
Tunisia,1826,Turkey
Tunisia,1827,Turkey
Tunisia,1828,Turkey
Tunisia,1829,Turkey
Tunisia,1830,Turkey
Tunisia,1831,Turkey
Tunisia,1832,Turkey
Tunisia,1833,Turkey
Tunisia,1834,Turkey
Tunisia,1835,Turkey
Tunisia,1836,Turkey
Tunisia,1837,Turkey
Tunisia,1838,Turkey
Tunisia,1839,Turkey
Tunisia,1840,Turkey
Tunisia,1841,Turkey
Tunisia,1842,Turkey
Tunisia,1843,Turkey
Tunisia,1844,Turkey
Tunisia,1845,Turkey
Tunisia,1846,Turkey
Tunisia,1847,Turkey
Tunisia,1848,Turkey
Tunisia,1849,Turkey
Tunisia,1850,Turkey
Tunisia,1851,Turkey
Tunisia,1852,Turkey
Tunisia,1853,Turkey
Tunisia,1854,Turkey
Tunisia,1855,Turkey
Tunisia,1856,Turkey
Tunisia,1857,Turkey
Tunisia,1858,Turkey
Tunisia,1859,Turkey
Tunisia,1860,Turkey
Tunisia,1861,Turkey
Tunisia,1862,Turkey
Tunisia,1863,Turkey
Tunisia,1864,Turkey
Tunisia,1865,Turkey
Tunisia,1866,Turkey
Tunisia,1867,Turkey
Tunisia,1868,Turkey
Tunisia,1869,Mixed Rule
Tunisia,1870,Mixed Rule
Tunisia,1871,Mixed Rule
Tunisia,1872,Mixed Rule
Tunisia,1873,Mixed Rule
Tunisia,1874,Mixed Rule
Tunisia,1875,Mixed Rule
Tunisia,1876,Mixed Rule
Tunisia,1877,Mixed Rule
Tunisia,1878,Mixed Rule
Tunisia,1879,Mixed Rule
Tunisia,1880,Mixed Rule
Tunisia,1881,France
Tunisia,1882,France
Tunisia,1883,France
Tunisia,1884,France
Tunisia,1885,France
Tunisia,1886,France
Tunisia,1887,France
Tunisia,1888,France
Tunisia,1889,France
Tunisia,1890,France
Tunisia,1891,France
Tunisia,1892,France
Tunisia,1893,France
Tunisia,1894,France
Tunisia,1895,France
Tunisia,1896,France
Tunisia,1897,France
Tunisia,1898,France
Tunisia,1899,France
Tunisia,1900,France
Tunisia,1901,France
Tunisia,1902,France
Tunisia,1903,France
Tunisia,1904,France
Tunisia,1905,France
Tunisia,1906,France
Tunisia,1907,France
Tunisia,1908,France
Tunisia,1909,France
Tunisia,1910,France
Tunisia,1911,France
Tunisia,1912,France
Tunisia,1913,France
Tunisia,1914,France
Tunisia,1915,France
Tunisia,1916,France
Tunisia,1917,France
Tunisia,1918,France
Tunisia,1919,France
Tunisia,1920,France
Tunisia,1921,France
Tunisia,1922,France
Tunisia,1923,France
Tunisia,1924,France
Tunisia,1925,France
Tunisia,1926,France
Tunisia,1927,France
Tunisia,1928,France
Tunisia,1929,France
Tunisia,1930,France
Tunisia,1931,France
Tunisia,1932,France
Tunisia,1933,France
Tunisia,1934,France
Tunisia,1935,France
Tunisia,1936,France
Tunisia,1937,France
Tunisia,1938,France
Tunisia,1939,France
Tunisia,1940,France
Tunisia,1941,France
Tunisia,1942,France
Tunisia,1943,France
Tunisia,1944,France
Tunisia,1945,France
Tunisia,1946,France
Tunisia,1947,France
Tunisia,1948,France
Tunisia,1949,France
Tunisia,1950,France
Tunisia,1951,France
Tunisia,1952,France
Tunisia,1953,France
Tunisia,1954,France
Tunisia,1955,France
Turkmenistan,1816,Russia
Turkmenistan,1817,Russia
Turkmenistan,1818,Russia
Turkmenistan,1819,Russia
Turkmenistan,1820,Russia
Turkmenistan,1821,Russia
Turkmenistan,1822,Russia
Turkmenistan,1823,Russia
Turkmenistan,1824,Russia
Turkmenistan,1825,Russia
Turkmenistan,1826,Russia
Turkmenistan,1827,Russia
Turkmenistan,1828,Russia
Turkmenistan,1829,Russia
Turkmenistan,1830,Russia
Turkmenistan,1831,Russia
Turkmenistan,1832,Russia
Turkmenistan,1833,Russia
Turkmenistan,1834,Russia
Turkmenistan,1835,Russia
Turkmenistan,1836,Russia
Turkmenistan,1837,Russia
Turkmenistan,1838,Russia
Turkmenistan,1839,Russia
Turkmenistan,1840,Russia
Turkmenistan,1841,Russia
Turkmenistan,1842,Russia
Turkmenistan,1843,Russia
Turkmenistan,1844,Russia
Turkmenistan,1845,Russia
Turkmenistan,1846,Russia
Turkmenistan,1847,Russia
Turkmenistan,1848,Russia
Turkmenistan,1849,Russia
Turkmenistan,1850,Russia
Turkmenistan,1851,Russia
Turkmenistan,1852,Russia
Turkmenistan,1853,Russia
Turkmenistan,1854,Russia
Turkmenistan,1855,Russia
Turkmenistan,1856,Russia
Turkmenistan,1857,Russia
Turkmenistan,1858,Russia
Turkmenistan,1859,Russia
Turkmenistan,1860,Russia
Turkmenistan,1861,Russia
Turkmenistan,1862,Russia
Turkmenistan,1863,Russia
Turkmenistan,1864,Russia
Turkmenistan,1865,Russia
Turkmenistan,1866,Russia
Turkmenistan,1867,Russia
Turkmenistan,1868,Russia
Turkmenistan,1869,Russia
Turkmenistan,1870,Russia
Turkmenistan,1871,Russia
Turkmenistan,1872,Russia
Turkmenistan,1873,Russia
Turkmenistan,1874,Russia
Turkmenistan,1875,Russia
Turkmenistan,1876,Russia
Turkmenistan,1877,Russia
Turkmenistan,1878,Russia
Turkmenistan,1879,Russia
Turkmenistan,1880,Russia
Turkmenistan,1881,Russia
Turkmenistan,1882,Russia
Turkmenistan,1883,Russia
Turkmenistan,1884,Russia
Turkmenistan,1885,Russia
Turkmenistan,1886,Russia
Turkmenistan,1887,Russia
Turkmenistan,1888,Russia
Turkmenistan,1889,Russia
Turkmenistan,1890,Russia
Turkmenistan,1891,Russia
Turkmenistan,1892,Russia
Turkmenistan,1893,Russia
Turkmenistan,1894,Russia
Turkmenistan,1895,Russia
Turkmenistan,1896,Russia
Turkmenistan,1897,Russia
Turkmenistan,1898,Russia
Turkmenistan,1899,Russia
Turkmenistan,1900,Russia
Turkmenistan,1901,Russia
Turkmenistan,1902,Russia
Turkmenistan,1903,Russia
Turkmenistan,1904,Russia
Turkmenistan,1905,Russia
Turkmenistan,1906,Russia
Turkmenistan,1907,Russia
Turkmenistan,1908,Russia
Turkmenistan,1909,Russia
Turkmenistan,1910,Russia
Turkmenistan,1911,Russia
Turkmenistan,1912,Russia
Turkmenistan,1913,Russia
Turkmenistan,1914,Russia
Turkmenistan,1915,Russia
Turkmenistan,1916,Russia
Turkmenistan,1917,Russia
Turkmenistan,1918,Russia
Turkmenistan,1919,Russia
Turkmenistan,1920,Russia
Turkmenistan,1921,Russia
Turkmenistan,1922,Russia
Turkmenistan,1923,Russia
Turkmenistan,1924,Russia
Turkmenistan,1925,Russia
Turkmenistan,1926,Russia
Turkmenistan,1927,Russia
Turkmenistan,1928,Russia
Turkmenistan,1929,Russia
Turkmenistan,1930,Russia
Turkmenistan,1931,Russia
Turkmenistan,1932,Russia
Turkmenistan,1933,Russia
Turkmenistan,1934,Russia
Turkmenistan,1935,Russia
Turkmenistan,1936,Russia
Turkmenistan,1937,Russia
Turkmenistan,1938,Russia
Turkmenistan,1939,Russia
Turkmenistan,1940,Russia
Turkmenistan,1941,Russia
Turkmenistan,1942,Russia
Turkmenistan,1943,Russia
Turkmenistan,1944,Russia
Turkmenistan,1945,Russia
Turkmenistan,1946,Russia
Turkmenistan,1947,Russia
Turkmenistan,1948,Russia
Turkmenistan,1949,Russia
Turkmenistan,1950,Russia
Turkmenistan,1951,Russia
Turkmenistan,1952,Russia
Turkmenistan,1953,Russia
Turkmenistan,1954,Russia
Turkmenistan,1955,Russia
Turkmenistan,1956,Russia
Turkmenistan,1957,Russia
Turkmenistan,1958,Russia
Turkmenistan,1959,Russia
Turkmenistan,1960,Russia
Turkmenistan,1961,Russia
Turkmenistan,1962,Russia
Turkmenistan,1963,Russia
Turkmenistan,1964,Russia
Turkmenistan,1965,Russia
Turkmenistan,1966,Russia
Turkmenistan,1967,Russia
Turkmenistan,1968,Russia
Turkmenistan,1969,Russia
Turkmenistan,1970,Russia
Turkmenistan,1971,Russia
Turkmenistan,1972,Russia
Turkmenistan,1973,Russia
Turkmenistan,1974,Russia
Turkmenistan,1975,Russia
Turkmenistan,1976,Russia
Turkmenistan,1977,Russia
Turkmenistan,1978,Russia
Turkmenistan,1979,Russia
Turkmenistan,1980,Russia
Turkmenistan,1981,Russia
Turkmenistan,1982,Russia
Turkmenistan,1983,Russia
Turkmenistan,1984,Russia
Turkmenistan,1985,Russia
Turkmenistan,1986,Russia
Turkmenistan,1987,Russia
Turkmenistan,1988,Russia
Turkmenistan,1989,Russia
Turkmenistan,1990,Russia
Uganda,1816,United Kingdom
Uganda,1817,United Kingdom
Uganda,1818,United Kingdom
Uganda,1819,United Kingdom
Uganda,1820,United Kingdom
Uganda,1821,United Kingdom
Uganda,1822,United Kingdom
Uganda,1823,United Kingdom
Uganda,1824,United Kingdom
Uganda,1825,United Kingdom
Uganda,1826,United Kingdom
Uganda,1827,United Kingdom
Uganda,1828,United Kingdom
Uganda,1829,United Kingdom
Uganda,1830,United Kingdom
Uganda,1831,United Kingdom
Uganda,1832,United Kingdom
Uganda,1833,United Kingdom
Uganda,1834,United Kingdom
Uganda,1835,United Kingdom
Uganda,1836,United Kingdom
Uganda,1837,United Kingdom
Uganda,1838,United Kingdom
Uganda,1839,United Kingdom
Uganda,1840,United Kingdom
Uganda,1841,United Kingdom
Uganda,1842,United Kingdom
Uganda,1843,United Kingdom
Uganda,1844,United Kingdom
Uganda,1845,United Kingdom
Uganda,1846,United Kingdom
Uganda,1847,United Kingdom
Uganda,1848,United Kingdom
Uganda,1849,United Kingdom
Uganda,1850,United Kingdom
Uganda,1851,United Kingdom
Uganda,1852,United Kingdom
Uganda,1853,United Kingdom
Uganda,1854,United Kingdom
Uganda,1855,United Kingdom
Uganda,1856,United Kingdom
Uganda,1857,United Kingdom
Uganda,1858,United Kingdom
Uganda,1859,United Kingdom
Uganda,1860,United Kingdom
Uganda,1861,United Kingdom
Uganda,1862,United Kingdom
Uganda,1863,United Kingdom
Uganda,1864,United Kingdom
Uganda,1865,United Kingdom
Uganda,1866,United Kingdom
Uganda,1867,United Kingdom
Uganda,1868,United Kingdom
Uganda,1869,United Kingdom
Uganda,1870,United Kingdom
Uganda,1871,United Kingdom
Uganda,1872,United Kingdom
Uganda,1873,United Kingdom
Uganda,1874,United Kingdom
Uganda,1875,United Kingdom
Uganda,1876,United Kingdom
Uganda,1877,United Kingdom
Uganda,1878,United Kingdom
Uganda,1879,United Kingdom
Uganda,1880,United Kingdom
Uganda,1881,United Kingdom
Uganda,1882,United Kingdom
Uganda,1883,United Kingdom
Uganda,1884,United Kingdom
Uganda,1885,United Kingdom
Uganda,1886,United Kingdom
Uganda,1887,United Kingdom
Uganda,1888,United Kingdom
Uganda,1889,United Kingdom
Uganda,1890,United Kingdom
Uganda,1891,United Kingdom
Uganda,1892,United Kingdom
Uganda,1893,United Kingdom
Uganda,1894,United Kingdom
Uganda,1895,United Kingdom
Uganda,1896,United Kingdom
Uganda,1897,United Kingdom
Uganda,1898,United Kingdom
Uganda,1899,United Kingdom
Uganda,1900,United Kingdom
Uganda,1901,United Kingdom
Uganda,1902,United Kingdom
Uganda,1903,United Kingdom
Uganda,1904,United Kingdom
Uganda,1905,United Kingdom
Uganda,1906,United Kingdom
Uganda,1907,United Kingdom
Uganda,1908,United Kingdom
Uganda,1909,United Kingdom
Uganda,1910,United Kingdom
Uganda,1911,United Kingdom
Uganda,1912,United Kingdom
Uganda,1913,United Kingdom
Uganda,1914,United Kingdom
Uganda,1915,United Kingdom
Uganda,1916,United Kingdom
Uganda,1917,United Kingdom
Uganda,1918,United Kingdom
Uganda,1919,United Kingdom
Uganda,1920,United Kingdom
Uganda,1921,United Kingdom
Uganda,1922,United Kingdom
Uganda,1923,United Kingdom
Uganda,1924,United Kingdom
Uganda,1925,United Kingdom
Uganda,1926,United Kingdom
Uganda,1927,United Kingdom
Uganda,1928,United Kingdom
Uganda,1929,United Kingdom
Uganda,1930,United Kingdom
Uganda,1931,United Kingdom
Uganda,1932,United Kingdom
Uganda,1933,United Kingdom
Uganda,1934,United Kingdom
Uganda,1935,United Kingdom
Uganda,1936,United Kingdom
Uganda,1937,United Kingdom
Uganda,1938,United Kingdom
Uganda,1939,United Kingdom
Uganda,1940,United Kingdom
Uganda,1941,United Kingdom
Uganda,1942,United Kingdom
Uganda,1943,United Kingdom
Uganda,1944,United Kingdom
Uganda,1945,United Kingdom
Uganda,1946,United Kingdom
Uganda,1947,United Kingdom
Uganda,1948,United Kingdom
Uganda,1949,United Kingdom
Uganda,1950,United Kingdom
Uganda,1951,United Kingdom
Uganda,1952,United Kingdom
Uganda,1953,United Kingdom
Uganda,1954,United Kingdom
Uganda,1955,United Kingdom
Uganda,1956,United Kingdom
Uganda,1957,United Kingdom
Uganda,1958,United Kingdom
Uganda,1959,United Kingdom
Uganda,1960,United Kingdom
Uganda,1961,United Kingdom
Ukraine,1816,Mixed Rule
Ukraine,1817,Mixed Rule
Ukraine,1818,Mixed Rule
Ukraine,1819,Mixed Rule
Ukraine,1820,Mixed Rule
Ukraine,1821,Mixed Rule
Ukraine,1822,Mixed Rule
Ukraine,1823,Mixed Rule
Ukraine,1824,Mixed Rule
Ukraine,1825,Mixed Rule
Ukraine,1826,Mixed Rule
Ukraine,1827,Mixed Rule
Ukraine,1828,Mixed Rule
Ukraine,1829,Mixed Rule
Ukraine,1830,Mixed Rule
Ukraine,1831,Mixed Rule
Ukraine,1832,Mixed Rule
Ukraine,1833,Mixed Rule
Ukraine,1834,Mixed Rule
Ukraine,1835,Mixed Rule
Ukraine,1836,Mixed Rule
Ukraine,1837,Mixed Rule
Ukraine,1838,Mixed Rule
Ukraine,1839,Mixed Rule
Ukraine,1840,Mixed Rule
Ukraine,1841,Mixed Rule
Ukraine,1842,Mixed Rule
Ukraine,1843,Mixed Rule
Ukraine,1844,Mixed Rule
Ukraine,1845,Mixed Rule
Ukraine,1846,Mixed Rule
Ukraine,1847,Mixed Rule
Ukraine,1848,Mixed Rule
Ukraine,1849,Mixed Rule
Ukraine,1850,Mixed Rule
Ukraine,1851,Mixed Rule
Ukraine,1852,Mixed Rule
Ukraine,1853,Mixed Rule
Ukraine,1854,Mixed Rule
Ukraine,1855,Mixed Rule
Ukraine,1856,Mixed Rule
Ukraine,1857,Mixed Rule
Ukraine,1858,Mixed Rule
Ukraine,1859,Mixed Rule
Ukraine,1860,Mixed Rule
Ukraine,1861,Mixed Rule
Ukraine,1862,Mixed Rule
Ukraine,1863,Mixed Rule
Ukraine,1864,Mixed Rule
Ukraine,1865,Mixed Rule
Ukraine,1866,Mixed Rule
Ukraine,1867,Mixed Rule
Ukraine,1868,Mixed Rule
Ukraine,1869,Mixed Rule
Ukraine,1870,Mixed Rule
Ukraine,1871,Mixed Rule
Ukraine,1872,Mixed Rule
Ukraine,1873,Mixed Rule
Ukraine,1874,Mixed Rule
Ukraine,1875,Mixed Rule
Ukraine,1876,Mixed Rule
Ukraine,1877,Mixed Rule
Ukraine,1878,Mixed Rule
Ukraine,1879,Mixed Rule
Ukraine,1880,Mixed Rule
Ukraine,1881,Mixed Rule
Ukraine,1882,Mixed Rule
Ukraine,1883,Mixed Rule
Ukraine,1884,Mixed Rule
Ukraine,1885,Mixed Rule
Ukraine,1886,Mixed Rule
Ukraine,1887,Mixed Rule
Ukraine,1888,Mixed Rule
Ukraine,1889,Mixed Rule
Ukraine,1890,Mixed Rule
Ukraine,1891,Mixed Rule
Ukraine,1892,Mixed Rule
Ukraine,1893,Mixed Rule
Ukraine,1894,Mixed Rule
Ukraine,1895,Mixed Rule
Ukraine,1896,Mixed Rule
Ukraine,1897,Mixed Rule
Ukraine,1898,Mixed Rule
Ukraine,1899,Mixed Rule
Ukraine,1900,Mixed Rule
Ukraine,1901,Mixed Rule
Ukraine,1902,Mixed Rule
Ukraine,1903,Mixed Rule
Ukraine,1904,Mixed Rule
Ukraine,1905,Mixed Rule
Ukraine,1906,Mixed Rule
Ukraine,1907,Mixed Rule
Ukraine,1908,Mixed Rule
Ukraine,1909,Mixed Rule
Ukraine,1910,Mixed Rule
Ukraine,1911,Mixed Rule
Ukraine,1912,Mixed Rule
Ukraine,1913,Mixed Rule
Ukraine,1914,Mixed Rule
Ukraine,1915,Mixed Rule
Ukraine,1916,Mixed Rule
Ukraine,1917,Mixed Rule
Ukraine,1918,Mixed Rule
Ukraine,1921,Mixed Rule
Ukraine,1922,Mixed Rule
Ukraine,1923,Mixed Rule
Ukraine,1924,Mixed Rule
Ukraine,1925,Mixed Rule
Ukraine,1926,Mixed Rule
Ukraine,1927,Mixed Rule
Ukraine,1928,Mixed Rule
Ukraine,1929,Mixed Rule
Ukraine,1930,Mixed Rule
Ukraine,1931,Mixed Rule
Ukraine,1932,Mixed Rule
Ukraine,1933,Mixed Rule
Ukraine,1934,Mixed Rule
Ukraine,1935,Mixed Rule
Ukraine,1936,Mixed Rule
Ukraine,1937,Mixed Rule
Ukraine,1938,Mixed Rule
Ukraine,1939,Mixed Rule
Ukraine,1940,Mixed Rule
Ukraine,1941,Mixed Rule
Ukraine,1942,Mixed Rule
Ukraine,1943,Mixed Rule
Ukraine,1944,Mixed Rule
Ukraine,1945,Mixed Rule
Ukraine,1946,Russia
Ukraine,1947,Russia
Ukraine,1948,Russia
Ukraine,1949,Russia
Ukraine,1950,Russia
Ukraine,1951,Russia
Ukraine,1952,Russia
Ukraine,1953,Russia
Ukraine,1954,Russia
Ukraine,1955,Russia
Ukraine,1956,Russia
Ukraine,1957,Russia
Ukraine,1958,Russia
Ukraine,1959,Russia
Ukraine,1960,Russia
Ukraine,1961,Russia
Ukraine,1962,Russia
Ukraine,1963,Russia
Ukraine,1964,Russia
Ukraine,1965,Russia
Ukraine,1966,Russia
Ukraine,1967,Russia
Ukraine,1968,Russia
Ukraine,1969,Russia
Ukraine,1970,Russia
Ukraine,1971,Russia
Ukraine,1972,Russia
Ukraine,1973,Russia
Ukraine,1974,Russia
Ukraine,1975,Russia
Ukraine,1976,Russia
Ukraine,1977,Russia
Ukraine,1978,Russia
Ukraine,1979,Russia
Ukraine,1980,Russia
Ukraine,1981,Russia
Ukraine,1982,Russia
Ukraine,1983,Russia
Ukraine,1984,Russia
Ukraine,1985,Russia
Ukraine,1986,Russia
Ukraine,1987,Russia
Ukraine,1988,Russia
Ukraine,1989,Russia
Ukraine,1990,Russia
Uruguay,1816,Spain
Uruguay,1817,Spain
Uruguay,1818,Spain
Uruguay,1819,Spain
Uruguay,1820,Brazil
Uruguay,1821,Brazil
Uruguay,1822,Brazil
Uruguay,1823,Brazil
Uruguay,1824,Brazil
Uruguay,1825,Brazil
Uruguay,1826,Brazil
Uruguay,1827,Brazil
Uzbekistan,1816,Russia
Uzbekistan,1817,Russia
Uzbekistan,1818,Russia
Uzbekistan,1819,Russia
Uzbekistan,1820,Russia
Uzbekistan,1821,Russia
Uzbekistan,1822,Russia
Uzbekistan,1823,Russia
Uzbekistan,1824,Russia
Uzbekistan,1825,Russia
Uzbekistan,1826,Russia
Uzbekistan,1827,Russia
Uzbekistan,1828,Russia
Uzbekistan,1829,Russia
Uzbekistan,1830,Russia
Uzbekistan,1831,Russia
Uzbekistan,1832,Russia
Uzbekistan,1833,Russia
Uzbekistan,1834,Russia
Uzbekistan,1835,Russia
Uzbekistan,1836,Russia
Uzbekistan,1837,Russia
Uzbekistan,1838,Russia
Uzbekistan,1839,Russia
Uzbekistan,1840,Russia
Uzbekistan,1841,Russia
Uzbekistan,1842,Russia
Uzbekistan,1843,Russia
Uzbekistan,1844,Russia
Uzbekistan,1845,Russia
Uzbekistan,1846,Russia
Uzbekistan,1847,Russia
Uzbekistan,1848,Russia
Uzbekistan,1849,Russia
Uzbekistan,1850,Russia
Uzbekistan,1851,Russia
Uzbekistan,1852,Russia
Uzbekistan,1853,Russia
Uzbekistan,1854,Russia
Uzbekistan,1855,Russia
Uzbekistan,1856,Russia
Uzbekistan,1857,Russia
Uzbekistan,1858,Russia
Uzbekistan,1859,Russia
Uzbekistan,1860,Russia
Uzbekistan,1861,Russia
Uzbekistan,1862,Russia
Uzbekistan,1863,Russia
Uzbekistan,1864,Russia
Uzbekistan,1865,Russia
Uzbekistan,1866,Russia
Uzbekistan,1867,Russia
Uzbekistan,1868,Russia
Uzbekistan,1869,Russia
Uzbekistan,1870,Russia
Uzbekistan,1871,Russia
Uzbekistan,1872,Russia
Uzbekistan,1873,Russia
Uzbekistan,1874,Russia
Uzbekistan,1875,Russia
Uzbekistan,1876,Russia
Uzbekistan,1877,Russia
Uzbekistan,1878,Russia
Uzbekistan,1879,Russia
Uzbekistan,1880,Russia
Uzbekistan,1881,Russia
Uzbekistan,1882,Russia
Uzbekistan,1883,Russia
Uzbekistan,1884,Russia
Uzbekistan,1885,Russia
Uzbekistan,1886,Russia
Uzbekistan,1887,Russia
Uzbekistan,1888,Russia
Uzbekistan,1889,Russia
Uzbekistan,1890,Russia
Uzbekistan,1891,Russia
Uzbekistan,1892,Russia
Uzbekistan,1893,Russia
Uzbekistan,1894,Russia
Uzbekistan,1895,Russia
Uzbekistan,1896,Russia
Uzbekistan,1897,Russia
Uzbekistan,1898,Russia
Uzbekistan,1899,Russia
Uzbekistan,1900,Russia
Uzbekistan,1901,Russia
Uzbekistan,1902,Russia
Uzbekistan,1903,Russia
Uzbekistan,1904,Russia
Uzbekistan,1905,Russia
Uzbekistan,1906,Russia
Uzbekistan,1907,Russia
Uzbekistan,1908,Russia
Uzbekistan,1909,Russia
Uzbekistan,1910,Russia
Uzbekistan,1911,Russia
Uzbekistan,1912,Russia
Uzbekistan,1913,Russia
Uzbekistan,1914,Russia
Uzbekistan,1915,Russia
Uzbekistan,1916,Russia
Uzbekistan,1917,Russia
Uzbekistan,1918,Russia
Uzbekistan,1919,Russia
Uzbekistan,1920,Russia
Uzbekistan,1921,Russia
Uzbekistan,1922,Russia
Uzbekistan,1923,Russia
Uzbekistan,1924,Russia
Uzbekistan,1925,Russia
Uzbekistan,1926,Russia
Uzbekistan,1927,Russia
Uzbekistan,1928,Russia
Uzbekistan,1929,Russia
Uzbekistan,1930,Russia
Uzbekistan,1931,Russia
Uzbekistan,1932,Russia
Uzbekistan,1933,Russia
Uzbekistan,1934,Russia
Uzbekistan,1935,Russia
Uzbekistan,1936,Russia
Uzbekistan,1937,Russia
Uzbekistan,1938,Russia
Uzbekistan,1939,Russia
Uzbekistan,1940,Russia
Uzbekistan,1941,Russia
Uzbekistan,1942,Russia
Uzbekistan,1943,Russia
Uzbekistan,1944,Russia
Uzbekistan,1945,Russia
Uzbekistan,1946,Russia
Uzbekistan,1947,Russia
Uzbekistan,1948,Russia
Uzbekistan,1949,Russia
Uzbekistan,1950,Russia
Uzbekistan,1951,Russia
Uzbekistan,1952,Russia
Uzbekistan,1953,Russia
Uzbekistan,1954,Russia
Uzbekistan,1955,Russia
Uzbekistan,1956,Russia
Uzbekistan,1957,Russia
Uzbekistan,1958,Russia
Uzbekistan,1959,Russia
Uzbekistan,1960,Russia
Uzbekistan,1961,Russia
Uzbekistan,1962,Russia
Uzbekistan,1963,Russia
Uzbekistan,1964,Russia
Uzbekistan,1965,Russia
Uzbekistan,1966,Russia
Uzbekistan,1967,Russia
Uzbekistan,1968,Russia
Uzbekistan,1969,Russia
Uzbekistan,1970,Russia
Uzbekistan,1971,Russia
Uzbekistan,1972,Russia
Uzbekistan,1973,Russia
Uzbekistan,1974,Russia
Uzbekistan,1975,Russia
Uzbekistan,1976,Russia
Uzbekistan,1977,Russia
Uzbekistan,1978,Russia
Uzbekistan,1979,Russia
Uzbekistan,1980,Russia
Uzbekistan,1981,Russia
Uzbekistan,1982,Russia
Uzbekistan,1983,Russia
Uzbekistan,1984,Russia
Uzbekistan,1985,Russia
Uzbekistan,1986,Russia
Uzbekistan,1987,Russia
Uzbekistan,1988,Russia
Uzbekistan,1989,Russia
Uzbekistan,1990,Russia
Venezuela,1816,Spain
Venezuela,1817,Spain
Venezuela,1818,Spain
Venezuela,1819,Spain
Venezuela,1820,Spain
Venezuela,1821,Colombia
Venezuela,1822,Colombia
Venezuela,1823,Colombia
Venezuela,1824,Colombia
Venezuela,1825,Colombia
Venezuela,1826,Colombia
Venezuela,1827,Colombia
Venezuela,1828,Colombia
Vietnam,1816,France
Vietnam,1817,France
Vietnam,1818,France
Vietnam,1819,France
Vietnam,1820,France
Vietnam,1821,France
Vietnam,1822,France
Vietnam,1823,France
Vietnam,1824,France
Vietnam,1825,France
Vietnam,1826,France
Vietnam,1827,France
Vietnam,1828,France
Vietnam,1829,France
Vietnam,1830,France
Vietnam,1831,France
Vietnam,1832,France
Vietnam,1833,France
Vietnam,1834,France
Vietnam,1835,France
Vietnam,1836,France
Vietnam,1837,France
Vietnam,1838,France
Vietnam,1839,France
Vietnam,1840,France
Vietnam,1841,France
Vietnam,1842,France
Vietnam,1843,France
Vietnam,1844,France
Vietnam,1845,France
Vietnam,1846,France
Vietnam,1847,France
Vietnam,1848,France
Vietnam,1849,France
Vietnam,1850,France
Vietnam,1851,France
Vietnam,1852,France
Vietnam,1853,France
Vietnam,1854,France
Vietnam,1855,France
Vietnam,1856,France
Vietnam,1857,France
Vietnam,1858,France
Vietnam,1859,France
Vietnam,1860,France
Vietnam,1861,France
Vietnam,1862,France
Vietnam,1863,France
Vietnam,1864,France
Vietnam,1865,France
