Entity,Year,Mean male height (cm),Mean female height (cm),Male-to-female height ratio,Change in male height (cm),Change in female height (cm),Change in male height (%),Change in female height (%)
El Salvador,1929,164.5001602,148.1953352,1.110022525,,,,
El Salvador,1930,164.6650444,148.3991463,1.109609108,,,,
El Salvador,1931,164.8235718,148.5988109,1.109184998,,,,
El Salvador,1932,164.9755496,148.793256,1.108756902,,,,
El Salvador,1933,165.1217155,148.9833878,1.108323001,,,,
El Salvador,1934,165.2621694,149.1707155,1.107872741,,,,
El Salvador,1935,165.3978339,149.3554161,1.107411021,,,,
El Salvador,1936,165.5283354,149.5384278,1.106928419,,,,
El Salvador,1937,165.653796,149.7191102,1.10643054,,,,
El Salvador,1938,165.7738252,149.897173,1.105916955,,,,
El Salvador,1939,165.8878706,150.0711184,1.105395044,,,,
El Salvador,1940,165.996564,150.2405035,1.104872256,,,,
El Salvador,1941,166.1014352,150.4046987,1.104363339,,,,
El Salvador,1942,166.2047003,150.5637716,1.103882418,,,,
El Salvador,1943,166.3080847,150.7189109,1.103432102,,,,
El Salvador,1944,166.4115092,150.8706407,1.103007904,,,,
El Salvador,1945,166.514492,151.0196008,1.102601855,,,,
El Salvador,1946,166.6173552,151.1666573,1.102209695,,,,
El Salvador,1947,166.7190566,151.3116288,1.101825801,,,,
El Salvador,1948,166.8193488,151.454111,1.101451441,,,,
El Salvador,1949,166.9162588,151.5938592,1.101075332,,,,
El Salvador,1950,167.0091098,151.7300908,1.100698674,,,,
El Salvador,1951,167.0965459,151.8618217,1.100319646,,,,
El Salvador,1952,167.1785778,151.9880651,1.099945431,,,,
El Salvador,1953,167.2558437,152.1085533,1.099582108,,,,
El Salvador,1954,167.3296942,152.2225699,1.099243656,,,,
El Salvador,1955,167.4015596,152.3304436,1.098936993,,,,
El Salvador,1956,167.4720652,152.4321809,1.09866607,,,,
El Salvador,1957,167.5432687,152.5285147,1.098438997,,,,
El Salvador,1958,167.6163327,152.6193344,1.098264079,,,,
El Salvador,1959,167.6917868,152.7046845,1.098144352,,,,
El Salvador,1960,167.7697289,152.7845386,1.098080542,,,,
El Salvador,1961,167.8492203,152.8593673,1.098063032,,,,
El Salvador,1962,167.9290552,152.9296432,1.098080475,,,,
El Salvador,1963,168.0077983,152.9941932,1.098131862,,,,
El Salvador,1964,168.083555,153.0524483,1.098208862,,,,
El Salvador,1965,168.1567886,153.103966,1.098317653,,,,
El Salvador,1966,168.2276495,153.1489737,1.09845757,,,,
El Salvador,1967,168.2972869,153.1884849,1.098628836,,,,
El Salvador,1968,168.3668295,153.2233098,1.098833002,,,,
El Salvador,1969,168.4382784,153.2555388,1.09906813,,,,
El Salvador,1970,168.5125012,153.2852958,1.099338983,,,,
El Salvador,1971,168.5896527,153.3141889,1.09963503,,,,
El Salvador,1972,168.668405,153.343277,1.099940006,,,,
El Salvador,1973,168.747553,153.3728786,1.100243762,,,,
El Salvador,1974,168.8247819,153.4041721,1.100522754,,,,
El Salvador,1975,168.8990373,153.4362679,1.100776496,,,,
El Salvador,1976,168.9682101,153.4686457,1.10099499,,,,
El Salvador,1977,169.0309364,153.501569,1.101167483,,,,
El Salvador,1978,169.0874254,153.5359618,1.101288737,,,,
El Salvador,1979,169.1377292,153.572535,1.101354023,,,,
El Salvador,1980,169.1833289,153.6128334,1.101361945,,,,
El Salvador,1981,169.225421,153.6576797,1.101314437,,,,
El Salvador,1982,169.2650355,153.7085247,1.10120786,,,,
El Salvador,1983,169.301931,153.7646361,1.101045958,,,,
El Salvador,1984,169.3366078,153.8249859,1.100839417,,,,
El Salvador,1985,169.3692825,153.8877188,1.100602984,,,,
El Salvador,1986,169.400936,153.950999,1.100356198,,,,
El Salvador,1987,169.4319224,154.0137109,1.100109344,,,,
El Salvador,1988,169.4629154,154.0747973,1.099874336,,,,
El Salvador,1989,169.495333,154.1347448,1.099656883,,,,
El Salvador,1990,169.5302867,154.1935233,1.099464381,,,,
El Salvador,1991,169.5677215,154.2523747,1.099287592,,,,
El Salvador,1992,169.60763,154.311768,1.099123108,,,,
El Salvador,1993,169.6485928,154.3710847,1.098966125,,,,
El Salvador,1994,169.6898064,154.4303352,1.098811358,,,,
El Salvador,1995,169.7306258,154.4896366,1.098653797,,,,
El Salvador,1996,169.7711093,154.5488364,1.098494905,11.2975004,13.3389,7.128947513,9.446148295
Equatorial Guinea,1896,162.1213819,152.6103735,1.062322162,,,,
Equatorial Guinea,1897,162.2121153,152.7152824,1.062186526,,,,
Equatorial Guinea,1898,162.3029486,152.8203298,1.062050768,,,,
Equatorial Guinea,1899,162.3937701,152.9255436,1.061913963,,,,
Equatorial Guinea,1900,162.4847078,153.0300885,1.061782747,,,,
Equatorial Guinea,1901,162.5760423,153.1344641,1.061655476,,,,
Equatorial Guinea,1902,162.6674499,153.2386532,1.061530146,,,,
Equatorial Guinea,1903,162.7589637,153.3416783,1.061413736,,,,
Equatorial Guinea,1904,162.8508659,153.443518,1.061308213,,,,
Equatorial Guinea,1905,162.9430349,153.5446749,1.061209287,,,,
Equatorial Guinea,1906,163.0349353,153.6450796,1.061113937,,,,
Equatorial Guinea,1907,163.1274252,153.7444886,1.061029418,,,,
Equatorial Guinea,1908,163.2205188,153.8427734,1.060956684,,,,
Equatorial Guinea,1909,163.3138263,153.940192,1.060891403,,,,
Equatorial Guinea,1910,163.4082089,154.0374448,1.060834326,,,,
Equatorial Guinea,1911,163.5046102,154.1355529,1.060784531,,,,
Equatorial Guinea,1912,163.6035803,154.2353532,1.060739817,,,,
Equatorial Guinea,1913,163.7049174,154.3364507,1.060701582,,,,
Equatorial Guinea,1914,163.8082872,154.439073,1.060666087,,,,
Equatorial Guinea,1915,163.9137742,154.5434041,1.060632611,,,,
Equatorial Guinea,1916,164.0212449,154.6494143,1.060600492,,,,
Equatorial Guinea,1917,164.130011,154.7575506,1.060562217,,,,
Equatorial Guinea,1918,164.2405937,154.8671658,1.060525599,,,,
Equatorial Guinea,1919,164.3517363,154.9778414,1.060485388,,,,
Equatorial Guinea,1920,164.4635457,155.089562,1.060442389,,,,
Equatorial Guinea,1921,164.5754189,155.2017821,1.060396451,,,,
Equatorial Guinea,1922,164.6868863,155.3141899,1.060346684,,,,
Equatorial Guinea,1923,164.7983467,155.4255942,1.060303791,,,,
Equatorial Guinea,1924,164.910423,155.5365873,1.060267721,,,,
Equatorial Guinea,1925,165.0253678,155.6488678,1.060241363,,,,
Equatorial Guinea,1926,165.1444314,155.7625757,1.06023177,,,,
Equatorial Guinea,1927,165.268522,155.8776831,1.060244922,,,,
Equatorial Guinea,1928,165.3987147,155.9949122,1.060282751,,,,
Equatorial Guinea,1929,165.5338509,156.1144438,1.060336551,,,,
Equatorial Guinea,1930,165.6729222,156.2354117,1.060405707,,,,
Equatorial Guinea,1931,165.8149932,156.3570211,1.06048959,,,,
Equatorial Guinea,1932,165.9589995,156.4798294,1.060577585,,,,
Equatorial Guinea,1933,166.1054145,156.6043919,1.060668941,,,,
Equatorial Guinea,1934,166.2541165,156.7308597,1.060761849,,,,
Equatorial Guinea,1935,166.4044047,156.8594987,1.060850035,,,,
Equatorial Guinea,1936,166.5554263,156.9899236,1.060930679,,,,
Equatorial Guinea,1937,166.7056979,157.121302,1.060999978,,,,
Equatorial Guinea,1938,166.8551107,157.2526168,1.061064128,,,,
Equatorial Guinea,1939,167.0029595,157.3836553,1.061120097,,,,
Equatorial Guinea,1940,167.1487031,157.5132215,1.061172526,,,,
Equatorial Guinea,1941,167.2929846,157.6410657,1.061227186,,,,
Equatorial Guinea,1942,167.4366176,157.766826,1.061291666,,,,
Equatorial Guinea,1943,167.5809099,157.8912003,1.061369535,,,,
Equatorial Guinea,1944,167.7252102,158.0144296,1.061455024,,,,
Equatorial Guinea,1945,167.8693574,158.1360459,1.06155024,,,,
Equatorial Guinea,1946,168.0132186,158.2552174,1.061659902,,,,
Equatorial Guinea,1947,168.15617,158.3718119,1.061780932,,,,
Equatorial Guinea,1948,168.2976077,158.4846621,1.06191732,,,,
Equatorial Guinea,1949,168.4364287,158.5931587,1.06206617,,,,
Equatorial Guinea,1950,168.5718706,158.6974306,1.062221801,,,,
Equatorial Guinea,1951,168.7024361,158.7964588,1.062381601,,,,
Equatorial Guinea,1952,168.8271548,158.8884773,1.062551279,,,,
Equatorial Guinea,1953,168.946536,158.9727591,1.062738905,,,,
Equatorial Guinea,1954,169.0599312,159.0483007,1.062947108,,,,
Equatorial Guinea,1955,169.1680428,159.1152838,1.063179091,,,,
Equatorial Guinea,1956,169.2711051,159.1734594,1.063437999,,,,
Equatorial Guinea,1957,169.3700106,159.2235193,1.063724827,,,,
Equatorial Guinea,1958,169.4649188,159.2667434,1.064032046,,,,
Equatorial Guinea,1959,169.5556648,159.3030654,1.064359084,,,,
Equatorial Guinea,1960,169.6416757,159.3328393,1.064700011,,,,
Equatorial Guinea,1961,169.7223439,159.3560039,1.065051456,,,,
Equatorial Guinea,1962,169.7951859,159.3727936,1.065396308,,,,
Equatorial Guinea,1963,169.8584974,159.3817261,1.06573383,,,,
Equatorial Guinea,1964,169.910451,159.3825984,1.066053965,,,,
Equatorial Guinea,1965,169.9517149,159.3750202,1.066363566,,,,
Equatorial Guinea,1966,169.9834576,159.3603397,1.066660989,,,,
Equatorial Guinea,1967,170.0066727,159.339637,1.066945274,,,,
Equatorial Guinea,1968,170.022684,159.313072,1.067223686,,,,
Equatorial Guinea,1969,170.0328302,159.2810026,1.06750226,,,,
Equatorial Guinea,1970,170.0386525,159.2429211,1.067794106,,,,
Equatorial Guinea,1971,170.0400959,159.1990877,1.068097175,,,,
Equatorial Guinea,1972,170.037277,159.1496317,1.068411376,,,,
Equatorial Guinea,1973,170.0301384,159.0948799,1.068734195,,,,
Equatorial Guinea,1974,170.0181445,159.0357274,1.069056289,,,,
Equatorial Guinea,1975,169.9995929,158.9721571,1.069367089,,,,
Equatorial Guinea,1976,169.97287,158.9041277,1.069656732,,,,
Equatorial Guinea,1977,169.93555,158.8315247,1.069910714,,,,
Equatorial Guinea,1978,169.8863996,158.7542963,1.070121588,,,,
Equatorial Guinea,1979,169.825977,158.6731679,1.070287934,,,,
Equatorial Guinea,1980,169.7541565,158.5906195,1.070392165,,,,
Equatorial Guinea,1981,169.6716213,158.5082075,1.070427986,,,,
Equatorial Guinea,1982,169.5777519,158.4275417,1.070380504,,,,
Equatorial Guinea,1983,169.4717941,158.3493304,1.070240043,,,,
Equatorial Guinea,1984,169.3541453,158.2729687,1.070013071,,,,
Equatorial Guinea,1985,169.2242994,158.197275,1.069704263,,,,
Equatorial Guinea,1986,169.0826193,158.121519,1.069320737,,,,
Equatorial Guinea,1987,168.9298225,158.0444648,1.068875286,,,,
Equatorial Guinea,1988,168.7679247,157.9658079,1.068382626,,,,
Equatorial Guinea,1989,168.5996739,157.8861836,1.067855781,,,,
Equatorial Guinea,1990,168.425942,157.8059247,1.067297963,,,,
Equatorial Guinea,1991,168.2499635,157.726054,1.066722708,,,,
Equatorial Guinea,1992,168.0727702,157.6465244,1.066136858,,,,
Equatorial Guinea,1993,167.894969,157.5667562,1.065548172,,,,
Equatorial Guinea,1994,167.7171741,157.4865132,1.06496214,,,,
Equatorial Guinea,1995,167.5396516,157.4063751,1.064376532,,,,
Equatorial Guinea,1996,167.3621474,157.3263437,1.063789722,5.2407655,4.7159702,3.232618325,3.090202908
Eritrea,1896,163.79437,152.1109021,1.076808879,,,,
Eritrea,1897,163.8860047,152.2251546,1.076602649,,,,
Eritrea,1898,163.9775221,152.3397594,1.076393469,,,,
Eritrea,1899,164.0691665,152.4546147,1.076183668,,,,
Eritrea,1900,164.1608583,152.5692771,1.075975855,,,,
Eritrea,1901,164.2527813,152.6835546,1.075772579,,,,
Eritrea,1902,164.3453772,152.7972654,1.075578,,,,
Eritrea,1903,164.4381554,152.9098611,1.075392746,,,,
Eritrea,1904,164.5313535,153.0213668,1.075218167,,,,
Eritrea,1905,164.6247683,153.1315959,1.075054219,,,,
Eritrea,1906,164.7183582,153.2403164,1.074902232,,,,
Eritrea,1907,164.8128206,153.3479074,1.074764067,,,,
Eritrea,1908,164.9077785,153.4544873,1.074636405,,,,
Eritrea,1909,165.0032903,153.5602732,1.074518082,,,,
Eritrea,1910,165.0995237,153.6657846,1.074406538,,,,
Eritrea,1911,165.1972043,153.771579,1.074302582,,,,
Eritrea,1912,165.2966529,153.8781303,1.074204974,,,,
Eritrea,1913,165.3980037,153.9854528,1.074114474,,,,
Eritrea,1914,165.5006377,154.0936756,1.074026154,,,,
Eritrea,1915,165.6045686,154.2031924,1.073937355,,,,
Eritrea,1916,165.7098592,154.3134387,1.073852417,,,,
Eritrea,1917,165.8160727,154.4248373,1.073765565,,,,
Eritrea,1918,165.9229514,154.5370568,1.073677439,,,,
Eritrea,1919,166.029393,154.6491998,1.073587146,,,,
Eritrea,1920,166.1350453,154.7612574,1.073492475,,,,
Eritrea,1921,166.2390113,154.8724043,1.073393366,,,,
Eritrea,1922,166.3409071,154.98229,1.073289775,,,,
Eritrea,1923,166.4405525,155.0899696,1.073187086,,,,
Eritrea,1924,166.5392895,155.1957771,1.073091631,,,,
Eritrea,1925,166.6391609,155.3013639,1.073005135,,,,
Eritrea,1926,166.7413333,155.4067101,1.072935224,,,,
Eritrea,1927,166.8470317,155.512262,1.072886662,,,,
Eritrea,1928,166.9563767,155.6188001,1.0728548,,,,
Eritrea,1929,167.0684242,155.7263971,1.072833041,,,,
Eritrea,1930,167.1825038,155.8346382,1.072819918,,,,
Eritrea,1931,167.2971656,155.9424965,1.07281318,,,,
Eritrea,1932,167.4106727,156.0500392,1.072801222,,,,
Eritrea,1933,167.5239581,156.1581244,1.072784133,,,,
Eritrea,1934,167.6365211,156.2675514,1.072753234,,,,
Eritrea,1935,167.7481258,156.3777707,1.072710815,,,,
Eritrea,1936,167.857493,156.488823,1.072648447,,,,
Eritrea,1937,167.9637742,156.5998823,1.072566414,,,,
Eritrea,1938,168.0661672,156.7103799,1.07246353,,,,
Eritrea,1939,168.1636867,156.8197303,1.072337558,,,,
Eritrea,1940,168.2567683,156.9266119,1.072200351,,,,
Eritrea,1941,168.3457093,157.0308788,1.072054812,,,,
Eritrea,1942,168.4314973,157.1327007,1.07190608,,,,
Eritrea,1943,168.515518,157.2330544,1.071756309,,,,
Eritrea,1944,168.5979059,157.3321996,1.071604581,,,,
Eritrea,1945,168.6777043,157.4295094,1.071449088,,,,
Eritrea,1946,168.7557148,157.5253348,1.071292532,,,,
Eritrea,1947,168.8308231,157.6197039,1.07112765,,,,
Eritrea,1948,168.9034324,157.7115407,1.070964317,,,,
Eritrea,1949,168.9732015,157.8015011,1.070795907,,,,
Eritrea,1950,169.0395135,157.8902105,1.070614277,,,,
Eritrea,1951,169.1015137,157.9764792,1.070422094,,,,
Eritrea,1952,169.1587752,158.0584433,1.070229288,,,,
Eritrea,1953,169.2120242,158.1351963,1.070046569,,,,
Eritrea,1954,169.2607951,158.2055276,1.069879148,,,,
Eritrea,1955,169.3061733,158.2687692,1.069738358,,,,
Eritrea,1956,169.3487597,158.3247628,1.069629013,,,,
Eritrea,1957,169.3897607,158.3736354,1.069557823,,,,
Eritrea,1958,169.4298603,158.4159134,1.069525508,,,,
Eritrea,1959,169.4686208,158.4516379,1.069528993,,,,
Eritrea,1960,169.5066382,158.4801265,1.069576621,,,,
Eritrea,1961,169.5424429,158.5009097,1.06966227,,,,
Eritrea,1962,169.5746305,158.5138534,1.069777984,,,,
Eritrea,1963,169.601454,158.5174675,1.069922808,,,,
Eritrea,1964,169.6219149,158.5107047,1.070097538,,,,
Eritrea,1965,169.6370003,158.4942222,1.070304002,,,,
Eritrea,1966,169.6479827,158.4685712,1.070546553,,,,
Eritrea,1967,169.6557531,158.4351544,1.070821395,,,,
Eritrea,1968,169.6623021,158.3945658,1.071137139,,,,
Eritrea,1969,169.6697217,158.3471472,1.071504758,,,,
Eritrea,1970,169.6790436,158.2930728,1.071929685,,,,
Eritrea,1971,169.6904949,158.2330985,1.072408343,,,,
Eritrea,1972,169.704527,158.1683539,1.072936038,,,,
Eritrea,1973,169.7212588,158.0997235,1.073507626,,,,
Eritrea,1974,169.7398494,158.0289664,1.074105927,,,,
Eritrea,1975,169.7583142,157.9553667,1.074723308,,,,
Eritrea,1976,169.7739632,157.8788643,1.0753432,,,,
Eritrea,1977,169.7840724,157.7997032,1.075946716,,,,
Eritrea,1978,169.7871186,157.7182809,1.076521489,,,,
Eritrea,1979,169.7826551,157.6349971,1.077061936,,,,
Eritrea,1980,169.7703634,157.5513594,1.077555688,,,,
Eritrea,1981,169.7495524,157.4690808,1.077986558,,,,
Eritrea,1982,169.7195184,157.3898096,1.078338673,,,,
Eritrea,1983,169.678185,157.313604,1.078598295,,,,
Eritrea,1984,169.6255206,157.2398507,1.07876928,,,,
Eritrea,1985,169.5601286,157.1675923,1.078849183,,,,
Eritrea,1986,169.4821212,157.0962587,1.078842505,,,,
Eritrea,1987,169.3917635,157.0245783,1.07875955,,,,
Eritrea,1988,169.2912337,156.9526613,1.078613337,,,,
Eritrea,1989,169.1831344,156.8809848,1.078417086,,,,
Eritrea,1990,169.068998,156.8090092,1.078184212,,,,
Eritrea,1991,168.9515974,156.7384431,1.077920605,,,,
Eritrea,1992,168.8325242,156.6683621,1.077642748,,,,
Eritrea,1993,168.7132424,156.5984221,1.07736234,,,,
Eritrea,1994,168.5940013,156.5279223,1.077085793,,,,
Eritrea,1995,168.4751865,156.4573821,1.076812,,,,
Eritrea,1996,168.3564492,156.386645,1.076539811,4.5620792,4.2757429,2.785247869,2.810937836
Estonia,1896,170.8749353,156.4730689,1.092040544,,,,
Estonia,1897,170.9704736,156.6440512,1.091458452,,,,
Estonia,1898,171.0662188,156.8151457,1.090878168,,,,
Estonia,1899,171.1620125,156.9861418,1.090300141,,,,
Estonia,1900,171.2578038,157.1570088,1.089724252,,,,
Estonia,1901,171.353353,157.3273008,1.089152055,,,,
Estonia,1902,171.4490224,157.4971513,1.088584911,,,,
Estonia,1903,171.545006,157.6662638,1.088026074,,,,
Estonia,1904,171.6406058,157.83417,1.087474314,,,,
Estonia,1905,171.7362333,158.0011304,1.086930409,,,,
Estonia,1906,171.8314293,158.1668112,1.086393713,,,,
Estonia,1907,171.9268362,158.3312648,1.085867889,,,,
Estonia,1908,172.0224298,158.4948567,1.085350234,,,,
Estonia,1909,172.1186654,158.6572377,1.084845973,,,,
Estonia,1910,172.2160523,158.8192266,1.084352669,,,,
Estonia,1911,172.3153791,158.9816148,1.083869851,,,,
Estonia,1912,172.4162117,159.1453854,1.083388069,,,,
Estonia,1913,172.5187431,159.3112057,1.082904008,,,,
Estonia,1914,172.62214,159.4785527,1.082416018,,,,
Estonia,1915,172.7268225,159.6482428,1.081921226,,,,
Estonia,1916,172.8326375,159.8196984,1.081422623,,,,
Estonia,1917,172.9393631,159.9928477,1.080919338,,,,
Estonia,1918,173.0454591,160.1663077,1.080411115,,,,
Estonia,1919,173.1500778,160.3382419,1.079905054,,,,
Estonia,1920,173.2516835,160.5081528,1.079394912,,,,
Estonia,1921,173.3499401,160.6744818,1.078889057,,,,
Estonia,1922,173.4442511,160.8366862,1.07838737,,,,
Estonia,1923,173.535413,160.9937865,1.077901308,,,,
Estonia,1924,173.624181,161.1459038,1.077434653,,,,
Estonia,1925,173.7145683,161.2944914,1.077002487,,,,
Estonia,1926,173.8082113,161.4405245,1.076608317,,,,
Estonia,1927,173.9078915,161.5846278,1.076265075,,,,
Estonia,1928,174.014893,161.727899,1.075973249,,,,
Estonia,1929,174.1302972,161.8708768,1.0757358,,,,
Estonia,1930,174.2535272,162.0151739,1.075538315,,,,
Estonia,1931,174.3839714,162.1592114,1.075387392,,,,
Estonia,1932,174.5205633,162.3038641,1.075270538,,,,
Estonia,1933,174.6637126,162.4493124,1.075188993,,,,
Estonia,1934,174.8127595,162.5964413,1.075132753,,,,
Estonia,1935,174.9682237,162.7454457,1.075103656,,,,
Estonia,1936,175.1282677,162.8957993,1.075093823,,,,
Estonia,1937,175.2906791,163.0465179,1.075096122,,,,
Estonia,1938,175.4547385,163.1966324,1.075112494,,,,
Estonia,1939,175.6197074,163.3452709,1.075144119,,,,
Estonia,1940,175.7858805,163.4918467,1.075196617,,,,
Estonia,1941,175.9539353,163.6359886,1.075276513,,,,
Estonia,1942,176.1251192,163.7774968,1.075392668,,,,
Estonia,1943,176.2996912,163.9161933,1.07554774,,,,
Estonia,1944,176.4769411,164.0529483,1.075731603,,,,
Estonia,1945,176.656226,164.1881247,1.075937899,,,,
Estonia,1946,176.8380983,164.3220534,1.076167773,,,,
Estonia,1947,177.0208247,164.4541055,1.076414749,,,,
Estonia,1948,177.2041184,164.5840614,1.076678488,,,,
Estonia,1949,177.3867007,164.7122449,1.076949081,,,,
Estonia,1950,177.5682577,164.8395971,1.077218465,,,,
Estonia,1951,177.748039,164.9668639,1.077477227,,,,
Estonia,1952,177.9265827,165.0939262,1.077729428,,,,
Estonia,1953,178.1048039,165.2213396,1.077976999,,,,
Estonia,1954,178.2827347,165.3489079,1.078221423,,,,
Estonia,1955,178.4603152,165.4768403,1.078460979,,,,
Estonia,1956,178.6370128,165.6048825,1.078694119,,,,
Estonia,1957,178.8139097,165.7332925,1.078925706,,,,
Estonia,1958,178.9901785,165.862205,1.079149879,,,,
Estonia,1959,179.16534,165.9915676,1.079364106,,,,
Estonia,1960,179.3377,166.1207103,1.079562564,,,,
Estonia,1961,179.5051426,166.2484067,1.079740529,,,,
Estonia,1962,179.6651942,166.3736103,1.079889977,,,,
Estonia,1963,179.8148797,166.4937551,1.080009755,,,,
Estonia,1964,179.9514024,166.6065758,1.080097838,,,,
Estonia,1965,180.0750518,166.7110871,1.080162423,,,,
Estonia,1966,180.1861336,166.8075858,1.080203474,,,,
Estonia,1967,180.2850203,166.8967614,1.080218806,,,,
Estonia,1968,180.3715825,166.978691,1.080207189,,,,
Estonia,1969,180.4478997,167.0542407,1.08017551,,,,
Estonia,1970,180.514743,167.1235467,1.080127526,,,,
Estonia,1971,180.5723114,167.1878423,1.080056474,,,,
Estonia,1972,180.6204363,167.2479534,1.079956033,,,,
Estonia,1973,180.660378,167.3047511,1.079828139,,,,
Estonia,1974,180.6929968,167.3593517,1.07967075,,,,
Estonia,1975,180.7194879,167.4120713,1.079488991,,,,
Estonia,1976,180.7400565,167.4629945,1.079283558,,,,
Estonia,1977,180.7559268,167.5118225,1.079063699,,,,
Estonia,1978,180.7683256,167.559626,1.078829847,,,,
Estonia,1979,180.7788492,167.6072959,1.078585799,,,,
