Entity,Year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,polprocess_fh,polrights_score_fh,civlibs_score_fh,country_fh,number_notfree_fh,number_partlyfree_fh,number_free_fh,number_nonelectdem_fh,number_electdem_fh,pop_notfree_fh,pop_partlyfree_fh,pop_free_fh,pop_missreg_fh,pop_nonelectdem_fh,pop_electdem_fh,pop_missdem_fh,region
Algeria,2011,0,6,5,0,4,11,24,1,,,,,,,,,,,,,Africa
Algeria,2012,0,6,5,0,4,11,24,1,,,,,,,,,,,,,Africa
Algeria,2013,0,6,5,0,4,11,23,1,,,,,,,,,,,,,Africa
Algeria,2014,0,6,5,0,4,11,23,1,,,,,,,,,,,,,Africa
Algeria,2015,0,6,5,0,4,11,24,1,,,,,,,,,,,,,Africa
Algeria,2016,0,6,5,0,4,11,24,1,,,,,,,,,,,,,Africa
Algeria,2017,0,6,5,0,3,10,25,1,,,,,,,,,,,,,Africa
Algeria,2018,0,6,5,0,3,10,24,1,,,,,,,,,,,,,Africa
Algeria,2019,0,6,5,0,3,10,24,1,,,,,,,,,,,,,Africa
Algeria,2020,0,6,5,0,3,10,22,1,,,,,,,,,,,,,Africa
Algeria,2021,0,6,5,0,3,10,22,1,,,,,,,,,,,,,Africa
Andorra,1972,1,4,3,,,,,1,,,,,,,,,,,,,Europe
Andorra,1973,1,4,4,,,,,1,,,,,,,,,,,,,Europe
Andorra,1974,1,4,4,,,,,1,,,,,,,,,,,,,Europe
Andorra,1975,1,4,4,,,,,1,,,,,,,,,,,,,Europe
Andorra,1976,1,4,4,,,,,1,,,,,,,,,,,,,Europe
Andorra,1977,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1978,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1979,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1980,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1982,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1983,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1984,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1985,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1986,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1987,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1988,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1989,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1990,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1991,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1992,,,,,,,,1,,,,,,,,,,,,,Europe
Andorra,1993,2,2,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,1994,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,1995,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,1996,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,1997,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,1998,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,1999,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,2000,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,2001,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,2002,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,2003,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,2004,2,1,1,,,,,1,,,,,,,,,,,,,Europe
Andorra,2005,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2006,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2007,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2008,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2009,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2010,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2011,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2012,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2013,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2014,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2015,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2016,2,1,1,1,12,39,56,1,,,,,,,,,,,,,Europe
Andorra,2017,2,1,1,1,12,39,57,1,,,,,,,,,,,,,Europe
Andorra,2018,2,1,1,1,12,39,55,1,,,,,,,,,,,,,Europe
Andorra,2019,2,1,1,1,12,39,55,1,,,,,,,,,,,,,Europe
Andorra,2020,2,1,1,1,12,38,55,1,,,,,,,,,,,,,Europe
Andorra,2021,2,1,1,1,12,38,55,1,,,,,,,,,,,,,Europe
Angola,1972,,,,,,,,1,,,,,,,,,,,,,Africa
Angola,1973,,,,,,,,1,,,,,,,,,,,,,Africa
Angola,1974,,,,,,,,1,,,,,,,,,,,,,Africa
Angola,1975,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,1976,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,1977,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1978,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1979,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1980,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1982,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1983,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1984,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1985,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1986,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1987,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1988,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1989,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1990,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1991,1,6,4,,,,,1,,,,,,,,,,,,,Africa
Angola,1992,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,1993,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1994,0,7,7,,,,,1,,,,,,,,,,,,,Africa
Angola,1995,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,1996,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,1997,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,1998,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,1999,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,2000,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,2001,0,6,6,,,,,1,,,,,,,,,,,,,Africa
Angola,2002,0,6,5,,,,,1,,,,,,,,,,,,,Africa
Angola,2003,0,6,5,,,,,1,,,,,,,,,,,,,Africa
Angola,2004,0,6,5,,,,,1,,,,,,,,,,,,,Africa
Angola,2005,0,6,5,0,2,8,21,1,,,,,,,,,,,,,Africa
Angola,2006,0,6,5,0,2,8,21,1,,,,,,,,,,,,,Africa
Angola,2007,0,6,5,0,2,8,21,1,,,,,,,,,,,,,Africa
Angola,2008,0,6,5,0,4,11,21,1,,,,,,,,,,,,,Africa
Angola,2009,0,6,5,0,3,10,21,1,,,,,,,,,,,,,Africa
Angola,2010,0,6,5,0,3,10,21,1,,,,,,,,,,,,,Africa
Angola,2011,0,6,5,0,3,10,19,1,,,,,,,,,,,,,Africa
Angola,2012,0,6,5,0,4,11,19,1,,,,,,,,,,,,,Africa
Angola,2013,0,6,5,0,4,11,18,1,,,,,,,,,,,,,Africa
Angola,2014,0,6,5,0,3,10,18,1,,,,,,,,,,,,,Africa
Angola,2015,0,6,6,0,3,10,14,1,,,,,,,,,,,,,Africa
Angola,2016,0,6,6,0,3,10,14,1,,,,,,,,,,,,,Africa
Angola,2017,0,6,6,0,3,10,16,1,,,,,,,,,,,,,Africa
Angola,2018,0,6,5,0,3,11,20,1,,,,,,,,,,,,,Africa
Angola,2019,0,6,5,0,3,11,21,1,,,,,,,,,,,,,Africa
Angola,2020,0,6,5,0,3,10,21,1,,,,,,,,,,,,,Africa
Angola,2021,0,6,5,0,3,10,20,1,,,,,,,,,,,,,Africa
Antigua and Barbuda,1972,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1973,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1974,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1975,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1976,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1977,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1978,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1979,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1980,,,,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1982,2,2,2,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1983,2,2,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1984,2,2,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1985,2,2,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1986,2,2,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1987,2,2,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1988,2,2,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1989,2,2,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1990,2,3,2,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1991,1,3,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1992,1,3,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1993,1,4,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1994,1,4,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1995,1,4,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1996,1,4,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1997,1,4,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1998,1,4,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,1999,1,4,3,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2000,1,4,2,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2001,1,4,2,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2002,1,4,2,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2003,1,4,2,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2004,2,2,2,,,,,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2005,2,2,2,1,11,30,47,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2006,2,2,2,1,11,30,47,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2007,2,2,2,1,11,30,47,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2008,2,2,2,1,11,30,47,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2009,2,3,2,1,11,29,47,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2010,2,3,2,1,11,29,48,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2011,2,3,2,1,11,29,48,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2012,2,2,2,1,11,31,49,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2013,2,2,2,1,11,31,49,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2014,2,2,2,1,11,31,49,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2015,2,2,2,1,12,33,49,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2016,2,2,2,1,12,33,50,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2017,2,2,2,1,12,33,50,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2018,2,2,2,1,12,33,51,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2019,2,2,2,1,12,33,52,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2020,2,2,2,1,12,33,52,1,,,,,,,,,,,,,North America
Antigua and Barbuda,2021,2,2,2,1,12,33,52,1,,,,,,,,,,,,,North America
Argentina,1972,1,6,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1973,2,2,2,,,,,1,,,,,,,,,,,,,South America
Argentina,1974,1,2,4,,,,,1,,,,,,,,,,,,,South America
Argentina,1975,1,2,4,,,,,1,,,,,,,,,,,,,South America
Argentina,1976,0,6,5,,,,,1,,,,,,,,,,,,,South America
Argentina,1977,0,6,6,,,,,1,,,,,,,,,,,,,South America
Argentina,1978,0,6,5,,,,,1,,,,,,,,,,,,,South America
Argentina,1979,0,6,5,,,,,1,,,,,,,,,,,,,South America
Argentina,1980,0,6,5,,,,,1,,,,,,,,,,,,,South America
Argentina,1982,0,6,5,,,,,1,,,,,,,,,,,,,South America
Argentina,1983,1,3,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1984,2,2,2,,,,,1,,,,,,,,,,,,,South America
Argentina,1985,2,2,2,,,,,1,,,,,,,,,,,,,South America
Argentina,1986,2,2,1,,,,,1,,,,,,,,,,,,,South America
Argentina,1987,2,2,1,,,,,1,,,,,,,,,,,,,South America
Argentina,1988,2,2,1,,,,,1,,,,,,,,,,,,,South America
Argentina,1989,2,1,2,,,,,1,,,,,,,,,,,,,South America
Argentina,1990,2,1,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1991,2,1,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1992,2,2,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1993,2,2,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1994,2,2,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1995,2,2,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1996,2,2,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1997,2,2,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1998,2,3,3,,,,,1,,,,,,,,,,,,,South America
Argentina,1999,2,2,3,,,,,1,,,,,,,,,,,,,South America
Argentina,2000,2,1,2,,,,,1,,,,,,,,,,,,,South America
Argentina,2001,1,3,3,,,,,1,,,,,,,,,,,,,South America
Argentina,2002,1,3,3,,,,,1,,,,,,,,,,,,,South America
Argentina,2003,2,2,2,,,,,1,,,,,,,,,,,,,South America
Argentina,2004,2,2,2,,,,,1,,,,,,,,,,,,,South America
Argentina,2005,2,2,2,1,11,34,50,1,,,,,,,,,,,,,South America
Argentina,2006,2,2,2,1,11,33,48,1,,,,,,,,,,,,,South America
Argentina,2007,2,2,2,1,11,32,48,1,,,,,,,,,,,,,South America
Argentina,2008,2,2,2,1,11,32,48,1,,,,,,,,,,,,,South America
Argentina,2009,2,2,2,1,11,32,48,1,,,,,,,,,,,,,South America
Argentina,2010,2,2,2,1,11,32,48,1,,,,,,,,,,,,,South America
Argentina,2011,2,2,2,1,11,32,49,1,,,,,,,,,,,,,South America
Argentina,2012,2,2,2,1,11,31,49,1,,,,,,,,,,,,,South America
Argentina,2013,2,2,2,1,11,31,49,1,,,,,,,,,,,,,South America
Argentina,2014,2,2,2,1,11,31,49,1,,,,,,,,,,,,,South America
Argentina,2015,2,2,2,1,11,31,48,1,,,,,,,,,,,,,South America
Argentina,2016,2,2,2,1,11,33,49,1,,,,,,,,,,,,,South America
Argentina,2017,2,2,2,1,11,33,50,1,,,,,,,,,,,,,South America
Argentina,2018,2,2,2,1,11,34,50,1,,,,,,,,,,,,,South America
Argentina,2019,2,2,2,1,11,35,50,1,,,,,,,,,,,,,South America
Argentina,2020,2,2,2,1,11,35,49,1,,,,,,,,,,,,,South America
Argentina,2021,2,2,2,1,11,35,49,1,,,,,,,,,,,,,South America
Armenia,1972,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1973,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1974,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1975,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1976,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1977,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1978,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1979,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1980,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1982,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1983,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1984,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1985,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1986,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1987,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1988,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1989,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1990,,,,,,,,1,,,,,,,,,,,,,Asia
Armenia,1991,1,5,5,,,,,1,,,,,,,,,,,,,Asia
Armenia,1992,1,4,3,,,,,1,,,,,,,,,,,,,Asia
Armenia,1993,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,1994,1,3,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,1995,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,1996,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,1997,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,1998,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,1999,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,2000,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,2001,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,2002,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,2003,1,4,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,2004,1,5,4,,,,,1,,,,,,,,,,,,,Asia
Armenia,2005,1,5,4,0,4,13,28,1,,,,,,,,,,,,,Asia
Armenia,2006,1,5,4,0,4,13,28,1,,,,,,,,,,,,,Asia
Armenia,2007,1,5,4,0,5,14,28,1,,,,,,,,,,,,,Asia
Armenia,2008,1,6,4,0,4,11,27,1,,,,,,,,,,,,,Asia
Armenia,2009,1,6,4,0,4,11,28,1,,,,,,,,,,,,,Asia
Armenia,2010,1,6,4,0,4,11,28,1,,,,,,,,,,,,,Asia
Armenia,2011,1,6,4,0,4,11,29,1,,,,,,,,,,,,,Asia
Armenia,2012,1,5,4,0,5,13,29,1,,,,,,,,,,,,,Asia
Armenia,2013,1,5,4,0,5,14,29,1,,,,,,,,,,,,,Asia
Armenia,2014,1,5,4,0,5,16,30,1,,,,,,,,,,,,,Asia
Armenia,2015,1,5,4,0,5,16,30,1,,,,,,,,,,,,,Asia
Armenia,2016,1,5,4,0,5,16,29,1,,,,,,,,,,,,,Asia
Armenia,2017,1,5,4,0,4,15,30,1,,,,,,,,,,,,,Asia
Armenia,2018,1,4,4,0,6,20,31,1,,,,,,,,,,,,,Asia
Armenia,2019,1,4,4,0,6,21,32,1,,,,,,,,,,,,,Asia
Armenia,2020,1,4,4,0,6,22,33,1,,,,,,,,,,,,,Asia
Armenia,2021,1,4,4,1,7,23,32,1,,,,,,,,,,,,,Asia
Asia,1800,,,,,,,,,,,,,,,,,,,,,World
Asia,1801,,,,,,,,,,,,,,,,,,,,,World
Asia,1802,,,,,,,,,,,,,,,,,,,,,World
Asia,1803,,,,,,,,,,,,,,,,,,,,,World
Asia,1804,,,,,,,,,,,,,,,,,,,,,World
Asia,1805,,,,,,,,,,,,,,,,,,,,,World
Asia,1806,,,,,,,,,,,,,,,,,,,,,World
Asia,1807,,,,,,,,,,,,,,,,,,,,,World
Asia,1808,,,,,,,,,,,,,,,,,,,,,World
Asia,1809,,,,,,,,,,,,,,,,,,,,,World
Asia,1810,,,,,,,,,,,,,,,,,,,,,World
Asia,1811,,,,,,,,,,,,,,,,,,,,,World
Asia,1812,,,,,,,,,,,,,,,,,,,,,World
Asia,1813,,,,,,,,,,,,,,,,,,,,,World
Asia,1814,,,,,,,,,,,,,,,,,,,,,World
Asia,1815,,,,,,,,,,,,,,,,,,,,,World
Asia,1816,,,,,,,,,,,,,,,,,,,,,World
Asia,1817,,,,,,,,,,,,,,,,,,,,,World
Asia,1818,,,,,,,,,,,,,,,,,,,,,World
Asia,1819,,,,,,,,,,,,,,,,,,,,,World
Asia,1820,,,,,,,,,,,,,,,,,,,,,World
Asia,1821,,,,,,,,,,,,,,,,,,,,,World
Asia,1822,,,,,,,,,,,,,,,,,,,,,World
Asia,1823,,,,,,,,,,,,,,,,,,,,,World
Asia,1824,,,,,,,,,,,,,,,,,,,,,World
Asia,1825,,,,,,,,,,,,,,,,,,,,,World
Asia,1826,,,,,,,,,,,,,,,,,,,,,World
Asia,1827,,,,,,,,,,,,,,,,,,,,,World
Asia,1828,,,,,,,,,,,,,,,,,,,,,World
Asia,1829,,,,,,,,,,,,,,,,,,,,,World
Asia,1830,,,,,,,,,,,,,,,,,,,,,World
Asia,1831,,,,,,,,,,,,,,,,,,,,,World
Asia,1832,,,,,,,,,,,,,,,,,,,,,World
Asia,1833,,,,,,,,,,,,,,,,,,,,,World
Asia,1834,,,,,,,,,,,,,,,,,,,,,World
Asia,1835,,,,,,,,,,,,,,,,,,,,,World
Asia,1836,,,,,,,,,,,,,,,,,,,,,World
Asia,1837,,,,,,,,,,,,,,,,,,,,,World
Asia,1838,,,,,,,,,,,,,,,,,,,,,World
Asia,1839,,,,,,,,,,,,,,,,,,,,,World
Asia,1840,,,,,,,,,,,,,,,,,,,,,World
Asia,1841,,,,,,,,,,,,,,,,,,,,,World
Asia,1842,,,,,,,,,,,,,,,,,,,,,World
Asia,1843,,,,,,,,,,,,,,,,,,,,,World
Asia,1844,,,,,,,,,,,,,,,,,,,,,World
Asia,1845,,,,,,,,,,,,,,,,,,,,,World
Asia,1846,,,,,,,,,,,,,,,,,,,,,World
Asia,1847,,,,,,,,,,,,,,,,,,,,,World
Asia,1848,,,,,,,,,,,,,,,,,,,,,World
Asia,1849,,,,,,,,,,,,,,,,,,,,,World
Asia,1850,,,,,,,,,,,,,,,,,,,,,World
Asia,1851,,,,,,,,,,,,,,,,,,,,,World
Asia,1852,,,,,,,,,,,,,,,,,,,,,World
Asia,1853,,,,,,,,,,,,,,,,,,,,,World
Asia,1854,,,,,,,,,,,,,,,,,,,,,World
Asia,1855,,,,,,,,,,,,,,,,,,,,,World
Asia,1856,,,,,,,,,,,,,,,,,,,,,World
Asia,1857,,,,,,,,,,,,,,,,,,,,,World
Asia,1858,,,,,,,,,,,,,,,,,,,,,World
Asia,1859,,,,,,,,,,,,,,,,,,,,,World
Asia,1860,,,,,,,,,,,,,,,,,,,,,World
Asia,1861,,,,,,,,,,,,,,,,,,,,,World
Asia,1862,,,,,,,,,,,,,,,,,,,,,World
Asia,1863,,,,,,,,,,,,,,,,,,,,,World
Asia,1864,,,,,,,,,,,,,,,,,,,,,World
Asia,1865,,,,,,,,,,,,,,,,,,,,,World
Asia,1866,,,,,,,,,,,,,,,,,,,,,World
Asia,1867,,,,,,,,,,,,,,,,,,,,,World
Asia,1868,,,,,,,,,,,,,,,,,,,,,World
Asia,1869,,,,,,,,,,,,,,,,,,,,,World
Asia,1870,,,,,,,,,,,,,,,,,,,,,World
Asia,1871,,,,,,,,,,,,,,,,,,,,,World
Asia,1872,,,,,,,,,,,,,,,,,,,,,World
Asia,1873,,,,,,,,,,,,,,,,,,,,,World
Asia,1874,,,,,,,,,,,,,,,,,,,,,World
Asia,1875,,,,,,,,,,,,,,,,,,,,,World
Asia,1876,,,,,,,,,,,,,,,,,,,,,World
Asia,1877,,,,,,,,,,,,,,,,,,,,,World
Asia,1878,,,,,,,,,,,,,,,,,,,,,World
Asia,1879,,,,,,,,,,,,,,,,,,,,,World
Asia,1880,,,,,,,,,,,,,,,,,,,,,World
Asia,1881,,,,,,,,,,,,,,,,,,,,,World
Asia,1882,,,,,,,,,,,,,,,,,,,,,World
Asia,1883,,,,,,,,,,,,,,,,,,,,,World
Asia,1884,,,,,,,,,,,,,,,,,,,,,World
Asia,1885,,,,,,,,,,,,,,,,,,,,,World
Asia,1886,,,,,,,,,,,,,,,,,,,,,World
Asia,1887,,,,,,,,,,,,,,,,,,,,,World
Asia,1888,,,,,,,,,,,,,,,,,,,,,World
Asia,1889,,,,,,,,,,,,,,,,,,,,,World
Asia,1890,,,,,,,,,,,,,,,,,,,,,World
Asia,1891,,,,,,,,,,,,,,,,,,,,,World
Asia,1892,,,,,,,,,,,,,,,,,,,,,World
Asia,1893,,,,,,,,,,,,,,,,,,,,,World
Asia,1894,,,,,,,,,,,,,,,,,,,,,World
Asia,1895,,,,,,,,,,,,,,,,,,,,,World
Asia,1896,,,,,,,,,,,,,,,,,,,,,World
Asia,1897,,,,,,,,,,,,,,,,,,,,,World
Asia,1898,,,,,,,,,,,,,,,,,,,,,World
Asia,1899,,,,,,,,,,,,,,,,,,,,,World
Asia,1900,,,,,,,,,,,,,,,,,,,,,World
Asia,1901,,,,,,,,,,,,,,,,,,,,,World
Asia,1902,,,,,,,,,,,,,,,,,,,,,World
Asia,1903,,,,,,,,,,,,,,,,,,,,,World
Asia,1904,,,,,,,,,,,,,,,,,,,,,World
Asia,1905,,,,,,,,,,,,,,,,,,,,,World
Asia,1906,,,,,,,,,,,,,,,,,,,,,World
Asia,1907,,,,,,,,,,,,,,,,,,,,,World
Asia,1908,,,,,,,,,,,,,,,,,,,,,World
Asia,1909,,,,,,,,,,,,,,,,,,,,,World
Asia,1910,,,,,,,,,,,,,,,,,,,,,World
Asia,1911,,,,,,,,,,,,,,,,,,,,,World
Asia,1912,,,,,,,,,,,,,,,,,,,,,World
Asia,1913,,,,,,,,,,,,,,,,,,,,,World
Asia,1914,,,,,,,,,,,,,,,,,,,,,World
Asia,1915,,,,,,,,,,,,,,,,,,,,,World
Asia,1916,,,,,,,,,,,,,,,,,,,,,World
Asia,1917,,,,,,,,,,,,,,,,,,,,,World
Asia,1918,,,,,,,,,,,,,,,,,,,,,World
Asia,1919,,,,,,,,,,,,,,,,,,,,,World
Asia,1920,,,,,,,,,,,,,,,,,,,,,World
Asia,1921,,,,,,,,,,,,,,,,,,,,,World
Asia,1922,,,,,,,,,,,,,,,,,,,,,World
Asia,1923,,,,,,,,,,,,,,,,,,,,,World
Asia,1924,,,,,,,,,,,,,,,,,,,,,World
Asia,1925,,,,,,,,,,,,,,,,,,,,,World
Asia,1926,,,,,,,,,,,,,,,,,,,,,World
Asia,1927,,,,,,,,,,,,,,,,,,,,,World
Asia,1928,,,,,,,,,,,,,,,,,,,,,World
Asia,1929,,,,,,,,,,,,,,,,,,,,,World
Asia,1930,,,,,,,,,,,,,,,,,,,,,World
Asia,1931,,,,,,,,,,,,,,,,,,,,,World
Asia,1932,,,,,,,,,,,,,,,,,,,,,World
Asia,1933,,,,,,,,,,,,,,,,,,,,,World
Asia,1934,,,,,,,,,,,,,,,,,,,,,World
Asia,1935,,,,,,,,,,,,,,,,,,,,,World
Asia,1936,,,,,,,,,,,,,,,,,,,,,World
Asia,1937,,,,,,,,,,,,,,,,,,,,,World
Asia,1938,,,,,,,,,,,,,,,,,,,,,World
Asia,1939,,,,,,,,,,,,,,,,,,,,,World
Asia,1940,,,,,,,,,,,,,,,,,,,,,World
Asia,1941,,,,,,,,,,,,,,,,,,,,,World
Asia,1942,,,,,,,,,,,,,,,,,,,,,World
Asia,1943,,,,,,,,,,,,,,,,,,,,,World
