Entity,Year,historical
Nepal,2007,0.767015993595123
Nepal,2008,0.766486048698425
Nepal,2009,0.762301802635193
Nepal,2010,0.767052710056305
Nepal,2011,0.765922546386719
Nepal,2012,0.765065371990204
Nepal,2013,0.766818583011627
Nepal,2014,0.768133819103241
Netherlands,1970,0.545205414295197
Netherlands,1980,0.567844688892365
Netherlands,1990,0.566852509975433
Netherlands,2000,0.565757989883423
Netherlands,2001,0.569791257381439
Netherlands,2002,0.566132426261902
Netherlands,2003,0.570286512374878
Netherlands,2004,0.555660724639893
Netherlands,2005,0.581007659435272
Netherlands,2006,0.5843745470047
Netherlands,2007,0.585147857666016
Netherlands,2008,0.582148015499115
Netherlands,2009,0.584151029586792
Netherlands,2010,0.591717660427094
Netherlands,2011,0.593866109848022
Netherlands,2012,0.596339404582977
Netherlands,2013,0.600988686084747
Netherlands,2014,0.604918301105499
New Caledonia,1970,0.848739087581635
New Caledonia,1980,0.851267337799072
New Caledonia,1990,0.857658207416534
New Caledonia,2000,0.854054927825928
New Caledonia,2001,0.853529214859009
New Caledonia,2002,0.853019893169403
New Caledonia,2003,0.854244410991669
New Caledonia,2004,0.855306386947632
New Caledonia,2005,0.856285929679871
New Caledonia,2006,0.85725337266922
New Caledonia,2007,0.858260691165924
New Caledonia,2008,0.859450936317444
New Caledonia,2009,0.860243141651154
New Caledonia,2010,0.861335098743439
New Caledonia,2011,0.862775504589081
New Caledonia,2012,0.863823533058167
New Caledonia,2013,0.865350723266602
New Caledonia,2014,0.866764962673187
New Zealand,1970,0.555017948150635
New Zealand,1980,0.524815797805786
New Zealand,1990,0.531598806381226
New Zealand,2000,0.542502701282501
New Zealand,2001,0.541875064373016
New Zealand,2002,0.595024108886719
New Zealand,2003,0.598299324512482
New Zealand,2004,0.597280263900757
New Zealand,2005,0.599695682525635
New Zealand,2006,0.604700803756714
New Zealand,2007,0.602348029613495
New Zealand,2008,0.603756785392761
New Zealand,2009,0.601281821727753
New Zealand,2010,0.602133512496948
New Zealand,2011,0.602387130260468
New Zealand,2012,0.603472113609314
New Zealand,2013,0.602401375770569
New Zealand,2014,0.603373765945435
Nicaragua,1970,0.714490532875061
Nicaragua,1980,0.705182552337646
Nicaragua,1990,0.686878859996796
Nicaragua,2000,0.630986332893372
Nicaragua,2001,0.629081666469574
Nicaragua,2002,0.625537157058716
Nicaragua,2003,0.622447967529297
Nicaragua,2004,0.625213027000427
Nicaragua,2005,0.621212482452393
Nicaragua,2006,0.622450172901154
Nicaragua,2007,0.621379613876343
Nicaragua,2008,0.621659159660339
Nicaragua,2009,0.620007157325745
Nicaragua,2010,0.629177570343018
Nicaragua,2011,0.627267420291901
Nicaragua,2012,0.626931846141815
Nicaragua,2013,0.63054621219635
Nicaragua,2014,0.632853209972382
Niger,1970,0.910323441028595
Niger,1980,0.904307067394257
Niger,1990,0.888903617858887
Niger,2000,0.868938088417053
Niger,2001,0.864456534385681
Niger,2002,0.863706886768341
Niger,2003,0.861575901508331
Niger,2004,0.86075097322464
Niger,2005,0.85186105966568
Niger,2006,0.851108074188232
Niger,2007,0.849291026592255
Niger,2008,0.848664522171021
Niger,2009,0.848133444786072
Niger,2010,0.847044944763184
Niger,2011,0.845449268817902
Niger,2012,0.844066619873047
Niger,2013,0.842904210090637
Niger,2014,0.841685593128204
Nigeria,1970,0.516928732395172
Nigeria,1980,0.510301291942596
Nigeria,1990,0.499401688575745
Nigeria,2000,0.54785144329071
Nigeria,2001,0.547460436820984
Nigeria,2002,0.534142732620239
Nigeria,2003,0.533464670181274
Nigeria,2004,0.526587665081024
Nigeria,2005,0.514092266559601
Nigeria,2006,0.502189099788666
Nigeria,2007,0.498969525098801
Nigeria,2008,0.501263976097107
Nigeria,2009,0.518454909324646
Nigeria,2010,0.50152587890625
Nigeria,2011,0.494840711355209
Nigeria,2012,0.488208413124084
Nigeria,2013,0.485882014036179
Nigeria,2014,0.47393211722374
North Korea,1970,0.851641654968262
North Korea,1980,0.843675255775452
North Korea,1990,0.843875825405121
North Korea,2000,0.821491301059723
North Korea,2001,0.820958495140076
North Korea,2002,0.815094232559204
North Korea,2003,0.814801573753357
North Korea,2004,0.814371824264526
North Korea,2005,0.811273992061615
North Korea,2006,0.812750577926636
North Korea,2007,0.812431514263153
North Korea,2008,0.81204229593277
North Korea,2009,0.813294529914856
North Korea,2010,0.821362316608429
North Korea,2011,0.822604775428772
North Korea,2012,0.821869313716888
North Korea,2013,0.826796114444733
North Korea,2014,0.829528868198395
North Macedonia,1970,0.615587532520294
North Macedonia,1980,0.620784163475037
North Macedonia,1990,0.623493909835815
North Macedonia,2000,0.709168493747711
North Macedonia,2001,0.707206606864929
North Macedonia,2002,0.692458152770996
North Macedonia,2003,0.700920104980469
North Macedonia,2004,0.706849575042725
North Macedonia,2005,0.715458512306213
North Macedonia,2006,0.715523302555084
North Macedonia,2007,0.743491947650909
North Macedonia,2008,0.745169401168823
North Macedonia,2009,0.754658043384552
North Macedonia,2010,0.733304679393768
North Macedonia,2011,0.733589351177216
North Macedonia,2012,0.70389312505722
North Macedonia,2013,0.703656673431396
North Macedonia,2014,0.686902165412903
Northern Africa,1970,0.932471930980682
Northern Africa,1980,0.927437245845795
Northern Africa,1990,0.918579816818237
Northern Africa,2000,0.907833218574524
Northern Africa,2001,0.907456815242767
Northern Africa,2002,0.906886100769043
Northern Africa,2003,0.904747128486633
Northern Africa,2004,0.904428720474243
Northern Africa,2005,0.903089821338654
Northern Africa,2006,0.902632176876068
Northern Africa,2007,0.902290523052216
Northern Africa,2008,0.902471423149109
Northern Africa,2009,0.900892734527588
Northern Africa,2010,0.901486337184906
Northern Africa,2011,0.900633037090302
Northern Africa,2012,0.897698223590851
Northern Africa,2013,0.89789205789566
Northern Africa,2014,0.896893739700317
Northern America,1970,0.800315320491791
Northern America,1980,0.801265954971313
Northern America,1990,0.799666881561279
Northern America,2000,0.799216389656067
Northern America,2001,0.798945963382721
Northern America,2002,0.799292325973511
Northern America,2003,0.798969209194183
Northern America,2004,0.799479901790619
Northern America,2005,0.799283087253571
Northern America,2006,0.799782454967499
Northern America,2007,0.798729956150055
Northern America,2008,0.798033237457275
Northern America,2009,0.798161506652832
Northern America,2010,0.800628185272217
Northern America,2011,0.801133394241333
Northern America,2012,0.799354612827301
Northern America,2013,0.801738142967224
Northern America,2014,0.800288558006287
Northern Europe,1970,0.77950781583786
Northern Europe,1980,0.789192497730255
Northern Europe,1990,0.799303472042084
Northern Europe,2000,0.81574535369873
Northern Europe,2001,0.819531321525574
Northern Europe,2002,0.820674777030945
Northern Europe,2003,0.822378516197205
Northern Europe,2004,0.822378516197205
Northern Europe,2005,0.820968151092529
Northern Europe,2006,0.818396329879761
Northern Europe,2007,0.82004302740097
Northern Europe,2008,0.820897102355957
Northern Europe,2009,0.822146832942963
Northern Europe,2010,0.821214497089386
Northern Europe,2011,0.821391642093658
Northern Europe,2012,0.821566045284271
Northern Europe,2013,0.821532011032104
Northern Europe,2014,0.821201026439667
Norway,1970,0.946201384067535
Norway,1980,0.949007451534271
Norway,1990,0.949988543987274
Norway,2000,0.950118660926819
Norway,2001,0.950193285942078
Norway,2002,0.950371265411377
Norway,2003,0.95060920715332
Norway,2004,0.950759530067444
Norway,2005,0.95098340511322
Norway,2006,0.951122879981995
Norway,2007,0.951260685920715
Norway,2008,0.951398611068726
Norway,2009,0.951571762561798
Norway,2010,0.95179146528244
Norway,2011,0.951800167560577
Norway,2012,0.951871991157532
Norway,2013,0.952135980129242
Norway,2014,0.952130973339081
Oceania,1970,0.705094933509827
Oceania,1980,0.699819147586823
Oceania,1990,0.699670374393463
Oceania,2000,0.699197351932526
Oceania,2001,0.69827139377594
Oceania,2002,0.701805174350739
Oceania,2003,0.70340770483017
Oceania,2004,0.702843606472015
Oceania,2005,0.701145172119141
Oceania,2006,0.703576564788818
Oceania,2007,0.705989241600037
Oceania,2008,0.707469165325165
Oceania,2009,0.707936942577362
Oceania,2010,0.712554574012756
Oceania,2011,0.707217037677765
Oceania,2012,0.708602547645569
Oceania,2013,0.709871232509613
Oceania,2014,0.709566652774811
Oman,1970,1
Oman,1980,1
Oman,1990,1
Oman,2000,1
Oman,2001,1
Oman,2002,1
Oman,2003,1
Oman,2004,1
Oman,2005,1
Oman,2006,1
Oman,2007,1
Oman,2008,1
Oman,2009,1
Oman,2010,1
Oman,2011,1
Oman,2012,1
Oman,2013,1
Oman,2014,1
Pakistan,1970,0.915980100631714
Pakistan,1980,0.901316940784454
Pakistan,1990,0.890115678310394
Pakistan,2000,0.875777184963226
Pakistan,2001,0.873361527919769
Pakistan,2002,0.872113704681396
Pakistan,2003,0.872168958187103
Pakistan,2004,0.873477637767792
Pakistan,2005,0.873290657997131
Pakistan,2006,0.871372878551483
Pakistan,2007,0.874525964260101
Pakistan,2008,0.879093885421753
Pakistan,2009,0.879213809967041
Pakistan,2010,0.879620671272278
Pakistan,2011,0.872334778308868
Pakistan,2012,0.872965395450592
Pakistan,2013,0.87095832824707
Pakistan,2014,0.868247807025909
Palestine,1970,1
Palestine,1980,1
Palestine,1990,1
Palestine,2000,1
Palestine,2001,1
Palestine,2002,1
Palestine,2003,1
Palestine,2004,1
Palestine,2005,1
Palestine,2006,1
Palestine,2007,1
Palestine,2008,1
Palestine,2009,1
Palestine,2010,1
Palestine,2011,1
Palestine,2012,1
Palestine,2013,1
Palestine,2014,1
Panama,1970,0.834756910800934
Panama,1980,0.816096603870392
Panama,1990,0.792067766189575
Panama,2000,0.780211567878723
Panama,2001,0.780003070831299
Panama,2002,0.779735684394836
Panama,2003,0.779530882835388
Panama,2004,0.779349386692047
Panama,2005,0.779214560985565
Panama,2006,0.778945088386536
Panama,2007,0.778738856315613
Panama,2008,0.778458178043365
Panama,2009,0.778170168399811
Panama,2010,0.775319337844849
Panama,2011,0.774478197097778
Panama,2012,0.774432837963104
Panama,2013,0.772504806518555
Panama,2014,0.771287500858307
Papua New Guinea,1970,0.974898815155029
Papua New Guinea,1980,0.977585911750793
Papua New Guinea,1990,0.97896933555603
Papua New Guinea,2000,0.980053782463074
Papua New Guinea,2001,0.98013299703598
Papua New Guinea,2002,0.980321526527405
Papua New Guinea,2003,0.980516731739044
Papua New Guinea,2004,0.980547070503235
Papua New Guinea,2005,0.980625689029694
Papua New Guinea,2006,0.980718612670898
Papua New Guinea,2007,0.980951070785522
Papua New Guinea,2008,0.9794802069664
Papua New Guinea,2009,0.979893803596497
Papua New Guinea,2010,0.979634761810303
Papua New Guinea,2011,0.979744851589203
Papua New Guinea,2012,0.979862213134766
Papua New Guinea,2013,0.979433298110962
Papua New Guinea,2014,0.979496479034424
Paraguay,1970,0.834875106811523
Paraguay,1980,0.808658301830292
Paraguay,1990,0.743794500827789
Paraguay,2000,0.697227478027344
Paraguay,2001,0.697879254817963
Paraguay,2002,0.703254282474518
Paraguay,2003,0.705122470855713
Paraguay,2004,0.700665175914764
Paraguay,2005,0.696218609809875
Paraguay,2006,0.691835939884186
Paraguay,2007,0.687409520149231
Paraguay,2008,0.682898938655853
Paraguay,2009,0.681621253490448
Paraguay,2010,0.675987899303436
Paraguay,2011,0.673129916191101
Paraguay,2012,0.671085298061371
Paraguay,2013,0.667368710041046
Paraguay,2014,0.663943409919739
Peru,1970,0.938945055007935
Peru,1980,0.935937941074371
Peru,1990,0.92154324054718
Peru,2000,0.9200439453125
Peru,2001,0.919705450534821
Peru,2002,0.91918283700943
Peru,2003,0.918453335762024
Peru,2004,0.918128907680511
Peru,2005,0.917360424995422
Peru,2006,0.916615724563599
Peru,2007,0.916047275066376
Peru,2008,0.915531516075134
Peru,2009,0.914987206459045
Peru,2010,0.909995675086975
Peru,2011,0.90893280506134
Peru,2012,0.907399296760559
Peru,2013,0.904654860496521
Peru,2014,0.902288377285004
Philippines,1970,0.746500253677368
Philippines,1980,0.683685898780823
Philippines,1990,0.663009762763977
Philippines,2000,0.655802428722382
Philippines,2001,0.656236350536346
Philippines,2002,0.655676603317261
Philippines,2003,0.654392421245575
Philippines,2004,0.649957060813904
Philippines,2005,0.649319231510162
Philippines,2006,0.645484685897827
Philippines,2007,0.64164787530899
Philippines,2008,0.637771487236023
Philippines,2009,0.63385009765625
Philippines,2010,0.627686262130737
Philippines,2011,0.626336753368378
Philippines,2012,0.622161865234375
Philippines,2013,0.618132412433624
Philippines,2014,0.614552974700928
Poland,1970,0.591985106468201
Poland,1980,0.611962020397186
Poland,1990,0.615968227386475
Poland,2000,0.629207730293274
Poland,2001,0.640277147293091
Poland,2002,0.655784666538239
Poland,2003,0.668403744697571
Poland,2004,0.66544383764267
Poland,2005,0.673957526683807
Poland,2006,0.672243177890778
Poland,2007,0.667603850364685
Poland,2008,0.667816460132599
Poland,2009,0.668607950210571
Poland,2010,0.698171138763428
Poland,2011,0.694046258926392
Poland,2012,0.698515117168427
Poland,2013,0.712088763713837
Poland,2014,0.721441924571991
Polynesia,1970,0.912399530410767
Polynesia,1980,0.876800775527954
Polynesia,1990,0.874786913394928
Polynesia,2000,0.897930264472961
Polynesia,2001,0.897652626037598
Polynesia,2002,0.893301010131836
Polynesia,2003,0.893004357814789
Polynesia,2004,0.892704725265503
Polynesia,2005,0.889203250408173
Polynesia,2006,0.888899445533752
Polynesia,2007,0.888606667518616
Polynesia,2008,0.887149512767792
Polynesia,2009,0.884784162044525
Polynesia,2010,0.981280565261841
Polynesia,2011,0.981107532978058
Polynesia,2012,0.980932474136353
Polynesia,2013,0.979982197284698
Polynesia,2014,0.979831874370575
Portugal,1970,0.735263645648956
Portugal,1980,0.728285610675812
Portugal,1990,0.728881359100342
Portugal,2000,0.744167745113373
Portugal,2001,0.746486783027649
Portugal,2002,0.742845237255096
Portugal,2003,0.74597442150116
Portugal,2004,0.745561897754669
Portugal,2005,0.749505221843719
Portugal,2006,0.751417636871338
Portugal,2007,0.758374333381653
Portugal,2008,0.751979649066925
Portugal,2009,0.754074156284332
Portugal,2010,0.757945001125336
Portugal,2011,0.76093190908432
Portugal,2012,0.760823726654053
Portugal,2013,0.764633119106293
Portugal,2014,0.766941368579865
Puerto Rico,1970,0.44877952337265
Puerto Rico,1980,0.475049406290054
Puerto Rico,1990,0.479787558317184
Puerto Rico,2000,0.51880818605423
Puerto Rico,2001,0.523592352867126
Puerto Rico,2002,0.528787672519684
Puerto Rico,2003,0.532873153686523
Puerto Rico,2004,0.534409761428833
Puerto Rico,2005,0.539025366306305
Puerto Rico,2006,0.541648149490356
Puerto Rico,2007,0.544839918613434
Puerto Rico,2008,0.545162677764893
Puerto Rico,2009,0.541420221328735
Puerto Rico,2010,0.534804224967957
Puerto Rico,2011,0.5336092710495
Puerto Rico,2012,0.532512009143829
Puerto Rico,2013,0.532840490341187
Puerto Rico,2014,0.53059321641922
Qatar,1970,1
Qatar,1980,1
Qatar,1990,1
Qatar,2000,1
Qatar,2001,1
Qatar,2002,1
Qatar,2003,1
Qatar,2004,1
Qatar,2005,1
Qatar,2006,1
Qatar,2007,1
Qatar,2008,1
Qatar,2009,1
Qatar,2010,1
Qatar,2011,1
Qatar,2012,1
Qatar,2013,1
Qatar,2014,1
Reunion,1970,0.93504935503006
Reunion,1980,0.934954524040222
Reunion,1990,0.921386659145355
Reunion,2000,0.928790926933289
Reunion,2001,0.928988337516785
Reunion,2002,0.928267896175385
Reunion,2003,0.92841899394989
Reunion,2004,0.928908050060272
Reunion,2005,0.928507804870605
Reunion,2006,0.928157925605774
Reunion,2007,0.927782952785492
Reunion,2008,0.927372634410858
Reunion,2009,0.927178084850311
Reunion,2010,0.928628504276276
Reunion,2011,0.927955806255341
Reunion,2012,0.928183853626251
Reunion,2013,0.929527997970581
Reunion,2014,0.929762005805969
Romania,1970,0.59458714723587
Romania,1980,0.594222247600555
Romania,1990,0.59993714094162
Romania,2000,0.599349617958069
Romania,2001,0.600598156452179
Romania,2002,0.600112676620483
Romania,2003,0.600458800792694
Romania,2004,0.614470899105072
Romania,2005,0.612717509269714
Romania,2006,0.615588486194611
Romania,2007,0.626557409763336
Romania,2008,0.62529844045639
Romania,2009,0.625385880470276
Romania,2010,0.609481990337372
Romania,2011,0.613204479217529
Romania,2012,0.618292689323425
Romania,2013,0.610755920410156
Romania,2014,0.610071003437042
Russia,1970,0.87287163734436
Russia,1980,0.873755931854248
Russia,1990,0.873033344745636
Russia,2000,0.878985226154327
Russia,2001,0.879621803760529
Russia,2002,0.879935562610626
Russia,2003,0.880315959453583
Russia,2004,0.880627930164337
Russia,2005,0.88001561164856
Russia,2006,0.88027423620224
Russia,2007,0.880464255809784
Russia,2008,0.880596041679382
Russia,2009,0.880793869495392
Russia,2010,0.881718218326569
Russia,2011,0.881212711334229
Russia,2012,0.881400465965271
Russia,2013,0.881639003753662
Russia,2014,0.881820380687714
Rwanda,1970,0.648667395114899
Rwanda,1980,0.557510077953339
Rwanda,1990,0.51511025428772
Rwanda,2000,0.539094030857086
Rwanda,2001,0.523662209510803
Rwanda,2002,0.504493236541748
Rwanda,2003,0.49768790602684
Rwanda,2004,0.496958255767822
Rwanda,2005,0.496110528707504
Rwanda,2006,0.495099633932114
Rwanda,2007,0.48515248298645
Rwanda,2008,0.467407613992691
Rwanda,2009,0.465770930051804
Rwanda,2010,0.49544882774353
Rwanda,2011,0.491206526756287
Rwanda,2012,0.485498696565628
Rwanda,2013,0.500136494636536
Rwanda,2014,0.505900919437408
Saint Kitts and Nevis,1970,0.949418842792511
Saint Kitts and Nevis,1980,0.948795855045319
Saint Kitts and Nevis,1990,0.954171001911163
Saint Kitts and Nevis,2000,0.965380728244781
Saint Kitts and Nevis,2001,0.96595174074173
Saint Kitts and Nevis,2002,0.967002332210541
Saint Kitts and Nevis,2003,0.967197299003601
Saint Kitts and Nevis,2004,0.967572510242462
Saint Kitts and Nevis,2005,0.973038733005524
Saint Kitts and Nevis,2006,0.973217487335205
Saint Kitts and Nevis,2007,0.973258078098297
Saint Kitts and Nevis,2008,0.973433613777161
Saint Kitts and Nevis,2009,0.973208665847778
Saint Kitts and Nevis,2010,0.972720801830292
Saint Kitts and Nevis,2011,0.972628355026245
Saint Kitts and Nevis,2012,0.973409950733185
Saint Kitts and Nevis,2013,0.97431480884552
Saint Kitts and Nevis,2014,0.97456431388855
Saint Pierre and Miquelon,1970,0.975144624710083
Saint Pierre and Miquelon,1980,0.973705649375916
Saint Pierre and Miquelon,1990,0.97062885761261
Saint Pierre and Miquelon,2000,0.965649724006653
Saint Pierre and Miquelon,2001,0.965173065662384
Saint Pierre and Miquelon,2002,0.964674711227417
Saint Pierre and Miquelon,2003,0.964195013046265
Saint Pierre and Miquelon,2004,0.963725388050079
Saint Pierre and Miquelon,2005,0.963243126869202
Saint Pierre and Miquelon,2006,0.96276444196701
Saint Pierre and Miquelon,2007,0.962281942367554
Saint Pierre and Miquelon,2008,0.961806833744049
Saint Pierre and Miquelon,2009,0.961320459842682
Saint Pierre and Miquelon,2010,0.960829198360443
Saint Pierre and Miquelon,2011,0.963741302490234
Saint Pierre and Miquelon,2012,0.963357508182526
Saint Pierre and Miquelon,2013,1
Saint Pierre and Miquelon,2014,1
Samoa,1970,0.912399530410767
Samoa,1980,0.876800775527954
Samoa,1990,0.874786913394928
Samoa,2000,0.897930264472961
Samoa,2001,0.897652626037598
Samoa,2002,0.893301010131836
Samoa,2003,0.893004357814789
Samoa,2004,0.892704725265503
Samoa,2005,0.889203250408173
Samoa,2006,0.888899445533752
Samoa,2007,0.888606667518616
Samoa,2008,0.887149512767792
Samoa,2009,0.884784162044525
Samoa,2010,0.981280565261841
Samoa,2011,0.981107532978058
Samoa,2012,0.980932474136353
Samoa,2013,0.979982197284698
Samoa,2014,0.979831874370575
San Marino,1970,0.356264472007751
San Marino,1980,0.437447398900986
San Marino,1990,0.461003363132477
San Marino,2000,0.494407504796982
San Marino,2001,0.499739170074463
San Marino,2002,0.507901310920715
San Marino,2003,0.520231664180756
San Marino,2004,0.521996200084686
San Marino,2005,0.528079569339752
San Marino,2006,0.544920682907104
San Marino,2007,0.548674523830414
San Marino,2008,0.539434194564819
San Marino,2009,0.55781489610672
San Marino,2010,0.546505212783813
San Marino,2011,0.561157643795013
San Marino,2012,0.562251389026642
San Marino,2013,0.568187713623047
San Marino,2014,0.570334672927856
Sao Tome and Principe,1970,0.951804578304291
Sao Tome and Principe,1980,0.948527038097382
Sao Tome and Principe,1990,0.93347579240799
Sao Tome and Principe,2000,0.867746829986572
Sao Tome and Principe,2001,0.865359663963318
Sao Tome and Principe,2002,0.860289752483368
Sao Tome and Principe,2003,0.855390548706055
Sao Tome and Principe,2004,0.850613832473755
Sao Tome and Principe,2005,0.848850250244141
Sao Tome and Principe,2006,0.847185134887695
Sao Tome and Principe,2007,0.845617651939392
Sao Tome and Principe,2008,0.844143152236938
Sao Tome and Principe,2009,0.83978945016861
Sao Tome and Principe,2010,0.854718506336212
Sao Tome and Principe,2011,0.852926552295685
Sao Tome and Principe,2012,0.8487309217453
Sao Tome and Principe,2013,0.855826258659363
Sao Tome and Principe,2014,0.859408259391785
Saudi Arabia,1970,0.845852375030518
Saudi Arabia,1980,0.846677303314209
Saudi Arabia,1990,0.733686089515686
Saudi Arabia,2000,0.690601527690887
Saudi Arabia,2001,0.690616548061371
Saudi Arabia,2002,0.690606713294983
Saudi Arabia,2003,0.690576374530792
Saudi Arabia,2004,0.690600156784058
Saudi Arabia,2005,0.690545797348022
Saudi Arabia,2006,0.690515637397766
Saudi Arabia,2007,0.690434753894806
Saudi Arabia,2008,0.690460026264191
Saudi Arabia,2009,0.690445423126221
Saudi Arabia,2010,0.690360307693481
Saudi Arabia,2011,0.690256476402283
Saudi Arabia,2012,0.690120041370392
Saudi Arabia,2013,0.690023422241211
Saudi Arabia,2014,0.690203964710236
Senegal,1970,0.829121947288513
Senegal,1980,0.825194537639618
Senegal,1990,0.822093486785889
Senegal,2000,0.824323177337646
Senegal,2001,0.823083996772766
Senegal,2002,0.824106276035309
Senegal,2003,0.827589273452759
Senegal,2004,0.826265275478363
Senegal,2005,0.824156701564789
Senegal,2006,0.829330503940582
Senegal,2007,0.830019891262054
Senegal,2008,0.811946749687195
Senegal,2009,0.806919038295746
Senegal,2010,0.806977570056915
Senegal,2011,0.819680392742157
Senegal,2012,0.820178329944611
Senegal,2013,0.822159767150879
Senegal,2014,0.828640282154083
Serbia,1970,0.498726040124893
Serbia,1980,0.509985744953156
Serbia,1990,0.51557320356369
Serbia,2000,0.605719089508057
Serbia,2001,0.605937600135803
Serbia,2002,0.606520712375641
Serbia,2003,0.606419861316681
Serbia,2004,0.607130289077759
Serbia,2005,0.60332053899765
Serbia,2006,0.608785688877106
Serbia,2007,0.612852513790131
Serbia,2008,0.616835594177246
Serbia,2009,0.62054842710495
Serbia,2010,0.605883002281189
Serbia,2011,0.605275869369507
Serbia,2012,0.606815218925476
Serbia,2013,0.600839614868164
Serbia,2014,0.596605360507965
Sierra Leone,1970,0.752332031726837
Sierra Leone,1980,0.739865601062775
Sierra Leone,1990,0.723765254020691
Sierra Leone,2000,0.720598757266998
Sierra Leone,2001,0.701174259185791
Sierra Leone,2002,0.676981568336487
Sierra Leone,2003,0.668054342269897
Sierra Leone,2004,0.647477865219116
Sierra Leone,2005,0.628894746303558
Sierra Leone,2006,0.609287142753601
Sierra Leone,2007,0.641447424888611
Sierra Leone,2008,0.634629130363464
Sierra Leone,2009,0.633787333965302
Sierra Leone,2010,0.590988337993622
Sierra Leone,2011,0.579319655895233
Sierra Leone,2012,0.573858261108398
Sierra Leone,2013,0.551986932754517
Sierra Leone,2014,0.534217357635498
Singapore,1970,0.392500162124634
Singapore,1980,0.374573200941086
Singapore,1990,0.321628123521805
Singapore,2000,0.305036604404449
Singapore,2001,0.304447740316391
Singapore,2002,0.303685694932938
Singapore,2003,0.30299836397171
Singapore,2004,0.3022081553936
Singapore,2005,0.301266938447952
Singapore,2006,0.300343304872513
Singapore,2007,0.299546957015991
Singapore,2008,0.298870235681534
Singapore,2009,0.298186868429184
Singapore,2010,0.300331205129623
Singapore,2011,0.327918410301208
Singapore,2012,0.344285428524017
Singapore,2013,0.344941675662994
Singapore,2014,0.344905346632004
Slovakia,1970,0.610252380371094
Slovakia,1980,0.618572890758514
Slovakia,1990,0.623240053653717
Slovakia,2000,0.624768912792206
Slovakia,2001,0.644564628601074
Slovakia,2002,0.647436499595642
Slovakia,2003,0.647642612457275
Slovakia,2004,0.675494074821472
Slovakia,2005,0.675175189971924
Slovakia,2006,0.675971210002899
Slovakia,2007,0.676932573318481
Slovakia,2008,0.676187992095947
Slovakia,2009,0.676949799060822
Slovakia,2010,0.675771832466125
Slovakia,2011,0.677369892597198
Slovakia,2012,0.677667021751404
Slovakia,2013,0.677883207798004
Slovakia,2014,0.678365647792816
Slovenia,1970,0.710155367851257
Slovenia,1980,0.717310190200806
Slovenia,1990,0.72501128911972
Slovenia,2000,0.785729169845581
Slovenia,2001,0.788262546062469
Slovenia,2002,0.790557265281677
Slovenia,2003,0.789165556430817
Slovenia,2004,0.794542789459229
Slovenia,2005,0.789618670940399
Slovenia,2006,0.79472154378891
Slovenia,2007,0.793632507324219
Slovenia,2008,0.79523229598999
Slovenia,2009,0.802605986595154
Slovenia,2010,0.798482060432434
Slovenia,2011,0.805416226387024
Slovenia,2012,0.79846066236496
Slovenia,2013,0.802662134170532
Slovenia,2014,0.80201929807663
Solomon Islands,1970,0.947690188884735
Solomon Islands,1980,0.953834652900696
Solomon Islands,1990,0.957535207271576
Solomon Islands,2000,0.960835099220276
Solomon Islands,2001,0.961194813251495
Solomon Islands,2002,0.961426913738251
Solomon Islands,2003,0.961464583873749
Solomon Islands,2004,0.961799085140228
Solomon Islands,2005,0.962025225162506
Solomon Islands,2006,0.962211906909943
Solomon Islands,2007,0.96230947971344
Solomon Islands,2008,0.962292850017548
Solomon Islands,2009,0.962377667427063
Solomon Islands,2010,0.960259020328522
Solomon Islands,2011,0.960160076618195
Solomon Islands,2012,0.959954380989075
Solomon Islands,2013,0.95711749792099
Solomon Islands,2014,0.956284701824188
Somalia,1970,0.712282001972198
Somalia,1980,0.722626030445099
Somalia,1990,0.716516196727753
Somalia,2000,0.716421365737915
Somalia,2001,0.716865181922913
Somalia,2002,0.715893507003784
Somalia,2003,0.715911567211151
Somalia,2004,0.715456485748291
Somalia,2005,0.715963304042816
Somalia,2006,0.718070983886719
Somalia,2007,0.719690263271332
Somalia,2008,0.72024142742157
Somalia,2009,0.720801770687103
Somalia,2010,0.720472753047943
Somalia,2011,0.721063494682312
Somalia,2012,0.72166109085083
Somalia,2013,0.721781849861145
Somalia,2014,0.722235977649689
South Africa,1970,0.621075212955475
South Africa,1980,0.616627752780914
South Africa,1990,0.600418388843536
South Africa,2000,0.585581243038177
South Africa,2001,0.585386991500854
South Africa,2002,0.585176408290863
South Africa,2003,0.584998250007629
South Africa,2004,0.585056722164154
South Africa,2005,0.584885597229004
South Africa,2006,0.585615694522858
South Africa,2007,0.58547979593277
South Africa,2008,0.585355520248413
South Africa,2009,0.585956871509552
South Africa,2010,0.595916986465454
South Africa,2011,0.598466575145721
South Africa,2012,0.599021971225739
South Africa,2013,0.605122685432434
South Africa,2014,0.609443485736847
South America,1970,0.834333837032318
South America,1980,0.818735241889954
South America,1990,0.806007206439972
South America,2000,0.794598460197449
South America,2001,0.794305741786957
South America,2002,0.793971955776215
South America,2003,0.793329656124115
South America,2004,0.791665732860565
South America,2005,0.790888130664825
South America,2006,0.789702892303467
South America,2007,0.788334310054779
South America,2008,0.787609100341797
South America,2009,0.787358283996582
South America,2010,0.781450867652893
South America,2011,0.780176341533661
South America,2012,0.778868854045868
South America,2013,0.775830864906311
South America,2014,0.773283958435059
South Korea,1970,0.773664236068726
South Korea,1980,0.783558428287506
South Korea,1990,0.801616609096527
South Korea,2000,0.813477456569672
