Entity,Year,Age-standardised diabetes prevalence (male),Age-standardised diabetes prevalence (female),Crude diabetes prevalence (male),Crude diabetes prevalence (female)
Georgia,1983,0.058456198,0.058846324,0.066710909,0.066710909
Georgia,1984,0.059600629,0.060031627,0.068239702,0.068239702
Georgia,1985,0.060854825,0.061281731,0.069891576,0.069891576
Georgia,1986,0.06205469,0.06245944,0.071522139,0.071522139
Georgia,1987,0.06330015,0.063660123,0.073223664,0.073223664
Georgia,1988,0.064625486,0.064929953,0.07503117,0.07503117
Georgia,1989,0.065951175,0.066168463,0.076815275,0.076815275
Georgia,1990,0.067234166,0.067350949,0.078536689,0.078536689
Georgia,1991,0.068393299,0.068409263,0.080124326,0.080124326
Georgia,1992,0.069100568,0.068993764,0.081197294,0.081197294
Georgia,1993,0.069575204,0.069352102,0.082019972,0.082019972
Georgia,1994,0.070060525,0.069795438,0.082919459,0.082919459
Georgia,1995,0.070785598,0.070490063,0.08406467,0.08406467
Georgia,1996,0.071790011,0.071485061,0.08550197,0.08550197
Georgia,1997,0.07310603,0.072774246,0.087224628,0.087224628
Georgia,1998,0.074616539,0.07425101,0.089113242,0.089113242
Georgia,1999,0.076428072,0.075993638,0.091257915,0.091257915
Georgia,2000,0.078504297,0.077951146,0.09360801,0.09360801
Georgia,2001,0.080868402,0.080119381,0.096156044,0.096156044
Georgia,2002,0.08358598,0.082549986,0.098966868,0.098966868
Georgia,2003,0.086615715,0.085147075,0.101970776,0.101970776
Georgia,2004,0.089905936,0.087828787,0.105130496,0.105130496
Georgia,2005,0.093363494,0.090518706,0.108406574,0.108406574
Georgia,2006,0.097086303,0.093389808,0.112013791,0.112013791
Georgia,2007,0.101074849,0.096410871,0.115919916,0.115919916
Georgia,2008,0.105303292,0.099584752,0.120125068,0.120125068
Georgia,2009,0.109505872,0.102765141,0.124450164,0.124450164
Georgia,2010,0.113835502,0.106054101,0.128998388,0.128998388
Georgia,2011,0.118322323,0.109548525,0.133873976,0.133873976
Georgia,2012,0.122997479,0.113109734,0.138928725,0.138928725
Georgia,2013,0.127804449,0.116783745,0.144226044,0.144226044
Georgia,2014,0.13278765,0.120605641,0.149822181,0.149822181
Germany,1980,0.050079989,0.042005791,0.058408084,0.058408084
Germany,1981,0.050268858,0.041711425,0.058097384,0.058097384
Germany,1982,0.050470341,0.041432191,0.057784475,0.057784475
Germany,1983,0.050737994,0.041203994,0.05752222,0.05752222
Germany,1984,0.05105024,0.041032401,0.057327789,0.057327789
Germany,1985,0.051396975,0.040884693,0.057170956,0.057170956
Germany,1986,0.051748776,0.040771404,0.057067724,0.057067724
Germany,1987,0.052130756,0.04070877,0.057040184,0.057040184
Germany,1988,0.052517111,0.04066355,0.057054555,0.057054555
Germany,1989,0.052923751,0.04064181,0.057124802,0.057124802
Germany,1990,0.0533367,0.040635446,0.057246743,0.057246743
Germany,1991,0.053759982,0.040636639,0.05741238,0.05741238
Germany,1992,0.054174324,0.040615435,0.057584029,0.057584029
Germany,1993,0.054593435,0.040599157,0.057794682,0.057794682
Germany,1994,0.055014334,0.040610523,0.05807169,0.05807169
Germany,1995,0.055440867,0.040642592,0.058404848,0.058404848
Germany,1996,0.055841483,0.040658447,0.058753485,0.058753485
Germany,1997,0.056219392,0.040660108,0.059117189,0.059117189
Germany,1998,0.056601636,0.040666269,0.059501736,0.059501736
Germany,1999,0.056954108,0.040660675,0.059861956,0.059861956
Germany,2000,0.05723871,0.040621455,0.060153114,0.060153114
Germany,2001,0.057540199,0.040583303,0.060408289,0.060408289
Germany,2002,0.057833682,0.040535442,0.060621821,0.060621821
Germany,2003,0.058070874,0.040450837,0.060782281,0.060782281
Germany,2004,0.058272298,0.040342977,0.060941435,0.060941435
Germany,2005,0.058442996,0.040202716,0.061110932,0.061110932
Germany,2006,0.058588599,0.04005345,0.061328565,0.061328565
Germany,2007,0.058716135,0.039890311,0.061578371,0.061578371
Germany,2008,0.058844505,0.039737447,0.061878223,0.061878223
Germany,2009,0.058914432,0.039537507,0.062130937,0.062130937
Germany,2010,0.059051969,0.039378219,0.062434153,0.062434153
Germany,2011,0.059242984,0.039226703,0.062739399,0.062739399
Germany,2012,0.059496085,0.03912207,0.063102133,0.063102133
Germany,2013,0.059796695,0.039067414,0.063530075,0.063530075
Germany,2014,0.060163501,0.039049721,0.06401131,0.06401131
Ghana,1980,0.03035149,0.030367091,0.020789848,0.020789848
Ghana,1981,0.031009046,0.030919523,0.021171036,0.021171036
Ghana,1982,0.031718602,0.031511964,0.021576319,0.021576319
Ghana,1983,0.032490188,0.032161272,0.022020972,0.022020972
Ghana,1984,0.033287809,0.032860139,0.022502599,0.022502599
Ghana,1985,0.034101766,0.033591366,0.023010017,0.023010017
Ghana,1986,0.034986493,0.034384152,0.023565986,0.023565986
Ghana,1987,0.035946982,0.03523872,0.024170772,0.024170772
Ghana,1988,0.036997938,0.036149116,0.024821018,0.024821018
Ghana,1989,0.038147223,0.037127989,0.025527949,0.025527949
Ghana,1990,0.039410445,0.038203011,0.026313318,0.026313318
Ghana,1991,0.040688774,0.039321249,0.027140556,0.027140556
Ghana,1992,0.04203834,0.040508068,0.028029435,0.028029435
Ghana,1993,0.043421031,0.041725329,0.028946533,0.028946533
Ghana,1994,0.044768743,0.04296379,0.029879521,0.029879521
Ghana,1995,0.046087687,0.044202045,0.030811063,0.030811063
Ghana,1996,0.047376429,0.045417283,0.031721351,0.031721351
Ghana,1997,0.048612785,0.046623575,0.032627196,0.032627196
Ghana,1998,0.049818972,0.047820161,0.033543389,0.033543389
Ghana,1999,0.050962564,0.048997168,0.034480928,0.034480928
Ghana,2000,0.052093676,0.050172577,0.035463069,0.035463069
Ghana,2001,0.053202198,0.051350896,0.036493512,0.036493512
Ghana,2002,0.054251814,0.052497175,0.037535071,0.037535071
Ghana,2003,0.055275021,0.053621611,0.038580153,0.038580153
Ghana,2004,0.056307365,0.054753505,0.039633036,0.039633036
Ghana,2005,0.057284637,0.055873549,0.04066611,0.04066611
Ghana,2006,0.058207003,0.056984742,0.04168313,0.04168313
Ghana,2007,0.059045949,0.058065632,0.042670319,0.042670319
Ghana,2008,0.059839426,0.059146549,0.043645348,0.043645348
Ghana,2009,0.060548888,0.060199916,0.044583383,0.044583383
Ghana,2010,0.061203897,0.06127389,0.04552446,0.04552446
Ghana,2011,0.061896736,0.062408883,0.046502358,0.046502358
Ghana,2012,0.06261545,0.063576548,0.047507713,0.047507713
Ghana,2013,0.063341439,0.064785439,0.048572411,0.048572411
Ghana,2014,0.064065812,0.066002139,0.049698628,0.049698628
Greece,1980,0.048676213,0.0597893,0.073588705,0.073588705
Greece,1981,0.049465261,0.059730384,0.073773896,0.073773896
Greece,1982,0.050245736,0.059648303,0.073944733,0.073944733
Greece,1983,0.051012815,0.059539798,0.074095406,0.074095406
Greece,1984,0.051782922,0.059439187,0.074262301,0.074262301
Greece,1985,0.052587212,0.05934071,0.074435007,0.074435007
Greece,1986,0.053394097,0.05924728,0.074621399,0.074621399
Greece,1987,0.054246925,0.059189474,0.074856942,0.074856942
Greece,1988,0.055063021,0.059110953,0.075060678,0.075060678
Greece,1989,0.055893775,0.059048228,0.075254875,0.075254875
Greece,1990,0.056728501,0.058983997,0.075406324,0.075406324
Greece,1991,0.057558382,0.058967392,0.075569342,0.075569342
Greece,1992,0.058349329,0.05891861,0.075660607,0.075660607
Greece,1993,0.059116601,0.058885434,0.075750529,0.075750529
Greece,1994,0.059865086,0.058844598,0.07583321,0.07583321
Greece,1995,0.060649229,0.058871606,0.07601445,0.07601445
Greece,1996,0.061447152,0.058932632,0.076256291,0.076256291
Greece,1997,0.062223546,0.059027777,0.076561475,0.076561475
Greece,1998,0.06303243,0.059140148,0.076929459,0.076929459
Greece,1999,0.063768813,0.059201495,0.07730322,0.07730322
Greece,2000,0.064492362,0.059253836,0.077745735,0.077745735
Greece,2001,0.065193692,0.059321298,0.078293017,0.078293017
Greece,2002,0.065854699,0.059374133,0.07890501,0.07890501
Greece,2003,0.066520038,0.059416436,0.079568219,0.079568219
Greece,2004,0.067085807,0.059415513,0.080216924,0.080216924
Greece,2005,0.067587016,0.059385529,0.080846827,0.080846827
Greece,2006,0.068096968,0.059381963,0.081517115,0.081517115
Greece,2007,0.068604898,0.059387967,0.082210137,0.082210137
Greece,2008,0.069203508,0.059464733,0.082999592,0.082999592
Greece,2009,0.069810872,0.059561237,0.083826534,0.083826534
Greece,2010,0.070419499,0.059686956,0.084704236,0.084704236
Greece,2011,0.071030228,0.059846929,0.085634127,0.085634127
Greece,2012,0.071475391,0.059902346,0.086438808,0.086438808
Greece,2013,0.071936049,0.059997254,0.087292722,0.087292722
Greece,2014,0.072485658,0.06015919,0.088226583,0.088226583
Greenland,1980,0.047381447,0.050282848,,
Greenland,1981,0.047799072,0.050204312,,
Greenland,1982,0.048236439,0.050107127,,
Greenland,1983,0.048723528,0.050053049,,
Greenland,1984,0.049196472,0.049996911,,
Greenland,1985,0.049701272,0.049970366,,
Greenland,1986,0.050213334,0.049984935,,
Greenland,1987,0.050744813,0.050037037,,
Greenland,1988,0.051256802,0.050089019,,
Greenland,1989,0.051784292,0.050156356,,
Greenland,1990,0.052206573,0.050101887,,
Greenland,1991,0.052596824,0.050011629,,
Greenland,1992,0.052940469,0.049844822,,
Greenland,1993,0.053251,0.04965806,,
Greenland,1994,0.053585759,0.049511879,,
Greenland,1995,0.053914241,0.049408365,,
Greenland,1996,0.054214559,0.049303858,,
Greenland,1997,0.05446704,0.04918787,,
Greenland,1998,0.05474443,0.049114629,,
Greenland,1999,0.054974576,0.049028229,,
Greenland,2000,0.055185825,0.048962524,,
Greenland,2001,0.055368645,0.048872258,,
Greenland,2002,0.055503148,0.048739123,,
Greenland,2003,0.055560392,0.048545653,,
Greenland,2004,0.055577947,0.048311439,,
Greenland,2005,0.055565361,0.048031754,,
Greenland,2006,0.055539452,0.047732427,,
Greenland,2007,0.05550714,0.04742389,,
Greenland,2008,0.055457779,0.047110865,,
Greenland,2009,0.05536117,0.046773161,,
Greenland,2010,0.055330845,0.046511157,,
Greenland,2011,0.055383837,0.046305096,,
Greenland,2012,0.055464617,0.046114955,,
Greenland,2013,0.055614785,0.045991016,,
Greenland,2014,0.055820505,0.045918351,,
Grenada,1980,0.033889297,0.05140039,0.050898504,0.050898504
Grenada,1981,0.034664759,0.052517547,0.050746485,0.050746485
Grenada,1982,0.035459049,0.053657927,0.050142138,0.050142138
Grenada,1983,0.036290282,0.054817893,0.049555138,0.049555138
Grenada,1984,0.037171177,0.056029064,0.049594977,0.049594977
Grenada,1985,0.03813587,0.05730919,0.050584039,0.050584039
Grenada,1986,0.039209544,0.058711447,0.052766842,0.052766842
Grenada,1987,0.040401308,0.060250648,0.056049612,0.056049612
Grenada,1988,0.041669383,0.061851183,0.060025738,0.060025738
Grenada,1989,0.043024556,0.063585497,0.06403545,0.06403545
Grenada,1990,0.044449308,0.065424769,0.067410127,0.067410127
Grenada,1991,0.045965,0.067390856,0.069811461,0.069811461
Grenada,1992,0.047543518,0.069485241,0.071374954,0.071374954
Grenada,1993,0.049174521,0.071660881,0.072350881,0.072350881
Grenada,1994,0.050837103,0.073872248,0.073227776,0.073227776
Grenada,1995,0.052472776,0.076111061,0.074402602,0.074402602
Grenada,1996,0.054104934,0.07841655,0.076013036,0.076013036
Grenada,1997,0.055659253,0.0807176,0.07785753,0.07785753
Grenada,1998,0.057215078,0.083098391,0.079921376,0.079921376
Grenada,1999,0.05885124,0.085658898,0.082087369,0.082087369
Grenada,2000,0.060531381,0.088311475,0.084118673,0.084118673
Grenada,2001,0.062272719,0.09101459,0.085967499,0.085967499
Grenada,2002,0.064095554,0.093824336,0.087784311,0.087784311
Grenada,2003,0.066020106,0.096760253,0.089614771,0.089614771
Grenada,2004,0.067938814,0.099706208,0.091481269,0.091481269
Grenada,2005,0.069939408,0.102800394,0.093560755,0.093560755
Grenada,2006,0.071806851,0.105812326,0.095662304,0.095662304
Grenada,2007,0.0738576,0.109087221,0.09810836,0.09810836
Grenada,2008,0.075929177,0.112419941,0.100737891,0.100737891
Grenada,2009,0.077869936,0.115619528,0.103440669,0.103440669
Grenada,2010,0.079753309,0.118796282,0.106328651,0.106328651
Grenada,2011,0.081690374,0.122062138,0.109527847,0.109527847
Grenada,2012,0.083724802,0.125414083,0.113031344,0.113031344
Grenada,2013,0.085830386,0.12890784,0.116878075,0.116878075
Grenada,2014,0.088060987,0.13254356,0.121055568,0.121055568
Guatemala,1980,0.043523196,0.049953684,0.036460732,0.036460732
Guatemala,1981,0.044394758,0.050894203,0.03733971,0.03733971
Guatemala,1982,0.045300686,0.051877798,0.038250159,0.038250159
Guatemala,1983,0.046267304,0.052911595,0.039199951,0.039199951
Guatemala,1984,0.047274196,0.053980866,0.040181632,0.040181632
Guatemala,1985,0.048272882,0.055051202,0.041170323,0.041170323
Guatemala,1986,0.049281502,0.056168796,0.042203566,0.042203566
Guatemala,1987,0.05031852,0.057359728,0.043296831,0.043296831
Guatemala,1988,0.051415288,0.058631145,0.044444961,0.044444961
Guatemala,1989,0.052535565,0.059953769,0.045608424,0.045608424
Guatemala,1990,0.053659878,0.061317246,0.046768837,0.046768837
Guatemala,1991,0.054808703,0.062729582,0.047928802,0.047928802
Guatemala,1992,0.056010548,0.064231462,0.049126667,0.049126667
Guatemala,1993,0.057295041,0.065813725,0.050365344,0.050365344
Guatemala,1994,0.05869356,0.067488207,0.0516681,0.0516681
Guatemala,1995,0.060196489,0.069228717,0.05302469,0.05302469
Guatemala,1996,0.061783875,0.071010175,0.054417355,0.054417355
Guatemala,1997,0.063450065,0.072828259,0.05584222,0.05584222
Guatemala,1998,0.065145399,0.074662542,0.057288252,0.057288252
Guatemala,1999,0.066878452,0.076530343,0.05877472,0.05877472
Guatemala,2000,0.068642864,0.078408361,0.060286886,0.060286886
Guatemala,2001,0.07039501,0.080263949,0.061801857,0.061801857
Guatemala,2002,0.07211927,0.082118164,0.063336506,0.063336506
Guatemala,2003,0.07381578,0.083937338,0.064861083,0.064861083
Guatemala,2004,0.07547595,0.085738226,0.066383717,0.066383717
Guatemala,2005,0.077135778,0.087523356,0.067903103,0.067903103
Guatemala,2006,0.078686501,0.089274047,0.069407295,0.069407295
Guatemala,2007,0.080148316,0.090988493,0.070897551,0.070897551
Guatemala,2008,0.081564737,0.092759913,0.072447053,0.072447053
Guatemala,2009,0.082826391,0.094449969,0.07394314,0.07394314
Guatemala,2010,0.084030329,0.096138911,0.075449898,0.075449898
Guatemala,2011,0.08525244,0.097894133,0.077023137,0.077023137
Guatemala,2012,0.08657251,0.099732538,0.078683064,0.078683064
Guatemala,2013,0.08792796,0.101630171,0.080421226,0.080421226
Guatemala,2014,0.08933383,0.103592865,0.08225591,0.08225591
Guinea,1980,0.023819106,0.02503668,0.018022273,0.018022273
Guinea,1981,0.024532468,0.025664523,0.018559192,0.018559192
Guinea,1982,0.025306266,0.026342694,0.019145432,0.019145432
Guinea,1983,0.026135677,0.027063165,0.019775148,0.019775148
Guinea,1984,0.027009355,0.027810385,0.020437057,0.020437057
Guinea,1985,0.0279286,0.028600362,0.021143996,0.021143996
Guinea,1986,0.02887983,0.029415159,0.021879947,0.021879947
Guinea,1987,0.029859556,0.030256777,0.022643854,0.022643854
Guinea,1988,0.030890898,0.03114373,0.023446497,0.023446497
Guinea,1989,0.031949444,0.032035898,0.024249087,0.024249087
Guinea,1990,0.033028949,0.032916488,0.025031778,0.025031778
Guinea,1991,0.034137737,0.033809414,0.025812061,0.025812061
Guinea,1992,0.035269352,0.034712795,0.026585752,0.026585752
Guinea,1993,0.036447707,0.035630031,0.027350445,0.027350445
Guinea,1994,0.037666098,0.036578099,0.028114564,0.028114564
Guinea,1995,0.038959376,0.037575706,0.028890153,0.028890153
Guinea,1996,0.040317581,0.038608439,0.029665073,0.029665073
Guinea,1997,0.041740045,0.039698622,0.03045878,0.03045878
Guinea,1998,0.04322942,0.040843623,0.0312689,0.0312689
Guinea,1999,0.044775218,0.042029072,0.032085465,0.032085465
Guinea,2000,0.046346003,0.043245088,0.032904117,0.032904117
Guinea,2001,0.047957906,0.044490292,0.033723794,0.033723794
Guinea,2002,0.049551504,0.045723673,0.034514548,0.034514548
Guinea,2003,0.051116107,0.046919398,0.035268318,0.035268318
Guinea,2004,0.052611162,0.048058275,0.035986548,0.035986548
Guinea,2005,0.054045634,0.049164968,0.036701587,0.036701587
Guinea,2006,0.055480165,0.050276509,0.037450694,0.037450694
Guinea,2007,0.056893802,0.051401028,0.038238897,0.038238897
Guinea,2008,0.058338378,0.052579052,0.039092294,0.039092294
Guinea,2009,0.059802347,0.05378343,0.039978574,0.039978574
Guinea,2010,0.061277011,0.055044014,0.040913992,0.040913992
Guinea,2011,0.062789132,0.056373993,0.041908324,0.041908324
Guinea,2012,0.064289863,0.057705708,0.042910993,0.042910993
Guinea,2013,0.065843861,0.059081021,0.043957344,0.043957344
Guinea,2014,0.067504811,0.060544232,0.045085532,0.045085532
Guinea-Bissau,1980,0.026394635,0.027584705,0.020418026,0.020418026
Guinea-Bissau,1981,0.027026589,0.028149353,0.020973239,0.020973239
Guinea-Bissau,1982,0.027762996,0.028807662,0.021613225,0.021613225
Guinea-Bissau,1983,0.028585414,0.029529041,0.022302837,0.022302837
Guinea-Bissau,1984,0.029514733,0.030362777,0.023066349,0.023066349
Guinea-Bissau,1985,0.03046097,0.031239315,0.023836592,0.023836592
Guinea-Bissau,1986,0.031431446,0.032134329,0.024591489,0.024591489
Guinea-Bissau,1987,0.032460002,0.03308587,0.025360801,0.025360801
Guinea-Bissau,1988,0.033562514,0.034083687,0.026122793,0.026122793
Guinea-Bissau,1989,0.034710326,0.035125177,0.026861267,0.026861267
Guinea-Bissau,1990,0.035934051,0.036225317,0.027582449,0.027582449
Guinea-Bissau,1991,0.037195336,0.037352832,0.028253904,0.028253904
Guinea-Bissau,1992,0.038528167,0.038530115,0.028904052,0.028904052
Guinea-Bissau,1993,0.039912587,0.039738228,0.029550842,0.029550842
Guinea-Bissau,1994,0.041368437,0.041014274,0.030266449,0.030266449
Guinea-Bissau,1995,0.042925509,0.042358031,0.031081637,0.031081637
Guinea-Bissau,1996,0.044608453,0.043795606,0.032030073,0.032030073
Guinea-Bissau,1997,0.046371388,0.045280166,0.033067072,0.033067072
Guinea-Bissau,1998,0.047971451,0.046593657,0.034007233,0.034007233
Guinea-Bissau,1999,0.049612986,0.047933091,0.034978609,0.034978609
Guinea-Bissau,2000,0.05129216,0.049315517,0.035974158,0.035974158
Guinea-Bissau,2001,0.053113097,0.050797786,0.037035007,0.037035007
Guinea-Bissau,2002,0.054969522,0.052301498,0.03810719,0.03810719
Guinea-Bissau,2003,0.056821387,0.053782348,0.039166127,0.039166127
Guinea-Bissau,2004,0.058651275,0.055222056,0.040215176,0.040215176
Guinea-Bissau,2005,0.060475991,0.056656352,0.041292962,0.041292962
Guinea-Bissau,2006,0.062220605,0.058033838,0.042362634,0.042362634
Guinea-Bissau,2007,0.063883022,0.059390135,0.043444605,0.043444605
Guinea-Bissau,2008,0.06547315,0.060725327,0.044531293,0.044531293
Guinea-Bissau,2009,0.066962152,0.062014492,0.045588201,0.045588201
Guinea-Bissau,2010,0.068343781,0.06327144,0.04661827,0.04661827
Guinea-Bissau,2011,0.069648848,0.064507233,0.047628188,0.047628188
Guinea-Bissau,2012,0.070976533,0.065791825,0.048677084,0.048677084
Guinea-Bissau,2013,0.072272357,0.067077788,0.04973192,0.04973192
Guinea-Bissau,2014,0.073624409,0.068439213,0.050856492,0.050856492
Guyana,1980,0.035882316,0.049943955,0.036467015,0.036467015
Guyana,1981,0.036759293,0.05095372,0.037183383,0.037183383
Guyana,1982,0.037646208,0.051944022,0.037970398,0.037970398
Guyana,1983,0.038580786,0.052985626,0.038855638,0.038855638
Guyana,1984,0.039565932,0.054086406,0.039811652,0.039811652
Guyana,1985,0.040598711,0.05529223,0.040838732,0.040838732
Guyana,1986,0.041628129,0.056560618,0.041907124,0.041907124
