Entity,Year,Sex ratio by age (one-year olds),Sex ratio by age (five-year olds),Sex ratio by age (10 year olds),Sex ratio by age (15 year olds),Sex ratio by age (20 year olds),Sex ratio by age (30 year olds),Sex ratio by age (40 year olds),Sex ratio by age (50 year olds),Sex ratio by age (60 year olds),Sex ratio by age (70 year olds),Sex ratio by age (80 year olds),Sex ratio by age (90 year olds),Sex ratio by age (100 year olds)
China,1958,106.2786837,106.1019364,106.6113234,113.3981069,115.6106754,115.6264673,110.6396238,101.7747466,96.74343145,79.3279298,,,
China,1959,106.1606922,106.2759831,106.0954387,111.8536661,115.4137168,115.3752638,110.3983531,102.149524,95.18928348,78.87212711,,,
China,1960,106.1752524,106.235457,106.0877814,110.0951383,114.8559778,114.3742345,109.8756197,102.7312494,93.35920695,78.18271201,,,
China,1961,106.076149,106.2244395,106.02118,108.5353602,114.3990103,113.5756144,109.2231829,103.010129,92.23915098,78.782453,,,
China,1962,106.681108,106.1972814,105.9738999,107.0390267,113.9060506,112.6784038,108.5097051,103.3415943,90.93884115,78.78282528,,,
China,1963,106.9208466,106.1787137,105.9572487,105.9969405,112.8972498,112.3173655,108.6009349,103.7512706,89.74427067,78.34323673,,,
China,1964,106.9749384,106.2297737,105.9264239,105.6122886,111.3151412,112.8121589,109.8880774,104.2553136,88.91449896,77.8215714,,,
China,1965,106.8120512,106.4136706,105.884051,105.6357371,109.555587,113.801226,111.8411404,104.8521512,88.45453376,77.38789167,,,
China,1966,106.537253,106.3657988,105.8439812,105.6006586,107.978008,114.3537666,113.4137397,105.9350464,88.89788716,78.51258329,,,
China,1967,105.6069473,106.2852487,105.8909073,105.637924,106.5463928,114.8456472,115.1058192,107.1683551,89.46610392,79.34064753,,,
China,1968,104.9488669,106.1507773,105.9782133,105.6999957,105.6353059,115.104042,116.0049589,107.9878216,90.48180721,79.20530389,,,
China,1969,104.4876406,105.917176,106.0408941,105.7366149,105.380455,114.9559133,115.6614634,108.1528327,91.98927274,78.074508,,,
China,1970,104.3346552,105.5282815,106.0243894,105.7598745,105.4754149,114.4648306,114.6181305,107.9255915,93.77475753,76.63007745,,,
China,1971,104.0087414,105.2165071,106.0288159,105.8293635,105.5393791,113.9837248,113.7559931,107.5381901,95.28789338,76.36791216,,,
China,1972,105.1065056,104.8266495,106.0158698,105.8699726,105.5772102,113.4770626,112.7898396,106.9778075,96.64091573,76.05132021,,,
China,1973,105.8107936,104.4604378,105.9034793,105.8872559,105.5938153,112.4800435,112.3450674,107.1449586,97.89469152,75.97665727,,,
China,1974,106.5003255,104.2541552,105.5687362,105.9046958,105.598584,110.9412234,112.7314443,108.476959,99.1269288,76.3123968,,,
China,1975,107.0024166,104.3521519,105.049118,105.9255612,105.6259214,109.2437857,113.5943368,110.4591847,100.3680931,76.9586322,,,
China,1976,108.2852063,104.6781197,104.6058382,105.9022745,105.6353451,107.7015266,114.1114803,112.1299741,101.5869463,77.99888961,,,
China,1977,107.0128917,105.2558593,104.2560102,105.9912755,105.7128319,106.3135203,114.5894267,113.9247427,102.9866398,78.92723769,,,
China,1978,106.7167933,105.9578039,104.0670179,105.8966831,105.8150279,105.4371475,114.8530518,114.9170332,103.8829281,80.22994692,,,
China,1979,106.3546269,106.5619177,104.2260633,105.5062324,105.8837787,105.2018685,114.7200595,114.6549474,104.0135949,81.9830968,,,
China,1980,106.0736977,106.7530735,104.7504091,104.972232,105.8870903,105.3045113,114.2408753,113.6903466,103.7385738,83.87339549,,,
China,1981,105.2809268,106.8360973,105.2472302,104.5601193,105.9426613,105.3974604,113.7506948,112.8402577,103.4592254,85.51643335,,,
China,1982,106.0525594,106.7035185,105.7255917,104.1045825,106.020592,105.471958,113.2517565,111.9094008,103.0942692,86.70961533,,,
China,1983,106.177216,106.4345426,106.1490373,103.9219325,105.8691023,105.5235523,112.2697836,111.4913471,103.4906728,87.89053336,,,
China,1984,106.3438937,106.1926373,106.3343457,104.1615296,105.4389664,105.5451451,110.739834,111.8743788,104.9852227,89.3301899,,,
China,1985,106.5198866,106.2118094,106.2246758,104.6788591,104.9061233,105.5626667,109.0400846,112.7135976,107.0210679,90.93805166,,,
China,1986,106.6577373,106.2064323,106.195508,105.1731728,104.451392,105.6026638,107.520565,113.2604467,108.7264414,92.67436831,,,
China,1987,106.8373858,106.2312208,106.1910105,105.7233576,103.9888087,105.6527377,106.093181,113.7365152,110.4493116,94.44956192,,,
China,1988,107.0303136,106.2931119,106.165937,106.1251488,103.8220211,105.701179,105.1630943,113.9742228,111.3451985,95.54541663,,,
China,1989,107.3171635,106.3901671,106.1275251,106.2335154,104.0732235,105.7273076,104.9046829,113.8131127,111.0709343,95.74799574,,,
China,1990,107.7472219,106.5244757,106.0875268,106.1307641,104.586061,105.7119582,105.0181248,113.3197988,110.1989556,95.52842165,66.55547153,40.23298829,25.76687117
China,1991,108.1723446,106.7455029,106.0900402,106.1061715,105.085206,105.7214176,105.075648,112.7422998,109.3430531,95.09298617,68.77934515,41.58653846,26.17241379
China,1992,109.4445766,106.9987222,106.1060381,106.0965622,105.6301811,105.7784471,105.1280726,112.2398512,108.4776587,94.60649759,69.8463086,44.31549521,26.43360932
China,1993,110.7526688,107.2876998,106.1560685,106.0606178,106.0177556,105.6222236,105.1603347,111.2990307,108.1434479,94.89583687,71.077051,45.23995923,26.52505447
China,1994,112.1943581,107.6364304,106.2654476,106.0188916,106.1157441,105.1889264,105.1612431,109.8012712,108.5608652,96.24407305,72.69353399,44.57923983,26.61624787
China,1995,113.437788,108.0944077,106.4295221,105.9880927,106.0151282,104.6484149,105.1634727,108.1099415,109.384252,98.09858447,73.98530581,40.80261936,26.69172932
China,1996,117.2166562,108.8493992,106.5991922,105.9525321,105.9568724,104.1611487,105.1731311,106.5133828,109.8724125,99.45131482,76.10553184,43.24178054,26.81553007
China,1997,114.0932052,109.9238047,106.7756973,105.9584292,105.9466175,103.6862809,105.2199923,105.073891,110.358886,100.6988037,77.39096902,46.22210767,27.01754386
China,1998,113.6732292,111.3006844,107.0430645,106.0345289,105.9320375,103.5190682,105.2769576,104.1812678,110.6305439,101.1952316,77.53328818,48.66222543,27.15108401
China,1999,113.2550429,112.752936,107.5728745,106.1749063,105.9121733,103.7744951,105.3104442,103.9719723,110.4940703,100.8459614,76.65386567,49.49144232,27.18327183
China,2000,113.1476333,113.6093807,108.4812401,106.3522496,105.8947347,104.2954151,105.3025333,104.1203825,110.0135308,100.244736,75.26575169,48.87278583,27.06870439
China,2001,111.8747049,114.0709252,109.4581873,106.5269515,105.8905909,104.7877704,105.3109668,104.2273675,109.5788559,100.0236262,75.90403197,52.23315305,26.87187004
China,2002,114.036016,114.0675507,110.5725256,106.6383137,105.8832546,105.317196,105.3466479,104.3219328,109.2269963,99.77836566,75.99994559,54.00959983,26.66810159
China,2003,114.7800682,113.8043,111.7328492,106.9240508,105.9276188,105.687988,105.1612436,104.3912459,108.4674431,99.95022611,76.62512358,55.45898302,26.592719
China,2004,115.5148084,113.6500185,112.4743272,107.5286057,106.0538963,105.7736248,104.7055617,104.426933,107.1808947,100.7183667,77.92293397,55.61671172,26.73109244
China,2005,116.0970965,114.1031147,112.562074,108.435226,106.2414065,105.6640839,104.1512431,104.4579478,105.7059709,101.8324931,79.13539337,55.73190589,27.11431576
China,2006,116.6883299,114.5408926,112.807136,109.4478941,106.4031021,105.6037286,103.6698215,104.4641338,104.2491112,102.5441703,81.02443939,59.51655473,27.68564273
China,2007,116.7656953,115.0374764,113.0897996,110.7172706,106.529837,105.5754832,103.1824897,104.5137385,102.9080085,103.281676,82.12586533,61.45953394,28.39460784
China,2008,116.914576,115.528085,113.3689086,111.8382776,106.8435932,105.5351397,102.9959381,104.5807191,102.1284732,103.704994,82.65561735,61.62161996,29.2038835
China,2009,116.9453329,115.9308995,113.7869214,112.4009541,107.4666339,105.4937374,103.2365393,104.6194265,102.0593979,103.6440723,82.67514672,60.27346405,30.06153384
China,2010,116.8720116,116.1596985,114.364348,112.523965,108.3789459,105.4658969,103.7508437,104.606884,102.34189,103.2881876,82.27326134,57.78231444,30.92908438
China,2011,116.9336264,116.40805,114.8297091,112.766476,109.4057911,105.4711257,104.2474982,104.553327,102.3743883,102.8565368,82.99490993,59.53452492,31.75729868
China,2012,116.3957508,116.6223566,115.211752,113.0105951,110.6951499,105.4954553,104.8103238,104.569621,102.424833,102.6729061,82.95384807,60.92043595,32.52813418
China,2013,116.060786,116.7744912,115.5565055,113.326961,111.839786,105.597022,105.222429,104.3970598,102.4591856,102.0729048,83.17165154,61.92693611,33.22844758
China,2014,115.7328728,116.8283191,115.9009333,113.8136478,112.4224097,105.7862529,105.3382762,103.9746217,102.4689536,100.811295,83.98731174,61.86351599,33.85806303
China,2015,115.4481626,116.741435,116.2472035,114.3801136,112.5521165,106.0211697,105.2464441,103.4630384,102.5037136,99.29453777,84.91591513,61.77415403,34.41997754
Colombia,1950,102.5194015,101.8543525,101.3063581,100.8304894,100.2151939,98.97529932,97.73843862,94.90410707,84.56055314,73.93146181,,,
Colombia,1951,102.5451163,101.8891329,101.3387862,100.8159941,100.1235477,98.80627835,97.5029027,96.03414107,85.13287299,74.09864259,,,
Colombia,1952,102.8383076,101.8824001,101.4063035,100.8325006,100.0412205,98.62913729,97.25079682,97.15325248,85.70844547,74.18145017,,,
Colombia,1953,102.933945,101.8632506,101.4729624,100.8668312,99.99326197,98.45701288,97.04277964,97.66681719,86.08110795,74.35897436,,,
Colombia,1954,103.0141467,101.8514565,101.471255,100.9182282,99.99503866,98.29187539,96.87023572,97.32693912,86.21441395,74.68383274,,,
Colombia,1955,103.0821271,101.8621746,101.3858005,100.9898497,100.0478613,98.1285382,96.70842974,96.5055822,86.26074587,75.07563025,,,
Colombia,1956,103.3471684,102.0399173,101.3284978,100.9801381,99.98328159,97.90033683,96.55381681,95.82599507,86.3723666,75.59898421,,,
Colombia,1957,103.1514402,102.258866,101.3299664,101.0526106,99.97120354,97.67921128,96.42252146,95.18662741,86.36970788,76.02142973,,,
Colombia,1958,103.1941758,102.4721672,101.3863936,101.1038982,99.99316042,97.48078217,96.27929315,94.71431471,86.83388227,76.40010557,,,
Colombia,1959,103.2296266,102.6326007,101.5229305,101.0933963,100.0430178,97.30578446,96.09958734,94.48951752,87.96864723,76.77124987,,,
Colombia,1960,103.2542143,102.6920171,101.7243778,101.0619776,100.124991,97.15004601,95.87500826,94.39934213,89.41824404,77.12583768,,,
Colombia,1961,103.2946986,102.8067436,101.8925285,100.9899302,100.1307686,97.00901799,95.71020262,94.25673945,90.6700505,77.71329077,,,
Colombia,1962,103.283671,102.8953392,102.0657809,100.9547239,100.1860325,96.85770566,95.5466785,94.10942492,91.88359057,78.22853916,,,
Colombia,1963,103.2953598,102.9609246,102.2349349,101.0142808,100.222986,96.729569,95.34733053,93.9771615,92.48541947,78.52746752,,,
Colombia,1964,103.3158574,103.0111409,102.3739502,101.1897322,100.2257862,96.64438611,95.09273343,93.85590146,92.275413,78.59464207,,,
Colombia,1965,103.3467698,103.050798,102.477648,101.4315582,100.2393684,96.59653191,94.78584079,93.73490507,91.64748285,78.60184678,,,
Colombia,1966,103.3654806,103.1041133,102.5673266,101.5923637,100.194211,96.59835035,94.56306659,93.62276924,91.11216515,78.81733165,,,
Colombia,1967,103.4242185,103.1504946,102.6718378,101.7840872,100.1782598,96.60040822,94.35163538,93.53193773,90.61033893,78.78011276,,,
Colombia,1968,103.4690486,103.1869162,102.772562,101.9667104,100.2574385,96.61654135,94.15430665,93.44509119,90.26512895,79.19289011,,,
Colombia,1969,103.4999231,103.2140406,102.8529845,102.1132401,100.4575819,96.64926023,93.96212777,93.34617063,90.15027802,80.28675163,,,
Colombia,1970,103.5089505,103.2358381,102.9075625,102.2339872,100.7346473,96.69732113,93.76064987,93.22816412,90.16482412,81.6744119,,,
Colombia,1971,103.5194926,103.2503104,102.9348382,102.2948836,100.9061628,96.80997978,93.64696253,93.09065973,90.05500982,82.95711061,,,
Colombia,1972,103.4550095,103.2603877,102.9708403,102.3893847,101.0959834,96.92813555,93.55195964,92.97676931,89.96594735,83.98389095,,,
Colombia,1973,103.4201693,103.2638128,103.0079266,102.4918582,101.2715334,97.03066157,93.48625969,92.8309161,89.89218329,84.36654982,,,
Colombia,1974,103.4085446,103.2550424,103.0378069,102.5811058,101.4201174,97.0988214,93.43866061,92.62995368,89.82008275,84.04943516,,,
Colombia,1975,103.4363893,103.2277769,103.0538187,102.6538086,101.5642881,97.14841177,93.38803135,92.39861215,89.77383024,83.42567087,,,
Colombia,1976,103.5235866,103.2660435,103.0797299,102.6805895,101.6356437,97.23143867,93.43165935,92.19266193,89.73926297,83.25600886,,,
Colombia,1977,103.6466506,103.30039,103.1064517,102.7271679,101.7252453,97.26269316,93.48539878,92.0035041,89.71984506,82.96057784,,,
Colombia,1978,103.7632149,103.3329866,103.1257958,102.776082,101.8113412,97.35672247,93.54541469,91.82768797,89.71171554,82.72855134,,,
Colombia,1979,103.8554241,103.3687171,103.1297828,102.811522,101.8901156,97.54806918,93.59808195,91.6619068,89.69817397,82.67469748,,,
Colombia,1980,103.9108975,103.4106597,103.1169623,102.8287718,101.9696919,97.77731493,93.63362193,91.50315408,89.66847835,82.73470464,,,
Colombia,1981,103.985609,103.4787239,103.1134353,102.7923127,101.9435184,97.96547765,93.71628289,91.3143351,89.49921529,82.74907039,,,
Colombia,1982,104.0041532,103.5400728,103.1210897,102.7980626,101.9383666,98.10308176,93.81627129,91.15963889,89.34102318,82.66458225,,,
Colombia,1983,104.0190736,103.5875568,103.1388917,102.8174242,101.9430432,98.19728483,93.89244295,91.03589965,89.13380479,82.50995535,,,
Colombia,1984,104.0284259,103.6125978,103.1692973,102.8244396,101.9623809,98.25080619,93.90999964,90.93454192,88.87718437,82.33385439,,,
Colombia,1985,104.0413029,103.60976,103.2051514,102.8198771,102.0092269,98.28237086,93.88308353,90.84944359,88.61675559,82.19935601,,,
Colombia,1986,104.1325152,103.6918871,103.2564712,102.7294734,101.9105399,98.32174682,93.90626102,90.80250025,88.38843033,82.31617308,,,
Colombia,1987,104.1368842,103.7690132,103.3289065,102.7170706,101.8507653,98.33051982,93.90378348,90.79554924,88.20008785,82.35320923,,,
Colombia,1988,104.1834862,103.8295057,103.4059482,102.7704798,101.793717,98.32534713,93.95206867,90.80837525,88.02976078,82.35948308,,,
Colombia,1989,104.215208,103.8611898,103.4692905,102.8503529,101.7413358,98.29766006,94.06606463,90.82151087,87.86270672,82.35947852,,,
Colombia,1990,104.2242812,103.8551956,103.507957,102.921561,101.7253264,98.23174647,94.18815309,90.8253011,87.70246411,82.34395372,71.11121145,55.61327561,49.16067146
Colombia,1991,104.3007181,103.9367228,103.550868,102.8328069,101.5262373,98.15254237,94.30011076,90.87088652,87.57289312,82.48569861,71.61698989,57.26034438,47.01834862
Colombia,1992,104.2829878,103.9899293,103.6296787,102.821159,101.3573514,98.02298246,94.34872404,90.94106488,87.47445007,82.50692077,71.79925744,57.98479087,44.95614035
Colombia,1993,104.2893611,104.0165731,103.7236539,102.8724201,101.2464111,97.8784433,94.33229708,90.98936948,87.39918398,82.4016035,71.75869618,57.93703952,42.91666667
Colombia,1994,104.2957809,104.0234794,103.8038308,102.9755372,101.235695,97.71795899,94.2698965,90.9860032,87.33747815,82.2375558,71.69593438,56.78793256,41.30434783
Colombia,1995,104.3104678,104.0141693,103.858867,103.1259254,101.3408485,97.52892712,94.19152944,90.95259149,87.29889732,82.09241166,71.74117279,54.00788436,39.85102421
Colombia,1996,104.3654984,104.0408649,103.8376155,103.1278118,101.3689089,97.43606426,94.20803294,90.93061263,87.24668681,82.07072436,72.29304254,55.00290304,38.70402802
Colombia,1997,104.2809709,104.0840837,103.8728391,103.2245883,101.4157739,97.35426552,94.21059834,90.93096639,87.25450301,82.0214354,72.57360139,55.47028378,37.70491803
Colombia,1998,104.2828117,104.1260271,103.9397131,103.3525656,101.4872516,97.26578069,94.20972099,90.98940672,87.31322361,81.95456704,72.71600437,55.84045584,36.94656489
Colombia,1999,104.2921657,104.1454032,104.0097087,103.4613829,101.6177212,97.15941663,94.2065093,91.10690149,87.40338164,81.89248614,72.84890186,55.47615091,36.49222065
Colombia,2000,104.3067604,104.1239468,104.0637741,103.5535032,101.827536,97.04309476,94.18799581,91.237158,87.50803326,81.85486364,72.98159106,54.43990188,36.06770833
Colombia,2001,104.3690428,104.147668,104.0579443,103.5298491,101.9614794,97.03368945,94.22600516,91.34496122,87.56977587,81.86184468,73.35003915,56.13063129,35.67181926
Colombia,2002,104.3488862,104.1682692,104.0785327,103.5727313,102.097603,97.03916674,94.23089944,91.45829656,87.67069734,81.8454471,73.43544334,56.88542227,35.57483731
Colombia,2003,104.3730855,104.1790426,104.1116141,103.6482988,102.1991931,97.11410543,94.20636042,91.54551565,87.77524809,81.80331133,73.28204685,57.19585519,35.45183714
Colombia,2004,104.3918602,104.1759532,104.1420245,103.7262772,102.2834366,97.24770091,94.1615347,91.5936738,87.8569087,81.76922544,73.05744425,56.66452854,35.45119705
Colombia,2005,104.4005193,104.1523752,104.1602721,103.799949,102.4012737,97.38444082,94.10519378,91.6165185,87.91851522,81.7748708,72.88951764,55.49765503,35.73287077
Colombia,2006,104.4786805,104.1805162,104.1343341,103.7823032,102.4504748,97.51421585,94.13673669,91.6241351,87.88450965,81.77299849,73.11597652,57.02409639,36.15257048
Colombia,2007,104.3642886,104.2231529,104.1262418,103.8340565,102.5459213,97.60191581,94.17602476,91.65354528,87.85341386,81.79728185,73.15884013,57.77727683,36.69871795
Colombia,2008,104.3408965,104.2641193,104.1337016,103.9109908,102.6516242,97.70708498,94.18658537,91.705508,87.89526583,81.83682491,73.02143959,58.29293994,37.2960373
Colombia,2009,104.3208962,104.2825116,104.1643915,103.9706884,102.7598623,97.85341773,94.15924168,91.77165997,88.03310459,81.89264262,72.76031387,57.99529989,37.95948987
Colombia,2010,104.3114085,104.2575205,104.2123847,104.0044559,102.8902566,98.01785756,94.11378111,91.83857139,88.22431527,81.97934083,72.45170739,57.54726034,38.50574713
Colombia,2011,104.3205556,104.2604351,104.2214253,103.9338088,102.9256349,98.22702042,94.14628517,91.88096551,88.33891188,82.09412728,72.5848564,59.11625912,38.91156463
Colombia,2012,104.3288588,104.255996,104.2374487,103.9153794,102.995328,98.39024969,94.19656825,91.92608565,88.45709325,82.21904447,72.58685579,59.60629921,39.30857875
Colombia,2013,104.3504548,104.2426877,104.2554094,103.9489851,103.0521499,98.53049247,94.28342464,91.97211931,88.55285953,82.33546943,72.5002106,59.66486246,39.60455362
Colombia,2014,104.3759067,104.2233185,104.2661594,104.0131725,103.091132,98.66293348,94.39744451,92.01776458,88.62317685,82.42689024,72.38287792,59.06128725,39.92161254
