Entity,Year,biomass_mean_region,catch_mean_region,fishing_pressure_mean_region,biomass_q25_region,catch_q25_region,fishing_pressure_q25_region,biomass_q75_region,catch_q75_region,fishing_pressure_q75_region,biomass_mean_taxa,catch_mean_taxa,fishing_pressure_mean_taxa,biomass_q25_taxa,catch_q25_taxa,fishing_pressure_q25_taxa,biomass_q75_taxa,catch_q75_taxa,fishing_pressure_q75_taxa
Other marine fish,1972,,,,,,,,,,2.4999567950349704,0.10689109443232801,0.0,2.36261595470409,0.0,0.0,3.17,0.74748937007825,0.0219127220230062
Other marine fish,1973,,,,,,,,,,2.49788485556585,0.11599073236955401,0.0045808639229483,2.4317090074803396,0.0,0.0,3.24497757684034,0.9482193222949009,0.0605620079753216
Other marine fish,1974,,,,,,,,,,2.49635213994277,0.17157619566574997,0.00802952672648702,2.3566725454211297,0.0,0.0,3.23,1.05995271698249,0.0465371219178787
Other marine fish,1975,,,,,,,,,,2.68408839821869,0.299815413287828,0.0120882324286127,2.32092973051325,0.0,0.0,3.375,0.8718642283785258,0.21534411444754198
Other marine fish,1976,,,,,,,,,,2.68408839821869,0.362119382452877,0.028815884342707997,2.23160547938629,0.0,0.0,3.365,1.11977450417945,0.187931085957047
Other marine fish,1977,,,,,,,,,,2.68408839821869,0.622555916826742,0.0368654338201337,2.17608579429801,0.0,0.0,3.35,1.11650162823154,0.476774032249051
Other marine fish,1978,,,,,,,,,,2.54813,0.504510638297872,0.0462399596323703,2.20413387328089,0.00680987330291522,0.0,3.22,1.19684119413405,0.5103009200059799
Other marine fish,1979,,,,,,,,,,2.49817679643738,0.330453394504448,0.0551199063753656,2.15094299107407,0.0179645876454508,0.00185689964157705,3.21,1.03407490847649,0.307139877952714
Other marine fish,1980,,,,,,,,,,2.49023,0.42426512824355,0.0708724783963774,1.9836231325491003,0.0462172847284283,0.005625,3.3598168701442797,1.29077823468584,0.756974984885568
Other marine fish,1981,,,,,,,,,,2.4442328574185295,0.50876432287047,0.12308495830683401,1.8154701579809298,0.106032295131092,0.0164907001597163,3.3077466771338098,1.34062627169679,1.06526748971193
Other marine fish,1982,,,,,,,,,,2.2615747068088,0.5653420511768,0.145937778292657,1.81878626893325,0.18272408605012197,0.0446291050381454,3.23469988179349,1.5820992826937499,1.10555555555556
Other marine fish,1983,,,,,,,,,,2.18014036601897,0.6849457664522309,0.18555555555555606,1.77128792702668,0.233215480571757,0.0399168207779868,3.17811798994794,1.42545013400345,1.4855967078189298
Other marine fish,1984,,,,,,,,,,2.12828994372784,0.965339832114812,0.28508,1.73269992789701,0.40354716111942895,0.115237516952145,3.025,1.5716506256771001,1.12
Other marine fish,1985,,,,,,,,,,2.04685563331109,0.928116469517743,0.365325958152674,1.61221474667284,0.45145686974548,0.11233845992190301,2.835,1.42702409964798,1.02699535197623
Other marine fish,1986,,,,,,,,,,2.04427709544492,0.892615493514875,0.381004986526144,1.4898210719867302,0.42934469653345597,0.0586993243243243,2.8595828934427,1.7365090829159497,1.4891055150713601
Other marine fish,1987,,,,,,,,,,2.07920082212078,0.9728023186959721,0.327696888219432,1.42,0.44224346424047,0.0891047285120602,2.4311649451909,1.7033723331039199,1.5910193908729198
Other marine fish,1988,,,,,,,,,,2.02542838706594,0.8777849323889251,0.44996333333333294,1.33333333333333,0.37741822837853606,0.0956473834028059,2.4675,1.65518659401665,1.4884041922665199
Other marine fish,1989,,,,,,,,,,1.9569422988996399,1.02268801105609,0.585,1.18,0.503506768879465,0.15886725503780302,2.52469,1.56047241249035,1.7553703703703702
Other marine fish,1990,,,,,,,,,,1.8945275085834097,1.0090812595825,0.604166666666667,1.0548248469852801,0.6049951288636971,0.204738418532143,2.47241096162349,1.5620425531914899,1.74
Other marine fish,1991,,,,,,,,,,1.75,1.09664189203256,0.6596127606800071,1.02612570866511,0.633789180051603,0.20087333633788396,2.40331595171086,1.51050929668553,1.5450151387851798
Other marine fish,1992,,,,,,,,,,1.6951609363441202,1.1286961419318502,0.728109396738134,0.9188945195434399,0.612168984146665,0.19402455059748103,2.2532328358519798,1.5999511062217302,1.71039094650206
Other marine fish,1993,,,,,,,,,,1.5906902758591799,1.25645697266417,0.7810436812764742,0.874057032668851,0.73890709414578,0.280534351145038,2.17819208276389,1.5313518916853797,2.06
Other marine fish,1994,,,,,,,,,,1.53016485443704,1.1416170212766001,0.730424067433539,0.81439443658224,0.720519604382932,0.329832625165773,2.15879027167855,1.4405382460277598,2.06157141724782
Other marine fish,1995,,,,,,,,,,1.5411638842738997,1.0995721794401698,0.6952868103493829,0.7540244346901139,0.574253847796449,0.272083333333333,2.2024361092086,1.4049239518782,1.65
Other marine fish,1996,,,,,,,,,,1.4732922349884798,1.12422628472722,0.8176940469236441,0.715951153039332,0.8533326971706671,0.3771428571428571,2.18070441503929,1.48893549831499,1.60074950728422
Other marine fish,1997,,,,,,,,,,1.3801591664077602,1.05713972732244,0.898,0.705,0.763156639152631,0.464154514803714,2.2457335231797595,1.48866883764205,1.79
Other marine fish,1998,,,,,,,,,,1.372438952351,1.0355148115853199,0.790701549984895,0.722692613280761,0.7016408258210601,0.34054713912515105,2.49296849357856,1.54763272890394,1.91058823529412
Other marine fish,1999,,,,,,,,,,1.34661998384056,1.02014321434414,0.86,0.728951137991405,0.6575811182836079,0.307,2.4126105763832797,1.5065173329336599,1.7647058823529398
Other marine fish,2000,,,,,,,,,,1.28,1.0534154033098,0.879,0.6864864864864859,0.7257986955855791,0.428388117846443,2.22941794249772,1.5423111919927202,1.6732026143790901
Other marine fish,2001,,,,,,,,,,1.2308924663221499,1.0211627476864,0.766672971587107,0.736936936936937,0.5997249828114259,0.268888888888889,2.1109893665350197,1.4471538085141102,1.5348868363393402
Other marine fish,2002,,,,,,,,,,1.2595393824466499,1.04853197103239,0.8467084798159091,0.6861198549960269,0.526862518602364,0.296923600247127,1.85722669908376,1.5452219495892001,1.70177214285714
Other marine fish,2003,,,,,,,,,,1.21980222326217,1.08141077872192,0.91,0.73274058634038,0.612730657742795,0.343935047977136,1.76035263810852,1.6905280036651,1.62
Other marine fish,2004,,,,,,,,,,1.1960539566783799,1.01795046580323,0.8833606812277891,0.747215549865643,0.58790749512399,0.29436189436268606,1.7791610748358797,1.34815426347447,2.03334267420688
Other marine fish,2005,,,,,,,,,,1.1113826584368,0.879947177592135,0.9156241830065359,0.704520827856511,0.538712035621719,0.33355340994003196,1.7341463252267701,1.19908695342036,1.6714285714285702
Other marine fish,2006,,,,,,,,,,1.0899164694854,0.793404987848629,0.810012200411091,0.6808788141303299,0.492396049510996,0.264401503969962,1.73754626105679,1.11483397146965,1.65714285714286
Other marine fish,2007,,,,,,,,,,0.977713842554881,0.720711591225194,0.7792936766757159,0.6521548729661519,0.40752965852541295,0.246424908896197,1.6393625704530799,1.0841861674314,1.49642857142857
Other marine fish,2008,,,,,,,,,,0.977547442084193,0.741330902160996,0.726,0.685405091328531,0.464058715310323,0.279342530911799,1.7055450357895903,1.02806934780045,1.4225
Other marine fish,2009,,,,,,,,,,0.96830468376959,0.713310156444003,0.783622908199449,0.668478260869565,0.335418289677284,0.23815924379964395,1.6780045351473898,0.9886429149381171,1.53666666666667
Other marine fish,2010,,,,,,,,,,1.0670900282969398,0.6917202366034331,0.6845179738562089,0.670065243594567,0.31227423025591905,0.22260485502062,1.60204720886228,1.00785659050227,1.5805991417609297
Other marine fish,2011,,,,,,,,,,0.9661246051944391,0.633593295309044,0.554166666666667,0.641185408017013,0.23551967200771104,0.21256530208605603,1.56085584005612,0.958127558591149,1.3402106031293501
Other marine fish,2012,,,,,,,,,,0.9244988046935071,0.579307233336454,0.7581699346405228,0.608237734191295,0.199426211910103,0.23,1.42857142857143,0.9288428317500991,1.43
Other marine fish,2013,,,,,,,,,,0.8835,0.48062550304702795,0.6928104575163401,0.544144144144144,0.199268255188317,0.227063035164868,1.46426866146745,0.715725759515772,1.31629723006841
Other marine fish,2014,,,,,,,,,,1.04,0.390858353115238,0.56,0.69439,0.15519986449864498,0.21,1.8269144447436898,0.653165822863929,0.704166666666667
Other marine fish,2015,,,,,,,,,,0.93773570155714,0.45859194457687297,0.65435,0.64,0.28737993287813896,0.488,2.23090043989586,0.712544534033377,0.89
Other marine fish,2016,,,,,,,,,,0.7610631639828299,0.5587285820710209,0.665,0.7,0.23575107047795396,0.451,1.58,0.790173703758895,0.88085
Other marine fish,2017,,,,,,,,,,1.01868831939708,0.48189385139557506,0.68,0.747575,0.246014639509316,0.4975,1.89516791341716,0.751403483518065,0.91371
Other marine fish,2018,,,,,,,,,,0.78,0.2584553292443,0.67,0.75983,0.216741415997287,0.56,1.87808371796912,0.491977556317803,0.9439200000000001
Other marine percoidids,1970,,,,,,,,,,2.4567341813615804,1.14887680632192,0.796296296296296,1.3079142374231698,0.335656003108406,0.0972993492407809,3.1135451505016696,1.6207498867868702,1.8432171430730802
Other marine percoidids,1971,,,,,,,,,,2.45638980431193,0.9671203164269179,0.5917061654355129,1.25046434292419,0.525165134049994,0.0653547518082784,3.16571673337354,1.68690061897298,1.8843825905179599
Other marine percoidids,1972,,,,,,,,,,2.37484304198286,1.02449265220434,0.479141660942127,1.2145607280364,0.48137238750283895,0.0997830802603037,3.07692307692308,1.64889043115981,1.79528751986764
Other marine percoidids,1973,,,,,,,,,,2.22765026678432,0.8036946990483721,0.514990717993703,1.1550577528876398,0.4679448635152721,0.108108108108108,3.04347826086957,1.65511763001238,2.0
Other marine percoidids,1974,,,,,,,,,,2.20301214879139,0.8417314314574659,0.4801507870251379,1.09506804629771,0.605218784250906,0.122348595884388,2.94001672240802,1.7683890465144199,1.84
Other marine percoidids,1975,,,,,,,,,,2.18325791855204,0.8792440883218381,0.43985812100880495,1.0710535526776301,0.514807462895581,0.124976555842429,2.94314381270903,1.60071924263548,1.73148148148148
Other marine percoidids,1976,,,,,,,,,,1.96072187988535,1.00403704583234,0.560017383746197,1.0535526776338802,0.760576057605761,0.12468179981449799,2.74,1.6539536388210498,1.9907893730490402
Other marine percoidids,1977,,,,,,,,,,1.7153769232022602,0.9902322811197141,0.7055033574243229,0.836696190501228,0.618342478954203,0.14949311236930202,2.72681166169895,1.66331475189211,2.08327610931016
Other marine percoidids,1978,,,,,,,,,,1.6737360999656101,1.22513642872245,0.8810803858078141,0.8550041943601991,0.5701598804094979,0.21892683541875302,2.54,1.7829665026692598,2.4660194174757297
Other marine percoidids,1979,,,,,,,,,,1.6393442622950802,1.1149684624805,1.24733799817463,0.6081822288184809,0.663270852878727,0.216526450206815,2.48,1.6438148969816597,2.57281553398058
Other marine percoidids,1980,,,,,,,,,,1.4924993643529099,1.14244586939758,1.3940836450187,0.497685185185185,0.638434163701068,0.3,2.37458193979933,1.5304088740362,2.07379286836256
Other marine percoidids,1981,,,,,,,,,,1.38270701452871,1.27378456426283,1.23001138798486,0.543279804240851,0.8990348415360391,0.44695110426691204,2.25635058624707,1.74192709086178,2.24197462768891
Other marine percoidids,1982,,,,,,,,,,1.13555713271824,1.3383502170766999,1.86864406779661,0.40932442136662395,1.05443403028118,0.5718416761519239,1.93438914027149,1.51890189018902,2.4077669902912597
Other marine percoidids,1983,,,,,,,,,,1.12919867018228,1.2960213703209,1.7084745762711901,0.40214329116721004,0.841449892540163,0.58974358974359,1.9004524886877798,1.7751479289940801,2.45417936005104
Other marine percoidids,1984,,,,,,,,,,0.962541488857278,1.2178027384422099,1.88813559322034,0.29086095287967606,0.8411155981827358,0.5570503838434571,1.8247122913237301,1.7369117268231002,2.74252030909452
Other marine percoidids,1985,,,,,,,,,,0.910384068278805,1.1786083048063702,1.62255349356049,0.311889692290609,0.7669713486033221,0.546024360953948,1.8,1.66960059074067,2.85714285714286
Other marine percoidids,1986,,,,,,,,,,0.7329198609081541,1.03730681671513,1.60326813242826,0.294490028946219,0.8726838015540941,0.526889198798345,1.72354140743813,1.59090909090909,2.79683526272789
Other marine percoidids,1987,,,,,,,,,,0.70383572942955,1.03462381434294,1.5341654041905002,0.28591339330343896,0.7543335325762099,0.520340081425785,1.6545776884263401,1.55631096659769,2.8009003601440603
Other marine percoidids,1988,,,,,,,,,,0.770427382605178,1.0913276331861301,1.6900169754132102,0.28447988997982204,0.766733542363423,0.649580960690866,1.5039536052074,1.4759527568043798,2.78601139250881
Other marine percoidids,1989,,,,,,,,,,0.6796837958912739,1.10456949980606,1.62247526430495,0.289363675235794,0.773050810806347,0.573177339901478,1.5660637417411598,1.4208727329340902,2.6511190896111603
Other marine percoidids,1990,,,,,,,,,,0.621711152752936,1.02693509751508,1.51184215085705,0.30271225763685605,0.7695048135323471,0.6719553640292389,1.4821274834823301,1.3901611240614298,2.42878315523342
Other marine percoidids,1991,,,,,,,,,,0.599729091949285,1.0161857912033,1.62319466122186,0.280616472407888,0.738669654036662,0.669950738916256,1.4180602006689,1.35574855865631,2.79591836734694
Other marine percoidids,1992,,,,,,,,,,0.551134689065723,1.05926758055,1.64378268733546,0.26560385171357104,0.740725540713911,0.61891696273722,1.50545937438521,1.3529877226204499,2.79620194061958
Other marine percoidids,1993,,,,,,,,,,0.60891487900392,1.0230179028133,1.51391119441388,0.26405005726832004,0.675253494107975,0.651600531421538,1.51400141120785,1.2633677149908202,2.66900330352107
Other marine percoidids,1994,,,,,,,,,,0.6419674909738791,0.8913107404534141,1.47996113323663,0.265360950251748,0.5953215891744711,0.5826331368645,1.44683257918552,1.23883685958042,2.4986128482264904
Other marine percoidids,1995,,,,,,,,,,0.705716774585332,0.9027927922684759,1.47519867549669,0.256123511022845,0.7303501884992141,0.700714285714286,1.3927782689851698,1.33891213389121,2.7558664184392
Other marine percoidids,1996,,,,,,,,,,0.762695909028506,0.9264861113341301,1.42928972416575,0.24173230698918302,0.681956565861579,0.656904538815582,1.3461743341404298,1.26765932102442,2.4341161524631403
Other marine percoidids,1997,,,,,,,,,,0.70404839344403,1.04155856043384,1.63385211846312,0.229423436683799,0.725934799349705,0.691985489707188,1.3480769230769198,1.28487848784878,2.6939905312139905
Other marine percoidids,1998,,,,,,,,,,0.632938600448164,0.961355897850166,1.4833641260158699,0.23486720391860702,0.696168747309514,0.667033542976939,1.32131221719457,1.20308716707022,2.35849120894099
Other marine percoidids,1999,,,,,,,,,,0.6429988579373349,0.964410840364468,1.2434881492562901,0.25408934722554105,0.789839820199065,0.7045557877309631,1.2961089259693501,1.2298932384341599,2.35525321239607
Other marine percoidids,2000,,,,,,,,,,0.6644010500953,0.97137270242716,1.35695187165775,0.318434858307943,0.702546852474772,0.78476821192053,1.3173287918981498,1.324395029431,2.6122448979591804
Other marine percoidids,2001,,,,,,,,,,0.705373808822085,1.0405980654376,1.3328237369451599,0.38126106861381504,0.73093220338983,0.620268824923867,1.3762541806020099,1.4671583634845502,2.36374193959744
Other marine percoidids,2002,,,,,,,,,,0.7424796637003879,0.9757110234585841,1.3120555006326102,0.41661680151415104,0.757355568790947,0.693412750741521,1.3149714735392501,1.3020831097777499,2.8633389661597097
Other marine percoidids,2003,,,,,,,,,,0.8163191403901991,0.982518729932216,1.3802185551789599,0.401604834515281,0.688985604285236,0.7146902099445631,1.38789223688185,1.27913927077107,2.7578116562189705
Other marine percoidids,2004,,,,,,,,,,0.9200968523002421,1.03330391835655,1.36271186440678,0.40984485027606604,0.803098715499818,0.744444444444444,1.4553030838021699,1.4606429270481298,2.55281835758603
Other marine percoidids,2005,,,,,,,,,,0.872636831051899,0.9272070479380551,1.528125,0.398808385632767,0.6798029556650249,0.7891891891891891,1.2308767511073402,1.26002192092931,2.8012483824312997
Other marine percoidids,2006,,,,,,,,,,0.933248373199863,0.979578172079009,1.4869821568065602,0.47600785432391396,0.745953553835327,0.8058548197589649,1.56315143889528,1.25871886120996,2.86557250426808
Other marine percoidids,2007,,,,,,,,,,0.928909539079031,0.983075230664033,1.32,0.504008703620696,0.7115416710705079,0.8536099812981031,1.60406427662928,1.31838287852199,2.8856114728293996
Other marine percoidids,2008,,,,,,,,,,0.8204384561561949,0.915195369030391,1.3485714285714299,0.47536808582541706,0.7136201699095641,0.7316608150056559,1.45897992521532,1.20407936933357,2.7
Other marine percoidids,2009,,,,,,,,,,0.8713370851930908,0.892857142857143,1.12652409970003,0.49071955250445,0.661591077349861,0.7796610169491529,1.4547575811045301,1.2613281353516699,2.84796872818652
Other marine percoidids,2010,,,,,,,,,,0.910472506217187,0.8923817462476892,1.31399594320487,0.4805491990846679,0.5877644368210411,0.7754237288135591,1.3488804070708702,1.21664050235479,2.87708906283054
Other marine percoidids,2011,,,,,,,,,,0.9412152205026201,0.9463532234344622,1.3020908230842,0.479714330345936,0.652333419753669,0.6640375985340229,1.29769107529419,1.26358626398186,3.34711467908079
Other marine percoidids,2012,,,,,,,,,,0.9717748539608009,0.7967860729829259,1.39805056895226,0.5298139197960129,0.5727500829434821,0.75925925925926,1.2848124767916798,1.08580627120925,3.1242958024009297
Other marine percoidids,2013,,,,,,,,,,0.889233435177163,0.8436372840599891,1.34024197409039,0.553045425708786,0.49566037122663903,0.9523888888888891,1.35378738451044,1.19439933919539,2.6877022653721703
Other marine percoidids,2014,,,,,,,,,,0.862082323927557,0.884937497421511,1.2807881773399,0.7756749391000201,0.5565501397348571,0.7157035882095579,1.62466627097202,1.1665982509369899,1.9359375
Other marine percoidids,2015,,,,,,,,,,1.30117336965125,0.8380155409444109,0.76930673114683,0.8762432794995451,0.369126031545822,0.391044806698178,1.9094751054484098,1.20716195447175,1.16748768472906
Other marine percoidids,2016,,,,,,,,,,1.4707524455464198,0.6338111685458689,0.6302969509337739,0.815640769121595,0.23009105219652898,0.404097269879025,2.07048863155066,1.13313733655638,2.69043600920807
Other marine percoidids,2017,,,,,,,,,,1.0513184347872901,0.45523120032378,0.5911330049261079,0.8349796778466709,0.144836708028035,0.428762606496299,1.68862569657699,0.5965331739390319,2.46366769438222
Other marine percoidids,2018,,,,,,,,,,0.632008911994059,,,0.632008911994059,,,0.632008911994059,,
Other scorpaenids,1970,,,,,,,,,,2.32997481108312,1.07040826043778,0.687969991173874,1.61901993644606,0.891417689882706,0.347156135381141,2.96738405442661,1.3657239320349601,1.4005913196548403
Other scorpaenids,1971,,,,,,,,,,2.32367758186398,0.9773705400527559,0.738629853321278,1.53561539002372,0.816376654277886,0.35724025974026,2.91124471920816,1.4202222675893799,1.23271767583172
Other scorpaenids,1972,,,,,,,,,,2.31738035264484,1.20683517265931,0.9234545454545459,1.4333379954034298,1.0740399614954201,0.539625888558724,2.81540627159016,1.86689011829197,1.6258797219663799
Other scorpaenids,1973,,,,,,,,,,2.31722060480057,1.24947938359017,0.4924037570177029,1.3220200704674399,0.522603289482634,0.43727272727272704,2.9007201347348897,1.5815529975165599,1.76699029126214
Other scorpaenids,1974,,,,,,,,,,2.30279044944171,1.28835207552409,0.5872727272727271,1.1911958428610099,0.53321452378685,0.49928571428571394,3.0625028114527297,1.7621929512282,1.4798737749953401
Other scorpaenids,1975,,,,,,,,,,2.2979471032745598,1.14662742050275,1.0,1.10040052861544,0.505360033738283,0.535,3.05403612154472,1.9330722677109298,1.84830707997343
Other scorpaenids,1976,,,,,,,,,,2.26979848866498,0.9504690380056,1.168,1.01734007462933,0.558136448708055,0.555714285714286,3.0313997098580803,1.85831256674973,1.42460877924862
Other scorpaenids,1977,,,,,,,,,,2.17,1.04871699745338,0.7990909090909091,1.3217213114754098,0.526664795060132,0.472222222222222,2.36994219653179,1.7896867201875901,1.3017976775892601
Other scorpaenids,1978,,,,,,,,,,2.05,1.0762178459798,0.8259090909090909,1.27049180327869,0.6115271703032629,0.538461538461538,2.2544080604534,1.6721959154250903,1.06
Other scorpaenids,1979,,,,,,,,,,1.93,0.9731679169338541,1.07230695265293,1.16632513661202,0.550139409424119,0.326923076923077,2.23551637279597,2.05018761769167,1.2636363636363601
Other scorpaenids,1980,,,,,,,,,,1.85362716763006,1.13106826400542,0.8009090909090909,1.00068306010929,0.454174440298507,0.20800766283524902,3.17898832684825,1.9792720672189799,1.16357142857143
Other scorpaenids,1981,,,,,,,,,,1.92072264265149,1.05906075507191,0.774090909090909,0.840163934426229,0.632743362831859,0.21402274005858898,2.7761194029850698,1.86178261671895,1.25985714285715
Other scorpaenids,1982,,,,,,,,,,1.89255380752728,1.0397020284857,0.8575996601078829,0.8439055970919509,0.522064119284449,0.156201059949993,2.37313432835821,1.61097283270667,1.69409090909091
Other scorpaenids,1983,,,,,,,,,,1.8342086532654598,0.841084208865168,0.821,0.871757266962972,0.458995970646059,0.14232747799974402,2.16624685138539,1.83812300430376,1.53021908397867
Other scorpaenids,1984,,,,,,,,,,1.82108963851264,0.819928403258104,0.778181818181818,0.8982163533404429,0.435374149659864,0.16872825049810197,2.07178841309824,1.41934614253505,1.47005791168148
Other scorpaenids,1985,,,,,,,,,,1.70266771398176,0.823654640192973,0.9038181818181821,1.00683786583743,0.410912561815491,0.166525023361649,2.17884130982368,1.37438488033905,1.378164715406
Other scorpaenids,1986,,,,,,,,,,1.62144393257821,1.0638372364428499,0.902090909090909,0.89,0.708219108538938,0.28481582229886304,2.30350194552529,1.72566033928747,1.26675338988447
Other scorpaenids,1987,,,,,,,,,,1.57401432305956,1.07075103225086,0.82194958120476,0.963243838297352,0.590908512441835,0.255273504273504,2.08560311284047,1.8059498681894401,1.1375719483996398
Other scorpaenids,1988,,,,,,,,,,1.58287985522608,1.17368891962523,0.7465031887475151,1.1641791044776102,0.680272108843537,0.24938976118221498,1.94163424124514,2.03472698755024,1.69985714285714
Other scorpaenids,1989,,,,,,,,,,1.6058535053696699,1.44334975673581,0.712564605843215,1.21711797336364,0.687942425672487,0.210674251577393,1.856463159767,2.10873733002208,1.9273598979211297
Other scorpaenids,1990,,,,,,,,,,1.6184409925785903,1.09479282407579,0.861818181818182,1.16002205012804,0.7619047619047621,0.23605862962090898,1.78606030480973,1.82629154004509,1.86571428571428
Other scorpaenids,1991,,,,,,,,,,1.56396648470633,1.09074412902155,0.8963636363636359,0.970149253731343,0.7768892654768841,0.24011100687929898,1.96298137273899,1.69935808442496,2.08308460761979
Other scorpaenids,1992,,,,,,,,,,1.4928668109253302,1.1606843026850902,0.889090909090909,0.776119402985075,0.9670449457886441,0.268749073662368,2.32110091743119,1.6126735493058,2.09841536377778
Other scorpaenids,1993,,,,,,,,,,1.4209401860434199,1.1533244734155499,0.8145454545454541,0.701492537313433,0.983739204854898,0.367961838356575,2.17254408060453,1.61861429149853,2.16647725842606
Other scorpaenids,1994,,,,,,,,,,1.30690244325797,1.10742585838493,0.7963636363636359,0.746268656716418,0.8436159508552671,0.433518380114245,1.9206549118387901,1.44892723880597,1.83592233009709
Other scorpaenids,1995,,,,,,,,,,1.28095227658087,0.94259993645652,0.850909090909091,0.671641791044776,0.739298853483347,0.456726636963229,1.85992217898833,1.66082883699108,1.62564935064935
Other scorpaenids,1996,,,,,,,,,,1.33156238478392,1.26260301435681,1.05454545454545,0.626865671641791,0.83671943927066,0.45040133391697207,1.77431906614786,1.8368635451771498,1.5414285714285703
Other scorpaenids,1997,,,,,,,,,,1.31585109625494,1.3803719836426598,0.92,0.641791044776119,1.0142016927270099,0.43337320220375203,1.6428384879146103,1.73816465361655,1.5668578993821698
Other scorpaenids,1998,,,,,,,,,,1.29437926817215,1.14543606338908,0.7714285714285709,0.8507462686567159,0.6838330225218759,0.41829894833771003,1.67704280155642,1.8193805159401102,1.18048543689321
Other scorpaenids,1999,,,,,,,,,,1.25421285645559,1.3832526827938203,0.8,0.895953757225434,0.6814159292035401,0.41768592775271207,1.6007144241219198,1.86694601962481,1.31702912621359
Other scorpaenids,2000,,,,,,,,,,1.18727147777402,1.31869871653206,0.635922330097087,0.812861271676301,0.778761061946903,0.412440230025654,1.5994962216624702,1.6923286551301298,0.8672727272727271
Other scorpaenids,2001,,,,,,,,,,1.1979139820933402,1.18421766904204,0.6111111111111109,0.7731213872832371,0.7300884955752209,0.484848484848485,1.54424805822274,1.43092890251499,0.8109090909090909
Other scorpaenids,2002,,,,,,,,,,1.39201742746739,1.0983580614487,0.653031561461794,0.800887978142076,0.610418096265072,0.478632478632479,1.8534588068780202,1.53205909028906,0.9440000000000001
Other scorpaenids,2003,,,,,,,,,,1.56512236852344,1.18329424549501,0.698181818181818,0.967139490417537,0.782669654025374,0.469285714285714,2.09555810632407,1.56268857181788,1.03636363636364
Other scorpaenids,2004,,,,,,,,,,1.48889880825799,1.22104189951744,0.555436643835616,1.00048912801814,0.433556928128193,0.335,2.16417910447761,1.55627376752251,0.718181818181818
Other scorpaenids,2005,,,,,,,,,,1.57548524647379,1.23220493930955,0.42628205128205104,1.05607185735248,0.3768607991642729,0.31031461169355895,2.32997481108312,1.55644814230383,0.835446015269513
Other scorpaenids,2006,,,,,,,,,,1.5148819940115499,1.10783474675173,0.47159569313379707,1.12277113255369,0.6083672115689069,0.291027149900336,2.2144415224349197,1.3585212999540401,0.7066208455767059
Other scorpaenids,2007,,,,,,,,,,1.54523555736166,1.0898152291746899,0.355146841155728,1.2049992530996398,0.37397284628947797,0.25656926406926395,2.16347623998532,1.27701457209294,0.6706640200169399
Other scorpaenids,2008,,,,,,,,,,1.6012767921590803,1.0612244897959202,0.385257629769572,1.1894704077548999,0.578422432475188,0.23753968253968202,2.0997696369233303,1.2792770343078301,0.6967758328627889
Other scorpaenids,2009,,,,,,,,,,1.63728554604756,0.9459856899541801,0.670940170940171,1.0987483764118,0.632743362831859,0.39476222878059497,2.0472295003243604,1.37633237376488,1.10090909090909
Other scorpaenids,2010,,,,,,,,,,1.1561207701543,0.900617104230239,0.6645299145299151,1.0025062656641601,0.584070796460177,0.436780896131613,1.77581863979849,1.29617230219842,1.09727272727273
Other scorpaenids,2011,,,,,,,,,,1.4269421754107,0.821310027783827,0.788417259767978,1.02390896210659,0.5325035394053801,0.45078089613161293,1.93230550847823,1.14762126865672,2.66361981005079
Other scorpaenids,2012,,,,,,,,,,1.3848232347945602,0.8113845637278341,0.757792509912343,0.999490079913598,0.45012837469851397,0.48324705536688894,1.856692178024,1.05900186567164,2.7588319454096206
Other scorpaenids,2013,,,,,,,,,,1.35230863186227,0.7854766095294959,0.660155539359933,0.9745163681856089,0.461409787598226,0.46997372117811603,1.81643744592107,0.944444444444444,2.85826329628613
Other scorpaenids,2014,,,,,,,,,,1.38900415904969,0.796296296296296,0.642,0.952032324335931,0.576714784257918,0.396706226727539,1.76695505766444,1.06430445216932,2.48243734050177
Other scorpaenids,2015,,,,,,,,,,1.4911918582609498,0.782407407407407,2.76905874699205,1.1840030593426498,0.525175728016066,0.300224008212223,1.7372717011536598,0.8451137062077441,5.23789348577188
Other scorpaenids,2016,,,,,,,,,,,0.971473855539621,,,0.822577340708871,,,1.1203703703703702,
Other scorpaenids,2017,,,,,,,,,,,1.5833333333333302,,,1.5833333333333302,,,1.5833333333333302,
Pacific Ocean tunas,1970,2.08,0.7311247669288969,0.5855,1.6,0.5858184839811651,0.0951,2.875,0.9042136055268559,1.17434863199921,,,,,,,,,
Pacific Ocean tunas,1971,2.315,0.6513371792897961,0.28,1.575,0.550866664169161,0.105,3.42,1.08020126594463,0.742782955269547,,,,,,,,,
Pacific Ocean tunas,1972,1.94,0.6930105246925479,0.33299999999999996,1.37,0.534710894803798,0.11599999999999999,3.34,0.9807522472348641,0.658171925184083,,,,,,,,,
Pacific Ocean tunas,1973,1.89,0.7794857486638009,0.4,1.55,0.5618211780075949,0.13970445667867099,3.12,1.1354225662011201,0.698992969465805,,,,,,,,,
Pacific Ocean tunas,1974,1.76,0.7233773878321579,0.36,1.55,0.588939776691089,0.14828791441680703,2.92,1.00750117517095,0.6755501349868449,,,,,,,,,
Pacific Ocean tunas,1975,1.805,0.8053574046482059,0.35,1.42,0.608419941238919,0.136629702655569,2.36,1.09042710510748,0.655,,,,,,,,,
