Entity,Year,"Health Expenditure, Total (World Bank (WDI) (2016))","World Health Expenditure, Private (World Bank (WDI) (2016))","World Health Expenditure, Public (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI) (2016))","Health Expenditure, Out-of-Pocket Share (World Bank (WDI) (2016))","Health Expenditure, Public Share (World Bank (WDI by region) (2016))",Health Expenditure per capita (World Bank (WDI) (2016))
France,2005,10.93262619,,,77.98514596,7.07693098,,3240.670264
France,2006,10.85217185,,,77.62382241,7.41895547,,3422.30709
France,2007,10.77505191,,,77.69448916,7.32917061,,3574.139751
France,2008,10.91244029,,,77.28891015,7.62025872,,3735.801985
France,2009,11.59916451,,,77.53602286,7.49924298,,3963.254944
France,2010,11.55429445,,,77.51125489,7.45241264,,4039.458219
France,2011,11.52346619,,,77.33381878,7.48875348,,4202.326854
France,2012,11.61077718,,,77.35140519,7.46025272,,4213.231742
France,2013,11.66170932,,,77.5384797,7.39863036,,4333.583667
Gabon,1995,3.43754317,,,36.57976753,54.0506493,,490.3921318
Gabon,1996,3.35360693,,,38.36095333,52.53261247,,491.9655696
Gabon,1997,2.96921237,,,40.15126412,51.00679875,,456.6249332
Gabon,1998,4.19218847,,,41.29928598,50.02838343,,657.5305184
Gabon,1999,3.47317955,,,34.95320866,55.4369035,,490.8127628
Gabon,2000,2.85374059,,,40.46815463,50.73672504,,394.8971805
Gabon,2001,3.31350043,,,41.32584831,50.00574537,,467.6605247
Gabon,2002,3.69135162,,,35.21863385,55.21069171,,515.2603576
Gabon,2003,3.77876669,,,41.67538419,49.70784925,,538.5394761
Gabon,2004,3.3793166,,,43.50544457,48.14815847,,489.8198574
Gabon,2005,2.97616687,,,40.89258795,50.37499668,,447.9206466
Gabon,2006,3.19336492,,,41.1402563,50.16391837,,489.3717595
Gabon,2007,3.25531994,,,41.84019695,49.56738561,,527.6671434
Gabon,2008,2.67244989,,,39.81775242,51.29103808,,435.3999248
Gabon,2009,3.67406524,,,42.55952866,48.95432659,,571.6995609
Gabon,2010,3.48772138,,,46.80446131,45.33653212,,572.1147849
Gabon,2011,3.51567035,,,52.3421622,40.6169605,,614.8362958
Gabon,2012,3.65382051,,,52.75305529,40.26677197,,670.3703743
Gabon,2013,3.81462546,,,54.35594754,38.90068794,,734.6786393
Gambia,1995,3.25896586,,,31.95437572,36.50230457,,34.22637737
Gambia,1996,3.36962488,,,26.5965662,39.48501044,,35.82863009
Gambia,1997,3.11484274,,,29.56662394,37.77230912,,34.37630077
Gambia,1998,3.53886176,,,33.77425076,35.57698867,,39.6953998
Gambia,1999,3.56593629,,,35.14239008,34.83030532,,41.93915074
Gambia,2000,3.61573329,,,34.15941763,35.38391327,,44.56071518
Gambia,2001,3.7114886,,,41.8787001,31.15523507,,48.0162624
Gambia,2002,3.75001095,,,37.51963428,33.56471678,,46.22746088
Gambia,2003,4.21767035,,,50.3408442,25.41551039,,54.91912907
Gambia,2004,4.3522166,,,57.78652965,20.35918777,,60.36349812
Gambia,2005,4.96574633,,,58.33864895,20.52687855,,68.24475125
Gambia,2006,5.52428208,,,58.7499614,20.65180318,,76.65290873
Gambia,2007,5.76163536,,,59.06824011,20.74847142,,82.44938639
Gambia,2008,5.94638753,,,59.32184263,20.82549609,,88.89818195
Gambia,2009,5.84910312,,,59.52866461,20.88831247,,90.92392075
Gambia,2010,5.75115772,,,59.700557,20.94051996,,93.36911894
Gambia,2011,6.28394765,,,59.8456795,20.98459686,,96.4268639
Gambia,2012,6.15666936,,,59.96983391,21.02230528,,98.04754759
Gambia,2013,5.9517382,,,60.05441114,21.04692531,,98.78045497
Georgia,1995,5.12490374,,,5.21534117,94.78465883,,122.360482
Georgia,1996,7.49096865,,,11.67026382,88.32973618,,135.4190783
Georgia,1997,7.98980819,,,18.66476721,81.28027804,,164.6143432
Georgia,1998,6.54770804,,,18.26069612,81.64807019,,142.3485788
Georgia,1999,6.29395835,,,18.1209876,81.73887964,,144.51883
Georgia,2000,6.939338,,,17.01327833,82.50978649,,168.0326759
Georgia,2001,7.81612364,,,17.76065003,72.27094391,,205.5616543
Georgia,2002,8.72331141,,,16.05296399,71.18585654,,248.9096239
Georgia,2003,8.48522551,,,14.81745698,77.06336687,,277.6794866
Georgia,2004,8.53107694,,,15.32329946,77.398272,,306.967081
Georgia,2005,8.59882617,,,19.17127461,76.82580161,,353.1212565
Georgia,2006,8.39422247,,,21.10573205,72.22067382,,391.2160095
Georgia,2007,8.16731799,,,17.74907536,70.79521373,,440.9584406
Georgia,2008,8.99319466,,,19.79245951,64.23507265,,508.0439387
Georgia,2009,10.19421933,,,22.27005815,66.549337,,559.856324
Georgia,2010,10.05158367,,,22.78177458,69.11270983,,595.3103831
Georgia,2011,9.38218863,,,18.12609457,64.88616462,,607.9874482
Georgia,2012,9.1685938,,,18.00496057,64.65987926,,644.240032
Georgia,2013,9.43271718,,,21.52669712,61.90708447,,696.9905034
Germany,1995,10.11365972,,,81.40956721,9.98710892,,2275.81726
Germany,1996,10.42021333,,,81.97247401,9.76102856,,2403.460186
Germany,1997,10.26680958,,,80.64706691,10.57531205,,2417.72872
Germany,1998,10.29407562,,,79.89669514,11.32487,,2488.560676
Germany,1999,10.3620138,,,79.82447252,11.22738962,,2591.482409
Germany,2000,10.39516484,,,79.53918653,11.44093478,,2682.182228
Germany,2001,10.50421048,,,79.31771654,11.60026813,,2811.633996
Germany,2002,10.7243223,,,79.04829794,11.7202533,,2944.877947
Germany,2003,10.91911525,,,78.48205452,12.07780355,,3097.243847
Germany,2004,10.66885276,,,76.76601667,13.47158664,,3164.393604
Germany,2005,10.80880237,,,76.62115118,13.458747,,3361.861598
Germany,2006,10.63732227,,,76.409073,13.67409207,,3569.073574
Germany,2007,10.47696109,,,76.37924326,13.60279523,,3718.167664
Germany,2008,10.70409896,,,76.44317555,13.33167169,,3968.111917
Germany,2009,11.75385393,,,76.78814592,13.08499964,,4221.617271
Germany,2010,11.55671343,,,76.73441077,13.12790456,,4426.075323
Germany,2011,11.24889843,,,76.48960267,13.13861403,,4612.47222
Germany,2012,11.26751425,,,76.71292151,13.03467948,,4634.89694
Germany,2013,11.29719462,,,76.81167387,12.88509791,,4811.815405
Ghana,1995,3.08595754,,,52.58905843,30.45429198,,73.56103863
Ghana,1996,3.44554461,,,58.59543154,26.45318475,,85.41498434
Ghana,1997,2.9958109,,,47.92058696,33.74113256,,76.92991833
Ghana,1998,3.2319321,,,54.85135087,28.62687926,,81.84972217
Ghana,1999,3.08066824,,,51.72196578,30.48834924,,81.22037756
Ghana,2000,2.99836405,,,49.96387866,31.80166952,,82.3683969
Ghana,2001,3.55957413,,,57.46046307,27.19201399,,102.1114633
Ghana,2002,3.03830979,,,49.66733894,32.33606776,,90.7214673
Ghana,2003,3.12397028,,,50.59481589,31.92493083,,98.14600317
Ghana,2004,3.9577238,,,60.62159556,25.58224712,,132.2292234
Ghana,2005,4.5082162,,,64.86237342,22.79948958,,161.372909
Ghana,2006,4.63671078,,,65.65847615,22.50343637,,111.3341914
Ghana,2007,5.30056273,,,70.36785933,19.5000031,,135.5204971
Ghana,2008,4.85080318,,,66.44382405,22.20201986,,133.6411744
Ghana,2009,5.17313155,,,71.03952329,18.91537461,,145.6811632
Ghana,2010,5.33460893,,,71.78373196,18.44342589,,160.356498
Ghana,2011,4.80750941,,,74.37375189,16.14695467,,165.6542359
Ghana,2012,5.23173579,,,68.32607686,29.09484561,,195.2539904
Ghana,2013,5.39044724,,,60.6053734,36.18688389,,214.2453483
Greece,1995,9.62369742,,,52.03276132,43.44773791,,1264.082726
Greece,1996,9.58108234,,,52.95449686,42.2003089,,1302.747063
Greece,1997,9.44930154,,,52.83750543,42.26164562,,1357.505805
Greece,1998,9.36914724,,,52.05842581,42.74470232,,1385.185326
Greece,1999,9.6472125,,,53.41734891,41.25655413,,1470.583338
Greece,2000,7.87930819,,,60.01117527,34.36394114,,1454.439498
Greece,2001,8.80365012,,,60.7555659,32.40245132,,1758.876155
Greece,2002,9.09876857,,,57.99298246,35.01754386,,1968.619878
Greece,2003,8.93168344,,,59.78832543,34.25102266,,2033.729531
Greece,2004,8.68105034,,,59.12454144,35.2173102,,2094.089559
Greece,2005,9.66176068,,,60.11151619,34.82736436,,2359.063381
Greece,2006,9.7487415,,,62.03166486,32.87442226,,2620.449653
Greece,2007,9.81044551,,,60.34805646,34.55944823,,2731.658417
Greece,2008,10.12675233,,,59.94446021,37.86384007,,3012.664362
Greece,2009,10.1924357,,,68.38713877,27.99359153,,3029.111231
Greece,2010,9.48424326,,,66.67310775,28.93343164,,2685.038247
Greece,2011,9.78973049,,,67.40923213,28.45350536,,2647.739836
Greece,2012,9.26876694,,,67.14692792,28.43544521,,2354.837226
Greece,2013,9.82195553,,,69.513905,26.38674583,,2512.668045
Grenada,1995,6.90686327,,,43.52821532,56.47178468,,379.5968959
Grenada,1996,6.9529011,,,43.38826167,56.61173833,,402.7125197
Grenada,1997,7.25414746,,,43.5319114,56.4680886,,445.5910037
Grenada,1998,7.34501195,,,42.90651706,57.09348294,,485.0530062
Grenada,1999,7.78328267,,,47.63182106,52.36817894,,573.0614513
Grenada,2000,6.58400444,,,52.03277205,47.96722795,,507.2920874
Grenada,2001,7.62753102,,,58.84972997,41.15027003,,587.2422552
Grenada,2002,6.62395055,,,52.81380924,47.18619076,,535.3862693
Grenada,2003,5.84127145,,,51.83475608,48.16524392,,526.5899485
Grenada,2004,5.2273359,,,51.58521061,48.41478939,,477.8466815
Grenada,2005,5.48244728,,,52.85674873,45.60007372,,585.4611813
Grenada,2006,5.96384203,,,53.31727448,45.2728289,,629.2118776
Grenada,2007,5.87456354,,,49.3053935,49.36536951,,667.2142026
Grenada,2008,5.76329049,,,46.70147405,52.05359687,,671.4540036
Grenada,2009,6.24254885,,,49.20841259,49.65920292,,681.906495
Grenada,2010,6.36348447,,,48.53083657,50.28691459,,697.6271506
Grenada,2011,6.41351678,,,48.90998869,49.8946227,,719.5362718
Grenada,2012,6.20439091,,,47.21329842,51.57637623,,692.8194619
Grenada,2013,6.33872114,,,47.32815871,50.48336929,,728.8043588
Guatemala,1995,4.01842466,,,41.50131989,54.06262275,,171.363542
Guatemala,1996,3.9575406,,,39.82431698,55.57609919,,172.9352552
Guatemala,1997,4.12760619,,,42.54577842,53.00287817,,187.1528464
Guatemala,1998,3.96409501,,,45.19738327,50.64711267,,186.4531017
Guatemala,1999,4.39640377,,,43.94361599,47.62464034,,212.816088
Guatemala,2000,5.44379956,,,38.544183,54.95043349,,272.6946654
Guatemala,2001,6.8844115,,,33.28052085,57.94059557,,352.3463832
Guatemala,2002,6.83554663,,,33.00188381,57.6446893,,359.9642965
Guatemala,2003,7.07696265,,,34.52912396,56.42346778,,380.1462194
Guatemala,2004,6.97149491,,,34.24073045,56.22091102,,387.0875261
Guatemala,2005,7.10364237,,,34.71580459,56.01467176,,410.0324211
Guatemala,2006,7.42842003,,,36.96173051,54.57495826,,454.3952373
Guatemala,2007,7.1078948,,,35.45529363,55.13034401,,462.9729412
Guatemala,2008,6.96944771,,,37.88535677,52.99634459,,466.4379269
Guatemala,2009,7.21267538,,,40.78790063,50.35917441,,477.0817804
Guatemala,2010,6.92915949,,,38.47860992,52.31566892,,465.455758
Guatemala,2011,6.38019498,,,35.25746344,54.78332633,,443.8876803
Guatemala,2012,6.42435288,,,34.91028656,54.60156443,,456.598417
Guatemala,2013,6.38943745,,,37.79862466,51.82867616,,466.5870436
Guinea,1995,3.53123668,,,35.23995877,56.94798231,,27.06304369
Guinea,1996,3.12920666,,,24.58208478,66.33729793,,24.69771498
Guinea,1997,3.05302562,,,24.69588552,66.22594813,,25.15186791
Guinea,1998,3.39292938,,,27.95763674,63.36305922,,28.72837403
Guinea,1999,3.41609089,,,30.27082795,61.32315548,,29.94710369
Guinea,2000,3.45616834,,,31.70966643,60.05723281,,31.23513532
Guinea,2001,3.65332963,,,34.77419475,57.36045405,,34.4216945
Guinea,2002,3.76254133,,,34.904606,57.23771129,,37.22509467
Guinea,2003,3.44611461,,,38.10992656,54.39977895,,34.6024655
Guinea,2004,3.13747392,,,28.03791443,63.26391646,,32.50624986
Guinea,2005,2.82148862,,,19.66571257,70.62498099,,30.43601073
Guinea,2006,3.02029095,,,22.03190293,68.55243035,,33.6385224
Guinea,2007,3.07812234,,,13.58706443,76.00244879,,34.92703583
Guinea,2008,3.2070461,,,24.46564154,66.41791285,,37.92196079
Guinea,2009,3.84851388,,,34.98749586,57.17104246,,44.52628993
Guinea,2010,4.54713891,,,44.24252102,49.03405113,,52.86573164
Guinea,2011,4.20416846,,,34.58799916,57.53636385,,50.46166914
Guinea,2012,4.5075743,,,39.2326595,53.45040052,,55.77265904
Guinea,2013,4.69424514,,,35.84663407,56.44130483,,58.92346618
Guinea-Bissau,1995,6.4319112,,,24.74882675,44.15621658,,128.8803701
Guinea-Bissau,1996,6.95065512,,,30.3192717,40.90646219,,109.0723545
Guinea-Bissau,1997,6.71958778,,,33.47413876,36.7621307,,93.8477528
Guinea-Bissau,1998,7.06176147,,,31.25398209,40.42447223,,67.38114213
Guinea-Bissau,1999,5.75536052,,,25.34487673,39.90491096,,55.04611381
Guinea-Bissau,2000,4.93567437,,,10.45379411,49.0248941,,56.55920206
Guinea-Bissau,2001,5.03888838,,,9.59745167,50.71125433,,54.40645933
Guinea-Bissau,2002,5.8381099,,,22.09908998,43.64324727,,61.28061039
Guinea-Bissau,2003,5.77585582,,,22.97018182,42.40291506,,59.03735697
Guinea-Bissau,2004,5.30915972,,,16.37121988,45.95803553,,54.13298324
Guinea-Bissau,2005,5.71552468,,,18.95756298,46.05002405,,63.24730885
Guinea-Bissau,2006,5.88536688,,,18.15587083,47.86154079,,64.30482084
Guinea-Bissau,2007,6.08537108,,,22.40121984,44.73307694,,69.72818369
Guinea-Bissau,2008,6.00728226,,,19.27296738,47.43410727,,72.15649493
Guinea-Bissau,2009,6.75651089,,,28.32686714,42.07205572,,68.04567392
Guinea-Bissau,2010,7.03903153,,,32.01849028,39.56851013,,87.20575855
Guinea-Bissau,2011,5.97691189,,,26.19208428,40.34581961,,77.76255658
Guinea-Bissau,2012,6.16062979,,,24.58132253,42.95446411,,79.09368521
Guinea-Bissau,2013,5.49681583,,,20.28289171,43.33240739,,78.51419072
Guyana,1995,5.06613057,,,81.39727007,16.27934534,,167.7947034
Guyana,1996,4.94599721,,,81.72634134,16.07033611,,179.2859167
Guyana,1997,5.14500276,,,82.93917445,14.85628504,,200.6257042
Guyana,1998,5.27054837,,,81.85132255,15.84597376,,203.2411935
Guyana,1999,4.6800807,,,81.53289433,15.89599398,,187.5901519
Guyana,2000,5.847442,,,84.73694112,13.13803562,,235.3190273
Guyana,2001,5.82490165,,,84.08743361,13.69711443,,244.1329385
Guyana,2002,5.79511669,,,84.66825609,13.19715787,,248.2221193
Guyana,2003,5.95553556,,,79.53857921,18.53956121,,256.5559506
Guyana,2004,5.72841269,,,79.39908509,18.6659532,,260.7366282
Guyana,2005,5.82749382,,,74.81189649,22.82228549,,267.0227958
Guyana,2006,4.66920858,,,65.2132845,31.51933817,,230.4648459
Guyana,2007,5.75190591,,,69.26815987,27.84532105,,278.9925044
Guyana,2008,7.24968008,,,74.24726755,23.33388109,,198.3870477
Guyana,2009,7.27335715,,,72.23724192,25.63670368,,206.0356213
Guyana,2010,6.5518262,,,67.30132686,30.19462949,,195.033692
Guyana,2011,6.79707816,,,67.25642724,30.23609271,,394.7911455
Guyana,2012,6.55857892,,,66.06479301,31.33668289,,403.9750679
Guyana,2013,6.5,,,66.15384615,31.32084611,,425.8094182
Haiti,1995,6.60463061,,,40.89219331,45.53903346,,59.51490179
Haiti,1996,6.44642627,,,38.11107416,51.54639175,,60.4179828
Haiti,1997,6.20127766,,,39.41475067,52.2544043,,59.72595005
Haiti,1998,5.99234884,,,33.90728477,48.60927152,,79.41957584
Haiti,1999,5.65165911,,,30.02043945,50.97087379,,76.65662219
Haiti,2000,6.05826244,,,27.72340426,50.38297872,,83.34233985
Haiti,2001,5.63127188,,,26.15002072,53.00455864,,77.13989059
Haiti,2002,5.46628153,,,25.81474202,52.78379358,,74.63854132
Haiti,2003,5.31704135,,,29.81637715,52.1233932,,73.19155715
Haiti,2004,5.61151004,,,36.16262838,48.47781313,,75.45442012
Haiti,2005,4.40741512,,,21.29354577,57.52092898,,61.38007349
Haiti,2006,5.69978142,,,23.78325474,41.55173948,,82.52333539
Haiti,2007,5.41848834,,,24.48301702,41.140144,,82.13098174
Haiti,2008,5.47394211,,,24.77190684,43.88613297,,62.84464436
Haiti,2009,6.42753234,,,32.70361312,36.66172744,,75.96266319
Haiti,2010,9.29829249,,,27.48844507,2.77171985,,104.5605414
Haiti,2011,7.9549088,,,22.70700037,2.93131766,,95.74752788
Haiti,2012,9.55642483,,,9.23932126,28.7727455,,117.0056875
Haiti,2013,9.42383024,,,7.42797761,29.71191043,,160.4513713
High income,1995,,,,,,63.43690376,
High income,1996,,,,,,62.81979016,
High income,1997,,,,,,61.27471298,
High income,1998,,,,,,59.94137307,
High income,1999,,,,,,59.78501097,
High income,2000,,,,,,59.06314717,
High income,2001,,,,,,58.92959388,
High income,2002,,,,,,59.7388822,
High income,2003,,,,,,59.8525771,
High income,2004,,,,,,60.0777997,
High income,2005,,,,,,60.52233825,
High income,2006,,,,,,61.49974556,
High income,2007,,,,,,62.22900003,
High income,2008,,,,,,62.21122503,
High income,2009,,,,,,62.41391156,
High income,2010,,,,,,61.6562011,
High income,2011,,,,,,61.13710717,
Honduras,1995,5.33817718,,,53.69959582,41.4546048,,130.4464404
Honduras,1996,4.96237984,,,49.58523256,45.14422242,,124.973859
Honduras,1997,4.88425303,,,48.58372725,46.07567469,,128.4614915
Honduras,1998,5.63255464,,,51.92240389,41.10855251,,150.8111346
Honduras,1999,6.21355116,,,46.71655979,46.96894376,,162.1057854
Honduras,2000,6.62617698,,,54.22387863,43.46913836,,183.1183395
Honduras,2001,6.8768446,,,52.58893024,45.28885231,,195.6315479
Honduras,2002,7.28280497,,,53.63549539,44.45634719,,213.8680346
Honduras,2003,8.29433272,,,57.06410747,40.14080906,,254.5497609
Honduras,2004,7.88885252,,,53.33066248,43.49693393,,258.998726
Honduras,2005,7.68834408,,,49.16083848,47.86544468,,270.8128315
Honduras,2006,7.63244921,,,45.71232764,51.36925348,,289.4902364
Honduras,2007,7.89426555,,,46.10269641,51.00225835,,319.9762252
Honduras,2008,8.40137585,,,44.34480334,52.65201774,,354.7621208
Honduras,2009,8.84061142,,,51.51421451,45.70011402,,359.7882794
Honduras,2010,8.4510228,,,49.8828463,47.23775465,,353.9134434
Honduras,2011,8.40544134,,,44.66466283,51.20955242,,365.2337606
Honduras,2012,9.45128523,,,44.38916314,50.86839866,,425.2949147
Honduras,2013,8.71972823,,,49.11696569,45.13802901,,400.3636539
Hungary,1995,7.32563769,,,83.96091516,16.03908484,,657.2824046
Hungary,1996,7.07870744,,,81.60386863,18.39613137,,657.083528
Hungary,1997,6.82934765,,,81.28369272,18.71630728,,677.6137758
Hungary,1998,7.17599347,,,74.78126267,22.304092,,762.3038445
Hungary,1999,7.32272321,,,72.37444121,24.85232239,,808.6256433
Hungary,2000,7.17690906,,,70.73619129,26.27133168,,852.9057575
Hungary,2001,7.2412168,,,68.97776916,27.69272547,,969.8910383
Hungary,2002,7.59220452,,,70.21206533,26.27908176,,1112.043666
Hungary,2003,8.56911977,,,71.08631749,25.49872135,,1313.988445
Hungary,2004,8.21920407,,,69.60024286,24.90780652,,1328.733925
Hungary,2005,8.44559667,,,70.02971713,24.99579541,,1432.192256
Hungary,2006,8.2586286,,,69.76781355,24.22291575,,1511.817767
Hungary,2007,7.67442525,,,67.25889122,25.39303973,,1449.499456
Hungary,2008,7.46308438,,,67.05197647,25.692643,,1523.669551
Hungary,2009,7.73558005,,,65.68281884,25.34828965,,1580.103929
Hungary,2010,8.05874447,,,64.79255763,26.26924333,,1700.825309
Hungary,2011,8.03066606,,,63.76305896,27.1448366,,1797.526491
Hungary,2012,7.96508961,,,62.57027724,28.25130103,,1765.542579
Hungary,2013,8.04723269,,,63.57454984,27.49328949,,1839.00861
Iceland,1995,8.20549553,,,83.93326891,16.06807323,,1913.110423
Iceland,1996,8.16476899,,,83.2529394,16.7470606,,1987.272733
Iceland,1997,8.09713138,,,82.06068184,17.93885069,,2127.518142
Iceland,1998,8.90531917,,,80.40679737,19.59319704,,2494.581264
Iceland,1999,9.62645558,,,82.15066381,17.84933298,,2778.112525
Iceland,2000,9.49972282,,,81.05006562,18.94993438,,2764.565245
Iceland,2001,9.34141275,,,80.96438099,19.03562308,,2867.574405
Iceland,2002,10.15248618,,,81.89064492,18.10934801,,3172.9779
Iceland,2003,10.38165282,,,81.66592784,16.97752325,,3211.152128
Iceland,2004,9.8810261,,,81.20967145,17.4383687,,3361.166108
Iceland,2005,9.4426778,,,81.3640485,17.24506303,,3336.45837
Iceland,2006,9.12915559,,,81.95378634,16.60773858,,3332.375439
Iceland,2007,9.09127415,,,82.51373025,16.04090215,,3423.144135
Iceland,2008,9.13442324,,,82.59650371,15.96008458,,3655.838104
Iceland,2009,9.63557918,,,81.98167063,16.62217414,,3633.533277
Iceland,2010,9.29215802,,,80.42772073,18.18674698,,3415.195726
Iceland,2011,9.04725645,,,80.37263183,18.24006419,,3468.504813
Iceland,2012,9.03902195,,,80.52441905,18.05581339,,3484.906468
Iceland,2013,9.05893489,,,80.4584363,18.09533215,,3645.815019
India,1995,4.06482428,,,27.0049623,66.68770844,,62.69371392
India,1996,3.94217524,,,26.68253207,66.73949622,,65.39990835
India,1997,4.29439569,,,26.05398609,67.97354181,,74.07882201
India,1998,4.3439785,,,26.52065205,67.48470967,,79.05180771
India,1999,4.07559567,,,28.95446343,64.66347763,,80.50193798
India,2000,4.31410811,,,26.95330372,67.0631504,,88.99918393
India,2001,4.5468353,,,24.81552923,69.47815513,,98.94144638
India,2002,4.45438843,,,24.22505028,69.65251003,,100.5305908
India,2003,4.35080111,,,23.88511911,69.72944067,,106.3405723
India,2004,4.56179291,,,21.91200711,70.67696603,,121.7555147
India,2005,4.30712688,,,23.11423424,69.40434532,,127.7615263
India,2006,4.08537783,,,24.56742345,67.18641488,,134.5532987
India,2007,3.94075346,,,25.80526508,65.10553757,,144.2983996
India,2008,3.99191133,,,27.47115275,63.14932799,,152.773851
India,2009,4.05315674,,,30.03403077,60.8981305,,167.3616499
India,2010,3.8240044,,,30.19580262,59.71628203,,173.9439955
India,2011,3.82978752,,,29.82670457,61.13778892,,187.010758
India,2012,3.80611712,,,30.45562304,60.64893411,,195.5734335
India,2013,3.96799312,,,32.21507695,58.21276755,,214.6800132
Indonesia,1995,1.9538682,,,35.72074342,46.56182539,,82.03614966
Indonesia,1996,1.99785758,,,36.37807505,46.11352378,,90.55563312
Indonesia,1997,1.93248584,,,35.02495028,47.15672044,,91.91059861
