Entity,Year,Food exports (% of merchandise exports) (World Bank (2016))
Thailand,2004,12.94977182
Thailand,2005,11.63684797
Thailand,2006,11.28654713
Thailand,2007,11.64900417
Thailand,2008,13.49905872
Thailand,2009,15.07095149
Thailand,2010,13.23128478
Thailand,2011,14.10515254
Thailand,2012,13.77491579
Thailand,2013,13.03969259
Thailand,2014,13.7338989
Thailand,2015,13.78113241
Timor,2004,99.03073969
Timor,2005,96.25416393
Timor,2013,30.49335288
Togo,1962,75.36837666
Togo,1963,61.41127211
Togo,1964,66.54351217
Togo,1965,57.66620972
Togo,1966,50.30716924
Togo,1967,49.41330681
Togo,1969,58.06977322
Togo,1970,67.19708938
Togo,1971,49.5315199
Togo,1972,54.52129421
Togo,1973,43.71751718
Togo,1974,19.19879321
Togo,1975,27.68172478
Togo,1976,35.76893118
Togo,1977,42.93310277
Togo,1978,39.58912384
Togo,1979,31.31634509
Togo,1980,20.6688318
Togo,1981,26.13907354
Togo,1983,20.61557629
Togo,1986,30.09360834
Togo,1987,28.87345125
Togo,1988,24.09153801
Togo,1989,22.12526655
Togo,1990,22.95838105
Togo,1991,17.71050397
Togo,1994,17.06548821
Togo,1995,18.54609352
Togo,1996,17.67117927
Togo,1997,21.70425857
Togo,1998,15.40956113
Togo,1999,21.26007499
Togo,2000,19.58045116
Togo,2001,18.23096372
Togo,2002,23.22931374
Togo,2003,15.49467968
Togo,2004,23.96842053
Togo,2005,21.45001109
Togo,2007,15.72329929
Togo,2008,15.99768075
Togo,2009,16.87860278
Togo,2010,18.10909382
Togo,2011,14.69344557
Togo,2012,16.60286699
Togo,2013,20.07118062
Togo,2014,19.30723271
Togo,2015,19.22054291
Tonga,1975,95.89368819
Tonga,1976,92.20540832
Tonga,1977,97.74501154
Tonga,1978,97.2363801
Tonga,1979,96.78659132
Tonga,1980,93.08805854
Tonga,1981,88.19761112
Tonga,1982,82.71796791
Tonga,1983,79.95775832
Tonga,1984,90.43071273
Tonga,1985,86.32094416
Tonga,1986,84.6547876
Tonga,1987,79.93751412
Tonga,1988,72.42983712
Tonga,1989,70.56174287
Tonga,1990,78.22126771
Tonga,1991,87.8988111
Tonga,1992,86.70579241
Tonga,1993,92.6725066
Tonga,1994,91.73722058
Tonga,1995,92.5383757
Tonga,2000,49.8688562
Tonga,2001,71.75987927
Tonga,2002,55.25260409
Tonga,2003,65.11699797
Tonga,2004,46.89185592
Tonga,2005,56.45265659
Tonga,2006,45.57555977
Tonga,2007,47.00019545
Tonga,2008,67.27673674
Tonga,2009,85.94851256
Tonga,2010,88.57967493
Tonga,2011,64.17688974
Tonga,2012,75.96166639
Tonga,2013,81.17194443
Tonga,2014,364.6967876
Trinidad and Tobago,1968,8.596232954
Trinidad and Tobago,1969,8.733255243
Trinidad and Tobago,1970,8.887593408
Trinidad and Tobago,1971,7.999019735
Trinidad and Tobago,1972,9.013725971
Trinidad and Tobago,1973,6.989635403
Trinidad and Tobago,1974,4.108705573
Trinidad and Tobago,1975,6.398523118
Trinidad and Tobago,1976,3.865083929
Trinidad and Tobago,1977,3.455737248
Trinidad and Tobago,1978,3.168611547
Trinidad and Tobago,1979,3.101037622
Trinidad and Tobago,1980,2.058024546
Trinidad and Tobago,1981,2.010830547
Trinidad and Tobago,1982,2.091035265
Trinidad and Tobago,1983,2.317381948
Trinidad and Tobago,1984,2.360597895
Trinidad and Tobago,1985,2.123100881
Trinidad and Tobago,1986,4.208751037
Trinidad and Tobago,1987,4.522607922
Trinidad and Tobago,1988,5.950851193
Trinidad and Tobago,1989,6.552019694
Trinidad and Tobago,1990,5.483341269
Trinidad and Tobago,1991,5.895001238
Trinidad and Tobago,1992,6.161781213
Trinidad and Tobago,1993,7.640264897
Trinidad and Tobago,1994,8.014725592
Trinidad and Tobago,1995,8.395895179
Trinidad and Tobago,1996,8.205876118
Trinidad and Tobago,1997,9.583948366
Trinidad and Tobago,1998,11.01565453
Trinidad and Tobago,1999,8.305159852
Trinidad and Tobago,2000,5.654253435
Trinidad and Tobago,2001,5.146687993
Trinidad and Tobago,2002,6.493777759
Trinidad and Tobago,2003,4.150042986
Trinidad and Tobago,2004,3.553916961
Trinidad and Tobago,2005,3.14159525
Trinidad and Tobago,2006,2.318919109
Trinidad and Tobago,2007,2.567794857
Trinidad and Tobago,2008,1.984603754
Trinidad and Tobago,2009,3.239404384
Trinidad and Tobago,2010,2.521431498
Tunisia,1962,63.5081902
Tunisia,1963,63.70401707
Tunisia,1964,61.65965254
Tunisia,1965,44.51379682
Tunisia,1966,48.41652061
Tunisia,1967,35.43364227
Tunisia,1968,33.14751591
Tunisia,1969,31.95727423
Tunisia,1970,29.89973089
Tunisia,1971,35.42639329
Tunisia,1972,43.27274806
Tunisia,1973,32.79384609
Tunisia,1974,24.76842017
Tunisia,1975,19.20746273
Tunisia,1976,19.9083883
Tunisia,1977,15.17381413
Tunisia,1978,15.72984754
Tunisia,1979,12.77456425
Tunisia,1980,7.171608273
Tunisia,1981,9.21378996
Tunisia,1982,8.745999962
Tunisia,1983,7.241821896
Tunisia,1984,10.22808954
Tunisia,1985,9.698166064
Tunisia,1986,12.21645162
Tunisia,1987,12.67374913
Tunisia,1988,12.30650937
Tunisia,1989,9.912890945
Tunisia,1990,10.9899096
Tunisia,1991,14.96163857
Tunisia,1992,10.12971166
Tunisia,1993,11.27808185
Tunisia,1994,12.79117825
Tunisia,1995,9.770099966
Tunisia,1996,7.347122251
Tunisia,1997,10.99395846
Tunisia,1998,9.458432254
Tunisia,1999,11.23005469
Tunisia,2000,8.709582242
Tunisia,2001,7.887442173
Tunisia,2002,6.780203548
Tunisia,2003,6.938730585
Tunisia,2004,11.0770512
Tunisia,2005,10.37120694
Tunisia,2006,11.83495703
Tunisia,2007,9.5198745
Tunisia,2008,8.884582612
Tunisia,2009,9.238668925
Tunisia,2010,7.728736401
Tunisia,2011,10.09031175
Tunisia,2012,9.3366745
Tunisia,2013,9.710381
Turkey,1962,66.99247842
Turkey,1963,60.54040899
Turkey,1964,60.67811797
Turkey,1965,59.79890614
Turkey,1966,56.29658443
Turkey,1967,60.91622843
Turkey,1968,55.35870077
Turkey,1969,60.07908782
Turkey,1970,49.27886798
Turkey,1971,48.08639697
Turkey,1972,53.57647197
Turkey,1973,48.51360964
Turkey,1974,46.4721843
Turkey,1975,45.44997967
Turkey,1976,42.15144009
Turkey,1977,51.30354867
Turkey,1978,53.08546328
Turkey,1979,52.72810557
Turkey,1980,51.0715712
Turkey,1981,45.99502147
Turkey,1982,39.27286466
Turkey,1983,38.26250553
Turkey,1984,30.7647269
Turkey,1985,25.20844689
Turkey,1986,29.86749266
Turkey,1987,25.30448983
Turkey,1988,24.50965891
Turkey,1989,22.94491832
Turkey,1990,22.40538949
Turkey,1991,25.9542683
Turkey,1992,22.73425145
Turkey,1993,22.5521539
Turkey,1994,21.93474267
Turkey,1995,19.56303598
Turkey,1996,19.72054102
Turkey,1997,19.55457454
Turkey,1998,17.36025983
Turkey,1999,15.35676401
Turkey,2000,12.8035083
Turkey,2001,12.74730385
Turkey,2002,10.09397687
Turkey,2003,10.00761621
Turkey,2004,9.314335186
Turkey,2005,10.49353558
Turkey,2006,9.32021579
Turkey,2007,8.441922782
Turkey,2008,8.302939833
Turkey,2009,10.82572365
Turkey,2010,10.57566541
Turkey,2011,10.60723223
Turkey,2012,10.76759559
Turkey,2013,11.23839026
Turkey,2014,11.44532856
Turkey,2015,12.09490039
Turkmenistan,1997,0.793773678
Turkmenistan,1998,1.144419488
Turkmenistan,1999,0.453544525
Turkmenistan,2000,0.293683624
Turks and Caicos Islands,1999,43.03983075
Turks and Caicos Islands,2000,46.88983274
Turks and Caicos Islands,2001,61.30054899
Turks and Caicos Islands,2002,52.8704216
Turks and Caicos Islands,2003,40.23080147
Turks and Caicos Islands,2004,49.01393669
Turks and Caicos Islands,2011,14.85854682
Turks and Caicos Islands,2012,15.94237727
Tuvalu,1980,82.59031633
Tuvalu,1981,80.58056616
Tuvalu,1982,72.54355401
Tuvalu,1985,97.9094332
Tuvalu,2002,9.261032986
Tuvalu,2004,3.217041789
Uganda,1976,89.85157472
Uganda,1994,93.2548843
Uganda,1995,90.27254827
Uganda,1996,77.68449437
Uganda,1997,74.17221303
Uganda,1998,86.63702676
Uganda,1999,77.99180362
Uganda,2000,71.17947398
Uganda,2001,71.26316282
Uganda,2002,76.06217641
Uganda,2003,71.78274634
Uganda,2004,68.75209928
Uganda,2005,70.64029835
Uganda,2006,62.30822963
Uganda,2007,66.13039539
Uganda,2008,62.97765527
Uganda,2009,62.52847893
Uganda,2010,66.75585925
Uganda,2011,54.040568
Uganda,2012,46.49397165
Uganda,2013,66.142828
Uganda,2014,65.53527724
Ukraine,1996,18.9646926
Ukraine,1997,12.17402493
Ukraine,1998,10.62155571
Ukraine,1999,12.00327448
Ukraine,2000,9.187751711
Ukraine,2001,10.92945456
Ukraine,2002,13.05637051
Ukraine,2003,11.55083387
Ukraine,2004,10.40947825
Ukraine,2005,12.36743155
Ukraine,2006,12.01881201
Ukraine,2007,12.564453
Ukraine,2008,16.04939364
Ukraine,2009,23.7901638
Ukraine,2010,19.20322519
Ukraine,2011,18.64137829
Ukraine,2012,25.88384279
Ukraine,2013,26.78484736
Ukraine,2014,30.72528244
United Arab Emirates,1978,1.213612667
United Arab Emirates,1979,1.874415957
United Arab Emirates,1983,5.869115893
United Arab Emirates,1989,4.760861088
United Arab Emirates,1991,1.943194295
United Arab Emirates,1992,3.670616895
United Arab Emirates,1993,7.563202611
United Arab Emirates,1999,0.883818892
United Arab Emirates,2000,0.572275991
United Arab Emirates,2001,0.811316018
United Arab Emirates,2005,1.083391006
United Arab Emirates,2007,0.904623314
United Arab Emirates,2008,0.842165473
United Arab Emirates,2012,1.675772686
United Arab Emirates,2013,1.770489474
United Arab Emirates,2014,1.849456609
United Kingdom,1962,5.994126875
United Kingdom,1963,6.465428826
United Kingdom,1964,6.793642307
United Kingdom,1965,6.454838884
United Kingdom,1966,6.615295079
United Kingdom,1967,6.701525924
United Kingdom,1968,6.551439623
United Kingdom,1969,6.03868147
United Kingdom,1970,6.508362876
United Kingdom,1971,6.528275011
United Kingdom,1972,6.902406664
United Kingdom,1973,7.19246294
United Kingdom,1974,6.661867098
United Kingdom,1975,7.375193202
United Kingdom,1976,6.761025598
United Kingdom,1977,6.922729166
United Kingdom,1978,7.980916401
United Kingdom,1979,7.072294931
United Kingdom,1980,6.769609939
United Kingdom,1981,7.342801423
United Kingdom,1982,7.259058845
United Kingdom,1983,7.161244545
United Kingdom,1984,6.877689105
United Kingdom,1985,6.59483859
United Kingdom,1986,7.896526837
United Kingdom,1987,7.44528896
United Kingdom,1988,6.936677615
United Kingdom,1989,7.112800709
United Kingdom,1990,7.002684744
United Kingdom,1991,7.962287085
United Kingdom,1992,8.12847317
United Kingdom,1993,7.74040731
United Kingdom,1994,7.548554841
United Kingdom,1995,7.613608259
United Kingdom,1996,7.016334177
United Kingdom,1997,6.644945715
United Kingdom,1998,6.399583835
United Kingdom,1999,6.082167143
United Kingdom,2000,5.316716643
United Kingdom,2001,5.142806217
United Kingdom,2002,5.418339832
United Kingdom,2003,5.907774648
United Kingdom,2004,5.692893177
United Kingdom,2005,5.132993159
United Kingdom,2006,4.648551507
United Kingdom,2007,5.509699151
United Kingdom,2008,5.498265875
United Kingdom,2009,6.519419449
United Kingdom,2010,6.166363785
United Kingdom,2011,5.953410814
United Kingdom,2012,6.238856704
United Kingdom,2013,6.610839832
United Kingdom,2014,6.878588078
United Kingdom,2015,6.728995109
United States,1962,20.68459772
United States,1963,21.37089981
United States,1964,21.39345326
United States,1965,21.08310486
United States,1966,21.26816571
United States,1967,18.87163345
United States,1968,16.89403171
United States,1969,15.01685979
United States,1970,15.99947926
United States,1971,16.28034774
United States,1972,17.82408629
United States,1973,23.6048801
United States,1974,21.07757665
United States,1975,19.67034098
United States,1976,19.21292293
United States,1977,18.71447355
United States,1978,19.96271832
United States,1979,18.86833375
United States,1980,18.24586279
United States,1981,18.48306602
United States,1982,17.10861037
United States,1983,17.8171131
United States,1984,16.81066152
United States,1985,13.48730587
United States,1986,12.59777983
United States,1987,11.65973599
United States,1988,12.29823567
United States,1989,11.78965121
United States,1990,11.15671497
United States,1991,10.49920889
United States,1992,10.95952516
United States,1993,10.65308535
United States,1994,10.25293587
United States,1995,10.61469055
United States,1996,10.78621698
United States,1997,9.082510779
United States,1998,8.394844634
United States,1999,7.927515209
United States,2000,7.436512193
United States,2001,7.945869024
United States,2002,8.190795851
United States,2003,8.742959119
United States,2004,7.946658805
United States,2005,7.443293798
United States,2006,7.245369039
United States,2007,8.217674289
United States,2008,9.511465053
United States,2009,10.24471571
United States,2010,9.830183063
United States,2011,10.03144342
United States,2012,10.18243462
United States,2013,10.2409533
United States,2014,10.44702058
United States,2015,10.08711735
United States Virgin Islands,1970,0.931199096
United States Virgin Islands,1971,0.761154751
United States Virgin Islands,1972,0.627566614
United States Virgin Islands,1973,0.471793686
United States Virgin Islands,1977,0.127806423
United States Virgin Islands,1978,0.201588939
Uruguay,1970,48.0596124
Uruguay,1971,47.76307665
Uruguay,1972,54.82293599
Uruguay,1974,52.81399479
Uruguay,1975,43.83674878
Uruguay,1976,44.45647496
Uruguay,1977,37.89934692
Uruguay,1978,35.21489533
Uruguay,1979,36.50668423
Uruguay,1980,39.13890995
Uruguay,1981,47.44526384
Uruguay,1982,44.72344462
Uruguay,1983,50.98809854
Uruguay,1984,41.43064134
Uruguay,1985,42.34789489
Uruguay,1986,42.50457073
Uruguay,1987,32.25995146
Uruguay,1988,33.11866874
Uruguay,1989,37.28290488
Uruguay,1990,39.51573303
Uruguay,1991,40.6358766
Uruguay,1992,38.70952953
Uruguay,1993,40.66073654
Uruguay,1994,41.0669575
Uruguay,1995,44.30600886
Uruguay,1996,46.82243991
Uruguay,1997,48.591733
Uruguay,1998,51.05035588
Uruguay,1999,51.2867667
Uruguay,2000,46.67756929
Uruguay,2001,44.54048843
Uruguay,2002,49.14830454
Uruguay,2003,52.95909102
Uruguay,2004,54.73789179
Uruguay,2005,55.22735379
Uruguay,2006,55.78732642
Uruguay,2007,53.96195991
Uruguay,2008,59.45738674
Uruguay,2009,64.2325448
Uruguay,2010,61.92609271
Uruguay,2011,62.31689725
Uruguay,2012,66.08715816
Uruguay,2013,66.74065043
Uruguay,2014,65.29292433
Vanuatu,1970,88.33420235
Vanuatu,1971,85.76178194
Vanuatu,1972,91.79246355
Vanuatu,1973,67.64198051
Vanuatu,1974,95.05167652
Vanuatu,1975,88.70383442
Vanuatu,1980,97.57854127
Vanuatu,1981,97.41003363
Vanuatu,1982,94.33586491
Vanuatu,1983,96.46762968
Vanuatu,1984,94.01180178
Vanuatu,1990,79.08339642
Vanuatu,1991,71.0421596
Vanuatu,1994,75.18869834
Vanuatu,2000,76.82921432
Vanuatu,2006,46.65196266
Vanuatu,2007,61.53620266
Vanuatu,2009,73.51821381
Vanuatu,2010,83.71138596
Vanuatu,2011,85.29101687
Venezuela,1962,1.351864467
Venezuela,1963,1.973866616
Venezuela,1964,1.337787075
Venezuela,1965,1.048027353
Venezuela,1966,1.186894015
Venezuela,1967,1.317786413
Venezuela,1968,1.171127291
Venezuela,1969,1.132799189
Venezuela,1970,1.653042137
Venezuela,1971,1.489354459
Venezuela,1972,2.29999361
Venezuela,1973,1.085918342
Venezuela,1974,0.781998431
Venezuela,1975,0.941294492
Venezuela,1976,0.920227504
Venezuela,1977,0.995279294
Venezuela,1978,1.080548337
Venezuela,1979,0.663298898
Venezuela,1980,0.380595219
Venezuela,1981,0.452303741
Venezuela,1982,0.58561525
Venezuela,1983,0.65184543
Venezuela,1984,0.954345475
Venezuela,1985,3.22687771
Venezuela,1986,2.851003602
Venezuela,1987,1.054717089
Venezuela,1988,0.891195949
Venezuela,1989,1.934997934
Venezuela,1990,1.914045402
Venezuela,1991,2.16602383
Venezuela,1992,2.559044137
Venezuela,1993,2.763381086
Venezuela,1994,2.804656321
Venezuela,1995,2.814835546
Venezuela,1996,2.506895644
Venezuela,1997,2.788180174
Venezuela,1998,3.852539204
Venezuela,1999,2.641042008
Venezuela,2000,1.492627256
Venezuela,2001,1.715777486
Venezuela,2002,1.630422971
Venezuela,2003,1.054786109
Venezuela,2004,0.829480486
Venezuela,2005,0.486778311
Venezuela,2006,0.204988904
Venezuela,2008,0.176063308
Venezuela,2009,0.155780523
Venezuela,2010,0.189824078
Venezuela,2011,0.060257502
Venezuela,2012,0
Venezuela,2013,0.041958019
Vietnam,1997,30.22547277
Vietnam,1998,30.76324281
Vietnam,1999,28.36282506
Vietnam,2000,25.31252692
Vietnam,2001,26.74155934
Vietnam,2002,25.37698649
Vietnam,2003,22.87328958
Vietnam,2004,20.68511697
Vietnam,2005,20.22710562
Vietnam,2006,19.28547621
Vietnam,2007,19.50529612
Vietnam,2008,20.02846891
Vietnam,2009,21.00204568
Vietnam,2010,19.25823415
Vietnam,2011,18.59173137
Vietnam,2012,17.05458459
Vietnam,2013,14.44992014
Vietnam,2014,14.81396476
Yemen,1975,26.262608
Yemen,1991,74.64295797
Yemen,1995,2.845535082
Yemen,1996,2.129877527
Yemen,1997,3.14372279
Yemen,1998,4.594059299
Yemen,1999,2.892310327
Yemen,2000,2.245278381
Yemen,2001,1.779793313
Yemen,2002,2.089246954
Yemen,2003,1.902593313
Yemen,2004,4.770780522
Yemen,2005,4.360649028
Yemen,2006,4.171143849
Yemen,2007,5.302767184
Yemen,2008,5.281614768
Yemen,2009,5.739198413
Yemen,2010,6.577342506
Yemen,2011,7.259572038
Yemen,2012,6.316301629
Yemen,2013,6.209209709
Yemen,2014,23.6675113
Zambia,1966,1.563116865
Zambia,1967,2.881232598
Zambia,1970,0.596013946
Zambia,1971,0.975192327
Zambia,1972,0.763907422
Zambia,1973,1.199683136
Zambia,1974,1.600944727
Zambia,1975,1.417373193
Zambia,1976,0.918817621
Zambia,1977,1.531791117
Zambia,1978,1.811883644
Zambia,1979,0.356136524
Zambia,1993,3.91068045
Zambia,1995,2.677737715
Zambia,1996,6.372998421
Zambia,1997,4.756792736
Zambia,1998,7.12643011
Zambia,1999,8.011047149
Zambia,2000,9.393753465
Zambia,2001,9.46907189
Zambia,2002,9.48159809
Zambia,2003,10.51563354
Zambia,2004,15.56312076
Zambia,2005,13.20647071
Zambia,2006,5.995606752
Zambia,2007,7.360585606
Zambia,2008,5.588496849
Zambia,2009,7.534514302
Zambia,2010,5.903144717
Zambia,2011,6.892569626
Zambia,2012,11.14971513
Zambia,2013,10.35636921
Zambia,2014,7.356621155
Zimbabwe,1984,36.18640706
Zimbabwe,1985,40.4163736
Zimbabwe,1986,44.43234622
Zimbabwe,1990,44.07684301
Zimbabwe,1991,48.17871385
Zimbabwe,1992,42.91361696
Zimbabwe,1993,42.39256331
Zimbabwe,1994,54.92651123
Zimbabwe,1995,43.24160821
Zimbabwe,1996,51.24087288
Zimbabwe,1997,46.09042167
Zimbabwe,1999,50.73583931
Zimbabwe,2000,47.20914477
Zimbabwe,2001,56.61982892
Zimbabwe,2002,25.81369297
Zimbabwe,2004,30.89989195
Zimbabwe,2005,30.12021798
Zimbabwe,2006,14.88409463
Zimbabwe,2007,16.9375693
Zimbabwe,2008,18.08280338
Zimbabwe,2009,19.34553792
Zimbabwe,2010,20.09914975
Zimbabwe,2011,26.30669908
Zimbabwe,2012,31.29154842
Zimbabwe,2013,37.06220109
Zimbabwe,2014,42.72341337
Zimbabwe,2015,52.30335959
