Entity,Year,Economic Complexity Index (ECI) (Observatory of Economic Complexity (2016)),ECI+ (Observatory of Economic Complexity (2016)),Economic Complexity Index (ECI) (Atlas of Economic Complexity (2016)),OEC ECI Ranking (Observatory of Economic Complexity (2016)),Atlas of Economic Complexity ECI Ranking (Atlas of Economic Complexity (2016))
Tanzania,2002,-1.27368,-1.6820101,-1.4112,113,107
Tanzania,2003,-1.1452399,-1.5581599,-1.438,107,109
Tanzania,2004,-1.19819,-1.4794101,-1.3089,107,109
Tanzania,2005,-1.17276,-1.38384,-1.3082,105,104
Tanzania,2006,-1.19109,-1.35913,-1.2221,106,103
Tanzania,2007,-1.17687,-1.3005199,-1.0635999,109,99
Tanzania,2008,-1.1291,-1.25773,-.90270001,109,92
Tanzania,2009,-1.0167,-1.19565,-1.1116,104,101.5
Tanzania,2010,-1.07147,-1.07219,-.97409999,104,93
Tanzania,2011,-.99524301,-.88002998,-.96270001,100,96
Tanzania,2012,-.730645,-.74739701,-.90509999,89,94
Tanzania,2013,-.91929799,-.90477598,-1.0189,88,102
Tanzania,2014,-1.03347,-1.22919,-1.1616,94,102
Tanzania,2015,-1.0393,-1.1827,-1.1231,93,102
Tanzania,2016,-1.20639,,-1.0544,80,97
Thailand,1964,-.90101701,-.84929597,,76,
Thailand,1965,-.968943,-.833269,,80,
Thailand,1966,-.97426498,-.86130798,,78,
Thailand,1967,-1.02722,-.82715201,,83,
Thailand,1968,-.87087601,-.74167401,,76,
Thailand,1969,-.84172702,-.59673101,,72,
Thailand,1970,-.82656598,-.62430203,,73,
Thailand,1971,-.85299498,-.64325702,,75,
Thailand,1972,-.77868301,-.58069801,,71,
Thailand,1973,-.636195,-.456112,,67,
Thailand,1974,-.51201499,-.29395199,,67,
Thailand,1975,-.51068002,-.30947801,,65,
Thailand,1976,-.48441601,-.336867,,68,
Thailand,1977,-.40357,-.318409,,68,
Thailand,1978,-.269411,-.26941299,,66,
Thailand,1979,-.19943701,-.15546,,61,
Thailand,1980,-.17868499,-.029219,,59,
Thailand,1981,-.152445,.022390001,,55,
Thailand,1982,-.174918,.040332999,,57,
Thailand,1983,-.32211599,.032878,,63,
Thailand,1984,-.021322999,.27507699,,50,
Thailand,1985,-.053782001,.32545501,,49,
Thailand,1986,-.19622099,.30443501,,56,
Thailand,1987,-.165517,.32899901,,53,
Thailand,1988,-.059027001,.379731,,47,
Thailand,1989,-.058231,.44773799,,49,
Thailand,1990,.028856,.51486301,,44,
Thailand,1991,.059328999,.601183,,43,
Thailand,1992,.181246,.71201402,,40,
Thailand,1993,.140791,.74862599,,43,
Thailand,1994,.114266,.78302401,,46,
Thailand,1995,.134664,.82873499,.1463,44,57
Thailand,1996,.085270002,.80810702,.0287,50,58
Thailand,1997,.170387,.80079502,.044500001,49,60
Thailand,1998,.14429,.76432902,.0647,50,59
Thailand,1999,.24954499,.77787101,.093400002,43,53
Thailand,2000,.37124801,.82343698,.13330001,38,53
Thailand,2001,.39317301,.86225402,.192,37,50
Thailand,2002,.43590501,.877702,.14839999,37,54
Thailand,2003,.41810799,.86542398,.26010001,37,46
Thailand,2004,.44670901,.87973899,.29530001,36,46
Thailand,2005,.46321401,.89076197,.35789999,36,42
Thailand,2006,.43304801,.91766101,.43849999,42,37
Thailand,2007,.49130401,.92839998,.54799998,42,36
Thailand,2008,.51005799,.94314498,.57169998,40,36
Thailand,2009,.60668701,.93859297,.56550002,34,36
Thailand,2010,.73697102,.98928398,.66509998,27,34
Thailand,2011,.87084502,1.01879,.68720001,28,32
Thailand,2012,.96429199,1.01202,.66900003,23,32
Thailand,2013,.87724,.96417499,.81110001,23,30
Thailand,2014,.95565099,.96101701,.88059998,21,27
Thailand,2015,1.05247,.99265599,.80379999,21,28
Thailand,2016,,,.74580002,,32
Togo,1964,-.98361099,-1.0983,,84,
Togo,1965,-1.16107,-1.54624,,87,
Togo,1966,-1.1614701,-1.67383,,86,
Togo,1967,-.98295301,-1.7028,,82,
Togo,1968,-1.01094,-1.59937,,82,
Togo,1969,-1.3606499,-1.60276,,92,
Togo,1970,-1.07225,-1.6357,,84,
Togo,1971,-.6516,-1.0922101,,67,
Togo,1972,-.53397799,-1.08304,,63,
Togo,1973,-.462118,-1.13235,,62,
Togo,1974,-.765912,-1.32813,,73,
Togo,1975,-.54927498,-1.24462,,68,
Togo,1976,-.861637,-1.18164,,75,
Togo,1977,-.91172498,-1.10434,,78,
Togo,1978,-1.19283,-1.16469,,84,
Togo,1979,-1.0105,-1.50466,,79,
Togo,1980,-1.3104399,-1.81379,,89,
Togo,1981,-1.26752,-1.92697,,89,
Togo,1982,-1.57902,-2.0012701,,93,
Togo,1983,-1.63595,-1.89361,,95,
Togo,1984,-1.50714,-2.0397799,,96,
Togo,1985,-1.5836101,-1.91994,,96,
Togo,1986,-1.37642,-1.95065,,92,
Togo,1987,-1.40066,-2.0509901,,93,
Togo,1988,-1.4795099,-1.84822,,95,
Togo,1989,-1.4225301,-1.81295,,96,
Togo,1990,-1.30555,-1.84407,,92,
Togo,1991,-.74778998,-1.33632,,78,
Togo,1992,-.85275501,-1.2995501,,92,
Togo,1993,-.75392997,-1.34605,,89,
Togo,1994,-1.28427,-1.9341201,,111,
Togo,1995,-1.377,-2.04301,,112,
Togo,1996,-1.31135,-1.93505,,110,
Togo,1997,-1.12366,-1.9097,,103,
Togo,1998,-.99367899,-1.77098,,99,
Togo,1999,-1.23014,-1.83758,,109,
Togo,2000,-.98363203,-1.6228,,99,
Togo,2001,-.56000203,-.97016603,,78,
Togo,2002,-.47130701,-1.0094399,,74,
Togo,2003,-.67607403,-.933092,,86,
Togo,2004,-.75879902,-1.2441,,90,
Togo,2005,-.85616302,-1.17882,,95,
Togo,2006,-.93156302,-1.22017,,100,
Togo,2007,-.89516401,-1.13823,,96,
Togo,2008,-.70708698,-1.26438,,93,
Togo,2009,-.82512498,-1.46504,,94,
Togo,2010,-.96574402,-1.70103,,95,
Togo,2011,-.83718401,-1.30099,,95,
Togo,2012,-.77820802,-.98793298,,92,
Togo,2013,-.671987,-1.1425101,,77,
Togo,2014,-.46220499,-1.26051,,71,
Togo,2015,-.371802,-1.18485,,64,
Trinidad and Tobago,1964,-.36878699,-.38742,,53,
Trinidad and Tobago,1965,-.46997699,-.49611601,,59,
Trinidad and Tobago,1966,-.27926901,-.45255601,,52,
Trinidad and Tobago,1967,-.183314,-.34679899,,46,
Trinidad and Tobago,1968,.019173,-.096638002,,43,
Trinidad and Tobago,1969,.136406,-.033532999,,36,
Trinidad and Tobago,1970,.01314,-.078368001,,42,
Trinidad and Tobago,1971,.351749,-.030874001,,33,
Trinidad and Tobago,1972,.44187,.012099,,33,
Trinidad and Tobago,1973,.25446701,.099799998,,38,
Trinidad and Tobago,1974,.171132,.135855,,42,
Trinidad and Tobago,1975,-.091113001,.076334998,,50,
Trinidad and Tobago,1976,-.254482,.0064610001,,60,
Trinidad and Tobago,1977,-.50306797,-.017895,,70,
Trinidad and Tobago,1978,-.179923,.127041,,57,
Trinidad and Tobago,1979,-.39564899,.086571001,,67,
Trinidad and Tobago,1980,-.693578,.040619999,,75,
Trinidad and Tobago,1981,-.282267,-.040355999,,63,
Trinidad and Tobago,1982,-.19577099,.025014,,59,
Trinidad and Tobago,1983,-.113493,.013479,,50,
Trinidad and Tobago,1984,-.194203,-.001284,,56,
Trinidad and Tobago,1985,-.226116,-.082652003,,56,
Trinidad and Tobago,1986,.094595,-.03314,,42,
Trinidad and Tobago,1987,-.077638999,-.100217,,45,
Trinidad and Tobago,1988,-.024489,-.044587001,,45,
Trinidad and Tobago,1989,.21133,-.0034360001,,37,
Trinidad and Tobago,1990,.14443199,.087906003,,37,
Trinidad and Tobago,1991,.23397,.106758,,33,
Trinidad and Tobago,1992,.152904,.148724,,43,
Trinidad and Tobago,1993,.28049299,.065036997,,38,
Trinidad and Tobago,1994,.22424699,-.033755999,,40,
Trinidad and Tobago,1995,-.019193999,-.16228101,.24529999,60,49
Trinidad and Tobago,1996,.049676001,-.23018201,.31099999,51,47
Trinidad and Tobago,1997,.01063,-.18103901,.45359999,57,41
Trinidad and Tobago,1998,.1096,-.137932,.3285,53,49
Trinidad and Tobago,1999,.080107003,-.050213002,.31040001,54,45
Trinidad and Tobago,2000,-.013316,-.105005,.0139,55,60
Trinidad and Tobago,2001,.058878999,-.22368599,.19499999,55,49
Trinidad and Tobago,2002,.096956998,-.27592599,.1657,49,53
Trinidad and Tobago,2003,.071434997,-.40154901,-.1357,52,57
Trinidad and Tobago,2004,.0038689999,-.47620299,-.02,53,55
Trinidad and Tobago,2005,.033114001,-.53777897,.25490001,52,48
Trinidad and Tobago,2006,-.015152,-.57193798,-.1969,57,62
Trinidad and Tobago,2007,-.15389501,-.67151099,-.24439999,63,63
Trinidad and Tobago,2008,-.66560799,-.75585401,-.60860002,89,79
Trinidad and Tobago,2009,-.57827502,-.90815902,-.62010002,86,79
Trinidad and Tobago,2010,-.46617401,-1.06747,-.61080003,81,76
Trinidad and Tobago,2011,-.56785703,-1.43379,-.49919999,80,72
Trinidad and Tobago,2012,-.85871202,-1.55555,-.4781,96,77
Trinidad and Tobago,2013,,,-.42160001,,73
Trinidad and Tobago,2014,,,-.4989,,75
Trinidad and Tobago,2015,,,-.3152,,65
Trinidad and Tobago,2016,,,-.074600004,,58
Tunisia,1964,-.262712,-.214031,,52,
Tunisia,1965,-.25883001,-.3017,,50,
Tunisia,1966,-.181228,-.34006599,,45,
Tunisia,1967,-.29968101,-.34602299,,53,
Tunisia,1968,-.23980699,-.20423301,,50,
Tunisia,1969,-.084225997,-.123778,,46,
Tunisia,1970,-.13467699,-.199981,,47,
Tunisia,1971,-.214765,-.194096,,51,
Tunisia,1972,-.27776101,-.176467,,52,
Tunisia,1973,-.191241,-.103297,,50,
Tunisia,1974,-.109595,-.218523,,49,
Tunisia,1975,-.026107,-.183348,,48,
Tunisia,1976,-.171232,-.22397,,54,
Tunisia,1977,-.242852,-.31186101,,58,
Tunisia,1978,-.263188,-.30432701,,65,
Tunisia,1979,-.163192,-.21276,,60,
Tunisia,1980,-.078853004,.00095900003,,48,
Tunisia,1981,-.044769,-.035629001,,49,
Tunisia,1982,.097075,-.019275,,45,
Tunisia,1983,.092105001,.0061619999,,46,
Tunisia,1984,.071815997,.162411,,47,
Tunisia,1985,.076952003,.191663,,42,
Tunisia,1986,.064443,.14948601,,43,
Tunisia,1987,.128234,.165004,,41,
Tunisia,1988,.130735,.173527,,40,
Tunisia,1989,-.025770999,.13036799,,46,
Tunisia,1990,-.030626001,.089497998,,47,
Tunisia,1991,-.114127,.093212001,,49,
Tunisia,1992,.028000001,.171721,,49,
Tunisia,1993,-.047816999,.081524998,,60,
Tunisia,1994,-.13953,.012373,,62,
Tunisia,1995,-.149132,.065155998,-.2242,65,66
Tunisia,1996,-.454045,-.072195999,-.29769999,74,71
Tunisia,1997,-.52121103,-.136714,-.27410001,76,66
Tunisia,1998,-.48739299,-.130225,-.2261,72,64
Tunisia,1999,-.371227,-.13329899,-.34060001,71,71
Tunisia,2000,-.33530799,-.124318,-.18870001,71,64
Tunisia,2001,-.17646199,-.096678004,-.26499999,67,63
Tunisia,2002,-.17907,-.024757,-.3317,67,70
Tunisia,2003,-.31652501,.059496999,-.2904,70,68
Tunisia,2004,-.27908799,.115854,-.35100001,71,68
Tunisia,2005,-.159174,.179803,-.2308,66,66
Tunisia,2006,-.131907,.19189,-.2247,61,64
Tunisia,2007,-.0022219999,.23319399,-.092200004,56,58
Tunisia,2008,.045961998,.234997,.0040000002,57,56
Tunisia,2009,-.002907,.26697201,-.2145,59,60
Tunisia,2010,.073213004,.313454,-.052499998,59,55
Tunisia,2011,.233429,.34796101,-.055500001,47,56
Tunisia,2012,.291069,.363821,.086499996,45,55
Tunisia,2013,.16411,.24559601,.1145,45,51
Tunisia,2014,.21477801,.308588,.1311,44,51
Tunisia,2015,.163278,.33197099,-.046500001,44,57
Tunisia,2016,-.0927338,,.1381,43,52
Turkey,1964,-.771236,-.65822297,,71,
Turkey,1965,-.69383901,-.65597999,,66,
Turkey,1966,-.71580398,-.63262701,,67,
Turkey,1967,-.83513498,-.58252603,,69,
Turkey,1968,-.86407298,-.50480098,,73,
Turkey,1969,-.850097,-.35317001,,76,
Turkey,1970,-.54568303,-.31163901,,61,
Turkey,1971,-.51584601,-.27779299,,64,
Turkey,1972,-.467437,-.199579,,60,
Turkey,1973,-.33729801,-.19396301,,56,
Turkey,1974,-.289211,-.16323,,57,
Turkey,1975,-.23484001,-.297014,,58,
Turkey,1976,.015191,-.21886501,,51,
Turkey,1977,-.036495,-.209814,,52,
Turkey,1978,-.113783,-.18436199,,52,
Turkey,1979,-.141234,-.232696,,54,
Turkey,1980,-.088335,-.26781201,,50,
Turkey,1981,.064652003,-.173848,,45,
Turkey,1982,.267097,-.030356999,,39,
Turkey,1983,.422683,.153395,,30,
Turkey,1984,.18852,.24057899,,42,
Turkey,1985,.14437,.31130099,,39,
Turkey,1986,.118645,.276977,,39,
Turkey,1987,.21934301,.39197201,,37,
Turkey,1988,.27053699,.43731001,,37,
Turkey,1989,.158364,.42967501,,39,
Turkey,1990,.143942,.41058299,,38,
Turkey,1991,.150355,.4066,,38,
Turkey,1992,.175993,.42869401,,41,
Turkey,1993,.092905,.373449,,50,
Turkey,1994,.035269,.35129601,,51,
Turkey,1995,.102971,.37876999,.1596,46,55
Turkey,1996,.0037110001,.36026701,.20479999,55,55
Turkey,1997,.099290997,.39686501,.1115,53,57
Turkey,1998,.065293998,.41833299,.069600001,56,58
Turkey,1999,.085330002,.451067,.0137,53,58
Turkey,2000,.096253,.455773,.088799998,52,56
Turkey,2001,.103766,.469796,.038199998,51,54
Turkey,2002,.059629999,.481444,.027899999,51,55
Turkey,2003,.176945,.50976402,.059999999,45,52
Turkey,2004,.177247,.54696,.1064,45,51
Turkey,2005,.252509,.56707197,.164,44,53
Turkey,2006,.36666799,.59193301,.1999,44,47
Turkey,2007,.41343099,.61117703,.26199999,43,44
Turkey,2008,.43405899,.64150298,.34959999,42,43
Turkey,2009,.40818799,.64420003,.2543,42,43
Turkey,2010,.432695,.63382697,.19840001,44,44
Turkey,2011,.42938,.63376099,.34670001,43,42
Turkey,2012,.450234,.63613802,.35960001,43,42
Turkey,2013,.287393,.58363903,.4887,43,39
Turkey,2014,.378481,.659361,.4138,40,42
Turkey,2015,.36479199,.652583,.28799999,40,42
Turkey,2016,-.038313299,,.4242,41,40
Turkmenistan,1992,-.53811997,-1.27932,,83,
Turkmenistan,1993,-.83731002,-1.44794,,92,
Turkmenistan,1994,-.92073399,-1.39687,,97,
Turkmenistan,1995,-.737921,-1.23794,-1.0523,88,99
Turkmenistan,1996,-.79577303,-1.24973,-.79320002,90,94
Turkmenistan,1997,-.61397803,-1.07446,-.7712,79,92
Turkmenistan,1998,-.79297101,-1.0660599,-.78759998,93,91
Turkmenistan,1999,-.81529301,-.61546701,-.8344,93,93
Turkmenistan,2000,-.99533403,-.839755,-1.1758,101,107
Turkmenistan,2001,-1.1145,-.98259699,-1.4402,110,113
Turkmenistan,2002,-.94343501,-1.02042,-1.3006999,100,105
Turkmenistan,2003,-.952721,-1.04589,-1.5470999,100,114
Turkmenistan,2004,-.94024402,-1.0131,-1.2130001,100,106
Turkmenistan,2005,-.91567898,-.97553802,-1.5520999,99,113
Turkmenistan,2006,-.75774503,-.89663798,-1.4137,89,112
Turkmenistan,2007,-.91719401,-.99823898,-1.4204,98,114
Turkmenistan,2008,-.89197397,-1.1498801,-1.3339,96,111
Turkmenistan,2009,-.80610001,-1.22657,-1.2334,93,108
Turkmenistan,2010,-.78395402,-1.25577,-1.4966,92,115
Turkmenistan,2011,-1.0059299,-1.4912699,-1.9651,102,121
Turkmenistan,2012,-1.09788,-1.87009,-2.1015,104,120
Turkmenistan,2013,,,-1.9058,,120
Turkmenistan,2014,,,-1.5703,,119
Turkmenistan,2015,,,-1.6963,,120
Turkmenistan,2016,,,-1.3808,,112
Uganda,1995,,,-1.1073,,102
Uganda,1996,,,-1.1591001,,103
Uganda,1997,,,-1.0994,,102
Uganda,1998,,,-.82950002,,94
Uganda,1999,,,-1.41,,110
Uganda,2000,,,-.8951,,94.5
Uganda,2001,,,-1.0834,,102
Uganda,2002,,,-1.2316,,104
Uganda,2003,,,-1.1418999,,101
Uganda,2004,,,-1.1574,,104
Uganda,2005,,,-1.0024,,97
Uganda,2006,,,-.95639998,,95
Uganda,2007,,,-.95529997,,94
Uganda,2008,,,-.72930002,,86
Uganda,2009,,,-.53430003,,71
Uganda,2010,,,-.70109999,,80
Uganda,2011,,,-.77490002,,85
Uganda,2012,,,-.50300002,,79
Uganda,2013,,,-.5183,,77
Uganda,2014,,,-.46399999,,74
Uganda,2015,,,-.68690002,,85
Uganda,2016,,,-1.1898,,102
Ukraine,1992,.056669001,.016471,,47,
Ukraine,1993,.127406,.117658,,46,
Ukraine,1994,.122931,.075309999,,45,
Ukraine,1995,.062267002,.166436,.58109999,50,34
Ukraine,1996,.568178,.456723,1.026,30,22
Ukraine,1997,.59329998,.57358003,.95660001,29,23
Ukraine,1998,.64733303,.61104703,1.0025001,28,24
Ukraine,1999,.562931,.559771,.78060001,31,26
Ukraine,2000,.484355,.56936198,.8028,34,26
Ukraine,2001,.458828,.56951201,.81580001,35,26
Ukraine,2002,.47543401,.55455202,1.0065,34,26
Ukraine,2003,.48823699,.53885603,.92799997,34,26
Ukraine,2004,.55185902,.55146003,.8775,34,27
Ukraine,2005,.59521103,.54888201,.73799998,32,29
Ukraine,2006,.55314398,.461889,.63080001,36,31
Ukraine,2007,.60122597,.509817,.75059998,35,28
Ukraine,2008,.55167598,.63397402,.60070002,39,34
Ukraine,2009,.52611297,.66026199,.56620002,38,35
Ukraine,2010,.51783001,.673379,.71689999,40,30
Ukraine,2011,.48096499,.58484602,.66219997,41,34
Ukraine,2012,.46984199,.54244697,.57410002,42,35
Ukraine,2013,.28953999,.44891199,.7166,42,33
Ukraine,2014,.268345,.43399099,.56660002,43,36
Ukraine,2015,.22570001,.38673899,.43650001,43,40
Ukraine,2016,,,.47780001,,39
United Arab Emirates,1968,1.02527,-.167652,,17,
United Arab Emirates,1969,.69387197,-.93190098,,26,
United Arab Emirates,1970,-.73460603,-.66494602,,69,
United Arab Emirates,1971,-.32508299,-.543872,,58,
United Arab Emirates,1972,-.483392,-.46932301,,61,
United Arab Emirates,1973,-1.16526,-.401122,,88,
United Arab Emirates,1974,-.49176201,-.116157,,64,
United Arab Emirates,1975,-1.15238,.03788,,87,
United Arab Emirates,1976,1.02117,.657637,,16,
United Arab Emirates,1977,.786587,.65502602,,25,
United Arab Emirates,1978,.216543,.64281499,,41,
United Arab Emirates,1979,-.105964,.12546299,,50,
United Arab Emirates,1980,.171413,.13665199,,40,
United Arab Emirates,1981,-.075461999,.27751699,,50,
United Arab Emirates,1982,-.47584,.27702999,,68,
United Arab Emirates,1983,-.70648098,.42275301,,72,
United Arab Emirates,1984,-.47669801,.46082401,,66,
United Arab Emirates,1985,-.39254901,.45138901,,65,
United Arab Emirates,1986,-.085901,.50905901,,50,
United Arab Emirates,1987,-.11452,.45659101,,48,
United Arab Emirates,1988,-.011708,.32482401,,44,
United Arab Emirates,1989,.062544003,.28421199,,43,
United Arab Emirates,1990,-.222188,.29214099,,56,
United Arab Emirates,1991,-.307082,.30115101,,58,
United Arab Emirates,1992,-.41957599,.370792,,78,
United Arab Emirates,1993,-.45889401,.41752201,,78,
United Arab Emirates,1994,-.42239499,.415705,,75,
United Arab Emirates,1995,-.35049599,.392526,-.22390001,71,65
United Arab Emirates,1996,-.41128999,.31967801,-.1494,72,64
United Arab Emirates,1997,-.24273901,.36634901,-.1129,68,63
United Arab Emirates,1998,-.29187399,.39145401,-.2967,69,69
United Arab Emirates,1999,-.306447,.427138,-.2323,70,65
United Arab Emirates,2000,-.407031,.448807,-.47710001,74,74
United Arab Emirates,2001,-.44791201,.44771999,-.33289999,72,66
United Arab Emirates,2002,-.31206301,.492338,-.28569999,71,66
United Arab Emirates,2003,-.157405,.57785797,-.34740001,68,70
United Arab Emirates,2004,-.090660997,.67655802,-.1813,62,62
United Arab Emirates,2005,-.085822001,.710141,-.046799999,61,59
United Arab Emirates,2006,.027597001,.73040801,-.4188,53,69
United Arab Emirates,2007,-.021976,.75463498,-.19329999,57,60
United Arab Emirates,2008,-.087371998,.74540401,-.48840001,62,74
United Arab Emirates,2009,-.090659,.76468199,-.46219999,63,68
United Arab Emirates,2010,.022855001,.77377099,.0383,61,52
United Arab Emirates,2011,.030733,.82358903,-.0020999999,55,53
United Arab Emirates,2012,-.0097629996,.80263299,.28909999,57,43
United Arab Emirates,2013,-.090031996,.77687198,.26730001,51,43
United Arab Emirates,2014,-.36289501,.80007201,.088799998,63,55
United Arab Emirates,2015,-.25140899,.696594,.093500003,59,50
United Arab Emirates,2016,.241859,,.025599999,31,54
United Kingdom,1964,2.0739501,1.8037,,4,
United Kingdom,1965,2.05671,1.7941099,,5,
United Kingdom,1966,1.98672,1.75744,,5,
United Kingdom,1967,2.0388401,1.71521,,5,
United Kingdom,1968,2.0158,1.73184,,4,
United Kingdom,1969,2.0397301,1.707,,3,
United Kingdom,1970,2.0578001,1.6849,,3,
United Kingdom,1971,2.0375199,1.6847,,2,
United Kingdom,1972,2.03438,1.67665,,3,
United Kingdom,1973,2.0455201,1.6721801,,3,
United Kingdom,1974,1.9304301,1.64636,,4,
United Kingdom,1975,1.8346,1.6298701,,5,
United Kingdom,1976,1.6602,1.54175,,6,
United Kingdom,1977,1.7279201,1.50652,,6,
United Kingdom,1978,1.79062,1.50193,,6,
United Kingdom,1979,1.84999,1.54435,,6,
United Kingdom,1980,1.85741,1.50108,,6,
United Kingdom,1981,1.8527,1.52684,,4,
United Kingdom,1982,1.82493,1.46907,,3,
United Kingdom,1983,1.81516,1.40268,,5,
United Kingdom,1984,1.87932,1.3983999,,5,
United Kingdom,1985,1.91522,1.45851,,5,
United Kingdom,1986,1.86948,1.45502,,5,
United Kingdom,1987,1.8450201,1.44697,,6,
United Kingdom,1988,1.8197,1.4251,,6,
United Kingdom,1989,1.8535399,1.43172,,6,
United Kingdom,1990,1.8885,1.42766,,6,
United Kingdom,1991,1.9248199,1.42537,,6,
United Kingdom,1992,1.94726,1.44305,,6,
United Kingdom,1993,1.90245,1.39911,,6,
United Kingdom,1994,1.8913,1.3882,,7,
United Kingdom,1995,1.81848,1.37123,1.9664,7,7
United Kingdom,1996,1.8090301,1.3252,2.0522001,8,7
United Kingdom,1997,1.82057,1.32392,1.9558001,8,6
United Kingdom,1998,1.83921,1.28962,2.0799,7,6
United Kingdom,1999,1.95509,1.3080601,1.9981,5,6
United Kingdom,2000,1.97386,1.3557301,1.9696,4,6
United Kingdom,2001,1.9704,1.38257,1.9358,5,6
United Kingdom,2002,1.99456,1.37465,2.0151999,5,6
United Kingdom,2003,1.94824,1.35162,2.0165,5,6
United Kingdom,2004,1.8962899,1.3172899,1.9579,5,6
United Kingdom,2005,1.77065,1.2756701,1.8739001,6,7
United Kingdom,2006,1.72653,1.25941,1.7413,7,6
United Kingdom,2007,1.7096,1.24519,1.744,6,6
United Kingdom,2008,1.67044,1.23579,1.7359999,7,7
United Kingdom,2009,1.61184,1.21984,1.8687,7,6
United Kingdom,2010,1.5719301,1.21341,1.8612,9,6
United Kingdom,2011,1.54878,1.23085,1.809,10,6
United Kingdom,2012,1.49378,1.19991,1.6378,11,8
United Kingdom,2013,1.45544,1.20145,1.7288001,10,7
United Kingdom,2014,1.4029599,1.15168,1.7702,11,7
United Kingdom,2015,1.34514,1.14639,1.7293,13,7
United Kingdom,2016,1.54527,,1.6185,8,9
United States,1964,1.76765,1.7598,,9,
United States,1965,1.78979,1.73623,,8,
United States,1966,1.73973,1.68233,,8,
United States,1967,1.75501,1.6402,,8,
United States,1968,1.8073601,1.66014,,8,
United States,1969,1.82113,1.6629,,7,
United States,1970,1.7587399,1.65148,,8,
United States,1971,1.6934201,1.65386,,9,
United States,1972,1.71798,1.6780699,,8,
United States,1973,1.67185,1.6486,,8,
United States,1974,1.63622,1.6439199,,9,
United States,1975,1.52574,1.6259201,,9,
United States,1976,1.40271,1.53249,,9,
United States,1977,1.48685,1.4701999,,9,
United States,1978,1.44382,1.58547,,9,
United States,1979,1.5025899,1.64906,,9,
United States,1980,1.5003999,1.5972199,,9,
United States,1981,1.51882,1.5345,,9,
United States,1982,1.46216,1.49913,,9,
United States,1983,1.45447,1.5025899,,10,
United States,1984,1.60668,1.3631901,,9,
United States,1985,1.65658,1.42251,,9,
United States,1986,1.6847301,1.41786,,9,
United States,1987,1.6245199,1.4015,,10,
United States,1988,1.52115,1.3618799,,11,
United States,1989,1.53479,1.3572,,11,
United States,1990,1.50659,1.34874,,11,
United States,1991,1.62518,1.3599,,11,
United States,1992,1.6965899,1.3965501,,11,
United States,1993,1.73991,1.37799,,8,
United States,1994,1.82759,1.36792,,8,
United States,1995,1.77051,1.36075,1.8952,8,8
United States,1996,1.83305,1.3298399,1.9134001,7,8
United States,1997,1.82767,1.32708,1.9049,7,8
United States,1998,1.81703,1.29656,1.9545,8,8
United States,1999,1.8563401,1.30883,1.9854,7,7
United States,2000,1.86251,1.3603801,1.8543,6,8
United States,2001,1.85189,1.38967,1.7918,7,8
United States,2002,1.8794399,1.37342,1.8552999,6,8
United States,2003,1.8504601,1.34445,1.9269,6,7
United States,2004,1.76594,1.30481,1.878,8,8
United States,2005,1.74324,1.25808,1.8578,8,8
United States,2006,1.66414,1.23318,1.6559,8,8
United States,2007,1.62483,1.21368,1.6438,8,10
United States,2008,1.58866,1.20416,1.5897,8,11
United States,2009,1.53293,1.18208,1.7271,10,8
United States,2010,1.49428,1.19815,1.775,11,10
United States,2011,1.49138,1.19832,1.7199,12,8
United States,2012,1.45359,1.1813,1.6008,12,10
United States,2013,1.4370199,1.18747,1.5994,12,11
United States,2014,1.30167,1.13702,1.6892999,14,10
United States,2015,1.32592,1.1248699,1.707,14,9
United States,2016,1.55257,,1.6248,7,8
Uruguay,1964,.16824999,.35008001,,33,
Uruguay,1965,.26571101,.392643,,33,
Uruguay,1966,.305691,.44276699,,32,
Uruguay,1967,.27878699,.46450499,,33,
Uruguay,1968,.33591899,.49322,,34,
Uruguay,1969,.180582,.52385199,,35,
Uruguay,1970,.26176801,.55234498,,35,
Uruguay,1971,.298024,.580468,,37,
Uruguay,1972,.27190399,.51673299,,37,
Uruguay,1973,.32239801,.50157303,,36,
Uruguay,1974,.405485,.47580099,,34,
Uruguay,1975,.40837499,.44155201,,34,
Uruguay,1976,.42991599,.40889999,,36,
Uruguay,1977,.348066,.418295,,36,
Uruguay,1978,.27679399,.36969101,,38,
Uruguay,1979,.33441001,.45585999,,33,
Uruguay,1980,.34674999,.50152498,,32,
