Entity,Year,"GDP per capita in current USD, 1960-2014 (World Bank EdStats (2015))"
Bolivia,1984,1045.652331
Bolivia,1985,890.1661508
Bolivia,1986,640.2163312
Bolivia,1987,686.7486812
Bolivia,1988,709.3484238
Bolivia,1989,710.7025209
Bolivia,1990,716.4482873
Bolivia,1991,768.0698806
Bolivia,1992,792.3110302
Bolivia,1993,786.3573253
Bolivia,1994,801.366681
Bolivia,1995,879.4821452
Bolivia,1996,947.4825942
Bolivia,1997,993.3838346
Bolivia,1998,1042.610578
Bolivia,1999,995.512551
Bolivia,2000,988.5332893
Bolivia,2001,939.1453811
Bolivia,2002,893.9468885
Bolivia,2003,896.3721252
Bolivia,2004,954.9220895
Bolivia,2005,1020.782396
Bolivia,2006,1203.256686
Bolivia,2007,1355.887234
Bolivia,2008,1695.562179
Bolivia,2009,1735.14337
Bolivia,2010,1934.666067
Bolivia,2011,2319.595984
Bolivia,2012,2575.683695
Bolivia,2013,2867.639791
Bolivia,2014,3150.524586
Bosnia and Herzegovina,1994,343.1708414
Bosnia and Herzegovina,1995,530.1264111
Bosnia and Herzegovina,1996,799.3072569
Bosnia and Herzegovina,1997,1038.410242
Bosnia and Herzegovina,1998,1130.706392
Bosnia and Herzegovina,1999,1248.860539
Bosnia and Herzegovina,2000,1435.957686
Bosnia and Herzegovina,2001,1481.945715
Bosnia and Herzegovina,2002,1706.501954
Bosnia and Herzegovina,2003,2148.484346
Bosnia and Herzegovina,2004,2578.738087
Bosnia and Herzegovina,2005,2810.337681
Bosnia and Herzegovina,2006,3238.623648
Bosnia and Herzegovina,2007,3991.315423
Bosnia and Herzegovina,2008,4846.132163
Bosnia and Herzegovina,2009,4480.37759
Bosnia and Herzegovina,2010,4380.604285
Bosnia and Herzegovina,2011,4771.269282
Bosnia and Herzegovina,2012,4409.59212
Bosnia and Herzegovina,2013,4661.764245
Bosnia and Herzegovina,2014,4796.208233
Botswana,1960,58.01790396
Botswana,1961,61.30217281
Botswana,1962,64.79106166
Botswana,1963,67.48080147
Botswana,1964,71.78590013
Botswana,1965,76.83900555
Botswana,1966,83.94369003
Botswana,1967,92.87705246
Botswana,1968,101.7898955
Botswana,1969,115.2214611
Botswana,1970,138.8439561
Botswana,1971,177.2978453
Botswana,1972,223.2795097
Botswana,1973,318.8310007
Botswana,1974,385.8523679
Botswana,1975,431.655476
Botswana,1976,435.2463691
Botswana,1977,508.1426111
Botswana,1978,638.7111853
Botswana,1979,853.3145478
Botswana,1980,1063.512325
Botswana,1981,1038.177986
Botswana,1982,947.4371748
Botswana,1983,1057.529835
Botswana,1984,1082.547932
Botswana,1985,941.0179791
Botswana,1986,1137.990352
Botswana,1987,1555.667945
Botswana,1988,2029.290298
Botswana,1989,2295.467138
Botswana,1990,2739.073489
Botswana,1991,2767.877406
Botswana,1992,2830.212158
Botswana,1993,2763.649029
Botswana,1994,2757.042726
Botswana,1995,2987.521376
Botswana,1996,2990.617271
Botswana,1997,3029.093554
Botswana,1998,2831.006218
Botswana,1999,3179.423007
Botswana,2000,3297.478686
Botswana,2001,3078.279629
Botswana,2002,3006.59407
Botswana,2003,4098.838022
Botswana,2004,4829.516054
Botswana,2005,5294.379479
Botswana,2006,5321.440455
Botswana,2007,5711.746359
Botswana,2008,5660.107222
Botswana,2009,5260.557201
Botswana,2010,6492.8675
Botswana,2011,7893.957183
Botswana,2012,7381.763741
Botswana,2013,7411.301131
Botswana,2014,7757.025363
Brazil,1960,208.387302
Brazil,1961,203.190475
Brazil,1962,257.8233014
Brazil,1963,289.0583275
Brazil,1964,258.6279445
Brazil,1965,258.2388961
Brazil,1966,312.0633232
Brazil,1967,343.5263863
Brazil,1968,370.7245833
Brazil,1969,399.7325007
Brazil,1970,440.6354471
Brazil,1971,499.9036829
Brazil,1972,580.6711362
Brazil,1973,767.9947829
Brazil,1974,994.7260068
Brazil,1975,1143.132218
Brazil,1976,1377.857234
Brazil,1977,1552.781332
Brazil,1978,1728.643262
Brazil,1979,1891.705908
Brazil,1980,1930.538471
Brazil,1981,2115.074377
Brazil,1982,2208.832593
Brazil,1983,1558.418524
Brazil,1984,1567.315607
Brazil,1985,1636.601162
Brazil,1986,1928.720174
Brazil,1987,2074.409516
Brazil,1988,2287.237001
Brazil,1989,2893.657808
Brazil,1990,3086.915491
Brazil,1991,2677.14994
Brazil,1992,2526.336751
Brazil,1993,2791.518592
Brazil,1994,3500.607252
Brazil,1995,4853.097817
Brazil,1996,5191.870242
Brazil,1997,5309.7762
Brazil,1998,5114.947194
Brazil,1999,3499.254596
Brazil,2000,3766.176118
Brazil,2001,3162.216923
Brazil,2002,2836.106865
Brazil,2003,3075.649923
Brazil,2004,3639.159313
Brazil,2005,4792.604067
Brazil,2006,5888.285507
Brazil,2007,7347.316606
Brazil,2008,8836.913954
Brazil,2009,8602.795967
Brazil,2010,11318.05736
Brazil,2011,13279.44852
Brazil,2012,12147.50162
Brazil,2013,11938.86763
Brazil,2014,11612.5108
Brunei,1965,1112.414117
Brunei,1966,1235.651484
Brunei,1967,1233.96153
Brunei,1968,1360.960738
Brunei,1969,1301.50801
Brunei,1970,1380.52328
Brunei,1971,1455.51209
Brunei,1972,1909.49929
Brunei,1973,2925.150979
Brunei,1974,6953.804955
Brunei,1975,7265.980718
Brunei,1976,8507.316435
Brunei,1977,9968.594512
Brunei,1978,10765.7372
Brunei,1979,15011.29686
Brunei,1980,25531.47107
Brunei,1981,21926.66953
Brunei,1982,20795.85442
Brunei,1983,18227.91581
Brunei,1984,17440.22449
Brunei,1985,15798.04862
Brunei,1986,10280.99025
Brunei,1987,11672.34551
Brunei,1988,11083.95007
Brunei,1989,11954.16079
Brunei,1990,13702.43034
Brunei,1991,14003.8552
Brunei,1992,15384.36828
Brunei,1993,14681.48324
Brunei,1994,14223.25907
Brunei,1995,16047.36235
Brunei,1996,16910.46883
Brunei,1997,16770.78377
Brunei,1998,12771.0228
Brunei,1999,14175.61117
Brunei,2000,18086.60404
Brunei,2001,16516.83677
Brunei,2002,16868.39212
Brunei,2003,18541.92458
Brunei,2004,21819.28679
Brunei,2005,25913.61735
Brunei,2006,30612.63471
Brunei,2007,32109.06217
Brunei,2008,37094.86331
Brunei,2009,27212.45696
Brunei,2010,30882.39515
Brunei,2011,41059.94516
Brunei,2012,41126.61273
Brunei,2013,38563.3145
Brunei,2014,40776.3478
Bulgaria,1980,2261.417129
Bulgaria,1981,2255.761169
Bulgaria,1982,2220.823219
Bulgaria,1983,1897.078602
Bulgaria,1984,1943.062571
Bulgaria,1985,1959.938701
Bulgaria,1986,2261.757727
Bulgaria,1987,3168.865189
Bulgaria,1988,2561.108702
Bulgaria,1989,2449.800809
Bulgaria,1990,2377.335894
Bulgaria,1991,1267.734375
Bulgaria,1992,1214.484971
Bulgaria,1993,1278.517237
Bulgaria,1994,1149.378063
Bulgaria,1995,1554.7218
Bulgaria,1996,1208.952168
Bulgaria,1997,1346.936796
Bulgaria,1998,1772.034207
Bulgaria,1999,1663.676702
Bulgaria,2000,1634.424653
Bulgaria,2001,1783.454845
Bulgaria,2002,2077.063986
Bulgaria,2003,2697.15736
Bulgaria,2004,3331.090943
Bulgaria,2005,3785.574474
Bulgaria,2006,4370.639076
Bulgaria,2007,5783.399218
Bulgaria,2008,7115.911824
Bulgaria,2009,6738.100352
Bulgaria,2010,6580.813875
Bulgaria,2011,7588.808942
Bulgaria,2012,7198.518461
Bulgaria,2013,7498.831484
Bulgaria,2014,7712.763911
Burkina Faso,1960,68.42470606
Burkina Faso,1961,71.55820933
Burkina Faso,1962,76.52062683
Burkina Faso,1963,78.37211871
Burkina Faso,1964,80.47273518
Burkina Faso,1965,81.72513129
Burkina Faso,1966,82.54563689
Burkina Faso,1967,84.36314915
Burkina Faso,1968,84.73306494
Burkina Faso,1969,86.52024241
Burkina Faso,1970,81.49994215
Burkina Faso,1971,84.28784447
Burkina Faso,1972,99.32679813
Burkina Faso,1973,113.7805076
Burkina Faso,1974,124.3589687
Burkina Faso,1975,152.7281457
Burkina Faso,1976,155.648998
Burkina Faso,1977,176.7833124
Burkina Faso,1978,225.9416179
Burkina Faso,1979,262.0758918
Burkina Faso,1980,282.6858596
Burkina Faso,1981,254.2308535
Burkina Faso,1982,245.0946682
Burkina Faso,1983,217.9946915
Burkina Faso,1984,193.8431888
Burkina Faso,1985,200.8942925
Burkina Faso,1986,256.7624483
Burkina Faso,1987,291.1318566
Burkina Faso,1988,313.0618536
Burkina Faso,1989,304.8533677
Burkina Faso,1990,351.9793628
Burkina Faso,1991,346.4104428
Burkina Faso,1992,240.9634032
Burkina Faso,1993,244.1271502
Burkina Faso,1994,193.0702756
Burkina Faso,1995,235.832244
Burkina Faso,1996,249.3646938
Burkina Faso,1997,229.5052541
Burkina Faso,1998,255.7389374
Burkina Faso,1999,267.2115961
Burkina Faso,2000,226.8016078
Burkina Faso,2001,235.4618012
Burkina Faso,2002,260.6935811
Burkina Faso,2003,332.2270835
Burkina Faso,2004,371.2179934
Burkina Faso,2005,406.9988374
Burkina Faso,2006,422.8448252
Burkina Faso,2007,475.6756021
Burkina Faso,2008,570.9303666
Burkina Faso,2009,554.4348077
Burkina Faso,2010,577.8508788
Burkina Faso,2011,670.4502337
Burkina Faso,2012,678.3697362
Burkina Faso,2013,716.0577549
Burkina Faso,2014,720.0485932
Burundi,1960,70.33307377
Burundi,1961,71.46943344
Burundi,1962,73.76032765
Burundi,1963,78.87416089
Burundi,1964,86.5716237
Burundi,1965,51.63793676
Burundi,1966,52.45748852
Burundi,1967,55.11290688
Burundi,1968,55.22538559
Burundi,1969,56.05911385
Burundi,1970,70.21250721
Burundi,1971,72.08427138
Burundi,1972,69.57464447
Burundi,1973,84.94113497
Burundi,1974,95.27527395
Burundi,1975,114.4921667
Burundi,1976,119.7466788
Burundi,1977,143.1306097
Burundi,1978,155.758233
Burundi,1979,194.7068056
Burundi,1980,222.8809396
Burundi,1981,228.5597928
Burundi,1982,232.4235223
Burundi,1983,241.350851
Burundi,1984,213.4434481
Burundi,1985,240.8759845
Burundi,1986,243.4790645
Burundi,1987,221.5647959
Burundi,1988,204.9682729
Burundi,1989,204.414541
Burundi,1990,201.9491438
Burundi,1991,203.0338024
Burundi,1992,184.106199
Burundi,1993,156.3422534
Burundi,1994,151.3355106
Burundi,1995,161.1015779
Burundi,1996,138.0628074
Burundi,1997,152.741207
Burundi,1998,138.6191491
Burundi,1999,123.4596667
Burundi,2000,130.4238485
Burundi,2001,128.1980583
Burundi,2002,117.2814013
Burundi,2003,108.014551
Burundi,2004,121.8593036
Burundi,2005,143.7839061
Burundi,2006,158.3050232
Burundi,2007,162.8275094
Burundi,2008,186.8717489
Burundi,2009,194.8966661
Burundi,2010,219.5297995
Burundi,2011,246.9143271
Burundi,2012,251.014523
Burundi,2013,267.1091787
Burundi,2014,295.1178558
Cambodia,1960,111.3882429
Cambodia,1961,109.518625
Cambodia,1962,109.5566439
Cambodia,1963,117.9156304
Cambodia,1964,123.730817
Cambodia,1965,134.3498164
Cambodia,1966,138.8041906
Cambodia,1967,143.852391
Cambodia,1968,156.8712499
Cambodia,1969,141.8548976
Cambodia,1970,102.3136238
Cambodia,1971,135.297621
Cambodia,1972,68.92819848
Cambodia,1973,93.92768288
Cambodia,1974,77.76126294
Cambodia,1993,251.4266166
Cambodia,1994,267.6283312
Cambodia,1995,319.5414946
Cambodia,1996,316.1859813
Cambodia,1997,302.1609356
Cambodia,1998,267.0378131
Cambodia,1999,294.0723366
Cambodia,2000,298.9503625
Cambodia,2001,319.0848624
Cambodia,2002,337.0772587
Cambodia,2003,360.1448905
Cambodia,2004,405.9378328
Cambodia,2005,471.1625029
Cambodia,2006,536.6642701
Cambodia,2007,628.4320109
Cambodia,2008,742.5774346
Cambodia,2009,735.4133472
Cambodia,2010,782.6195057
Cambodia,2011,878.3830178
Cambodia,2012,945.4946464
Cambodia,2013,1006.132895
Cambodia,2014,1084.445717
Cameroon,1960,115.4073135
Cameroon,1961,120.1198714
Cameroon,1962,125.0272859
Cameroon,1963,126.526884
Cameroon,1964,133.7305454
Cameroon,1965,135.969396
Cameroon,1966,139.1730804
Cameroon,1967,148.7210921
Cameroon,1968,163.593492
Cameroon,1969,174.5961743
Cameroon,1970,171.3200388
Cameroon,1971,177.5821328
Cameroon,1972,200.5714072
Cameroon,1973,240.0051702
Cameroon,1974,299.546505
Cameroon,1975,355.6461114
Cameroon,1976,386.5308919
Cameroon,1977,411.1424749
Cameroon,1978,523.3887876
Cameroon,1979,670.0100815
Cameroon,1980,754.6648207
Cameroon,1981,829.9342339
Cameroon,1982,772.4072578
Cameroon,1983,755.5204249
Cameroon,1984,774.7025728
Cameroon,1985,784.9096071
Cameroon,1986,992.4963424
Cameroon,1987,1115.211585
Cameroon,1988,1098.755842
Cameroon,1989,950.76221
Cameroon,1990,923.8812783
Cameroon,1991,1000.32416
Cameroon,1992,890.5573168
Cameroon,1993,1027.555695
Cameroon,1994,680.6309045
Cameroon,1995,626.9559952
Cameroon,1996,679.776729
Cameroon,1997,668.9964358
Cameroon,1998,637.3912972
Cameroon,1999,675.9498815
Cameroon,2000,583.0948592
Cameroon,2001,589.1651391
Cameroon,2002,648.2987607
Cameroon,2003,790.8912173
Cameroon,2004,892.5257391
Cameroon,2005,914.5496074
Cameroon,2006,964.5995858
Cameroon,2007,1069.856897
Cameroon,2008,1190.212971
Cameroon,2009,1163.01264
Cameroon,2010,1145.369042
Cameroon,2011,1256.710612
Cameroon,2012,1219.931161
Cameroon,2013,1328.640205
Cameroon,2014,1426.404146
Canada,1960,2294.568814
Canada,1961,2231.293824
Canada,1962,2255.230044
Canada,1963,2354.839122
Canada,1964,2529.518179
Canada,1965,2739.585849
Canada,1966,3010.705908
Canada,1967,3173.076194
Canada,1968,3411.060154
Canada,1969,3703.990405
Canada,1970,4115.657189
Canada,1971,4579.273093
Canada,1972,5133.786096
Canada,1973,5861.66106
Canada,1974,7032.748104
Canada,1975,7478.53453
Canada,1976,8770.348447
Canada,1977,8879.222806
Canada,1978,9082.209654
Canada,1979,9997.198193
Canada,1980,11118.48412
Canada,1981,12279.06036
Canada,1982,12437.62509
Canada,1983,13368.90674
Canada,1984,13768.8791
Canada,1985,13991.21455
Canada,1986,14335.74387
Canada,1987,16158.98743
Canada,1988,18814.56455
Canada,1989,20586.55751
Canada,1990,21302.39691
Canada,1991,21591.13916
Canada,1992,20692.72203
Canada,1993,19936.37706
Canada,1994,19785.67904
Canada,1995,20509.00309
Canada,1996,21129.43543
Canada,1997,21709.29634
Canada,1998,20875.24831
Canada,1999,22109.60399
Canada,2000,24031.9512
Canada,2001,23573.75007
Canada,2002,23995.01633
Canada,2003,28026.00601
Canada,2004,31830.01187
Canada,2005,36028.23249
Canada,2006,40243.55228
Canada,2007,44328.47538
Canada,2008,46400.44185
Canada,2009,40764.14135
Canada,2010,47463.63119
Canada,2011,52086.53352
Canada,2012,52733.47369
Canada,2013,52305.25839
Canada,2014,50271.07487
Cape Verde,1980,471.6549086
Cape Verde,1981,458.1256721
Cape Verde,1982,453.5130174
Cape Verde,1983,436.2047123
Cape Verde,1984,406.4438682
Cape Verde,1985,416.1398911
Cape Verde,1986,568.2311418
Cape Verde,1987,693.9949137
Cape Verde,1988,772.4762033
Cape Verde,1989,772.5059519
Cape Verde,1990,871.9488216
Cape Verde,1991,889.2928484
Cape Verde,1992,968.2491951
Cape Verde,1993,1293.635953
Cape Verde,1994,1043.842046
Cape Verde,1995,1219.466937
Cape Verde,1996,1227.963197
Cape Verde,1997,1174.936076
Cape Verde,1998,1225.337755
Cape Verde,1999,1364.487256
Cape Verde,2000,1218.796031
Cape Verde,2001,1248.911424
Cape Verde,2002,1352.473771
Cape Verde,2003,1743.191153
Cape Verde,2004,1951.780821
Cape Verde,2005,2030.658982
Cape Verde,2006,2298.814822
Cape Verde,2007,3129.818792
Cape Verde,2008,3692.002674
Cape Verde,2009,3524.330353
Cape Verde,2010,3413.26337
Cape Verde,2011,3801.449765
Cape Verde,2012,3543.455289
Cape Verde,2013,3683.945549
Cape Verde,2014,3715.349217
Cayman Islands,1996,30190.66868
Cayman Islands,2006,64107.31446
Central African Republic,1960,74.59629121
Central African Republic,1961,80.52069618
Central African Republic,1962,79.96806883
Central African Republic,1963,81.58782909
Central African Republic,1964,87.85880661
Central African Republic,1965,91.32220743
Central African Republic,1966,93.84542062
Central African Republic,1967,95.32440203
Central African Republic,1968,109.2530119
Central African Republic,1969,104.9238121
Central African Republic,1970,103.4097967
Central African Republic,1971,108.0312859
Central African Republic,1972,121.1775262
Central African Republic,1973,139.9782495
Central African Republic,1974,142.414234
Central African Republic,1975,187.6989974
Central African Republic,1976,218.8339562
Central African Republic,1977,240.5922529
Central African Republic,1978,282.8079239
Central African Republic,1979,316.5156714
Central African Republic,1980,350.4912064
Central African Republic,1981,296.9186618
Central African Republic,1982,310.3590912
Central African Republic,1983,265.1259066
Central African Republic,1984,249.5448519
Central African Republic,1985,329.7192008
Central African Republic,1986,418.09819
Central African Republic,1987,438.2050099
Central African Republic,1988,452.5295512
Central African Republic,1989,432.7144579
Central African Republic,1990,494.6098561
Central African Republic,1991,462.2702828
Central African Republic,1992,462.8040662
Central African Republic,1993,409.1911474
Central African Republic,1994,265.9393805
Central African Republic,1995,340.5047399
Central African Republic,1996,300.806324
Central African Republic,1997,273.8144879
Central African Republic,1998,276.5293528
Central African Republic,1999,280.0030869
Central African Republic,2000,251.3526401
Central African Republic,2001,251.571807
Central African Republic,2002,263.1597031
Central African Republic,2003,297.6143873
Central African Republic,2004,326.1973133
Central African Republic,2005,340.9078669
Central African Republic,2006,365.4970901
Central African Republic,2007,413.4814235
Central African Republic,2008,474.3894319
Central African Republic,2009,464.5132222
Central African Republic,2010,456.5634285
Central African Republic,2011,494.9260951
Central African Republic,2012,479.4710176
Central African Republic,2013,334.5942149
Central African Republic,2014,378.6050214
Chad,1960,104.4372035
Chad,1961,109.0915365
Chad,1962,114.540279
Chad,1963,116.7325566
Chad,1964,120.7733646
Chad,1965,125.9245875
Chad,1966,128.2901748
Chad,1967,130.9070652
Chad,1968,129.6798069
Chad,1969,132.119058
Chad,1970,128.7457498
Chad,1971,134.6432393
Chad,1972,153.4020849
Chad,1973,165.5783141
Chad,1974,163.1125841
Chad,1975,211.4531991
Chad,1976,207.5317513
Chad,1977,219.838481
Chad,1978,256.878669
Chad,1979,227.1482041
Chad,1980,228.9070639
Chad,1981,190.1872028
Chad,1982,176.9237477
Chad,1983,172.3481143
Chad,1984,185.5032846
Chad,1985,202.8885263
Chad,1986,203.6776322
Chad,1987,215.167401
Chad,1988,265.5898417
Chad,1989,248.7039166
Chad,1990,292.1253237
Chad,1991,305.5954932
Chad,1992,296.8713157
Chad,1993,223.6559681
Chad,1994,174.6474678
Chad,1995,207.1414417
Chad,1996,222.737521
Chad,1997,206.9700769
Chad,1998,225.8833607
Chad,1999,191.7647072
Chad,2000,166.8513393
Chad,2001,198.279115
Chad,2002,221.8337349
Chad,2003,293.9101859
Chad,2004,456.7944394
Chad,2005,663.7096974
Chad,2006,716.638996
Chad,2007,807.7815699
Chad,2008,938.4718288
Chad,2009,813.7560302
Chad,2010,909.2999069
Chad,2011,1006.319771
Chad,2012,993.5649337
Chad,2013,1009.710427
Chad,2014,1053.824139
Chile,1960,550.6272984
Chile,1961,599.73615
Chile,1962,683.7692858
Chile,1963,664.4146993
Chile,1964,685.3074867
Chile,1965,699.5309454
Chile,1966,792.6958602
Chile,1967,765.0930096
Chile,1968,767.3241729
Chile,1969,870.123169
Chile,1970,937.5909655
Chile,1971,1096.277154
Chile,1972,1161.43292
Chile,1973,1622.455502
Chile,1974,1513.260181
Chile,1975,693.0920247
Chile,1976,931.6801615
Chile,1977,1245.055732
Chile,1978,1415.604501
Chile,1979,1879.181039
Chile,1980,2463.488351
Chile,1981,2872.854336
Chile,1982,2108.53912
Chile,1983,1685.218647
Chile,1984,1612.585419
Chile,1985,1359.451807
Chile,1986,1437.152292
Chile,1987,1666.66134
Chile,1988,1931.545749
Chile,1989,2186.65499
Chile,1990,2388.307454
Chile,1991,2706.813295
Chile,1992,3244.299788
Chile,1993,3416.87212
Chile,1994,3882.808212
Chile,1995,4941.045248
Chile,1996,5167.599171
Chile,1997,5567.942178
Chile,1998,5266.152019
Chile,1999,4781.7048
Chile,2000,5133.077311
Chile,2001,4625.336377
Chile,2002,4487.150018
Chile,2003,4866.33225
Chile,2004,6223.973768
Chile,2005,7614.522058
Chile,2006,9371.427857
Chile,2007,10383.49023
Chile,2008,10672.25422
Chile,2009,10120.03874
Chile,2010,12683.88522
Chile,2011,14491.90292
Chile,2012,15186.62507
Chile,2013,15702.51307
Chile,2014,14519.96826
China,1960,88.72249756
China,1961,75.04891516
China,1962,70.12208191
China,1963,73.42039209
China,1964,84.57339727
China,1965,97.47009944
China,1966,103.1811731
China,1967,95.49669142
China,1968,90.37132877
China,1969,98.88988465
China,1970,111.8227226
China,1971,117.181593
China,1972,130.1112649
China,1973,155.0784388
China,1974,157.9993802
China,1975,175.8657482
China,1976,162.9205235
China,1977,182.678574
China,1978,155.1846296
China,1979,182.5135325
China,1980,193.2768318
China,1981,195.5649287
China,1982,201.8080236
China,1983,223.7349389
China,1984,248.9158223
China,1985,292.5479388
China,1986,280.0980444
China,1987,250.314587
China,1988,282.056783
China,1989,309.263385
China,1990,316.2244304
China,1991,331.4749293
China,1992,364.7596704
China,1993,375.8142788
China,1994,471.7608796
China,1995,607.5685555
China,1996,707.0297373
China,1997,778.9439349
China,1998,825.5479152
China,1999,869.6548516
China,2000,954.5522433
China,2001,1047.481895
China,2002,1141.763506
China,2003,1280.597181
China,2004,1498.173796
China,2005,1740.093186
